sw2086B-ms98-a-0002,2.240000,2.677250,okay,B,o,u-1-1
sw2086B-ms98-a-0002,3.121625,3.212375,in,B,sd,u-1-2
sw2086B-ms98-a-0002,3.212375,3.539500,order,I,sd,u-1-2
sw2086B-ms98-a-0002,3.539500,3.672375,to,I,sd,u-1-2
sw2086B-ms98-a-0002,3.672375,3.932375,make,I,sd,u-1-2
sw2086B-ms98-a-0002,4.199750,4.462375,the,I,sd,u-1-2
sw2086B-ms98-a-0002,4.462375,4.572375,uh,I,sd,u-1-2
sw2086B-ms98-a-0002,4.572375,4.972375,curried,I,sd,u-1-2
sw2086B-ms98-a-0002,4.972375,5.505125,chicken,I,sd,u-1-2
sw2086B-ms98-a-0002,5.712250,5.887625,i,I,sd,u-1-2
sw2086B-ms98-a-0002,5.887625,6.099250,just,I,sd,u-1-2
sw2086B-ms98-a-0002,6.626625,7.092375,fried,I,sd,u-1-2
sw2086B-ms98-a-0002,7.092375,7.221625,the,I,sd,u-1-2
sw2086B-ms98-a-0002,7.221625,7.785000,chicken,I,sd,u-1-2
sw2086B-ms98-a-0003,8.360250,8.653125,until,B,+,u-3-1
sw2086B-ms98-a-0003,8.653125,8.773125,it,I,+,u-3-1
sw2086B-ms98-a-0003,8.773125,8.993125,was,I,+,u-3-1
sw2086B-ms98-a-0003,8.993125,9.273125,nice,I,+,u-3-1
sw2086B-ms98-a-0003,9.273125,9.433125,and,I,+,u-3-1
sw2086B-ms98-a-0003,9.433125,9.873125,brown,I,+,u-3-1
sw2086B-ms98-a-0003,9.873125,9.963125,you,I,+,u-3-1
sw2086B-ms98-a-0003,9.963125,10.073125,know,I,+,u-3-1
sw2086B-ms98-a-0003,10.073125,10.223125,make,B,ad,u-3-2
sw2086B-ms98-a-0003,10.223125,10.373125,sure,I,ad,u-3-2
sw2086B-ms98-a-0003,10.373125,10.513125,it's,I,ad,u-3-2
sw2086B-ms98-a-0003,10.513125,10.743125,nice,I,ad,u-3-2
sw2086B-ms98-a-0003,10.743125,10.853125,and,I,ad,u-3-2
sw2086B-ms98-a-0003,10.853125,11.083125,brown,I,ad,u-3-2
sw2086B-ms98-a-0003,11.083125,11.193125,on,I,ad,u-3-2
sw2086B-ms98-a-0003,11.193125,11.393125,both,I,ad,u-3-2
sw2086B-ms98-a-0003,11.393125,11.906625,sides,I,ad,u-3-2
sw2086B-ms98-a-0003,12.572500,12.663125,and,B,ad,u-3-3
sw2086B-ms98-a-0003,12.663125,12.783125,then,I,ad,u-3-3
sw2086B-ms98-a-0003,12.783125,12.873125,you,I,ad,u-3-3
sw2086B-ms98-a-0003,12.873125,13.173125,take,I,ad,u-3-3
sw2086B-ms98-a-0003,13.173125,13.315750,it,I,ad,u-3-3
sw2086B-ms98-a-0003,13.315750,13.493125,out,I,ad,u-3-3
sw2086B-ms98-a-0003,13.493125,13.603125,of,I,ad,u-3-3
sw2086B-ms98-a-0003,13.603125,13.730750,the,I,ad,u-3-3
sw2086B-ms98-a-0003,13.730750,14.337000,fat,I,ad,u-3-3
