sw2576A-ms98-a-0002,1.949500,2.526875,okay,B,b,u-2-1
sw2576A-ms98-a-0002,2.937500,3.419500,um,B,qy^t,u-2-2
sw2576A-ms98-a-0002,3.419500,3.529500,now,I,qy^t,u-2-2
sw2576A-ms98-a-0002,3.529500,3.659500,we're,I,qy^t,u-2-2
sw2576A-ms98-a-0002,3.659500,3.889500,supposed,I,qy^t,u-2-2
sw2576A-ms98-a-0002,3.889500,3.979500,to,I,qy^t,u-2-2
sw2576A-ms98-a-0002,3.979500,4.269500,talk,I,qy^t,u-2-2
sw2576A-ms98-a-0002,4.269500,4.499500,about,I,qy^t,u-2-2
sw2576A-ms98-a-0002,4.499500,4.849500,social,I,qy^t,u-2-2
sw2576A-ms98-a-0002,4.849500,5.369500,activities,I,qy^t,u-2-2
sw2576A-ms98-a-0002,5.369500,5.723125,right,B,^g,u-2-3
sw2576A-ms98-a-0004,13.927250,14.445125,uh-huh,B,b,u-4-1
sw2576A-ms98-a-0006,24.006875,24.242750,i,B,sv,u-6-1
sw2576A-ms98-a-0006,24.242750,24.609125,think,I,sv,u-6-1
sw2576A-ms98-a-0006,24.872875,25.279625,um,I,sv,u-6-1
sw2576A-ms98-a-0006,25.279625,25.542750,well,I,sv,u-6-1
sw2576A-ms98-a-0006,25.542750,25.672750,i,I,sv,u-6-1
sw2576A-ms98-a-0006,25.672750,25.892750,guess,I,sv,u-6-1
sw2576A-ms98-a-0006,25.892750,25.952750,it,I,sv,u-6-1
sw2576A-ms98-a-0006,25.952750,26.062750,would,I,sv,u-6-1
sw2576A-ms98-a-0006,26.062750,26.182750,be,I,sv,u-6-1
sw2576A-ms98-a-0006,26.182750,26.352750,like,I,sv,u-6-1
sw2576A-ms98-a-0006,26.352750,26.482750,your,I,sv,u-6-1
sw2576A-ms98-a-0006,26.482750,27.112750,generation,I,sv,u-6-1
sw2576A-ms98-a-0006,27.112750,27.422750,compared,I,sv,u-6-1
sw2576A-ms98-a-0006,27.422750,27.492750,to,I,sv,u-6-1
sw2576A-ms98-a-0006,27.492750,27.692750,my,I,sv,u-6-1
sw2576A-ms98-a-0006,27.692750,28.302750,generation,I,sv,u-6-1
sw2576A-ms98-a-0006,28.302750,28.332750,i,B,sv,u-6-2
sw2576A-ms98-a-0006,28.332750,29.122750,think,I,sv,u-6-2
sw2576A-ms98-a-0006,29.122750,29.292750,your,I,sv,u-6-2
sw2576A-ms98-a-0006,29.292750,30.318625,generation,I,sv,u-6-2
sw2576A-ms98-a-0006,30.318625,30.895000,is,I,sv,u-6-2
sw2576A-ms98-a-0006,30.895000,31.473500,um,I,sv,u-6-2
sw2576A-ms98-a-0006,32.019625,32.182750,what,B,t1,u-6-3
sw2576A-ms98-a-0006,32.182750,32.242750,do,I,t1,u-6-3
sw2576A-ms98-a-0006,32.242750,32.472750,i,I,t1,u-6-3
sw2576A-ms98-a-0006,32.472750,32.832750,say,I,t1,u-6-3
sw2576A-ms98-a-0006,32.832750,33.240250,uh,I,t1,u-6-3
sw2576A-ms98-a-0008,36.174000,36.940500,uh,B,sv,u-6-4
sw2576A-ms98-a-0008,36.940500,37.250500,they're,I,sv,u-6-4
sw2576A-ms98-a-0008,37.250500,37.545000,they're,I,sv,u-6-4
sw2576A-ms98-a-0008,38.068625,38.250500,they're,I,sv,u-6-4
sw2576A-ms98-a-0008,38.250500,38.850500,polite,I,sv,u-6-4
sw2576A-ms98-a-0008,38.850500,38.950500,they,B,sv,u-6-5
sw2576A-ms98-a-0008,38.950500,39.110500,have,I,sv,u-6-5
sw2576A-ms98-a-0008,39.110500,39.380500,more,I,sv,u-6-5
sw2576A-ms98-a-0008,39.380500,39.950500,respect,I,sv,u-6-5
sw2576A-ms98-a-0008,39.950500,40.030500,for,I,sv,u-6-5
sw2576A-ms98-a-0008,40.030500,40.300500,other,B,+,u-8-1
sw2576A-ms98-a-0008,40.300500,40.868125,people,I,+,u-8-1
sw2576A-ms98-a-0008,41.143000,41.340500,just,I,+,u-8-1
sw2576A-ms98-a-0008,41.340500,41.587125,in,I,+,u-8-1
sw2576A-ms98-a-0008,41.719000,41.920500,in,I,+,u-8-1
sw2576A-ms98-a-0008,41.920500,42.320500,general,I,+,u-8-1
sw2576A-ms98-a-0008,42.320500,42.450500,i,I,+,u-8-1
sw2576A-ms98-a-0008,42.450500,42.863625,think,I,+,u-8-1
sw2576A-ms98-a-0008,43.424875,43.956375,and,I,+,u-8-1
sw2576A-ms98-a-0008,44.479875,44.773500,just,I,+,u-8-1
sw2576A-ms98-a-0008,45.240500,45.500500,just,I,+,u-8-1
sw2576A-ms98-a-0008,45.500500,46.166375,towards,I,+,u-8-1
sw2576A-ms98-a-0009,46.817250,47.330625,people,I,+,u-8-1
sw2576A-ms98-a-0009,47.330625,47.450625,and,I,+,u-8-1
sw2576A-ms98-a-0009,47.450625,48.233000,property,I,+,u-8-1
sw2576A-ms98-a-0009,48.613375,49.189500,and,B,sv,u-8-2
sw2576A-ms98-a-0009,49.441750,50.078875,um,I,sv,u-8-2
sw2576A-ms98-a-0009,50.685250,50.890625,i,I,sv,u-8-2
sw2576A-ms98-a-0009,50.890625,50.970625,i,I,sv,u-8-2
sw2576A-ms98-a-0009,50.970625,51.180625,guess,I,sv,u-8-2
sw2576A-ms98-a-0009,51.180625,51.300625,they,I,sv,u-8-2
sw2576A-ms98-a-0009,51.300625,51.498875,would,I,sv,u-8-2
sw2576A-ms98-a-0009,51.920750,52.180625,would,I,sv,u-8-2
sw2576A-ms98-a-0009,52.180625,52.280625,be,I,sv,u-8-2
sw2576A-ms98-a-0009,52.280625,52.500625,more,I,sv,u-8-2
sw2576A-ms98-a-0009,52.500625,53.300625,conservative,I,sv,u-8-2
sw2576A-ms98-a-0009,53.300625,53.620625,some,I,sv,u-8-2
sw2576A-ms98-a-0009,53.620625,53.730625,of,I,sv,u-8-2
sw2576A-ms98-a-0009,53.730625,53.920625,them,I,sv,u-8-2
sw2576A-ms98-a-0009,53.920625,54.020625,i,I,sv,u-8-2
sw2576A-ms98-a-0009,54.020625,54.437875,guess,I,sv,u-8-2
sw2576A-ms98-a-0011,68.413125,68.875125,uh-huh,B,b,u-10-1
sw2576A-ms98-a-0013,93.053500,93.553500,uh-huh,B,b,u-12-1
sw2576A-ms98-a-0015,117.773125,118.366250,uh-huh,B,b,u-14-1
sw2576A-ms98-a-0015,118.926125,119.365750,uh-huh,B,b,u-16-1
sw2576A-ms98-a-0017,127.712500,129.120250,[laughter],O,,
sw2576A-ms98-a-0019,132.642000,133.091500,uh-huh,B,b,u-20-1
sw2576A-ms98-a-0021,141.248500,141.776500,yes,B,aa,u-22-1
sw2576A-ms98-a-0021,141.776500,141.976500,i,I,aa,u-22-1
sw2576A-ms98-a-0021,141.976500,142.226500,agree,I,aa,u-22-1
sw2576A-ms98-a-0021,142.226500,142.566375,with,I,aa,u-22-1
sw2576A-ms98-a-0022,143.922875,144.467250,uh-huh,B,b,u-24-1
sw2576A-ms98-a-0024,148.378625,148.723250,well,B,qy,u-26-1
sw2576A-ms98-a-0026,150.749875,150.920000,well,B,+,u-28-1
sw2576A-ms98-a-0026,150.920000,151.050000,do,I,+,u-28-1
sw2576A-ms98-a-0026,151.050000,151.210000,you,I,+,u-28-1
sw2576A-ms98-a-0026,151.210000,151.440000,think,I,+,u-28-1
sw2576A-ms98-a-0026,151.440000,151.590000,that,I,+,u-28-1
sw2576A-ms98-a-0026,151.590000,151.870000,that,I,+,u-28-1
sw2576A-ms98-a-0026,151.870000,152.440000,maybe,I,+,u-28-1
sw2576A-ms98-a-0026,152.440000,152.770000,i,B,sd,u-28-2
sw2576A-ms98-a-0026,152.770000,152.950000,mean,I,sd,u-28-2
sw2576A-ms98-a-0026,152.950000,153.000000,uh,I,sd,u-28-2
sw2576A-ms98-a-0026,153.000000,153.180000,i've,I,sd,u-28-2
sw2576A-ms98-a-0026,153.180000,153.420000,heard,I,sd,u-28-2
sw2576A-ms98-a-0026,153.420000,153.930000,different,I,sd,u-28-2
sw2576A-ms98-a-0026,153.930000,154.050000,you,I,sd,u-28-2
sw2576A-ms98-a-0026,154.050000,154.240000,know,I,sd,u-28-2
sw2576A-ms98-a-0026,154.240000,154.426250,like,I,sd,u-28-2
sw2576A-ms98-a-0026,154.844500,155.302250,um,I,sd,u-28-2
sw2576A-ms98-a-0027,155.798750,155.926875,like,I,sd,u-28-2
sw2576A-ms98-a-0027,155.926875,156.006875,i,B,sd,u-28-3
sw2576A-ms98-a-0027,156.006875,156.206875,know,I,sd,u-28-3
sw2576A-ms98-a-0027,156.206875,156.396875,my,I,sd,u-28-3
sw2576A-ms98-a-0027,156.396875,156.986875,mom,I,sd,u-28-3
sw2576A-ms98-a-0027,156.986875,157.186875,and,I,sd,u-28-3
sw2576A-ms98-a-0027,157.186875,157.366875,like,I,sd,u-28-3
sw2576A-ms98-a-0027,157.366875,157.656875,other,I,sd,u-28-3
sw2576A-ms98-a-0027,157.656875,158.110875,ladies,I,sd,u-28-3
sw2576A-ms98-a-0027,158.378250,158.516875,they,I,sd,u-28-3
sw2576A-ms98-a-0027,158.516875,158.986875,complain,I,sd,u-28-3
sw2576A-ms98-a-0027,158.986875,159.326875,because,I,sd,u-28-3
sw2576A-ms98-a-0027,159.326875,159.586875,they,I,sd,u-28-3
sw2576A-ms98-a-0027,159.586875,159.998125,think,I,sd,u-28-3
sw2576A-ms98-a-0027,160.265625,160.640750,that,I,sd,u-28-3
sw2576A-ms98-a-0027,160.795250,161.284375,um,I,sd,u-28-3
sw2576A-ms98-a-0027,161.578125,161.736875,the,I,sd,u-28-3
sw2576A-ms98-a-0027,161.736875,162.046875,women,I,sd,u-28-3
sw2576A-ms98-a-0027,162.046875,162.646875,now,I,sd,u-28-3
sw2576A-ms98-a-0027,162.646875,162.736875,are,I,sd,u-28-3
sw2576A-ms98-a-0027,162.736875,162.976875,too,I,sd,u-28-3
sw2576A-ms98-a-0027,162.976875,163.506875,busy,I,sd,u-28-3
sw2576A-ms98-a-0027,163.506875,163.706875,with,I,sd,u-28-3
sw2576A-ms98-a-0027,163.706875,163.986250,their,I,sd,u-28-3
sw2576A-ms98-a-0027,163.986250,164.316875,own,I,sd,u-28-3
sw2576A-ms98-a-0027,164.316875,164.926875,personal,I,sd,u-28-3
sw2576A-ms98-a-0027,164.926875,165.186875,life,I,sd,u-28-3
sw2576A-ms98-a-0027,165.186875,165.316875,and,I,sd,u-28-3
sw2576A-ms98-a-0027,165.316875,165.780625,career,I,sd,u-28-3
sw2576A-ms98-a-0027,166.100750,166.226875,that,I,sd,u-28-3
sw2576A-ms98-a-0027,166.226875,166.346875,they,I,sd,u-28-3
sw2576A-ms98-a-0027,166.346875,166.556875,really,I,sd,u-28-3
sw2576A-ms98-a-0027,166.556875,166.776875,don't,I,sd,u-28-3
sw2576A-ms98-a-0027,166.776875,166.946875,have,I,sd,u-28-3
sw2576A-ms98-a-0027,166.946875,167.326875,time,I,sd,u-28-3
sw2576A-ms98-a-0027,167.326875,167.456875,for,I,sd,u-28-3
sw2576A-ms98-a-0027,167.456875,167.606875,their,I,sd,u-28-3
sw2576A-ms98-a-0027,167.606875,168.097125,kids,I,sd,u-28-3
sw2576A-ms98-a-0029,175.736125,176.202250,uh-huh,B,b,u-30-1
sw2576A-ms98-a-0031,187.008500,187.461375,yeah,B,b,u-32-1
sw2576A-ms98-a-0033,202.718625,202.911750,oh,B,ba,u-34-1
sw2576A-ms98-a-0033,202.911750,203.070250,my,I,ba,u-34-1
sw2576A-ms98-a-0033,203.070250,203.420250,gosh,I,ba,u-34-1
sw2576A-ms98-a-0033,203.420250,203.630250,just,I,ba,u-34-1
sw2576A-ms98-a-0033,203.630250,203.700250,a,I,ba,u-34-1
sw2576A-ms98-a-0033,203.700250,204.271875,baby,I,ba,u-34-1
sw2576A-ms98-a-0035,211.675500,211.904000,oh,B,ba,u-36-1
sw2576A-ms98-a-0035,211.904000,212.204000,my,I,ba,u-36-1
sw2576A-ms98-a-0035,212.204000,212.957375,gosh,I,ba,u-36-1
sw2576A-ms98-a-0037,215.888875,216.340750,uh-huh,B,b,u-38-1
sw2576A-ms98-a-0039,218.644000,219.218875,yeah,B,b,u-40-1
sw2576A-ms98-a-0041,222.765250,223.010000,well,B,sv,u-42-1
sw2576A-ms98-a-0041,223.205625,223.631500,as,I,sv,u-42-1
sw2576A-ms98-a-0042,224.276625,224.707750,um,I,sv,u-42-1
sw2576A-ms98-a-0042,225.092625,225.248125,well,I,sv,u-42-1
sw2576A-ms98-a-0042,225.248125,225.348125,i,I,sv,u-42-1
sw2576A-ms98-a-0042,225.348125,225.748125,think,I,sv,u-42-1
sw2576A-ms98-a-0042,225.748125,225.838125,the,I,sv,u-42-1
sw2576A-ms98-a-0042,225.838125,226.748125,education,I,sv,u-42-1
sw2576A-ms98-a-0042,226.748125,226.918125,like,I,sv,u-42-1
sw2576A-ms98-a-0042,226.918125,226.998125,our,I,sv,u-42-1
sw2576A-ms98-a-0042,226.998125,228.014375,education,I,sv,u-42-1
sw2576A-ms98-a-0042,228.281625,228.628125,has,I,sv,u-42-1
sw2576A-ms98-a-0042,228.628125,229.059625,um,I,sv,u-42-1
sw2576A-ms98-a-0042,229.199000,229.658125,increased,I,sv,u-42-1
sw2576A-ms98-a-0042,229.658125,230.238125,dramatically,I,sv,u-42-1
sw2576A-ms98-a-0042,230.238125,230.378125,but,B,sv,u-42-2
sw2576A-ms98-a-0042,230.378125,230.538125,then,I,sv,u-42-2
sw2576A-ms98-a-0042,230.538125,230.628125,i,I,sv,u-42-2
sw2576A-ms98-a-0042,230.628125,230.968125,think,I,sv,u-42-2
sw2576A-ms98-a-0042,230.968125,231.358125,also,I,sv,u-42-2
sw2576A-ms98-a-0042,231.358125,231.518125,that,I,sv,u-42-2
sw2576A-ms98-a-0042,231.518125,231.648125,we're,I,sv,u-42-2
sw2576A-ms98-a-0042,231.648125,232.158125,forgetting,I,sv,u-42-2
sw2576A-ms98-a-0042,232.158125,232.368125,like,I,sv,u-42-2
sw2576A-ms98-a-0042,232.368125,232.808125,basic,I,sv,u-42-2
sw2576A-ms98-a-0042,232.808125,233.265250,things,I,sv,u-42-2
sw2576A-ms98-a-0042,233.265250,233.458125,like,I,sv,u-42-2
sw2576A-ms98-a-0042,233.458125,233.648125,we,I,sv,u-42-2
sw2576A-ms98-a-0042,233.648125,233.838125,should,I,sv,u-42-2
sw2576A-ms98-a-0042,233.838125,234.145250,know,I,sv,u-42-2
sw2576A-ms98-a-0043,235.051875,235.267250,like,B,sv,u-44-1
sw2576A-ms98-a-0043,235.687000,235.894125,i,I,sv,u-44-1
sw2576A-ms98-a-0043,235.894125,236.103875,i,I,sv,u-44-1
sw2576A-ms98-a-0043,236.103875,236.383875,think,I,sv,u-44-1
sw2576A-ms98-a-0043,236.383875,236.674625,well,I,sv,u-44-1
sw2576A-ms98-a-0043,237.213250,237.795000,um,I,sv,u-44-1
sw2576A-ms98-a-0043,238.175375,238.283875,in,I,sv,u-44-1
sw2576A-ms98-a-0043,238.283875,238.343875,the,I,sv,u-44-1
sw2576A-ms98-a-0043,238.343875,238.833875,morals,I,sv,u-44-1
sw2576A-ms98-a-0043,238.833875,239.023875,and,I,sv,u-44-1
sw2576A-ms98-a-0043,239.023875,239.663875,values,I,sv,u-44-1
sw2576A-ms98-a-0043,239.663875,239.843875,of,I,sv,u-44-1
sw2576A-ms98-a-0043,239.843875,240.053875,like,I,sv,u-44-1
sw2576A-ms98-a-0043,240.053875,240.283875,my,I,sv,u-44-1
sw2576A-ms98-a-0043,240.283875,241.031375,generation,I,sv,u-44-1
sw2576A-ms98-a-0043,241.291250,241.383875,for,I,sv,u-44-1
sw2576A-ms98-a-0043,241.383875,241.473875,the,I,sv,u-44-1
sw2576A-ms98-a-0043,241.473875,241.913875,most,I,sv,u-44-1
sw2576A-ms98-a-0043,241.913875,242.043875,for,I,sv,u-44-1
sw2576A-ms98-a-0043,242.043875,242.433875,most,I,sv,u-44-1
sw2576A-ms98-a-0043,242.433875,242.873875,people,I,sv,u-44-1
sw2576A-ms98-a-0043,242.873875,243.098375,are,I,sv,u-44-1
sw2576A-ms98-a-0043,243.098375,243.619375,totally,I,sv,u-44-1
sw2576A-ms98-a-0043,243.700000,244.170875,different,I,sv,u-44-1
sw2576A-ms98-a-0044,244.639625,244.789625,from,I,sv,u-44-1
sw2576A-ms98-a-0044,244.789625,244.849625,the,I,sv,u-44-1
sw2576A-ms98-a-0044,244.849625,245.299625,morals,I,sv,u-44-1
sw2576A-ms98-a-0044,245.299625,245.489625,and,I,sv,u-44-1
sw2576A-ms98-a-0044,245.489625,246.199625,valleys,I,sv,u-44-1
sw2576A-ms98-a-0044,246.199625,246.409625,um,I,sv,u-44-1
sw2576A-ms98-a-0044,246.409625,246.929625,values,I,sv,u-44-1
sw2576A-ms98-a-0044,247.219625,247.519625,of,I,sv,u-44-1
sw2576A-ms98-a-0044,247.519625,247.724125,like,I,sv,u-44-1
sw2576A-ms98-a-0044,248.145875,248.239625,per,I,sv,u-44-1
sw2576A-ms98-a-0044,248.239625,248.479625,se,I,sv,u-44-1
sw2576A-ms98-a-0044,248.479625,248.729625,your,I,sv,u-44-1
sw2576A-ms98-a-0044,248.729625,249.453500,generation,I,sv,u-44-1
sw2576A-ms98-a-0044,249.736000,249.819625,but,B,sv,u-44-2
sw2576A-ms98-a-0044,249.819625,249.939625,i,I,sv,u-44-2
sw2576A-ms98-a-0044,249.939625,250.149625,think,I,sv,u-44-2
sw2576A-ms98-a-0044,250.149625,250.359625,as,I,sv,u-44-2
sw2576A-ms98-a-0044,250.359625,250.499625,we,I,sv,u-44-2
sw2576A-ms98-a-0044,250.499625,250.709625,get,I,sv,u-44-2
sw2576A-ms98-a-0044,250.709625,251.069625,older,I,sv,u-44-2
sw2576A-ms98-a-0044,251.069625,251.249625,it,I,sv,u-44-2
sw2576A-ms98-a-0044,251.249625,251.489625,gets,I,sv,u-44-2
sw2576A-ms98-a-0044,251.489625,251.609625,to,I,sv,u-44-2
sw2576A-ms98-a-0044,251.609625,251.869625,your,I,sv,u-44-2
sw2576A-ms98-a-0044,251.869625,251.969625,you,I,sv,u-44-2
sw2576A-ms98-a-0044,251.969625,252.039625,know,I,sv,u-44-2
sw2576A-ms98-a-0044,252.039625,252.129625,what,I,sv,u-44-2
sw2576A-ms98-a-0044,252.129625,252.189625,i,I,sv,u-44-2
sw2576A-ms98-a-0044,252.189625,252.477500,mean,I,sv,u-44-2
sw2576A-ms98-a-0044,252.861625,253.014250,i,B,sv,u-44-3
sw2576A-ms98-a-0044,253.014250,253.242250,think,I,sv,u-44-3
sw2576A-ms98-a-0045,253.705750,253.925500,the,I,sv,u-44-3
sw2576A-ms98-a-0045,253.925500,254.265500,kids,I,sv,u-44-3
sw2576A-ms98-a-0045,254.265500,254.615500,now,I,sv,u-44-3
sw2576A-ms98-a-0045,254.615500,254.899500,are,I,sv,u-44-3
sw2576A-ms98-a-0045,255.117875,255.660375,are,I,sv,u-44-3
sw2576A-ms98-a-0045,256.029500,256.185500,i,I,sv,u-44-3
sw2576A-ms98-a-0045,256.185500,256.325500,would,I,sv,u-44-3
sw2576A-ms98-a-0045,256.325500,256.633625,say,I,sv,u-44-3
sw2576A-ms98-a-0045,256.633625,257.195500,louder,I,sv,u-44-3
sw2576A-ms98-a-0045,257.195500,257.645500,now,I,sv,u-44-3
sw2576A-ms98-a-0045,257.645500,258.005500,until,I,sv,u-44-3
sw2576A-ms98-a-0045,258.005500,258.305500,after,I,sv,u-44-3
sw2576A-ms98-a-0045,258.305500,258.455500,they,I,sv,u-44-3
sw2576A-ms98-a-0045,258.455500,258.805500,reach,I,sv,u-44-3
sw2576A-ms98-a-0045,258.805500,259.075750,like,I,sv,u-44-3
sw2576A-ms98-a-0045,259.373250,259.715500,twenty,I,sv,u-44-3
sw2576A-ms98-a-0045,259.715500,260.015500,five,I,sv,u-44-3
sw2576A-ms98-a-0045,260.015500,260.115500,and,B,sv,u-44-4
sw2576A-ms98-a-0045,260.115500,260.245500,then,I,sv,u-44-4
sw2576A-ms98-a-0045,260.245500,260.315500,i,I,sv,u-44-4
sw2576A-ms98-a-0045,260.315500,260.545500,think,I,sv,u-44-4
sw2576A-ms98-a-0045,260.545500,260.645500,they,I,sv,u-44-4
sw2576A-ms98-a-0045,260.645500,261.209875,really,I,sv,u-44-4
sw2576A-ms98-a-0045,261.209875,261.711250,have,I,sv,u-44-4
sw2576A-ms98-a-0045,261.711250,261.875500,a,I,sv,u-44-4
sw2576A-ms98-a-0045,261.875500,262.355500,strong,I,sv,u-44-4
sw2576A-ms98-a-0045,262.355500,262.855500,decline,I,sv,u-44-4
sw2576A-ms98-a-0045,262.855500,263.005500,and,I,sv,u-44-4
sw2576A-ms98-a-0045,263.005500,263.245500,start,I,sv,u-44-4
sw2576A-ms98-a-0045,263.245500,263.335500,to,I,sv,u-44-4
sw2576A-ms98-a-0045,263.335500,263.665500,settle,I,sv,u-44-4
sw2576A-ms98-a-0045,263.665500,263.975500,down,I,sv,u-44-4
sw2576A-ms98-a-0045,263.975500,264.135500,and,I,sv,u-44-4
sw2576A-ms98-a-0045,264.135500,264.635500,realize,I,sv,u-44-4
sw2576A-ms98-a-0045,264.635500,265.053625,things,I,sv,u-44-4
sw2576A-ms98-a-0047,274.584125,275.110000,uh-huh,B,aa,u-46-1
sw2576A-ms98-a-0047,275.767250,275.930000,yeah,B,aa,u-46-2
sw2576A-ms98-a-0047,275.930000,276.190000,because,B,sv,u-46-3
