sw3663B-ms98-a-0002,0.226750,0.776750,okay,B,o,u-1-1
sw3663B-ms98-a-0002,0.776750,2.326750,[laughter],O,,
sw3663B-ms98-a-0002,2.326750,2.486750,well,B,qy^d,u-3-1
sw3663B-ms98-a-0002,2.486750,3.006750,considering,I,qy^d,u-3-1
sw3663B-ms98-a-0002,3.006750,3.156750,you,I,qy^d,u-3-1
sw3663B-ms98-a-0002,3.156750,3.426750,moved,I,qy^d,u-3-1
sw3663B-ms98-a-0002,3.426750,3.526750,here,I,qy^d,u-3-1
sw3663B-ms98-a-0002,3.526750,3.696750,from,I,qy^d,u-3-1
sw3663B-ms98-a-0002,3.696750,4.276750,California,I,qy^d,u-3-1
sw3663B-ms98-a-0002,4.276750,4.346750,i,I,qy^d,u-3-1
sw3663B-ms98-a-0002,4.346750,5.686750,guess,I,qy^d,u-3-1
sw3663B-ms98-a-0002,6.316750,6.511125,the,I,qy^d,u-3-1
sw3663B-ms98-a-0002,6.511125,6.966750,rain,I,qy^d,u-3-1
sw3663B-ms98-a-0002,6.966750,7.086750,for,I,qy^d,u-3-1
sw3663B-ms98-a-0002,7.086750,7.146750,the,I,qy^d,u-3-1
sw3663B-ms98-a-0002,7.146750,7.526750,past,I,qy^d,u-3-1
sw3663B-ms98-a-0002,7.526750,7.696750,few,I,qy^d,u-3-1
sw3663B-ms98-a-0002,7.696750,7.966750,weeks,I,qy^d,u-3-1
sw3663B-ms98-a-0002,7.966750,8.136750,has,I,qy^d,u-3-1
sw3663B-ms98-a-0002,8.136750,8.358750,been,I,qy^d,u-3-1
sw3663B-ms98-a-0002,8.799375,9.256750,different,I,qy^d,u-3-1
sw3663B-ms98-a-0002,9.256750,9.386750,than,I,qy^d,u-3-1
sw3663B-ms98-a-0002,9.386750,9.536750,what,I,qy^d,u-3-1
sw3663B-ms98-a-0002,9.536750,9.636750,you,I,qy^d,u-3-1
sw3663B-ms98-a-0002,9.636750,9.736750,would,I,qy^d,u-3-1
sw3663B-ms98-a-0002,9.736750,10.006750,have,I,qy^d,u-3-1
sw3663B-ms98-a-0002,10.006750,10.226750,down,I,qy^d,u-3-1
sw3663B-ms98-a-0002,10.226750,10.822875,there,I,qy^d,u-3-1
sw3663B-ms98-a-0004,24.534625,25.097000,especially,B,sv,u-5-1
sw3663B-ms98-a-0004,25.097000,25.207000,the,B,+,u-7-1
sw3663B-ms98-a-0004,25.207000,25.566625,last,I,+,u-7-1
sw3663B-ms98-a-0004,25.924375,26.217000,few,I,+,u-7-1
sw3663B-ms98-a-0004,26.217000,26.753125,years,I,+,u-7-1
sw3663B-ms98-a-0005,27.718375,27.926500,it's,B,qy^g,u-9-1
sw3663B-ms98-a-0005,27.926500,28.168375,kind,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.168375,28.238375,of,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.238375,28.328375,has,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.328375,28.438375,it's,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.438375,28.628375,kind,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.628375,28.698375,of,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.698375,28.798375,been,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.798375,28.878375,a,I,qy^g,u-9-1
sw3663B-ms98-a-0005,28.878375,29.228375,drought,I,qy^g,u-9-1
sw3663B-ms98-a-0005,29.228375,29.378375,out,I,qy^g,u-9-1
sw3663B-ms98-a-0005,29.378375,29.558375,there,I,qy^g,u-9-1
sw3663B-ms98-a-0005,29.558375,29.858375,hasn't,I,qy^g,u-9-1
sw3663B-ms98-a-0005,29.858375,30.038375,it,I,qy^g,u-9-1
sw3663B-ms98-a-0005,30.038375,30.220500,uh,I,qy^g,u-9-1
sw3663B-ms98-a-0007,32.401750,32.504625,that's,O,,
sw3663B-ms98-a-0007,32.504625,32.594625,what,O,,
sw3663B-ms98-a-0007,32.594625,32.634625,i,O,,
sw3663B-ms98-a-0007,32.634625,32.834625,was,O,,
sw3663B-ms98-a-0007,32.834625,33.310625,thinking,O,,
sw3663B-ms98-a-0009,39.282250,39.973000,yet,B,sd,u-11-1
sw3663B-ms98-a-0009,39.973000,42.743000,[laughter],O,,
sw3663B-ms98-a-0009,42.743000,43.313000,generally,B,sd,u-13-1
sw3663B-ms98-a-0009,43.313000,43.423000,if,I,sd,u-13-1
sw3663B-ms98-a-0009,43.423000,43.533000,we're,I,sd,u-13-1
sw3663B-ms98-a-0009,43.533000,43.743000,gonna,I,sd,u-13-1
sw3663B-ms98-a-0009,43.743000,43.973000,get,I,sd,u-13-1
sw3663B-ms98-a-0009,43.973000,44.285750,them,I,sd,u-13-1
sw3663B-ms98-a-0009,44.530500,44.703000,it's,I,sd,u-13-1
sw3663B-ms98-a-0009,44.703000,44.923000,not,I,sd,u-13-1
sw3663B-ms98-a-0009,44.923000,45.183000,going,I,sd,u-13-1
sw3663B-ms98-a-0009,45.183000,45.263000,to,I,sd,u-13-1
sw3663B-ms98-a-0009,45.263000,45.873875,happen,I,sd,u-13-1
sw3663B-ms98-a-0009,46.258000,46.693000,uh,I,sd,u-13-1
sw3663B-ms98-a-0009,46.693000,47.183000,prior,I,sd,u-13-1
sw3663B-ms98-a-0009,47.183000,47.353000,to,I,sd,u-13-1
sw3663B-ms98-a-0009,47.353000,47.903000,January,I,sd,u-13-1
sw3663B-ms98-a-0009,47.903000,48.464250,one,I,sd,u-13-1
sw3663B-ms98-a-0009,48.818250,48.913000,you,B,sd,u-15-1
sw3663B-ms98-a-0009,48.913000,48.993000,know,I,sd,u-15-1
sw3663B-ms98-a-0009,48.993000,49.133000,you,I,sd,u-15-1
sw3663B-ms98-a-0009,49.133000,49.273000,may,I,sd,u-15-1
sw3663B-ms98-a-0009,49.273000,49.403000,get,I,sd,u-15-1
sw3663B-ms98-a-0009,49.403000,49.453000,a,I,sd,u-15-1
sw3663B-ms98-a-0009,49.453000,49.763000,cold,I,sd,u-15-1
sw3663B-ms98-a-0009,49.763000,50.103000,snap,I,sd,u-15-1
sw3663B-ms98-a-0009,50.103000,50.163000,or,I,sd,u-15-1
sw3663B-ms98-a-0009,50.163000,50.493000,two,I,sd,u-15-1
sw3663B-ms98-a-0009,50.493000,50.593000,or,I,sd,u-15-1
sw3663B-ms98-a-0009,50.593000,50.863000,some,I,sd,u-15-1
sw3663B-ms98-a-0009,50.863000,51.163000,rain,I,sd,u-15-1
sw3663B-ms98-a-0009,51.163000,51.273000,or,I,sd,u-15-1
sw3663B-ms98-a-0009,51.273000,51.603000,something,I,sd,u-15-1
sw3663B-ms98-a-0009,51.603000,51.783000,like,I,sd,u-15-1
sw3663B-ms98-a-0009,51.783000,51.883000,we've,I,sd,u-15-1
sw3663B-ms98-a-0009,51.883000,52.063000,been,I,sd,u-15-1
sw3663B-ms98-a-0009,52.063000,52.293000,getting,I,sd,u-15-1
sw3663B-ms98-a-0009,52.293000,52.433000,in,I,sd,u-15-1
sw3663B-ms98-a-0009,52.433000,52.973000,December,I,sd,u-15-1
sw3663B-ms98-a-0009,52.973000,53.214125,but,B,sd,u-15-2
sw3663B-ms98-a-0010,54.037000,54.497000,usually,B,+,u-17-1
sw3663B-ms98-a-0010,54.497000,54.557000,the,I,+,u-17-1
sw3663B-ms98-a-0010,54.557000,55.147000,bitterest,I,+,u-17-1
sw3663B-ms98-a-0010,55.147000,55.754250,weather,I,+,u-17-1
sw3663B-ms98-a-0010,56.191125,56.347000,if,I,+,u-17-1
sw3663B-ms98-a-0010,56.347000,56.447000,we're,I,+,u-17-1
sw3663B-ms98-a-0010,56.447000,56.637000,gonna,I,+,u-17-1
sw3663B-ms98-a-0010,56.637000,56.957000,have,I,+,u-17-1
