sw3539B-ms98-a-0002,0.031375,0.521375,okay,B,o,u-1-1
sw3539B-ms98-a-0004,3.031750,3.324625,there,B,%,u-3-1
sw3539B-ms98-a-0004,3.324625,3.667250,is,I,%,u-3-1
sw3539B-ms98-a-0004,3.667250,3.871750,well,B,no,u-3-2
sw3539B-ms98-a-0004,3.871750,3.911750,i,I,no,u-3-2
sw3539B-ms98-a-0004,3.911750,3.981750,am,I,no,u-3-2
sw3539B-ms98-a-0004,3.981750,4.051750,a,I,no,u-3-2
sw3539B-ms98-a-0004,4.051750,4.311750,school,I,no,u-3-2
sw3539B-ms98-a-0004,4.311750,4.733000,teacher,I,no,u-3-2
sw3539B-ms98-a-0004,4.962750,5.601750,and,B,%,u-5-1
sw3539B-ms98-a-0004,5.601750,5.841750,uh,O,,
sw3539B-ms98-a-0004,5.841750,6.291750,there,B,sd,u-5-2
sw3539B-ms98-a-0004,6.291750,6.690500,uh,I,sd,u-5-2
sw3539B-ms98-a-0004,6.690500,7.010625,uh,I,sd,u-5-2
sw3539B-ms98-a-0004,7.010625,7.361750,girl,I,sd,u-5-2
sw3539B-ms98-a-0004,7.361750,7.511750,that,I,sd,u-5-2
sw3539B-ms98-a-0004,7.631750,7.811750,went,I,sd,u-5-2
sw3539B-ms98-a-0004,7.811750,8.001750,through,I,sd,u-5-2
sw3539B-ms98-a-0004,8.001750,8.261750,our,I,sd,u-5-2
sw3539B-ms98-a-0004,8.261750,8.541750,school,I,sd,u-5-2
sw3539B-ms98-a-0004,8.541750,9.141750,district,I,sd,u-5-2
sw3539B-ms98-a-0004,9.141750,9.281750,i,I,sd,u-5-2
sw3539B-ms98-a-0004,9.281750,9.511750,teach,I,sd,u-5-2
sw3539B-ms98-a-0004,9.511750,9.621750,in,I,sd,u-5-2
sw3539B-ms98-a-0004,9.621750,9.911750,Highland,I,sd,u-5-2
sw3539B-ms98-a-0004,9.911750,10.219875,Park,I,sd,u-5-2
sw3539B-ms98-a-0004,10.653000,11.111750,who,B,+,u-7-1
sw3539B-ms98-a-0004,11.111750,11.530750,uh,I,+,u-7-1
sw3539B-ms98-a-0005,12.274875,12.677000,does,I,+,u-7-1
sw3539B-ms98-a-0005,12.677000,13.373250,aerobics,I,+,u-7-1
sw3539B-ms98-a-0005,13.373250,13.977625,at,I,+,u-7-1
sw3539B-ms98-a-0005,13.977625,14.337625,uh,I,+,u-7-1
sw3539B-ms98-a-0005,14.337625,14.487625,the,I,+,u-7-1
sw3539B-ms98-a-0005,14.487625,15.367625,YMCA,O,,
sw3539B-ms98-a-0005,15.367625,15.728250,and,B,+,u-9-1
sw3539B-ms98-a-0005,16.082250,16.187625,i,I,+,u-9-1
sw3539B-ms98-a-0005,16.187625,16.357625,say,I,+,u-9-1
sw3539B-ms98-a-0005,16.357625,16.577625,Y,I,+,u-9-1
sw3539B-ms98-a-0005,16.577625,16.797625,them_1,O,,
sw3539B-ms98-a-0005,16.797625,17.727625,YWCA,O,,
sw3539B-ms98-a-0005,18.037625,18.037625,<b_aside>,O,,
sw3539B-ms98-a-0005,18.037625,18.217625,turn,B,t3,u-9-2
