sw2131A-ms98-a-0002,2.330125,3.002750,uh,B,sd,u-2-1
sw2131A-ms98-a-0002,3.247625,3.490125,just,I,sd,u-2-1
sw2131A-ms98-a-0002,3.490125,3.750125,about,I,sd,u-2-1
sw2131A-ms98-a-0002,3.750125,3.950125,any,I,sd,u-2-1
sw2131A-ms98-a-0002,3.950125,4.200125,kind,I,sd,u-2-1
sw2131A-ms98-a-0002,4.200125,4.270125,of,I,sd,u-2-1
sw2131A-ms98-a-0002,4.270125,4.690125,music,I,sd,u-2-1
sw2131A-ms98-a-0002,4.690125,5.120125,except,I,sd,u-2-1
sw2131A-ms98-a-0002,5.120125,5.490125,acid,I,sd,u-2-1
sw2131A-ms98-a-0002,5.490125,5.804000,rock,I,sd,u-2-1
sw2131A-ms98-a-0002,5.954625,6.050125,i-,O,,
sw2131A-ms98-a-0002,6.050125,6.180125,i,B,sd,u-4-1
sw2131A-ms98-a-0002,6.180125,6.570125,don't,I,sd,u-4-1
sw2131A-ms98-a-0002,6.570125,6.780125,care,I,sd,u-4-1
sw2131A-ms98-a-0002,6.780125,6.940125,for,B,+,u-6-1
sw2131A-ms98-a-0002,6.940125,7.310125,acid,I,+,u-6-1
sw2131A-ms98-a-0002,7.310125,7.646125,rock,I,+,u-6-1
sw2131A-ms98-a-0003,8.616125,8.785625,but,B,sd,u-8-1
sw2131A-ms98-a-0003,8.785625,9.205625,uh,I,sd,u-8-1
sw2131A-ms98-a-0003,9.205625,9.425625,i,I,sd,u-8-1
sw2131A-ms98-a-0003,9.425625,9.625625,grew,I,sd,u-8-1
sw2131A-ms98-a-0003,9.625625,9.836750,up,I,sd,u-8-1
sw2131A-ms98-a-0003,9.836750,10.104125,with,I,sd,u-8-1
sw2131A-ms98-a-0003,10.104125,10.515625,country,I,sd,u-8-1
sw2131A-ms98-a-0003,10.515625,10.695625,and,I,sd,u-8-1
sw2131A-ms98-a-0003,10.695625,10.978875,western,I,sd,u-8-1
sw2131A-ms98-a-0003,12.627375,13.059500,but,B,%,u-10-1
sw2131A-ms98-a-0003,13.059500,13.522750,uh,I,%,u-10-1
sw2131A-ms98-a-0003,13.522750,13.935625,just,B,sd,u-12-1
sw2131A-ms98-a-0003,13.935625,14.325625,about,I,sd,u-12-1
sw2131A-ms98-a-0003,14.325625,14.575625,any,I,sd,u-12-1
sw2131A-ms98-a-0003,14.575625,14.855625,kind,I,sd,u-12-1
sw2131A-ms98-a-0003,14.855625,14.915625,of,I,sd,u-12-1
sw2131A-ms98-a-0003,14.915625,15.175625,music,I,sd,u-12-1
sw2131A-ms98-a-0003,15.175625,15.315625,i,B,sd,u-12-2
sw2131A-ms98-a-0003,15.315625,15.575625,even,I,sd,u-12-2
sw2131A-ms98-a-0003,15.575625,15.735625,like,I,sd,u-12-2
sw2131A-ms98-a-0003,15.735625,16.285625,classical,I,sd,u-12-2
sw2131A-ms98-a-0003,16.285625,16.675625,music,I,sd,u-12-2
sw2131A-ms98-a-0005,28.588875,29.015875,yeah,B,b,u-14-1
sw2131A-ms98-a-0007,30.985625,31.185625,yeah,B,b^r,u-16-1
sw2131A-ms98-a-0007,31.185625,31.275625,i,B,sd,u-16-2
sw2131A-ms98-a-0007,31.275625,31.535625,grew,I,sd,u-16-2
sw2131A-ms98-a-0007,31.535625,31.675625,up,I,sd,u-16-2
sw2131A-ms98-a-0007,31.675625,31.805625,with,I,sd,u-16-2
sw2131A-ms98-a-0007,31.905625,32.165625,Hank,I,sd,u-16-2
sw2131A-ms98-a-0007,32.165625,32.755625,Snow,I,sd,u-16-2
sw2131A-ms98-a-0007,32.755625,33.363500,and,I,sd,u-16-2
sw2131A-ms98-a-0007,33.363500,33.925625,Lefty,I,sd,u-16-2
sw2131A-ms98-a-0007,33.925625,34.745625,Frizzell,I,sd,u-16-2
sw2131A-ms98-a-0007,34.745625,35.130125,and,I,sd,u-16-2
sw2131A-ms98-a-0007,35.563250,35.925625,Hank,I,sd,u-16-2
sw2131A-ms98-a-0007,35.925625,36.495625,Williams,I,sd,u-16-2
sw2131A-ms98-a-0007,36.495625,36.685625,and,I,sd,u-16-2
sw2131A-ms98-a-0007,36.685625,36.965625,all,I,sd,u-16-2
sw2131A-ms98-a-0007,36.965625,37.055625,of,I,sd,u-16-2
sw2131A-ms98-a-0007,37.055625,37.285625,those,I,sd,u-16-2
sw2131A-ms98-a-0007,37.285625,37.752750,old,I,sd,u-16-2
sw2131A-ms98-a-0007,38.268750,38.595625,country,I,sd,u-16-2
sw2131A-ms98-a-0007,38.595625,38.725625,and,I,sd,u-16-2
sw2131A-ms98-a-0007,38.725625,39.145625,western,I,sd,u-16-2
sw2131A-ms98-a-0007,39.145625,39.645625,songs,I,sd,u-16-2
sw2131A-ms98-a-0009,41.161875,42.540375,[laughter],O,,
sw2131A-ms98-a-0010,43.064250,43.314250,but,B,%,u-18-1
sw2131A-ms98-a-0010,43.314250,43.882875,uh,I,%,u-18-1
sw2131A-ms98-a-0010,43.882875,44.044250,i,I,%,u-18-1
sw2131A-ms98-a-0010,44.044250,44.304250,did,B,qy,u-18-2
sw2131A-ms98-a-0010,44.304250,44.464250,you,I,qy,u-18-2
sw2131A-ms98-a-0010,44.464250,44.684250,happen,I,qy,u-18-2
sw2131A-ms98-a-0010,44.684250,44.774250,to,I,qy,u-18-2
sw2131A-ms98-a-0010,44.774250,45.004250,see,I,qy,u-18-2
sw2131A-ms98-a-0010,45.004250,45.334250,last,I,qy,u-18-2
sw2131A-ms98-a-0010,45.334250,45.824250,night,I,qy,u-18-2
sw2131A-ms98-a-0010,45.824250,46.268125,the,I,qy,u-18-2
sw2131A-ms98-a-0010,46.456500,47.054250,special,I,qy,u-18-2
sw2131A-ms98-a-0010,47.054250,47.174250,on,I,qy,u-18-2
sw2131A-ms98-a-0010,47.174250,47.554250,channel,I,qy,u-18-2
sw2131A-ms98-a-0010,47.554250,47.834250,two,I,qy,u-18-2
sw2131A-ms98-a-0010,47.834250,48.094250,with,I,qy,u-18-2
sw2131A-ms98-a-0010,48.094250,48.524250,James,I,qy,u-18-2
sw2131A-ms98-a-0010,48.524250,49.343125,Galway,I,qy,u-18-2
sw2131A-ms98-a-0011,51.111750,52.144000,oh,B,b,u-20-1
sw2131A-ms98-a-0013,53.765250,54.006250,that,B,sv,u-22-1
sw2131A-ms98-a-0013,54.006250,54.166250,was,I,sv,u-22-1
sw2131A-ms98-a-0013,54.166250,55.312375,fabulous,I,sv,u-22-1
sw2131A-ms98-a-0013,55.312375,55.871000,when,O,,
sw2131A-ms98-a-0014,56.833375,57.269250,yeah,B,ny,u-26-1
sw2131A-ms98-a-0014,57.269250,57.423375,when,B,sd^e,u-26-2
sw2131A-ms98-a-0014,57.423375,57.553375,he,I,sd^e,u-26-2
sw2131A-ms98-a-0014,57.553375,57.993375,played,I,sd^e,u-26-2
sw2131A-ms98-a-0014,57.993375,58.313375,Danny,I,sd^e,u-26-2
sw2131A-ms98-a-0014,58.313375,58.754625,Boy,I,sd^e,u-26-2
sw2131A-ms98-a-0014,59.101125,59.283375,it,I,sd^e,u-26-2
sw2131A-ms98-a-0014,59.283375,59.503375,just,I,sd^e,u-26-2
sw2131A-ms98-a-0014,59.503375,59.893375,almost,I,sd^e,u-26-2
sw2131A-ms98-a-0014,59.893375,60.203375,brought,I,sd^e,u-26-2
sw2131A-ms98-a-0014,60.203375,60.583375,tears,B,+,u-28-1
sw2131A-ms98-a-0014,60.583375,60.653375,to,I,+,u-28-1
sw2131A-ms98-a-0014,60.653375,60.923375,your,I,+,u-28-1
sw2131A-ms98-a-0014,60.923375,61.153375,eyes,I,+,u-28-1
sw2131A-ms98-a-0014,61.153375,61.383375,because_1,I,+,u-28-1
sw2131A-ms98-a-0014,61.383375,61.493375,he,I,+,u-28-1
sw2131A-ms98-a-0014,61.493375,61.653375,can,I,+,u-28-1
sw2131A-ms98-a-0014,61.653375,61.923375,make,I,+,u-28-1
sw2131A-ms98-a-0014,61.923375,62.123375,that,I,+,u-28-1
sw2131A-ms98-a-0014,62.123375,62.483375,flute,I,+,u-28-1
sw2131A-ms98-a-0014,62.483375,62.963375,sing,I,+,u-28-1
sw2131A-ms98-a-0015,64.099250,64.475500,yeah,B,ny,u-30-1
sw2131A-ms98-a-0015,65.070625,65.468500,and,B,sv^e,u-30-2
sw2131A-ms98-a-0015,65.468500,65.588500,uh,I,sv^e,u-30-2
sw2131A-ms98-a-0015,65.588500,65.788500,it,I,sv^e,u-30-2
sw2131A-ms98-a-0015,65.788500,65.988500,was,I,sv^e,u-30-2
sw2131A-ms98-a-0015,65.988500,66.667250,tremendous,I,sv^e,u-30-2
sw2131A-ms98-a-0017,70.560875,71.167125,yeah,B,b,u-32-1
sw2131A-ms98-a-0019,75.465500,76.064625,yeah,B,b,u-34-1
sw2131A-ms98-a-0021,78.017750,78.572375,yeah,B,ny,u-36-1
sw2131A-ms98-a-0021,78.572375,78.828250,uh-huh,B,ny,u-36-2
sw2131A-ms98-a-0021,78.828250,79.128250,and,B,sd^e,u-36-3
sw2131A-ms98-a-0021,79.128250,79.258250,it,I,sd^e,u-36-3
sw2131A-ms98-a-0021,79.258250,79.458250,was,I,sd^e,u-36-3
sw2131A-ms98-a-0021,79.458250,80.128250,uh,I,sd^e,u-36-3
sw2131A-ms98-a-0021,80.128250,80.668250,mostly,I,sd^e,u-36-3
sw2131A-ms98-a-0021,80.668250,81.058250,all,I,sd^e,u-36-3
sw2131A-ms98-a-0021,81.058250,81.508250,Irish,I,sd^e,u-36-3
sw2131A-ms98-a-0021,81.508250,81.988250,tunes,I,sd^e,u-36-3
sw2131A-ms98-a-0021,81.988250,82.258250,they,B,sd,u-38-1
sw2131A-ms98-a-0021,82.258250,82.798250,they,I,sd,u-38-1
sw2131A-ms98-a-0021,82.798250,82.958250,had,I,sd,u-38-1
sw2131A-ms98-a-0021,82.958250,83.018250,a,I,sd,u-38-1
sw2131A-ms98-a-0021,83.018250,83.568250,band,I,sd,u-38-1
sw2131A-ms98-a-0021,83.568250,83.738250,with,I,sd,u-38-1
sw2131A-ms98-a-0021,83.738250,83.988250,him,I,sd,u-38-1
sw2131A-ms98-a-0021,83.988250,84.308250,that,I,sd,u-38-1
sw2131A-ms98-a-0021,84.308250,84.502375,uh,I,sd,u-38-1
sw2131A-ms98-a-0021,84.901625,85.128250,had,I,sd,u-38-1
sw2131A-ms98-a-0021,85.128250,85.248250,a,I,sd,u-38-1
sw2131A-ms98-a-0021,85.248250,85.948250,harpist,I,sd,u-38-1
sw2131A-ms98-a-0021,85.948250,86.098250,and,I,sd,u-38-1
sw2131A-ms98-a-0021,86.098250,86.650500,another,I,sd,u-38-1
sw2131A-ms98-a-0021,86.650500,87.032250,flute,I,sd,u-38-1
sw2131A-ms98-a-0021,87.235625,87.678250,and,I,sd,u-38-1
sw2131A-ms98-a-0021,87.678250,88.037375,then,I,sd,u-38-1
sw2131A-ms98-a-0022,88.567500,88.842250,guy,I,sd,u-38-1
sw2131A-ms98-a-0022,88.842250,88.982250,that,I,sd,u-38-1
sw2131A-ms98-a-0022,88.982250,89.412250,played,I,sd,u-38-1
sw2131A-ms98-a-0022,89.412250,89.482250,the,I,sd,u-38-1
sw2131A-ms98-a-0022,89.482250,90.642250,bagpipes,I,sd,u-38-1
sw2131A-ms98-a-0022,90.642250,91.262250,plus,I,sd,u-38-1
sw2131A-ms98-a-0022,91.262250,91.502250,the,I,sd,u-38-1
sw2131A-ms98-a-0022,91.502250,91.722250,uh,I,sd,u-38-1
sw2131A-ms98-a-0022,91.722250,92.072250,tin,I,sd,u-38-1
sw2131A-ms98-a-0022,92.072250,92.505500,whistle,I,sd,u-38-1
sw2131A-ms98-a-0022,92.761625,93.029625,and,B,+,u-40-1
sw2131A-ms98-a-0022,93.278250,93.502250,a,I,+,u-40-1
sw2131A-ms98-a-0022,93.502250,93.782250,couple,I,+,u-40-1
sw2131A-ms98-a-0022,93.782250,93.882250,of,I,+,u-40-1
sw2131A-ms98-a-0022,93.882250,94.952250,violins,I,+,u-40-1
sw2131A-ms98-a-0022,94.952250,95.322250,and,I,+,u-40-1
sw2131A-ms98-a-0022,95.322250,95.522250,a,I,+,u-40-1
sw2131A-ms98-a-0022,95.522250,96.102250,drum,I,+,u-40-1
sw2131A-ms98-a-0022,96.102250,96.322250,and,B,sd,u-42-1
