sw2397A-ms98-a-0001,0.082875,0.474625,okay,B,o,u-1-1
sw2397A-ms98-a-0001,0.474625,1.506500,[laughter],O,,
sw2397A-ms98-a-0001,1.506500,1.914875,um,B,sd^t,u-1-2
sw2397A-ms98-a-0001,2.291500,2.390000,i,I,sd^t,u-1-2
sw2397A-ms98-a-0001,2.390000,2.835125,guess,I,sd^t,u-1-2
sw2397A-ms98-a-0001,2.835125,3.271250,um,I,sd^t,u-1-2
sw2397A-ms98-a-0002,4.110125,4.353500,this,I,sd^t,u-1-2
sw2397A-ms98-a-0002,4.353500,4.518250,is,I,sd^t,u-1-2
sw2397A-ms98-a-0002,4.518250,4.973500,probably,I,sd^t,u-1-2
sw2397A-ms98-a-0002,4.973500,5.253500,really,I,sd^t,u-1-2
sw2397A-ms98-a-0002,5.253500,5.313500,a,I,sd^t,u-1-2
sw2397A-ms98-a-0002,5.313500,5.533500,good,I,sd^t,u-1-2
sw2397A-ms98-a-0002,5.533500,5.883500,subject,I,sd^t,u-1-2
sw2397A-ms98-a-0002,5.883500,6.023500,for,I,sd^t,u-1-2
sw2397A-ms98-a-0002,6.023500,6.213500,me,I,sd^t,u-1-2
sw2397A-ms98-a-0002,6.213500,6.443500,because,I,sd^t,u-1-2
sw2397A-ms98-a-0002,6.443500,6.563500,i,I,sd^t,u-1-2
sw2397A-ms98-a-0002,6.563500,6.883500,really,I,sd^t,u-1-2
sw2397A-ms98-a-0002,6.883500,7.103500,like,I,sd^t,u-1-2
sw2397A-ms98-a-0002,7.103500,7.253500,to,I,sd^t,u-1-2
sw2397A-ms98-a-0002,7.253500,7.756500,do,I,sd^t,u-1-2
sw2397A-ms98-a-0002,7.907250,8.243500,uh,I,sd^t,u-1-2
sw2397A-ms98-a-0002,8.243500,8.803500,hand,I,sd^t,u-1-2
sw2397A-ms98-a-0002,8.803500,9.379000,work,I,sd^t,u-1-2
sw2397A-ms98-a-0002,9.465625,9.911375,uh,B,sd,u-1-3
sw2397A-ms98-a-0002,10.039375,10.593500,mostly,I,sd,u-1-3
sw2397A-ms98-a-0002,10.593500,10.653500,i,I,sd,u-1-3
sw2397A-ms98-a-0002,10.653500,10.813500,do,I,sd,u-1-3
sw2397A-ms98-a-0002,10.813500,11.403500,needlepoint,I,sd,u-1-3
sw2397A-ms98-a-0002,11.403500,11.501375,i,I,sd,u-1-3
sw2397A-ms98-a-0002,11.501375,11.892750,guess,I,sd,u-1-3
sw2397A-ms98-a-0003,12.659750,12.921500,but,B,%,u-3-1
sw2397A-ms98-a-0003,12.921500,13.254125,um,I,%,u-3-1
sw2397A-ms98-a-0005,15.017750,15.409250,um,B,sd,u-5-1
sw2397A-ms98-a-0005,15.409250,15.739875,well,I,sd,u-5-1
sw2397A-ms98-a-0005,15.739875,15.849875,i've,I,sd,u-5-1
sw2397A-ms98-a-0005,15.849875,16.039875,made,I,sd,u-5-1
sw2397A-ms98-a-0005,16.039875,16.079875,a,I,sd,u-5-1
sw2397A-ms98-a-0005,16.079875,16.279875,lot,I,sd,u-5-1
sw2397A-ms98-a-0005,16.279875,16.429875,of,I,sd,u-5-1
sw2397A-ms98-a-0005,16.429875,16.669875,baby,I,sd,u-5-1
sw2397A-ms98-a-0005,16.669875,17.059875,gifts,I,sd,u-5-1
sw2397A-ms98-a-0005,17.059875,18.929875,[laughter],O,,
sw2397A-ms98-a-0005,18.929875,19.109875,it,B,sd,u-7-1
sw2397A-ms98-a-0005,19.109875,19.439875,seem,I,sd,u-7-1
sw2397A-ms98-a-0005,19.439875,19.649875,like,I,sd,u-7-1
sw2397A-ms98-a-0005,19.649875,20.032125,that's,I,sd,u-7-1
sw2397A-ms98-a-0005,20.032125,20.285875,like,B,sd,u-7-2
sw2397A-ms98-a-0005,20.696500,21.179875,especially,I,sd,u-7-2
sw2397A-ms98-a-0005,21.179875,21.669875,lately,I,sd,u-7-2
sw2397A-ms98-a-0005,21.669875,21.869875,there's,I,sd,u-7-2
sw2397A-ms98-a-0005,21.869875,22.049875,been,I,sd,u-7-2
sw2397A-ms98-a-0005,22.049875,22.209875,so,I,sd,u-7-2
sw2397A-ms98-a-0005,22.209875,22.459875,many,I,sd,u-7-2
sw2397A-ms98-a-0005,22.459875,22.740375,babies,I,sd,u-7-2
sw2397A-ms98-a-0005,22.740375,23.709875,[laughter],I,sd,u-7-2
sw2397A-ms98-a-0005,23.709875,23.969875,that,I,sd,u-7-2
sw2397A-ms98-a-0005,23.969875,24.129875,uh,I,sd,u-7-2
sw2397A-ms98-a-0005,24.129875,24.669000,bibs,I,sd,u-7-2
sw2397A-ms98-a-0005,24.669000,24.841375,and,I,sd,u-7-2
sw2397A-ms98-a-0005,24.841375,25.719875,blankets,I,sd,u-7-2
