sw3018B-ms98-a-0001,0.515875,1.050000,okay,B,o,u-1-1
sw3018B-ms98-a-0001,1.050000,1.220000,what,B,qy,u-1-2
sw3018B-ms98-a-0001,1.220000,1.400125,are,I,qy,u-1-2
sw3018B-ms98-a-0001,1.663750,1.900000,your,I,qy,u-1-2
sw3018B-ms98-a-0001,1.900000,2.250000,favorite,I,qy,u-1-2
sw3018B-ms98-a-0001,2.250000,2.460000,things,I,qy,u-1-2
sw3018B-ms98-a-0001,2.460000,2.570000,to,I,qy,u-1-2
sw3018B-ms98-a-0001,2.570000,3.080000,watch,I,qy,u-1-2
sw3018B-ms98-a-0003,14.428000,14.943375,um-hum,B,b,u-3-1
sw3018B-ms98-a-0005,18.148250,19.803125,[laughter],O,,
sw3018B-ms98-a-0007,28.873625,29.718500,yeah,B,b,u-7-1
sw3018B-ms98-a-0008,30.511000,30.793125,we,B,sd,u-9-1
sw3018B-ms98-a-0008,30.793125,30.853125,do,I,sd,u-9-1
sw3018B-ms98-a-0008,30.853125,30.993125,not,I,sd,u-9-1
sw3018B-ms98-a-0008,30.993125,31.193125,watch,I,sd,u-9-1
sw3018B-ms98-a-0008,31.193125,31.293125,a,I,sd,u-9-1
sw3018B-ms98-a-0008,31.293125,31.493125,lot,I,sd,u-9-1
sw3018B-ms98-a-0008,31.493125,31.593125,of,I,sd,u-9-1
sw3018B-ms98-a-0008,31.593125,31.993125,TV,O,,
sw3018B-ms98-a-0008,31.993125,32.113125,we,B,sd,u-9-2
sw3018B-ms98-a-0008,32.113125,32.323125,try,I,sd,u-9-2
sw3018B-ms98-a-0008,32.323125,32.403125,to,I,sd,u-9-2
sw3018B-ms98-a-0008,32.403125,32.813750,watch,I,sd,u-9-2
sw3018B-ms98-a-0008,32.813750,32.993125,it,I,sd,u-9-2
sw3018B-ms98-a-0008,32.993125,33.183125,on,I,sd,u-9-2
sw3018B-ms98-a-0008,33.183125,33.553125,Thursday,I,sd,u-9-2
sw3018B-ms98-a-0008,33.553125,33.863125,nights,I,sd,u-9-2
sw3018B-ms98-a-0008,33.863125,33.943125,we,B,sd,u-9-3
sw3018B-ms98-a-0008,33.943125,34.143125,usually,I,sd,u-9-3
sw3018B-ms98-a-0008,34.143125,34.413125,watch,I,sd,u-9-3
sw3018B-ms98-a-0008,34.413125,34.713125,LA,I,sd,u-9-3
sw3018B-ms98-a-0008,34.713125,34.783125,Law,I,sd,u-9-3
sw3018B-ms98-a-0008,34.783125,35.342250,i,B,sd,u-9-4
sw3018B-ms98-a-0008,35.515500,35.863125,like,I,sd,u-9-4
sw3018B-ms98-a-0008,35.863125,36.083125,that,I,sd,u-9-4
sw3018B-ms98-a-0008,36.083125,36.273125,real,I,sd,u-9-4
sw3018B-ms98-a-0008,36.273125,36.779375,well,I,sd,u-9-4
sw3018B-ms98-a-0009,37.404750,37.814750,and,B,+,u-11-1
sw3018B-ms98-a-0009,37.814750,38.600125,Cheers,I,+,u-11-1
sw3018B-ms98-a-0009,38.916500,39.064750,we,B,sd,u-13-1
sw3018B-ms98-a-0009,39.064750,39.214750,like,I,sd,u-13-1
sw3018B-ms98-a-0009,39.214750,39.344750,to,I,sd,u-13-1
sw3018B-ms98-a-0009,39.344750,39.614750,watch,I,sd,u-13-1
sw3018B-ms98-a-0009,39.614750,40.112625,that,I,sd,u-13-1
sw3018B-ms98-a-0010,40.939125,41.287250,ah,O,,
sw3018B-ms98-a-0010,41.287250,41.420375,we,O,,
sw3018B-ms98-a-0010,41.420375,41.440375,like,O,,
sw3018B-ms98-a-0010,41.440375,41.440375,to,O,,
sw3018B-ms98-a-0010,41.440375,41.440375,watch,O,,
sw3018B-ms98-a-0010,41.440375,41.440375,that,O,,
sw3018B-ms98-a-0010,41.440375,41.440375,uh,B,sd,u-13-2
sw3018B-ms98-a-0010,41.440375,41.440375,we,I,sd,u-13-2
sw3018B-ms98-a-0010,41.440375,41.563000,sort,I,sd,u-13-2
sw3018B-ms98-a-0010,41.563000,41.623000,of,I,sd,u-13-2
sw3018B-ms98-a-0010,41.623000,41.833000,got,I,sd,u-13-2
sw3018B-ms98-a-0010,41.833000,42.103000,hooked,I,sd,u-13-2
sw3018B-ms98-a-0010,42.103000,42.243000,on,I,sd,u-13-2
sw3018B-ms98-a-0010,42.243000,42.533000,LA,I,sd,u-13-2
sw3018B-ms98-a-0010,42.533000,43.233750,Law,I,sd,u-13-2
sw3018B-ms98-a-0010,43.660375,44.129750,um,B,qy,u-13-3
sw3018B-ms98-a-0010,44.566000,44.653000,do,I,qy,u-13-3
sw3018B-ms98-a-0010,44.653000,44.713000,you,I,qy,u-13-3
sw3018B-ms98-a-0010,44.713000,44.843000,ever,I,qy,u-13-3
