sw3259A-ms98-a-0001,0.330000,0.761375,okay,B,o,u-1-1
sw3259A-ms98-a-0001,0.761375,0.970000,i'll,B,sd,u-1-2
sw3259A-ms98-a-0001,0.970000,1.130000,just,I,sd,u-1-2
sw3259A-ms98-a-0001,1.130000,1.250000,go,I,sd,u-1-2
sw3259A-ms98-a-0001,1.250000,1.370000,with,I,sd,u-1-2
sw3259A-ms98-a-0001,1.370000,1.520000,you,I,sd,u-1-2
sw3259A-ms98-a-0001,1.520000,1.960000,first,I,sd,u-1-2
sw3259A-ms98-a-0001,1.960000,2.050000,what,B,qo,u-1-3
sw3259A-ms98-a-0001,2.050000,2.260000,kind,I,qo,u-1-3
sw3259A-ms98-a-0001,2.260000,2.360000,of,I,qo,u-1-3
sw3259A-ms98-a-0001,2.360000,2.576250,eating,B,+,u-3-1
sw3259A-ms98-a-0001,2.576250,2.780000,out,I,+,u-3-1
sw3259A-ms98-a-0001,2.780000,2.870000,do,I,+,u-3-1
sw3259A-ms98-a-0001,2.870000,2.980000,you,I,+,u-3-1
sw3259A-ms98-a-0001,2.980000,3.399500,enjoy,I,+,u-3-1
sw3259A-ms98-a-0003,6.728875,6.931375,right,B,b,u-5-1
sw3259A-ms98-a-0003,6.931375,7.484875,[laughter],O,,
sw3259A-ms98-a-0005,10.579250,10.984750,um-hum,B,b,u-7-1
sw3259A-ms98-a-0007,16.350125,16.837375,um-hum,B,b,u-9-1
sw3259A-ms98-a-0009,21.523500,21.613500,do,B,qr,u-11-1
sw3259A-ms98-a-0009,21.613500,21.673500,you,I,qr,u-11-1
sw3259A-ms98-a-0009,21.673500,21.813500,go,I,qr,u-11-1
sw3259A-ms98-a-0009,21.813500,22.003500,like,I,qr,u-11-1
sw3259A-ms98-a-0009,22.003500,22.223500,home,I,qr,u-11-1
sw3259A-ms98-a-0009,22.223500,22.663500,cooking,I,qr,u-11-1
sw3259A-ms98-a-0009,22.663500,22.829000,like,I,qr,u-11-1
sw3259A-ms98-a-0009,23.232000,23.613500,Black-Eyed,I,qr,u-11-1
sw3259A-ms98-a-0009,23.613500,23.743500,Pea,I,qr,u-11-1
sw3259A-ms98-a-0009,23.743500,23.923500,and,I,qr,u-11-1
sw3259A-ms98-a-0009,23.923500,24.043500,that,I,qr,u-11-1
sw3259A-ms98-a-0009,24.043500,24.213500,kind,I,qr,u-11-1
sw3259A-ms98-a-0009,24.213500,24.283500,of,I,qr,u-11-1
sw3259A-ms98-a-0009,24.283500,24.544625,thing,I,qr,u-11-1
sw3259A-ms98-a-0009,24.544625,24.812250,or,I,qr,u-11-1
sw3259A-ms98-a-0009,25.452250,26.235000,cafeteria,B,+,u-13-1
sw3259A-ms98-a-0011,30.633125,30.836875,me,B,sd,u-15-1
sw3259A-ms98-a-0011,30.836875,31.167375,too,I,sd,u-15-1
sw3259A-ms98-a-0011,31.167375,31.646375,[laughter],O,,
sw3259A-ms98-a-0012,32.387000,32.922250,uh-huh,B,b,u-17-1
sw3259A-ms98-a-0013,33.704750,34.212625,Mexican,B,b^m,u-19-1
sw3259A-ms98-a-0013,34.212625,34.717750,uh-huh,B,b,u-19-2
sw3259A-ms98-a-0013,35.060500,35.179125,uh,B,sd,u-21-1
sw3259A-ms98-a-0013,35.179125,35.302625,we,I,sd,u-21-1
sw3259A-ms98-a-0013,35.302625,35.442625,do,I,sd,u-21-1
sw3259A-ms98-a-0013,35.442625,35.782625,too,I,sd,u-21-1
sw3259A-ms98-a-0013,35.782625,35.892625,we,B,sd,u-21-2
sw3259A-ms98-a-0013,35.892625,36.012625,do,I,sd,u-21-2
sw3259A-ms98-a-0013,36.012625,36.172625,the,I,sd,u-21-2
sw3259A-ms98-a-0013,36.172625,36.686125,same,I,sd,u-21-2
sw3259A-ms98-a-0013,37.228500,37.367875,what,B,qw,u-23-1
sw3259A-ms98-a-0013,37.367875,37.458250,are,I,qw,u-23-1
sw3259A-ms98-a-0013,37.458250,37.552625,your,I,qw,u-23-1
sw3259A-ms98-a-0013,37.552625,37.862625,favorite,I,qw,u-23-1
sw3259A-ms98-a-0013,37.862625,38.455000,places,I,qw,u-23-1
sw3259A-ms98-a-0015,40.271125,40.635375,um-hum,B,b,u-25-1
sw3259A-ms98-a-0017,47.996125,48.437875,uh-huh,B,b,u-27-1
sw3259A-ms98-a-0019,53.370000,53.621750,oh,B,b,u-29-1
sw3259A-ms98-a-0019,53.621750,53.830000,yeah,I,b,u-29-1
sw3259A-ms98-a-0019,53.830000,53.960000,well,B,sd,u-29-2
sw3259A-ms98-a-0019,53.960000,54.070000,we,I,sd,u-29-2
sw3259A-ms98-a-0019,54.070000,54.309500,go,I,sd,u-29-2
sw3259A-ms98-a-0019,54.309500,54.460000,we've,I,sd,u-29-2
sw3259A-ms98-a-0019,54.460000,54.650000,gone,I,sd,u-29-2
sw3259A-ms98-a-0019,54.650000,54.710000,to,I,sd,u-29-2
sw3259A-ms98-a-0019,54.710000,55.090000,August,I,sd,u-29-2
sw3259A-ms98-a-0019,55.090000,55.230000,Moon,I,sd,u-29-2
sw3259A-ms98-a-0019,55.230000,55.450000,and,B,sd,u-29-3
sw3259A-ms98-a-0019,55.450000,55.550000,we,I,sd,u-29-3
sw3259A-ms98-a-0019,55.550000,55.780000,think,I,sd,u-29-3
sw3259A-ms98-a-0019,55.780000,55.930000,that,I,sd,u-29-3
sw3259A-ms98-a-0019,55.930000,56.100000,was,I,sd,u-29-3
sw3259A-ms98-a-0019,56.100000,56.200000,real,I,sd,u-29-3
sw3259A-ms98-a-0019,56.200000,56.490000,good,I,sd,u-29-3
sw3259A-ms98-a-0019,56.490000,56.620000,but,B,sd,u-31-1
sw3259A-ms98-a-0019,56.620000,56.720000,our,I,sd,u-31-1
sw3259A-ms98-a-0019,56.720000,57.150000,favorite,I,sd,u-31-1
sw3259A-ms98-a-0019,57.150000,57.300000,when,I,sd,u-31-1
sw3259A-ms98-a-0019,57.300000,57.430000,you,I,sd,u-31-1
sw3259A-ms98-a-0019,57.430000,57.600000,have,I,sd,u-31-1
sw3259A-ms98-a-0019,57.600000,57.650000,a,I,sd,u-31-1
sw3259A-ms98-a-0019,57.650000,57.870000,little,I,sd,u-31-1
sw3259A-ms98-a-0019,57.870000,58.061625,more,I,sd,u-31-1
sw3259A-ms98-a-0019,58.061625,58.133250,to,I,sd,u-31-1
sw3259A-ms98-a-0019,58.133250,58.500000,spend,I,sd,u-31-1
sw3259A-ms98-a-0019,58.500000,58.590000,is,I,sd,u-31-1
sw3259A-ms98-a-0019,58.590000,58.720000,to,I,sd,u-31-1
sw3259A-ms98-a-0019,58.720000,58.870000,go,I,sd,u-31-1
sw3259A-ms98-a-0019,58.870000,58.950000,to,I,sd,u-31-1
sw3259A-ms98-a-0019,58.950000,59.480000,Taiwan,I,sd,u-31-1
sw3259A-ms98-a-0019,59.480000,59.540000,or,I,sd,u-31-1
sw3259A-ms98-a-0019,59.540000,59.751750,May,I,sd,u-31-1
sw3259A-ms98-a-0019,59.751750,60.290000,Dragon,I,sd,u-31-1
sw3259A-ms98-a-0020,60.727875,60.847875,and,B,sd,u-33-1
sw3259A-ms98-a-0020,60.847875,61.037875,those,I,sd,u-33-1
sw3259A-ms98-a-0020,61.037875,61.188750,are,I,sd,u-33-1
sw3259A-ms98-a-0020,61.188750,61.815625,excellent,I,sd,u-33-1
sw3259A-ms98-a-0020,62.143250,62.297875,they're,B,sd,u-33-2
sw3259A-ms98-a-0020,62.297875,62.497875,really,I,sd,u-33-2
sw3259A-ms98-a-0020,62.497875,62.537875,a,I,sd,u-33-2
sw3259A-ms98-a-0020,62.537875,62.807875,nice,I,sd,u-33-2
sw3259A-ms98-a-0020,62.807875,63.147875,place,I,sd,u-33-2
sw3259A-ms98-a-0020,63.147875,63.207875,you,I,sd,u-33-2
sw3259A-ms98-a-0020,63.207875,63.327875,could,I,sd,u-33-2
sw3259A-ms98-a-0020,63.327875,63.547875,take,I,sd,u-33-2
sw3259A-ms98-a-0020,63.547875,63.867875,someone,I,sd,u-33-2
sw3259A-ms98-a-0020,63.867875,63.957875,to,I,sd,u-33-2
sw3259A-ms98-a-0020,63.957875,64.362000,eat,I,sd,u-33-2
sw3259A-ms98-a-0020,64.437375,64.637875,it's,B,sd,u-35-1
sw3259A-ms98-a-0020,64.637875,64.947875,not,I,sd,u-35-1
sw3259A-ms98-a-0020,64.947875,65.137875,the,I,sd,u-35-1
sw3259A-ms98-a-0020,65.137875,65.327875,the,I,sd,u-35-1
sw3259A-ms98-a-0020,65.327875,65.697875,rinky[-dink]-,I,sd,u-35-1
sw3259A-ms98-a-0020,65.697875,66.277875,Chinese,I,sd,u-35-1
sw3259A-ms98-a-0020,66.277875,67.017875,decorations,I,sd,u-35-1
sw3259A-ms98-a-0020,67.017875,67.197875,but,B,sd,u-37-1
sw3259A-ms98-a-0020,67.197875,67.327875,it's,I,sd,u-37-1
sw3259A-ms98-a-0020,67.327875,67.377875,a,I,sd,u-37-1
sw3259A-ms98-a-0020,67.377875,67.587875,very,I,sd,u-37-1
sw3259A-ms98-a-0020,67.587875,67.977875,elegant,I,sd,u-37-1
sw3259A-ms98-a-0020,67.977875,68.197875,nice,I,sd,u-37-1
sw3259A-ms98-a-0020,68.197875,68.517875,place,I,sd,u-37-1
sw3259A-ms98-a-0020,68.517875,68.677875,to,I,sd,u-37-1
sw3259A-ms98-a-0020,68.677875,68.851250,eat,I,sd,u-37-1
sw3259A-ms98-a-0020,69.455875,69.617875,we,B,sd,u-39-1
sw3259A-ms98-a-0020,69.617875,70.005875,go,I,sd,u-39-1
sw3259A-ms98-a-0021,70.408750,70.686625,very,I,sd,u-39-1
sw3259A-ms98-a-0021,70.686625,70.887000,very,I,sd,u-39-1
sw3259A-ms98-a-0021,70.887000,71.247000,often,I,sd,u-39-1
sw3259A-ms98-a-0021,71.247000,71.347000,we,I,sd,u-39-1
sw3259A-ms98-a-0021,71.347000,71.487000,go,I,sd,u-39-1
sw3259A-ms98-a-0021,71.487000,71.667000,out,I,sd,u-39-1
sw3259A-ms98-a-0021,71.667000,71.797000,for,I,sd,u-39-1
sw3259A-ms98-a-0021,71.797000,72.447000,fajitas,I,sd,u-39-1
sw3259A-ms98-a-0021,72.447000,72.657000,that's,B,%,u-39-2
sw3259A-ms98-a-0021,72.657000,72.787000,my,B,sd,u-39-3
sw3259A-ms98-a-0021,72.787000,73.137000,husband's,I,sd,u-39-3
sw3259A-ms98-a-0021,73.137000,73.307000,just,I,sd,u-39-3
sw3259A-ms98-a-0021,73.307000,73.527000,gotten,I,sd,u-39-3
sw3259A-ms98-a-0021,73.527000,74.048000,stuck,I,sd,u-39-3
sw3259A-ms98-a-0021,74.503750,74.627000,and,B,sd,u-41-1
sw3259A-ms98-a-0021,74.627000,74.767000,we,I,sd,u-41-1
sw3259A-ms98-a-0021,74.767000,74.917000,go,I,sd,u-41-1
sw3259A-ms98-a-0021,74.917000,74.997000,to,I,sd,u-41-1
sw3259A-ms98-a-0021,74.997000,75.197000,On,I,sd,u-41-1
sw3259A-ms98-a-0021,75.197000,75.267000,the,I,sd,u-41-1
sw3259A-ms98-a-0021,75.267000,75.775500,Border,I,sd,u-41-1
sw3259A-ms98-a-0022,76.010125,76.286000,and,B,+,u-43-1
sw3259A-ms98-a-0022,76.554875,76.752875,lots,I,+,u-43-1
sw3259A-ms98-a-0022,76.752875,76.812875,of,I,+,u-43-1
sw3259A-ms98-a-0022,76.812875,77.172875,places,I,+,u-43-1
sw3259A-ms98-a-0022,77.172875,77.312875,that,I,+,u-43-1
sw3259A-ms98-a-0022,77.312875,77.602875,have,I,+,u-43-1
sw3259A-ms98-a-0022,77.602875,77.732875,uh,I,+,u-43-1
sw3259A-ms98-a-0022,77.732875,77.872875,i,I,+,u-43-1
sw3259A-ms98-a-0022,77.872875,78.183500,think,I,+,u-43-1
sw3259A-ms98-a-0022,78.319000,78.612875,Costa,O,,
sw3259A-ms98-a-0022,78.612875,78.892875,Rosa,O,,
sw3259A-ms98-a-0022,78.892875,79.012875,and,B,sd,u-43-2
sw3259A-ms98-a-0022,79.012875,79.152875,some,I,sd,u-43-2
sw3259A-ms98-a-0022,79.152875,79.212875,of,I,sd,u-43-2
sw3259A-ms98-a-0022,79.212875,79.412875,those,I,sd,u-43-2
sw3259A-ms98-a-0022,79.412875,79.542875,and,I,sd,u-43-2
sw3259A-ms98-a-0022,79.542875,79.692875,get,I,sd,u-43-2
sw3259A-ms98-a-0022,79.692875,80.152875,fajitas,I,sd,u-43-2
sw3259A-ms98-a-0022,80.152875,80.272875,and,B,sd,u-43-3
sw3259A-ms98-a-0022,80.272875,80.413000,he'll,I,sd,u-43-3
sw3259A-ms98-a-0022,80.413000,80.597500,just,I,sd,u-43-3
sw3259A-ms98-a-0022,80.597500,80.722875,eat,I,sd,u-43-3
sw3259A-ms98-a-0022,80.722875,81.062875,chips,I,sd,u-43-3
sw3259A-ms98-a-0022,81.062875,81.232875,till,I,sd,u-43-3
sw3259A-ms98-a-0022,81.232875,81.362875,we've,I,sd,u-43-3
sw3259A-ms98-a-0022,81.362875,81.573500,got,I,sd,u-43-3
sw3259A-ms98-a-0022,81.573500,81.722875,three,I,sd,u-43-3
sw3259A-ms98-a-0022,81.722875,81.822875,or,I,sd,u-43-3
sw3259A-ms98-a-0022,81.822875,81.962875,four,I,sd,u-43-3
sw3259A-ms98-a-0022,81.962875,82.462875,baskets,I,sd,u-43-3
sw3259A-ms98-a-0022,82.462875,82.722875,coming,I,sd,u-43-3
sw3259A-ms98-a-0022,82.722875,83.073375,back,I,sd,u-43-3
sw3259A-ms98-a-0023,83.733125,83.913125,and,B,sd,u-45-1
sw3259A-ms98-a-0023,83.913125,84.173125,then,I,sd,u-45-1
sw3259A-ms98-a-0023,84.173125,84.333125,uh,I,sd,u-45-1
sw3259A-ms98-a-0023,84.333125,84.613125,last,I,sd,u-45-1
sw3259A-ms98-a-0023,84.613125,84.973125,weekend,I,sd,u-45-1
sw3259A-ms98-a-0023,84.973125,85.083125,we,I,sd,u-45-1
sw3259A-ms98-a-0023,85.083125,85.383125,went,I,sd,u-45-1
