sw4379A-ms98-a-0001,0.011000,0.241625,Cathy,O,,
sw4379A-ms98-a-0002,1.466875,1.937750,so,B,qw,u-3-1
sw4379A-ms98-a-0002,2.583375,2.882125,what,I,qw,u-3-1
sw4379A-ms98-a-0002,2.882125,3.093125,is,I,qw,u-3-1
sw4379A-ms98-a-0002,3.093125,3.510000,your,I,qw,u-3-1
sw4379A-ms98-a-0002,3.510000,4.008750,uh,I,qw,u-3-1
sw4379A-ms98-a-0002,4.102875,4.513125,family,I,qw,u-3-1
sw4379A-ms98-a-0002,4.513125,4.743125,what,B,qo,u-3-2
sw4379A-ms98-a-0002,4.743125,4.843125,do,I,qo,u-3-2
sw4379A-ms98-a-0002,4.843125,5.023125,you,I,qo,u-3-2
sw4379A-ms98-a-0002,5.023125,5.393125,usually,I,qo,u-3-2
sw4379A-ms98-a-0002,5.393125,5.483125,do,I,qo,u-3-2
sw4379A-ms98-a-0002,5.483125,5.603125,as,I,qo,u-3-2
sw4379A-ms98-a-0002,5.603125,5.823125,far,I,qo,u-3-2
sw4379A-ms98-a-0002,5.823125,5.934625,as,I,qo,u-3-2
sw4379A-ms98-a-0002,5.986625,6.486375,budgeting,I,qo,u-3-2
sw4379A-ms98-a-0004,11.270625,11.671000,uh-huh,B,b,u-5-1
sw4379A-ms98-a-0006,30.069625,30.465750,uh-huh,B,b^r,u-7-1
sw4379A-ms98-a-0008,39.017250,39.412750,um-hum,B,b^r,u-9-1
sw4379A-ms98-a-0010,48.058875,48.476000,uh-huh,B,b^r,u-11-1
sw4379A-ms98-a-0012,57.869875,58.309875,uh-huh,B,b^r,u-13-1
sw4379A-ms98-a-0014,62.505250,62.733625,yeah,B,b,u-15-1
sw4379A-ms98-a-0014,62.733625,62.893625,my,B,sd,u-15-2
sw4379A-ms98-a-0014,62.893625,63.213625,husband,I,sd,u-15-2
sw4379A-ms98-a-0014,63.213625,63.273625,is,I,sd,u-15-2
sw4379A-ms98-a-0014,63.273625,63.303625,a,I,sd,u-15-2
sw4379A-ms98-a-0014,63.303625,63.693625,finance,I,sd,u-15-2
sw4379A-ms98-a-0014,63.693625,64.033625,major,I,sd,u-15-2
sw4379A-ms98-a-0014,64.033625,64.439875,also,I,sd,u-15-2
sw4379A-ms98-a-0014,64.439875,64.541625,[laughter],O,,
sw4379A-ms98-a-0014,64.541625,64.963625,and,B,sv,u-17-1
sw4379A-ms98-a-0014,64.963625,65.137750,uh,I,sv,u-17-1
sw4379A-ms98-a-0014,65.523750,65.602875,we,I,sv,u-17-1
sw4379A-ms98-a-0014,65.602875,65.740250,kind,I,sv,u-17-1
sw4379A-ms98-a-0014,65.740250,65.823125,of,I,sv,u-17-1
sw4379A-ms98-a-0014,65.823125,65.983625,have,I,sv,u-17-1
sw4379A-ms98-a-0014,65.983625,66.063625,the,I,sv,u-17-1
sw4379A-ms98-a-0014,66.063625,66.343625,same,I,sv,u-17-1
sw4379A-ms98-a-0014,66.343625,66.939375,plan,I,sv,u-17-1
sw4379A-ms98-a-0014,66.939375,67.342125,um,B,sd,u-17-2
sw4379A-ms98-a-0014,67.786625,67.833625,we,I,sd,u-17-2
sw4379A-ms98-a-0014,67.833625,67.943625,have,I,sd,u-17-2
sw4379A-ms98-a-0014,67.943625,68.153625,one,I,sd,u-17-2
sw4379A-ms98-a-0014,68.153625,68.443625,credit,I,sd,u-17-2
sw4379A-ms98-a-0014,68.443625,69.024125,card,I,sd,u-17-2
sw4379A-ms98-a-0014,69.088125,69.691750,um,O,,
sw4379A-ms98-a-0014,70.226625,70.523625,every,B,sd,u-17-3
sw4379A-ms98-a-0014,70.523625,70.893625,month,I,sd,u-17-3
sw4379A-ms98-a-0014,70.893625,71.003625,we,I,sd,u-17-3
sw4379A-ms98-a-0014,71.003625,71.233625,put,I,sd,u-17-3
sw4379A-ms98-a-0014,71.393625,71.951625,um,I,sd,u-17-3
sw4379A-ms98-a-0014,72.064625,72.173625,you,I,sd,u-17-3
sw4379A-ms98-a-0014,72.173625,72.273625,know,I,sd,u-17-3
sw4379A-ms98-a-0014,72.273625,72.413625,the,I,sd,u-17-3
sw4379A-ms98-a-0014,72.413625,72.703625,same,I,sd,u-17-3
sw4379A-ms98-a-0014,72.703625,73.073625,amount,I,sd,u-17-3
sw4379A-ms98-a-0014,73.073625,73.233625,in,I,sd,u-17-3
sw4379A-ms98-a-0014,73.233625,73.363625,for,I,sd,u-17-3
sw4379A-ms98-a-0014,73.363625,74.235875,retirement,I,sd,u-17-3
sw4379A-ms98-a-0015,74.547000,75.139875,um,B,sd,u-17-4
sw4379A-ms98-a-0015,75.337500,75.714250,and,I,sd,u-17-4
sw4379A-ms98-a-0015,75.714250,75.834250,we,I,sd,u-17-4
sw4379A-ms98-a-0015,75.834250,76.124250,budget,I,sd,u-17-4
sw4379A-ms98-a-0015,76.124250,76.388875,we're,I,sd,u-17-4
sw4379A-ms98-a-0015,76.388875,76.614875,our,I,sd,u-17-4
sw4379A-ms98-a-0015,76.614875,76.774250,our,I,sd,u-17-4
sw4379A-ms98-a-0015,76.774250,76.984250,new,I,sd,u-17-4
sw4379A-ms98-a-0015,76.984250,77.184250,thing,I,sd,u-17-4
sw4379A-ms98-a-0015,77.184250,77.274250,to,I,sd,u-17-4
sw4379A-ms98-a-0015,77.274250,77.404250,our,I,sd,u-17-4
sw4379A-ms98-a-0015,77.404250,77.684250,budget,I,sd,u-17-4
sw4379A-ms98-a-0015,77.684250,77.804250,is,I,sd,u-17-4
sw4379A-ms98-a-0015,77.804250,77.894250,we,I,sd,u-17-4
sw4379A-ms98-a-0015,77.894250,78.064250,just,I,sd,u-17-4
sw4379A-ms98-a-0015,78.064250,78.174250,had,I,sd,u-17-4
sw4379A-ms98-a-0015,78.174250,78.224250,a,I,sd,u-17-4
sw4379A-ms98-a-0015,78.224250,78.718625,baby,I,sd,u-17-4
sw4379A-ms98-a-0015,79.253500,79.494250,so,B,sd,u-17-5
sw4379A-ms98-a-0015,79.494250,79.644250,we're,I,sd,u-17-5
sw4379A-ms98-a-0015,79.644250,80.359875,budgeting,B,+,u-19-1
sw4379A-ms98-a-0015,80.404250,80.794250,um,I,+,u-19-1
sw4379A-ms98-a-0015,80.794250,81.075375,each,I,+,u-19-1
sw4379A-ms98-a-0015,81.075375,81.641250,month,I,+,u-19-1
sw4379A-ms98-a-0015,81.704250,82.189750,um,I,+,u-19-1
sw4379A-ms98-a-0015,82.280125,82.384250,an,I,+,u-19-1
sw4379A-ms98-a-0015,82.384250,82.824250,allowance,I,+,u-19-1
sw4379A-ms98-a-0015,82.824250,82.994250,for,I,+,u-19-1
sw4379A-ms98-a-0015,82.994250,83.447375,his,I,+,u-19-1
sw4379A-ms98-a-0015,83.514250,84.304250,education,I,+,u-19-1
sw4379A-ms98-a-0015,84.304250,84.734250,starting,B,+,u-21-1
sw4379A-ms98-a-0015,84.734250,85.194000,now,I,+,u-21-1
sw4379A-ms98-a-0016,85.866750,86.020375,so,B,sd,u-23-1
sw4379A-ms98-a-0016,86.020375,86.276750,that's,I,sd,u-23-1
sw4379A-ms98-a-0016,86.276750,86.406750,in,I,sd,u-23-1
sw4379A-ms98-a-0016,86.406750,86.536750,our,I,sd,u-23-1
sw4379A-ms98-a-0016,86.536750,86.846750,budget,I,sd,u-23-1
sw4379A-ms98-a-0016,86.846750,87.056750,every,I,sd,u-23-1
sw4379A-ms98-a-0016,87.056750,87.346750,month,I,sd,u-23-1
sw4379A-ms98-a-0016,87.346750,87.616750,now,I,sd,u-23-1
sw4379A-ms98-a-0016,87.616750,87.856750,that's,B,sd,u-23-2
sw4379A-ms98-a-0016,87.856750,87.926750,the,I,sd,u-23-2
sw4379A-ms98-a-0016,87.926750,88.286750,newest,I,sd,u-23-2
sw4379A-ms98-a-0016,88.286750,88.786750,addition,I,sd,u-23-2
sw4379A-ms98-a-0016,88.786750,88.977875,but,B,sd,u-23-3
sw4379A-ms98-a-0016,89.335625,89.446750,we,I,sd,u-23-3
sw4379A-ms98-a-0016,89.446750,89.666750,too,I,sd,u-23-3
sw4379A-ms98-a-0016,89.666750,89.806750,do,I,sd,u-23-3
sw4379A-ms98-a-0016,89.806750,89.906750,the,I,sd,u-23-3
sw4379A-ms98-a-0016,89.906750,90.216750,same,I,sd,u-23-3
sw4379A-ms98-a-0016,90.216750,90.476750,thing,I,sd,u-23-3
sw4379A-ms98-a-0016,90.476750,90.656750,as,I,sd,u-23-3
sw4379A-ms98-a-0016,90.656750,90.886750,far,I,sd,u-23-3
sw4379A-ms98-a-0016,90.886750,91.270125,as,I,sd,u-23-3
sw4379A-ms98-a-0016,91.322750,91.736375,um,I,sd,u-23-3
sw4379A-ms98-a-0016,92.173375,92.256750,we,B,sd,u-23-4
sw4379A-ms98-a-0016,92.256750,92.346750,have,I,sd,u-23-4
sw4379A-ms98-a-0016,92.346750,92.406750,a,I,sd,u-23-4
sw4379A-ms98-a-0016,92.406750,92.686750,set,I,sd,u-23-4
sw4379A-ms98-a-0016,92.686750,92.906750,amount,I,sd,u-23-4
sw4379A-ms98-a-0016,92.906750,92.986750,we,B,sd,u-23-5
sw4379A-ms98-a-0016,92.986750,93.233375,take,I,sd,u-23-5
sw4379A-ms98-a-0016,93.278625,93.635625,oh,I,sd,u-23-5
sw4379A-ms98-a-0016,93.925625,94.146750,one,I,sd,u-23-5
sw4379A-ms98-a-0016,94.146750,94.356750,big,I,sd,u-23-5
sw4379A-ms98-a-0016,94.356750,95.006750,vacation,I,sd,u-23-5
sw4379A-ms98-a-0016,95.006750,95.036750,a,I,sd,u-23-5
sw4379A-ms98-a-0016,95.036750,95.401125,year,I,sd,u-23-5
sw4379A-ms98-a-0016,95.401125,95.606750,and,I,sd,u-23-5
sw4379A-ms98-a-0016,95.606750,95.746750,then,I,sd,u-23-5
sw4379A-ms98-a-0016,95.746750,96.106750,maybe,I,sd,u-23-5
sw4379A-ms98-a-0016,96.106750,96.256750,you,I,sd,u-23-5
sw4379A-ms98-a-0016,96.256750,96.336750,know,I,sd,u-23-5
sw4379A-ms98-a-0016,96.336750,96.676750,three,I,sd,u-23-5
sw4379A-ms98-a-0016,96.676750,96.986750,small,I,sd,u-23-5
sw4379A-ms98-a-0016,96.986750,97.556750,vacations,I,sd,u-23-5
sw4379A-ms98-a-0016,97.556750,97.676750,so,B,sd,u-23-6
sw4379A-ms98-a-0016,97.676750,97.766750,we,I,sd,u-23-6
sw4379A-ms98-a-0016,97.766750,98.096875,have,I,sd,u-23-6
sw4379A-ms98-a-0017,98.463500,98.595625,you,I,sd,u-23-6
sw4379A-ms98-a-0017,98.595625,98.735625,know,I,sd,u-23-6
sw4379A-ms98-a-0017,98.735625,98.835625,an,I,sd,u-23-6
sw4379A-ms98-a-0017,98.835625,99.305625,exact,B,+,u-25-1
sw4379A-ms98-a-0017,99.305625,99.615625,amount,I,+,u-25-1
sw4379A-ms98-a-0017,99.615625,99.705625,that,I,+,u-25-1
sw4379A-ms98-a-0017,99.705625,99.795625,we,I,+,u-25-1
sw4379A-ms98-a-0017,99.795625,100.065625,spend,I,+,u-25-1
