sw3883A-ms98-a-0002,0.141250,0.530625,-[o]kay,O,,
sw3883A-ms98-a-0003,1.260750,1.781625,so,B,qw,u-1-2
sw3883A-ms98-a-0003,2.195875,2.528125,how'd,I,qw,u-1-2
sw3883A-ms98-a-0003,2.628125,2.908125,you,I,qw,u-1-2
sw3883A-ms98-a-0003,2.908125,3.238125,just,I,qw,u-1-2
sw3883A-ms98-a-0003,3.238125,3.728125,figure,I,qw,u-1-2
sw3883A-ms98-a-0003,3.728125,4.578125,[vocalized-noise],O,,
sw3883A-ms98-a-0005,13.202250,13.915250,wow,B,ba,u-3-1
sw3883A-ms98-a-0007,27.268750,27.613875,uh-huh,B,b,u-5-1
sw3883A-ms98-a-0009,37.090875,37.437375,uh-huh,B,b,u-7-1
sw3883A-ms98-a-0011,46.743750,47.216625,oh,I,b,u-7-1
sw3883A-ms98-a-0011,47.216625,47.701625,huh,I,b,u-7-1
sw3883A-ms98-a-0011,47.905500,48.072000,uh,O,,
sw3883A-ms98-a-0013,49.832125,50.281250,well,B,co,u-11-1
sw3883A-ms98-a-0013,50.281250,50.574875,um,I,co,u-11-1
sw3883A-ms98-a-0015,51.857125,52.059875,i'm,I,co,u-11-1
sw3883A-ms98-a-0015,52.059875,52.150875,going,I,co,u-11-1
sw3883A-ms98-a-0015,52.150875,52.227875,to,I,co,u-11-1
sw3883A-ms98-a-0015,52.227875,52.438375,talk,I,co,u-11-1
sw3883A-ms98-a-0015,52.562625,52.727875,about,I,co,u-11-1
sw3883A-ms98-a-0015,52.727875,52.927875,when,I,co,u-11-1
sw3883A-ms98-a-0015,52.927875,53.047875,i,I,co,u-11-1
sw3883A-ms98-a-0015,53.047875,53.441625,was,I,co,u-11-1
sw3883A-ms98-a-0015,53.840875,54.187875,working,I,co,u-11-1
sw3883A-ms98-a-0015,54.187875,54.307875,as,I,co,u-11-1
sw3883A-ms98-a-0015,54.307875,54.367875,a,I,co,u-11-1
sw3883A-ms98-a-0015,54.367875,54.727875,teacher,I,co,u-11-1
sw3883A-ms98-a-0015,54.727875,54.927875,and,I,co,u-11-1
sw3883A-ms98-a-0015,54.927875,55.097875,when,I,co,u-11-1
sw3883A-ms98-a-0015,55.097875,55.227875,i,I,co,u-11-1
sw3883A-ms98-a-0015,55.227875,55.510875,was,I,co,u-11-1
sw3883A-ms98-a-0015,55.650250,55.717875,[laughter-um],I,co,u-11-1
sw3883A-ms98-a-0015,55.717875,55.807875,what,I,co,u-11-1
sw3883A-ms98-a-0015,55.807875,55.877625,i'm,I,co,u-11-1
sw3883A-ms98-a-0015,55.877625,56.175250,what,I,co,u-11-1
sw3883A-ms98-a-0015,56.175250,56.367875,i'm,I,co,u-11-1
sw3883A-ms98-a-0015,56.367875,56.577875,doing,I,co,u-11-1
sw3883A-ms98-a-0015,56.577875,56.901125,now,I,co,u-11-1
sw3883A-ms98-a-0015,57.424750,57.607875,um,B,sd,u-13-1
sw3883A-ms98-a-0015,57.607875,57.707875,when,I,sd,u-13-1
sw3883A-ms98-a-0015,57.707875,57.787875,i,I,sd,u-13-1
sw3883A-ms98-a-0015,57.787875,57.937875,was,I,sd,u-13-1
sw3883A-ms98-a-0015,57.937875,57.997875,a,I,sd,u-13-1
sw3883A-ms98-a-0015,57.997875,58.555625,teacher,I,sd,u-13-1
sw3883A-ms98-a-0015,58.789125,59.077000,um,I,sd,u-13-1
sw3883A-ms98-a-0015,59.197500,59.403375,in,I,sd,u-13-1
sw3883A-ms98-a-0015,59.516375,60.019000,Utah,I,sd,u-13-1
sw3883A-ms98-a-0016,60.954000,61.081875,i,I,sd,u-13-1
sw3883A-ms98-a-0016,61.081875,61.261875,would,I,sd,u-13-1
sw3883A-ms98-a-0016,61.261875,61.741875,generally,I,sd,u-13-1
sw3883A-ms98-a-0016,61.741875,62.201875,wear,I,sd,u-13-1
sw3883A-ms98-a-0016,62.201875,62.381875,um,I,sd,u-13-1
sw3883A-ms98-a-0016,62.381875,62.811875,dresses,I,sd,u-13-1
sw3883A-ms98-a-0016,62.811875,62.999750,and,I,sd,u-13-1
sw3883A-ms98-a-0016,63.101500,63.431875,heels,I,sd,u-13-1
sw3883A-ms98-a-0016,63.431875,63.671875,and,I,sd,u-13-1
sw3883A-ms98-a-0016,63.791875,64.011875,things,I,sd,u-13-1
sw3883A-ms98-a-0016,64.011875,64.181875,like,I,sd,u-13-1
sw3883A-ms98-a-0016,64.181875,64.511875,that,I,sd,u-13-1
sw3883A-ms98-a-0016,64.511875,64.721875,and,B,sd,u-15-1
sw3883A-ms98-a-0017,65.529875,65.909875,even,I,sd,u-15-1
sw3883A-ms98-a-0017,65.909875,66.069875,when,I,sd,u-15-1
sw3883A-ms98-a-0017,66.069875,66.349875,it,I,sd,u-15-1
sw3883A-ms98-a-0017,66.349875,66.679875,um,I,sd,u-15-1
sw3883A-ms98-a-0017,66.973625,67.327250,rained,I,sd,u-15-1
sw3883A-ms98-a-0017,67.327250,67.504250,and,I,sd,u-15-1
sw3883A-ms98-a-0017,67.504250,67.949875,snowed,I,sd,u-15-1
sw3883A-ms98-a-0017,67.949875,68.039875,i,I,sd,u-15-1
