sw2234B-ms98-a-0002,16.010875,16.473750,um-hum,B,b,u-2-1
sw2234B-ms98-a-0004,25.382375,25.845375,yeah,B,b,u-4-1
sw2234B-ms98-a-0004,25.845375,26.027625,w[ell]-,O,,
sw2234B-ms98-a-0004,26.027625,26.185750,did,B,qy,u-4-2
sw2234B-ms98-a-0004,26.185750,26.278375,you,I,qy,u-4-2
sw2234B-ms98-a-0004,26.278375,26.408375,move,I,qy,u-4-2
sw2234B-ms98-a-0004,26.408375,26.598375,from,I,qy,u-4-2
sw2234B-ms98-a-0004,26.598375,26.748375,the,I,qy,u-4-2
sw2234B-ms98-a-0004,26.748375,26.848375,the,I,qy,u-4-2
sw2234B-ms98-a-0004,26.848375,27.500625,Northeast,I,qy,u-4-2
sw2234B-ms98-a-0005,29.459625,29.828625,um-hum,O,,
sw2234B-ms98-a-0007,87.216000,87.596000,yeah,B,aa,u-6-1
sw2234B-ms98-a-0007,87.596000,87.739375,i,B,%,u-6-2
sw2234B-ms98-a-0007,87.739375,87.956000,thi[nk]-,O,,
sw2234B-ms98-a-0007,87.956000,88.333250,yeah,B,aa^r,u-6-3
sw2234B-ms98-a-0007,89.653750,89.786000,it's,O,,
sw2234B-ms98-a-0007,89.786000,89.856000,the,O,,
sw2234B-ms98-a-0007,89.856000,90.196000,people,B,sv,u-8-1
sw2234B-ms98-a-0007,90.196000,90.516000,that,I,sv,u-8-1
sw2234B-ms98-a-0007,90.516000,90.686000,can,I,sv,u-8-1
sw2234B-ms98-a-0007,90.686000,90.916000,really,I,sv,u-8-1
sw2234B-ms98-a-0007,90.916000,91.286000,influence,I,sv,u-8-1
sw2234B-ms98-a-0007,91.286000,91.386000,the,I,sv,u-8-1
sw2234B-ms98-a-0007,91.386000,91.956000,government,I,sv,u-8-1
sw2234B-ms98-a-0007,91.956000,92.056000,and,I,sv,u-8-1
sw2234B-ms98-a-0007,92.056000,92.206000,have,I,sv,u-8-1
sw2234B-ms98-a-0007,92.206000,92.326000,all,I,sv,u-8-1
sw2234B-ms98-a-0007,92.326000,92.386000,the,I,sv,u-8-1
sw2234B-ms98-a-0007,92.386000,92.663500,money,I,sv,u-8-1
sw2234B-ms98-a-0007,92.663500,92.803000,to,I,sv,u-8-1
sw2234B-ms98-a-0007,92.803000,95.071250,[laughter],O,,
sw2234B-ms98-a-0009,127.912250,128.261500,no,B,aa,u-10-1
sw2234B-ms98-a-0011,159.006875,159.258750,well,B,b,u-12-1
sw2234B-ms98-a-0011,159.460125,159.719375,yeah,I,b,u-12-1
sw2234B-ms98-a-0011,159.719375,159.849375,i,B,aa,u-12-2
sw2234B-ms98-a-0011,159.849375,160.159375,agree,I,aa,u-12-2
sw2234B-ms98-a-0011,160.159375,160.309375,that,I,aa,u-12-2
sw2234B-ms98-a-0011,160.309375,160.379375,you,I,aa,u-12-2
sw2234B-ms98-a-0011,160.379375,160.559375,have,I,aa,u-12-2
sw2234B-ms98-a-0011,160.559375,160.659375,to,I,aa,u-12-2
sw2234B-ms98-a-0011,160.659375,160.809375,pay,I,aa,u-12-2
sw2234B-ms98-a-0011,160.809375,161.329375,taxes,I,aa,u-12-2
sw2234B-ms98-a-0011,161.329375,161.509375,for,I,aa,u-12-2
sw2234B-ms98-a-0011,161.509375,161.569375,the,I,aa,u-12-2
sw2234B-ms98-a-0011,161.569375,162.069375,services,I,aa,u-12-2
sw2234B-ms98-a-0011,162.069375,162.199375,you,I,aa,u-12-2
sw2234B-ms98-a-0011,162.199375,162.649375,get,I,aa,u-12-2
sw2234B-ms98-a-0011,162.649375,163.015375,and,B,sv,u-12-3
sw2234B-ms98-a-0011,163.576500,163.732000,i,B,+,u-14-1
sw2234B-ms98-a-0011,163.732000,164.019375,think,I,+,u-14-1
sw2234B-ms98-a-0011,164.019375,164.333250,that,I,+,u-14-1
sw2234B-ms98-a-0011,165.090375,165.239375,you,I,+,u-14-1
sw2234B-ms98-a-0011,165.239375,165.359375,know,I,+,u-14-1
sw2234B-ms98-a-0011,165.359375,165.399375,i,I,+,u-14-1
sw2234B-ms98-a-0011,165.399375,165.569375,don't,I,+,u-14-1
sw2234B-ms98-a-0011,165.569375,165.749375,think,I,+,u-14-1
sw2234B-ms98-a-0011,165.749375,165.909375,there's,I,+,u-14-1
sw2234B-ms98-a-0011,165.909375,166.269375,probably,I,+,u-14-1
sw2234B-ms98-a-0011,166.269375,166.589375,any,I,+,u-14-1
sw2234B-ms98-a-0011,166.589375,167.014625,really,I,+,u-14-1
sw2234B-ms98-a-0012,167.810875,167.955250,pu[t]-,I,+,u-14-1
sw2234B-ms98-a-0012,167.955250,168.187000,that,I,+,u-14-1
sw2234B-ms98-a-0012,168.546750,169.015250,system,I,+,u-14-1
sw2234B-ms98-a-0012,169.015250,169.175250,that,I,+,u-14-1
sw2234B-ms98-a-0012,169.175250,169.515250,everybody,I,+,u-14-1
sw2234B-ms98-a-0012,169.515250,169.655250,would,I,+,u-14-1
sw2234B-ms98-a-0012,169.655250,169.855250,think,I,+,u-14-1
sw2234B-ms98-a-0012,169.855250,169.955250,is,I,+,u-14-1
sw2234B-ms98-a-0012,169.955250,170.428250,fair,I,+,u-14-1
sw2234B-ms98-a-0012,170.428250,170.555250,as,I,+,u-14-1
sw2234B-ms98-a-0012,170.555250,170.695250,far,I,+,u-14-1
sw2234B-ms98-a-0012,170.695250,170.815250,as,I,+,u-14-1
sw2234B-ms98-a-0012,170.815250,171.015250,being,I,+,u-14-1
sw2234B-ms98-a-0012,171.015250,171.674375,taxed,I,+,u-14-1
sw2234B-ms98-a-0012,172.118875,172.201750,you,O,,
sw2234B-ms98-a-0012,172.201750,172.245250,know,O,,
sw2234B-ms98-a-0012,172.245250,172.351750,i,B,%,u-16-1
sw2234B-ms98-a-0012,172.351750,172.535250,guess,I,%,u-16-1
sw2234B-ms98-a-0012,172.535250,172.625250,in,I,%,u-16-1
sw2234B-ms98-a-0012,172.625250,173.065250,Texas,I,%,u-16-1
sw2234B-ms98-a-0012,173.065250,173.292500,with,I,%,u-16-1
sw2234B-ms98-a-0012,173.608875,174.055250,uh,O,,
sw2234B-ms98-a-0012,174.055250,174.275250,we,B,sd,u-16-2
sw2234B-ms98-a-0012,174.275250,174.405250,live,I,sd,u-16-2
sw2234B-ms98-a-0012,174.405250,174.585250,here,I,sd,u-16-2
sw2234B-ms98-a-0012,174.585250,174.996875,also,I,sd,u-16-2
sw2234B-ms98-a-0013,175.608875,175.768875,and,B,sv,u-18-1
sw2234B-ms98-a-0013,175.768875,176.018875,that,I,sv,u-18-1
sw2234B-ms98-a-0013,176.018875,176.108875,it's,I,sv,u-18-1
sw2234B-ms98-a-0013,176.108875,176.398875,mostly,I,sv,u-18-1
sw2234B-ms98-a-0013,176.398875,176.718875,sales,I,sv,u-18-1
sw2234B-ms98-a-0013,176.718875,177.018875,tax,I,sv,u-18-1
sw2234B-ms98-a-0013,177.018875,177.118875,so,B,sv,u-18-2
sw2234B-ms98-a-0013,177.118875,177.288875,it's,I,sv,u-18-2
sw2234B-ms98-a-0013,177.288875,177.488875,really,I,sv,u-18-2
sw2234B-ms98-a-0013,177.488875,177.558875,the,I,sv,u-18-2
sw2234B-ms98-a-0013,177.558875,177.938875,people,I,sv,u-18-2
sw2234B-ms98-a-0013,177.938875,178.185750,that,I,sv,u-18-2
sw2234B-ms98-a-0013,178.690500,178.838875,have,I,sv,u-18-2
sw2234B-ms98-a-0013,178.838875,178.898875,the,I,sv,u-18-2
sw2234B-ms98-a-0013,178.898875,179.068875,money,I,sv,u-18-2
sw2234B-ms98-a-0013,179.068875,179.148875,to,I,sv,u-18-2
sw2234B-ms98-a-0013,179.148875,179.338875,buy,I,sv,u-18-2
sw2234B-ms98-a-0013,179.338875,179.658875,things,I,sv,u-18-2
sw2234B-ms98-a-0013,179.658875,179.748875,that,I,sv,u-18-2
sw2234B-ms98-a-0013,179.748875,179.818875,are,I,sv,u-18-2
sw2234B-ms98-a-0013,179.818875,180.298875,paying,I,sv,u-18-2
