sw3496A-ms98-a-0003,2.418500,2.829375,okay,B,o,u-1-1
sw3496A-ms98-a-0003,2.829375,2.979375,do,B,qy^t,u-1-2
sw3496A-ms98-a-0003,2.979375,3.079375,we,I,qy^t,u-1-2
sw3496A-ms98-a-0003,3.079375,3.459375,just,I,qy^t,u-1-2
sw3496A-ms98-a-0003,3.459375,3.549375,go,I,qy^t,u-1-2
sw3496A-ms98-a-0003,3.549375,3.806500,ahead,I,qy^t,u-1-2
sw3496A-ms98-a-0003,4.243375,4.827125,okay,B,bk,u-3-1
sw3496A-ms98-a-0003,5.663250,5.994750,um,B,na^t,u-5-1
sw3496A-ms98-a-0003,6.748000,7.297750,well,I,na^t,u-5-1
sw3496A-ms98-a-0003,7.297750,7.419375,we're,I,na^t,u-5-1
sw3496A-ms98-a-0003,7.419375,7.699375,supposed,I,na^t,u-5-1
sw3496A-ms98-a-0003,7.699375,7.759375,to,I,na^t,u-5-1
sw3496A-ms98-a-0003,7.759375,7.949375,talk,I,na^t,u-5-1
sw3496A-ms98-a-0003,7.949375,8.159375,about,I,na^t,u-5-1
sw3496A-ms98-a-0003,8.159375,9.058375,vacations,I,na^t,u-5-1
sw3496A-ms98-a-0003,9.273125,9.599375,and,B,sd,u-7-1
sw3496A-ms98-a-0003,9.599375,9.937000,uh,I,sd,u-7-1
sw3496A-ms98-a-0003,10.347500,10.449375,i'm,I,sd,u-7-1
sw3496A-ms98-a-0003,10.449375,10.709375,trying,I,sd,u-7-1
sw3496A-ms98-a-0003,10.709375,10.769375,to,I,sd,u-7-1
sw3496A-ms98-a-0003,10.769375,10.959375,think,I,sd,u-7-1
sw3496A-ms98-a-0003,10.959375,11.039375,of,I,sd,u-7-1
sw3496A-ms98-a-0003,11.039375,11.099375,the,I,sd,u-7-1
sw3496A-ms98-a-0003,11.099375,11.329375,ones,I,sd,u-7-1
sw3496A-ms98-a-0003,11.329375,11.489375,that,I,sd,u-7-1
sw3496A-ms98-a-0003,11.489375,11.619375,i've,I,sd,u-7-1
sw3496A-ms98-a-0003,11.619375,11.819375,been,I,sd,u-7-1
sw3496A-ms98-a-0003,11.819375,11.939375,on,I,sd,u-7-1
sw3496A-ms98-a-0003,11.939375,12.059375,that,I,sd,u-7-1
sw3496A-ms98-a-0003,12.059375,12.149375,i,I,sd,u-7-1
sw3496A-ms98-a-0003,12.149375,12.409375,liked,I,sd,u-7-1
sw3496A-ms98-a-0003,12.409375,12.479375,the,I,sd,u-7-1
sw3496A-ms98-a-0003,12.479375,12.859375,most,I,sd,u-7-1
sw3496A-ms98-a-0003,12.859375,12.989500,and,B,sd,u-7-2
sw3496A-ms98-a-0004,13.741000,14.001375,probably,I,sd,u-7-2
sw3496A-ms98-a-0004,14.001375,14.071375,the,I,sd,u-7-2
sw3496A-ms98-a-0004,14.071375,14.231375,one,I,sd,u-7-2
sw3496A-ms98-a-0004,14.231375,14.321375,i,I,sd,u-7-2
sw3496A-ms98-a-0004,14.321375,14.621375,liked,I,sd,u-7-2
sw3496A-ms98-a-0004,14.621375,14.901375,most,I,sd,u-7-2
sw3496A-ms98-a-0004,14.901375,14.991375,was,I,sd,u-7-2
sw3496A-ms98-a-0004,14.991375,15.663625,Hawaii,I,sd,u-7-2
sw3496A-ms98-a-0004,15.663625,16.124625,[laughter],O,,
sw3496A-ms98-a-0005,17.324375,18.054000,yes,B,ny,u-9-1
sw3496A-ms98-a-0007,21.575250,22.364875,yes,B,ny,u-11-1
sw3496A-ms98-a-0007,22.677500,22.769875,we,B,sd,u-11-2
sw3496A-ms98-a-0007,22.769875,23.049875,went,I,sd,u-11-2
sw3496A-ms98-a-0007,23.049875,23.239875,uh,I,sd,u-11-2
sw3496A-ms98-a-0007,23.239875,23.569875,six,I,sd,u-11-2
sw3496A-ms98-a-0007,23.569875,23.809875,months,I,sd,u-11-2
sw3496A-ms98-a-0007,23.809875,24.009875,after,I,sd,u-11-2
sw3496A-ms98-a-0007,24.009875,24.139875,we,I,sd,u-11-2
sw3496A-ms98-a-0007,24.139875,24.199875,were,I,sd,u-11-2
sw3496A-ms98-a-0007,24.199875,24.678250,married,I,sd,u-11-2
sw3496A-ms98-a-0008,25.406750,25.570625,and,B,sd,u-13-1
sw3496A-ms98-a-0008,25.570625,25.700625,we,I,sd,u-13-1
sw3496A-ms98-a-0008,25.700625,26.030625,just,I,sd,u-13-1
sw3496A-ms98-a-0008,26.030625,26.260625,went,I,sd,u-13-1
sw3496A-ms98-a-0008,26.260625,26.543125,to,I,sd,u-13-1
sw3496A-ms98-a-0008,26.852000,27.260625,um,I,sd,u-13-1
sw3496A-ms98-a-0008,27.260625,27.430625,two,I,sd,u-13-1
sw3496A-ms98-a-0008,27.430625,27.981750,islands,I,sd,u-13-1
sw3496A-ms98-a-0009,29.532500,29.662500,we,B,sd,u-15-1
sw3496A-ms98-a-0009,29.662500,29.912500,went,I,sd,u-15-1
sw3496A-ms98-a-0009,29.912500,30.152500,to,I,sd,u-15-1
sw3496A-ms98-a-0009,30.152500,30.872500,Oahu,I,sd,u-15-1
sw3496A-ms98-a-0009,30.872500,31.172500,and,I,sd,u-15-1
sw3496A-ms98-a-0009,31.172500,31.753375,Kauai,I,sd,u-15-1
sw3496A-ms98-a-0011,36.121125,36.210125,the,B,^2,u-17-1
sw3496A-ms98-a-0011,36.210125,36.423625,big,I,^2,u-17-1
sw3496A-ms98-a-0011,36.423625,36.766875,one,I,^2,u-17-1
sw3496A-ms98-a-0012,37.541375,38.281625,oh,B,b,u-19-1
sw3496A-ms98-a-0014,40.733875,40.871375,oh,B,aa,u-21-1
sw3496A-ms98-a-0014,40.871375,41.487125,yeah,I,aa,u-21-1
sw3496A-ms98-a-0014,41.487125,41.681375,it,B,sv,u-21-2
sw3496A-ms98-a-0014,41.681375,42.140625,was,I,sv,u-21-2
sw3496A-ms98-a-0015,43.247625,43.877625,yes,B,b,u-23-1
sw3496A-ms98-a-0015,43.877625,43.947625,i,B,sd,u-23-2
sw3496A-ms98-a-0015,43.947625,44.317625,enjoyed,I,sd,u-23-2
sw3496A-ms98-a-0015,44.317625,44.617625,Kauai,I,sd,u-23-2
sw3496A-ms98-a-0015,44.617625,44.891000,better,I,sd,u-23-2
sw3496A-ms98-a-0015,44.891000,45.270250,too,I,sd,u-23-2
sw3496A-ms98-a-0017,50.674625,51.085125,oh,B,sd,u-25-1
sw3496A-ms98-a-0017,51.085125,51.205125,it,I,sd,u-25-1
