sw4174B-ms98-a-0002,1.431000,1.721000,okay,B,o,u-2-1
sw4174B-ms98-a-0002,1.721000,1.901000,well,B,sd,u-2-2
sw4174B-ms98-a-0002,1.901000,2.357875,Mark,I,sd,u-2-2
sw4174B-ms98-a-0002,2.451000,2.591000,our,I,sd,u-2-2
sw4174B-ms98-a-0002,2.591000,3.211000,situation,I,sd,u-2-2
sw4174B-ms98-a-0002,3.211000,3.371000,is,I,sd,u-2-2
sw4174B-ms98-a-0002,3.371000,3.481000,that,I,sd,u-2-2
sw4174B-ms98-a-0002,3.481000,3.621000,we,I,sd,u-2-2
sw4174B-ms98-a-0002,3.621000,3.811000,do,I,sd,u-2-2
sw4174B-ms98-a-0002,3.811000,4.101000,have,I,sd,u-2-2
sw4174B-ms98-a-0002,4.101000,4.161000,a,I,sd,u-2-2
sw4174B-ms98-a-0002,4.161000,4.591000,daughter,I,sd,u-2-2
sw4174B-ms98-a-0002,4.591000,4.771000,that,I,sd,u-2-2
sw4174B-ms98-a-0002,4.771000,5.201000,is,I,sd,u-2-2
sw4174B-ms98-a-0002,5.201000,5.417625,uh,I,sd,u-2-2
sw4174B-ms98-a-0002,6.161000,6.381000,in,I,sd,u-2-2
sw4174B-ms98-a-0002,6.381000,6.441000,the,I,sd,u-2-2
sw4174B-ms98-a-0002,6.441000,7.001000,situation,I,sd,u-2-2
sw4174B-ms98-a-0002,7.001000,7.071000,of,I,sd,u-2-2
sw4174B-ms98-a-0002,7.071000,7.361000,choosing,I,sd,u-2-2
sw4174B-ms98-a-0002,7.361000,7.681000,college,I,sd,u-2-2
sw4174B-ms98-a-0002,7.681000,7.831000,she's,B,sd,u-4-1
sw4174B-ms98-a-0002,7.831000,8.251000,actually,I,sd,u-4-1
sw4174B-ms98-a-0002,8.251000,8.360250,at,I,sd,u-4-1
sw4174B-ms98-a-0002,8.461875,8.741000,Bible,I,sd,u-4-1
sw4174B-ms98-a-0002,8.741000,9.171000,College,I,sd,u-4-1
sw4174B-ms98-a-0002,9.171000,9.477750,for,I,sd,u-4-1
sw4174B-ms98-a-0002,10.155750,10.411000,this,I,sd,u-4-1
sw4174B-ms98-a-0002,10.411000,10.821000,current,I,sd,u-4-1
sw4174B-ms98-a-0002,10.821000,11.280750,year,I,sd,u-4-1
sw4174B-ms98-a-0003,12.123375,12.673375,and,B,sv,u-6-1
sw4174B-ms98-a-0003,12.673375,12.973375,uh,I,sv,u-6-1
sw4174B-ms98-a-0005,15.414875,15.564875,i,I,sv,u-6-1
sw4174B-ms98-a-0005,15.564875,16.087125,guess,I,sv,u-6-1
sw4174B-ms98-a-0005,16.575250,16.910750,uh,I,sv,u-6-1
sw4174B-ms98-a-0005,17.408000,18.124875,first,I,sv,u-6-1
sw4174B-ms98-a-0005,18.124875,18.224875,and,I,sv,u-6-1
sw4174B-ms98-a-0005,18.224875,18.844875,foremost,I,sv,u-6-1
sw4174B-ms98-a-0005,18.844875,18.936375,it,I,sv,u-6-1
sw4174B-ms98-a-0005,19.644500,20.144875,really,I,sv,u-6-1
sw4174B-ms98-a-0005,20.144875,20.324875,it's,I,sv,u-6-1
sw4174B-ms98-a-0005,20.324875,20.384875,a,I,sv,u-6-1
sw4174B-ms98-a-0005,20.384875,20.943875,question,I,sv,u-6-1
sw4174B-ms98-a-0005,21.075750,21.421625,of,I,sv,u-6-1
sw4174B-ms98-a-0006,22.768375,22.984375,what,I,sv,u-6-1
sw4174B-ms98-a-0007,24.180125,24.246375,the,I,sv,u-6-1
sw4174B-ms98-a-0007,24.246375,24.696375,student,I,sv,u-6-1
sw4174B-ms98-a-0007,24.696375,24.986375,wants,I,sv,u-6-1
sw4174B-ms98-a-0007,24.986375,25.146375,to,I,sv,u-6-1
sw4174B-ms98-a-0007,25.146375,25.536375,have,I,sv,u-6-1
sw4174B-ms98-a-0007,25.536375,25.626375,in,I,sv,u-6-1
sw4174B-ms98-a-0007,25.626375,25.696375,the,I,sv,u-6-1
sw4174B-ms98-a-0007,25.696375,25.936375,way,I,sv,u-6-1
sw4174B-ms98-a-0007,25.936375,26.026375,of,I,sv,u-6-1
sw4174B-ms98-a-0007,26.026375,26.116375,a,I,sv,u-6-1
sw4174B-ms98-a-0007,26.116375,26.636375,career,I,sv,u-6-1
sw4174B-ms98-a-0007,27.376375,27.586375,and,I,sv,u-6-1
sw4174B-ms98-a-0007,27.586375,27.921875,then,I,sv,u-6-1
sw4174B-ms98-a-0007,28.260875,28.656375,uh,I,sv,u-6-1
sw4174B-ms98-a-0008,29.333000,29.606250,uh,I,sv,u-6-1
sw4174B-ms98-a-0008,30.098250,30.329625,which,I,sv,u-6-1
sw4174B-ms98-a-0008,30.329625,31.089625,colleges,I,sv,u-6-1
sw4174B-ms98-a-0008,31.089625,31.239625,or,I,sv,u-6-1
sw4174B-ms98-a-0008,31.239625,32.240875,universities,I,sv,u-6-1
sw4174B-ms98-a-0008,32.472625,32.599625,can,I,sv,u-6-1
sw4174B-ms98-a-0008,32.599625,32.919625,best,I,sv,u-6-1
sw4174B-ms98-a-0008,32.919625,33.279625,offer,I,sv,u-6-1
sw4174B-ms98-a-0008,33.279625,33.519625,that,I,sv,u-6-1
sw4174B-ms98-a-0008,33.519625,34.141375,program,I,sv,u-6-1
sw4174B-ms98-a-0009,35.093875,35.243875,and,B,sv,u-6-2
sw4174B-ms98-a-0009,35.243875,35.383875,then,I,sv,u-6-2
sw4174B-ms98-a-0009,35.383875,35.483875,it,I,sv,u-6-2
sw4174B-ms98-a-0009,35.483875,35.793875,comes,I,sv,u-6-2
sw4174B-ms98-a-0009,35.793875,36.083875,down,I,sv,u-6-2
