sw3317A-ms98-a-0001,0.009500,0.500000,okay,B,o,u-1-1
sw3317A-ms98-a-0001,0.500000,0.670000,what,B,qw,u-1-2
sw3317A-ms98-a-0001,0.670000,0.830000,kind,I,qw,u-1-2
sw3317A-ms98-a-0001,0.830000,0.890000,of,I,qw,u-1-2
sw3317A-ms98-a-0001,0.890000,1.140000,house,I,qw,u-1-2
sw3317A-ms98-a-0001,1.140000,1.250000,do,I,qw,u-1-2
sw3317A-ms98-a-0001,1.250000,1.390000,you,I,qw,u-1-2
sw3317A-ms98-a-0001,1.390000,1.580000,live,I,qw,u-1-2
sw3317A-ms98-a-0001,1.580000,1.752625,in,I,qw,u-1-2
sw3317A-ms98-a-0003,15.192250,15.537125,uh-huh,B,b,u-3-1
sw3317A-ms98-a-0005,19.333250,19.548625,well,B,sv,u-5-1
sw3317A-ms98-a-0005,19.548625,19.668625,it,I,sv,u-5-1
sw3317A-ms98-a-0005,19.668625,19.918625,sounds,I,sv,u-5-1
sw3317A-ms98-a-0005,19.918625,20.108625,like,I,sv,u-5-1
sw3317A-ms98-a-0005,20.108625,20.278625,ours,I,sv,u-5-1
sw3317A-ms98-a-0005,20.278625,20.338625,are,I,sv,u-5-1
sw3317A-ms98-a-0005,20.338625,20.598625,pretty,I,sv,u-5-1
sw3317A-ms98-a-0005,20.598625,21.058625,similar,I,sv,u-5-1
sw3317A-ms98-a-0005,21.058625,21.188625,i,B,sd,u-5-2
sw3317A-ms98-a-0005,21.188625,21.398625,live,I,sd,u-5-2
sw3317A-ms98-a-0005,21.398625,21.598625,in,I,sd,u-5-2
sw3317A-ms98-a-0005,21.598625,21.848625,one,I,sd,u-5-2
sw3317A-ms98-a-0005,21.848625,21.948625,i,B,sd,u-5-3
sw3317A-ms98-a-0005,21.948625,22.138625,don't,I,sd,u-5-3
sw3317A-ms98-a-0005,22.138625,22.248625,have,I,sd,u-5-3
sw3317A-ms98-a-0005,22.248625,22.288625,a,I,sd,u-5-3
sw3317A-ms98-a-0005,22.288625,22.608625,swimming,I,sd,u-5-3
sw3317A-ms98-a-0005,22.608625,22.976625,pool,I,sd,u-5-3
sw3317A-ms98-a-0005,23.515250,23.588625,and,B,sd,u-5-4
sw3317A-ms98-a-0005,23.588625,23.888625,mine's,I,sd,u-5-4
sw3317A-ms98-a-0005,23.888625,24.338625,about,I,sd,u-5-4
sw3317A-ms98-a-0005,24.338625,24.588625,twenty,I,sd,u-5-4
sw3317A-ms98-a-0005,24.588625,24.918625,seven,I,sd,u-5-4
sw3317A-ms98-a-0005,24.918625,25.178625,hundred,I,sd,u-5-4
sw3317A-ms98-a-0005,25.178625,25.458625,square,I,sd,u-5-4
sw3317A-ms98-a-0005,25.458625,25.807500,foot,I,sd,u-5-4
sw3317A-ms98-a-0006,26.621250,26.755875,but,B,sd,u-7-1
sw3317A-ms98-a-0006,26.755875,26.815875,the,I,sd,u-7-1
sw3317A-ms98-a-0006,26.815875,27.015875,four,I,sd,u-7-1
sw3317A-ms98-a-0006,27.015875,27.605875,bedrooms,I,sd,u-7-1
sw3317A-ms98-a-0006,27.605875,27.725875,and,B,sd,u-7-2
sw3317A-ms98-a-0006,27.725875,27.885875,all,I,sd,u-7-2
sw3317A-ms98-a-0006,27.885875,27.955875,the,I,sd,u-7-2
sw3317A-ms98-a-0006,27.955875,28.235875,rest,I,sd,u-7-2
sw3317A-ms98-a-0006,28.235875,28.325875,of,I,sd,u-7-2
sw3317A-ms98-a-0006,28.325875,28.435875,it,I,sd,u-7-2
sw3317A-ms98-a-0006,28.435875,28.695875,sounds,I,sd,u-7-2
sw3317A-ms98-a-0006,28.695875,28.905875,just,I,sd,u-7-2
sw3317A-ms98-a-0006,28.905875,29.385500,about,I,sd,u-7-2
sw3317A-ms98-a-0006,29.460875,30.795875,[laughter],I,sd,u-7-2
sw3317A-ms98-a-0006,30.795875,31.115875,about,I,sd,u-7-2
sw3317A-ms98-a-0006,31.115875,31.455875,alike,I,sd,u-7-2
sw3317A-ms98-a-0006,31.455875,31.555875,i,B,sv,u-7-3
sw3317A-ms98-a-0006,31.555875,31.755875,think,I,sv,u-7-3
sw3317A-ms98-a-0006,31.755875,31.875875,it's,I,sv,u-7-3
sw3317A-ms98-a-0006,31.875875,32.085875,pretty,I,sv,u-7-3
sw3317A-ms98-a-0006,32.085875,32.315875,much,I,sv,u-7-3
sw3317A-ms98-a-0006,32.315875,32.755875,typical,I,sv,u-7-3
sw3317A-ms98-a-0006,32.755875,32.895875,for,I,sv,u-7-3
sw3317A-ms98-a-0006,32.895875,33.155875,this,I,sv,u-7-3
sw3317A-ms98-a-0006,33.155875,33.663500,area,I,sv,u-7-3
sw3317A-ms98-a-0008,36.554250,36.683500,i've,B,no,u-9-1
sw3317A-ms98-a-0008,36.683500,36.823500,been,I,no,u-9-1
sw3317A-ms98-a-0008,36.823500,36.903500,in,I,no,u-9-1
sw3317A-ms98-a-0008,36.903500,36.963500,the,I,no,u-9-1
sw3317A-ms98-a-0008,36.963500,37.233500,house,I,no,u-9-1
sw3317A-ms98-a-0008,37.233500,37.363500,i'm,B,sd,u-9-2
sw3317A-ms98-a-0008,37.363500,37.523500,in,I,sd,u-9-2
