sw2237A-ms98-a-0002,1.362875,1.923875,okay,B,o,u-1-1
sw2237A-ms98-a-0002,1.923875,2.502125,[laughter],O,,
sw2237A-ms98-a-0004,12.045500,12.542625,uh,B,ng,u-3-1
sw2237A-ms98-a-0004,13.420000,13.715500,well,I,ng,u-3-1
sw2237A-ms98-a-0004,13.715500,13.815500,we,I,ng,u-3-1
sw2237A-ms98-a-0004,13.815500,14.185500,probably,I,ng,u-3-1
sw2237A-ms98-a-0004,14.185500,14.505500,have,I,ng,u-3-1
sw2237A-ms98-a-0004,14.505500,14.825500,about,I,ng,u-3-1
sw2237A-ms98-a-0004,14.825500,15.122875,three,I,ng,u-3-1
sw2237A-ms98-a-0004,15.122875,15.589875,months,I,ng,u-3-1
sw2237A-ms98-a-0005,16.439500,17.219500,approximately,B,+,u-5-1
sw2237A-ms98-a-0007,18.598875,19.077625,um-hum,B,ny,u-7-1
sw2237A-ms98-a-0007,19.264625,19.800875,um-hum,B,ny^r,u-7-2
sw2237A-ms98-a-0007,19.990875,20.124500,we,B,sd,u-9-1
sw2237A-ms98-a-0007,20.124500,20.407000,live,I,sd,u-9-1
sw2237A-ms98-a-0007,20.407000,20.640875,on,I,sd,u-9-1
sw2237A-ms98-a-0007,20.640875,20.994625,a,I,sd,u-9-1
sw2237A-ms98-a-0007,20.994625,21.111375,it,O,,
sw2237A-ms98-a-0007,21.111375,21.354750,used,B,sd,u-9-2
sw2237A-ms98-a-0007,21.354750,21.440875,to,I,sd,u-9-2
sw2237A-ms98-a-0007,21.440875,21.532500,be,I,sd,u-9-2
sw2237A-ms98-a-0007,21.532500,21.604000,a,I,sd,u-9-2
sw2237A-ms98-a-0007,21.604000,22.000875,farm,I,sd,u-9-2
sw2237A-ms98-a-0007,22.000875,22.208750,but,B,sd,u-9-3
sw2237A-ms98-a-0007,22.378250,22.510875,we,I,sd,u-9-3
sw2237A-ms98-a-0007,22.510875,22.770875,don't,I,sd,u-9-3
sw2237A-ms98-a-0007,22.770875,23.150875,farm,I,sd,u-9-3
sw2237A-ms98-a-0007,23.150875,23.443125,much,I,sd,u-9-3
sw2237A-ms98-a-0007,23.812250,23.984875,we,B,sd,u-9-4
sw2237A-ms98-a-0007,23.984875,24.097875,uh,I,sd,u-9-4
sw2237A-ms98-a-0007,24.097875,24.280875,but,I,sd,u-9-4
sw2237A-ms98-a-0007,24.280875,24.400875,we,I,sd,u-9-4
sw2237A-ms98-a-0007,24.400875,24.540875,do,I,sd,u-9-4
sw2237A-ms98-a-0007,24.540875,24.770875,have,I,sd,u-9-4
sw2237A-ms98-a-0007,24.770875,24.890875,a,I,sd,u-9-4
sw2237A-ms98-a-0007,24.890875,25.290875,garden,I,sd,u-9-4
sw2237A-ms98-a-0009,30.676500,31.572625,oh,B,b,u-11-1
sw2237A-ms98-a-0009,31.572625,31.706375,i,B,sd,u-11-2
sw2237A-ms98-a-0009,31.941750,32.133875,wish,I,sd,u-11-2
sw2237A-ms98-a-0009,32.133875,32.282000,i,I,sd,u-11-2
sw2237A-ms98-a-0009,32.282000,32.410000,could,I,sd,u-11-2
sw2237A-ms98-a-0009,32.410000,32.506500,be,I,sd,u-11-2
sw2237A-ms98-a-0009,32.506500,32.817500,doing,I,sd,u-11-2
sw2237A-ms98-a-0009,32.817500,33.195875,that,I,sd,u-11-2
sw2237A-ms98-a-0009,33.195875,33.716250,[laughter],O,,
sw2237A-ms98-a-0011,36.417125,36.667125,uh-huh,B,b,u-13-1
sw2237A-ms98-a-0013,38.943875,39.416750,uh-huh,O,,
