sw4880B-ms98-a-0001,0.178125,0.567250,okay,B,o,u-1-1
sw4880B-ms98-a-0001,0.567250,0.870000,well,B,ad,u-1-2
sw4880B-ms98-a-0001,0.870000,1.244875,um,I,ad,u-1-2
sw4880B-ms98-a-0001,1.531125,1.630000,i'll,I,ad,u-1-2
sw4880B-ms98-a-0001,1.630000,1.750000,let,I,ad,u-1-2
sw4880B-ms98-a-0001,1.750000,1.850000,you,I,ad,u-1-2
sw4880B-ms98-a-0001,1.850000,2.167875,start,I,ad,u-1-2
sw4880B-ms98-a-0001,2.167875,2.310000,i,I,ad,u-1-2
sw4880B-ms98-a-0001,2.310000,2.586875,guess,I,ad,u-1-2
sw4880B-ms98-a-0003,28.263750,28.734875,uh,B,nn,u-3-1
sw4880B-ms98-a-0003,28.734875,29.100500,no,I,nn,u-3-1
sw4880B-ms98-a-0003,29.100500,29.200500,i,B,sd^e,u-3-2
sw4880B-ms98-a-0003,29.200500,29.350500,mean,I,sd^e,u-3-2
sw4880B-ms98-a-0003,29.350500,29.450500,i'm,I,sd^e,u-3-2
sw4880B-ms98-a-0003,29.450500,29.663875,not,I,sd^e,u-3-2
sw4880B-ms98-a-0003,30.132375,30.301875,my,B,sd,u-3-3
sw4880B-ms98-a-0003,30.301875,30.610500,employer,I,sd,u-3-3
sw4880B-ms98-a-0003,30.610500,30.760500,does,I,sd,u-3-3
sw4880B-ms98-a-0003,30.760500,31.000500,not,I,sd,u-3-3
sw4880B-ms98-a-0003,31.000500,31.130500,do,I,sd,u-3-3
sw4880B-ms98-a-0003,31.130500,31.610500,that,I,sd,u-3-3
sw4880B-ms98-a-0003,31.610500,32.154125,um,I,sd,u-3-3
sw4880B-ms98-a-0003,32.451625,32.970500,although,I,sd,u-3-3
sw4880B-ms98-a-0003,32.970500,33.373375,um,I,sd,u-3-3
sw4880B-ms98-a-0004,34.632000,34.813625,uh,I,sd,u-3-3
sw4880B-ms98-a-0004,34.813625,34.881000,i,I,sd,u-3-3
sw4880B-ms98-a-0004,34.881000,34.992250,had,I,sd,u-3-3
