sw2954B-ms98-a-0002,0.598000,0.872875,okay,B,o,u-1-1
sw2954B-ms98-a-0004,5.376625,5.720000,uh,B,nn,u-3-1
sw2954B-ms98-a-0004,5.720000,5.990000,no,I,nn,u-3-1
sw2954B-ms98-a-0004,5.990000,6.110000,i,B,sd^e,u-3-2
sw2954B-ms98-a-0004,6.110000,6.380000,never,I,sd^e,u-3-2
sw2954B-ms98-a-0004,6.380000,7.040000,organized,I,sd^e,u-3-2
sw2954B-ms98-a-0004,7.040000,7.284125,one,I,sd^e,u-3-2
sw2954B-ms98-a-0004,7.491250,7.710000,but,B,sd,u-3-3
sw2954B-ms98-a-0004,7.710000,8.094125,we're,I,sd,u-3-3
sw2954B-ms98-a-0004,8.278625,8.420000,we,I,sd,u-3-3
sw2954B-ms98-a-0004,8.420000,8.850000,have,I,sd,u-3-3
sw2954B-ms98-a-0004,8.850000,9.230000,one,I,sd,u-3-3
sw2954B-ms98-a-0004,9.230000,9.695250,uh,I,sd,u-3-3
sw2954B-ms98-a-0004,9.947625,10.150000,we're,I,sd,u-3-3
sw2954B-ms98-a-0004,10.150000,10.290000,going,I,sd,u-3-3
sw2954B-ms98-a-0004,10.290000,10.350000,to,I,sd,u-3-3
sw2954B-ms98-a-0004,10.350000,10.510000,have,I,sd,u-3-3
sw2954B-ms98-a-0004,10.510000,10.680000,one,I,sd,u-3-3
sw2954B-ms98-a-0004,10.680000,10.810000,on,I,sd,u-3-3
sw2954B-ms98-a-0004,10.810000,11.340000,Memorial,I,sd,u-3-3
sw2954B-ms98-a-0004,11.340000,11.550000,Day,I,sd,u-3-3
sw2954B-ms98-a-0004,11.550000,11.716250,i,I,sd,u-3-3
sw2954B-ms98-a-0004,11.716250,12.122750,guess,I,sd,u-3-3
sw2954B-ms98-a-0004,12.714000,12.850000,they've,O,,
sw2954B-ms98-a-0004,12.850000,13.090000,had,B,sd,u-5-1
sw2954B-ms98-a-0004,13.090000,13.495750,one,I,sd,u-5-1
sw2954B-ms98-a-0004,13.495750,13.642625,the,I,sd,u-5-1
sw2954B-ms98-a-0004,13.642625,13.950000,last,I,sd,u-5-1
sw2954B-ms98-a-0004,13.950000,14.110000,two,I,sd,u-5-1
sw2954B-ms98-a-0004,14.110000,14.599000,years,I,sd,u-5-1
sw2954B-ms98-a-0005,15.350750,15.452375,we,I,sd,u-5-1
sw2954B-ms98-a-0005,15.452375,15.562375,go,I,sd,u-5-1
sw2954B-ms98-a-0005,15.562375,15.732375,out,I,sd,u-5-1
sw2954B-ms98-a-0005,15.732375,15.852375,to,I,sd,u-5-1
sw2954B-ms98-a-0005,15.852375,16.011625,the,I,sd,u-5-1
sw2954B-ms98-a-0005,16.124625,16.352375,my,I,sd,u-5-1
sw2954B-ms98-a-0005,16.352375,16.672375,dad's,I,sd,u-5-1
sw2954B-ms98-a-0005,16.672375,17.212375,farm,I,sd,u-5-1
sw2954B-ms98-a-0005,17.212375,17.462375,and,I,sd,u-5-1
sw2954B-ms98-a-0005,17.462375,17.627750,uh,I,sd,u-5-1
sw2954B-ms98-a-0006,18.622000,19.015625,and,I,sd,u-5-1
sw2954B-ms98-a-0006,19.015625,19.115625,you,I,sd,u-5-1
sw2954B-ms98-a-0006,19.115625,19.255625,know,I,sd,u-5-1
sw2954B-ms98-a-0006,19.255625,19.385625,it,I,sd,u-5-1
sw2954B-ms98-a-0006,19.385625,19.455625,is,I,sd,u-5-1
sw2954B-ms98-a-0006,19.455625,19.749750,just,I,sd,u-5-1
sw2954B-ms98-a-0006,19.749750,19.875625,a,I,sd,u-5-1
