sw4159A-ms98-a-0001,0.330000,0.530000,okay,B,o,u-1-1
sw4159A-ms98-a-0001,0.530000,0.850000,so,B,qo,u-1-2
sw4159A-ms98-a-0001,0.850000,1.040500,uh,I,qo,u-1-2
sw4159A-ms98-a-0001,1.142250,1.350000,Mike,I,qo,u-1-2
sw4159A-ms98-a-0001,1.350000,1.440000,what,I,qo,u-1-2
sw4159A-ms98-a-0001,1.440000,1.500000,are,I,qo,u-1-2
sw4159A-ms98-a-0001,1.500000,1.710000,your,I,qo,u-1-2
sw4159A-ms98-a-0001,1.710000,2.190000,opinions,I,qo,u-1-2
sw4159A-ms98-a-0001,2.190000,2.473375,on,I,qo,u-1-2
sw4159A-ms98-a-0001,2.970500,3.245500,uh,I,qo,u-1-2
sw4159A-ms98-a-0001,3.373500,3.650000,trial,I,qo,u-1-2
sw4159A-ms98-a-0001,3.650000,3.880000,by,I,qo,u-1-2
sw4159A-ms98-a-0001,3.880000,4.240000,jury,I,qo,u-1-2
sw4159A-ms98-a-0003,31.393500,31.649625,um-hum,B,b,u-3-1
sw4159A-ms98-a-0003,32.301250,32.423625,yeah,B,b,u-3-2
sw4159A-ms98-a-0003,32.423625,32.603625,that,B,sv,u-3-3
sw4159A-ms98-a-0003,32.603625,32.863625,that,I,sv,u-3-3
sw4159A-ms98-a-0003,32.863625,33.133625,seems,I,sv,u-3-3
sw4159A-ms98-a-0003,33.133625,33.253625,to,I,sv,u-3-3
sw4159A-ms98-a-0003,33.253625,33.453625,make,I,sv,u-3-3
sw4159A-ms98-a-0003,33.453625,33.863625,sense,I,sv,u-3-3
sw4159A-ms98-a-0003,33.863625,34.056375,that,O,,
sw4159A-ms98-a-0003,34.794875,34.998250,leave,B,bf,u-3-4
sw4159A-ms98-a-0003,34.998250,35.123625,it,I,bf,u-3-4
sw4159A-ms98-a-0003,35.123625,35.213625,up,I,bf,u-3-4
sw4159A-ms98-a-0003,35.213625,35.333625,to,I,bf,u-3-4
sw4159A-ms98-a-0003,35.333625,35.393625,the,I,bf,u-3-4
sw4159A-ms98-a-0003,35.393625,35.553625,more,I,bf,u-3-4
sw4159A-ms98-a-0003,35.553625,36.115875,experienced,I,bf,u-3-4
sw4159A-ms98-a-0003,36.115875,36.481250,person,I,bf,u-3-4
sw4159A-ms98-a-0003,36.481250,36.603625,who,I,bf,u-3-4
sw4159A-ms98-a-0003,36.603625,37.148000,knows,I,bf,u-3-4
sw4159A-ms98-a-0003,37.773625,37.973625,how,I,bf,u-3-4
sw4159A-ms98-a-0003,37.973625,38.063625,it,I,bf,u-3-4
sw4159A-ms98-a-0003,38.063625,38.393625,fits,I,bf,u-3-4
sw4159A-ms98-a-0003,38.393625,38.753625,into,I,bf,u-3-4
sw4159A-ms98-a-0003,38.753625,39.013625,the,I,bf,u-3-4
sw4159A-ms98-a-0003,39.013625,39.236750,uh,I,bf,u-3-4
sw4159A-ms98-a-0003,39.893625,40.093625,kind,I,bf,u-3-4
sw4159A-ms98-a-0003,40.093625,40.153625,of,I,bf,u-3-4
sw4159A-ms98-a-0003,40.153625,40.243625,the,I,bf,u-3-4
sw4159A-ms98-a-0003,40.243625,40.613625,rate,I,bf,u-3-4
sw4159A-ms98-a-0003,40.613625,40.994125,for,I,bf,u-3-4
sw4159A-ms98-a-0003,41.125875,41.483375,different,I,bf,u-3-4
sw4159A-ms98-a-0003,41.912875,42.645000,incidents,O,,
sw4159A-ms98-a-0003,42.645000,43.123625,[vocalized-noise],O,,
sw4159A-ms98-a-0005,55.716125,56.088875,um-hum,B,b,u-5-1
sw4159A-ms98-a-0007,69.980875,70.297875,right,B,b,u-7-1
sw4159A-ms98-a-0009,76.236500,76.536500,right,B,b,u-9-1
sw4159A-ms98-a-0009,76.836500,77.218500,tha[t]-,O,,
sw4159A-ms98-a-0009,77.218500,77.293000,they,B,%,u-9-2
sw4159A-ms98-a-0009,77.293000,77.339250,have,O,,
sw4159A-ms98-a-0009,77.339250,77.392375,to,O,,
sw4159A-ms98-a-0011,81.777750,82.137750,right,B,b,u-11-1
sw4159A-ms98-a-0013,87.590875,87.830000,well,B,qo,u-13-1
sw4159A-ms98-a-0014,88.716625,88.866625,how,B,+,u-15-1
sw4159A-ms98-a-0014,88.866625,88.966625,do,I,+,u-15-1
sw4159A-ms98-a-0014,88.966625,89.046625,you,I,+,u-15-1
sw4159A-ms98-a-0014,89.046625,89.336625,feel,I,+,u-15-1
sw4159A-ms98-a-0014,89.336625,89.756625,about,I,+,u-15-1
sw4159A-ms98-a-0014,89.756625,90.406625,setting,I,+,u-15-1
sw4159A-ms98-a-0014,90.676625,90.946625,like,I,+,u-15-1
sw4159A-ms98-a-0014,90.946625,91.096625,well,I,+,u-15-1
sw4159A-ms98-a-0014,91.096625,91.284750,for,I,+,u-15-1
sw4159A-ms98-a-0014,91.284750,91.924000,example,I,+,u-15-1
sw4159A-ms98-a-0014,92.096500,92.250875,a,I,+,u-15-1
sw4159A-ms98-a-0014,92.250875,92.406625,a,I,+,u-15-1
sw4159A-ms98-a-0014,92.406625,92.676625,car,I,+,u-15-1
sw4159A-ms98-a-0014,92.676625,92.996625,type,I,+,u-15-1
sw4159A-ms98-a-0014,92.996625,93.506625,accident,I,+,u-15-1
sw4159A-ms98-a-0014,93.506625,93.836625,where,I,+,u-15-1
sw4159A-ms98-a-0015,94.507000,94.884125,uh,I,+,u-15-1
sw4159A-ms98-a-0015,95.102500,95.289875,or,I,+,u-15-1
sw4159A-ms98-a-0015,95.289875,95.569875,some,I,+,u-15-1
sw4159A-ms98-a-0015,95.569875,96.019875,incident,I,+,u-15-1
sw4159A-ms98-a-0015,96.019875,96.129875,where,I,+,u-15-1
sw4159A-ms98-a-0015,96.129875,96.469875,someone,I,+,u-15-1
sw4159A-ms98-a-0015,96.469875,96.799875,loses,I,+,u-15-1
sw4159A-ms98-a-0015,96.799875,96.869875,a,I,+,u-15-1
sw4159A-ms98-a-0015,96.869875,97.289875,limb,I,+,u-15-1
sw4159A-ms98-a-0015,97.289875,97.359875,do,B,qy,u-15-2
sw4159A-ms98-a-0015,97.359875,97.429875,you,I,qy,u-15-2
sw4159A-ms98-a-0015,97.429875,97.649875,think,I,qy,u-15-2
sw4159A-ms98-a-0015,97.649875,97.859875,that,I,qy,u-15-2
sw4159A-ms98-a-0015,97.859875,98.139875,jury,I,qy,u-15-2
sw4159A-ms98-a-0015,98.139875,98.480875,should,I,qy,u-15-2
sw4159A-ms98-a-0015,98.891375,99.119875,have,I,qy,u-15-2
sw4159A-ms98-a-0015,99.119875,99.229875,a,I,qy,u-15-2
sw4159A-ms98-a-0015,99.229875,99.539875,dollar,I,qy,u-15-2
sw4159A-ms98-a-0015,99.539875,99.899875,figure,I,qy,u-15-2
sw4159A-ms98-a-0015,99.899875,100.059875,for,I,qy,u-15-2
sw4159A-ms98-a-0015,100.059875,100.419875,losing,I,qy,u-15-2
sw4159A-ms98-a-0015,100.419875,100.549875,an,I,qy,u-15-2
sw4159A-ms98-a-0015,100.549875,100.968000,arm,I,qy,u-15-2
sw4159A-ms98-a-0015,101.132875,101.197000,a,I,qy,u-15-2
sw4159A-ms98-a-0015,101.197000,101.419875,dollar,I,qy,u-15-2
sw4159A-ms98-a-0015,101.419875,101.719875,figure,I,qy,u-15-2
sw4159A-ms98-a-0015,101.719875,101.879875,for,I,qy,u-15-2
sw4159A-ms98-a-0015,101.879875,102.189875,losing,I,qy,u-15-2
sw4159A-ms98-a-0015,102.189875,102.479875,different,I,qy,u-15-2
sw4159A-ms98-a-0015,102.479875,102.730250,body,I,qy,u-15-2
sw4159A-ms98-a-0015,102.730250,103.208375,parts,I,qy,u-15-2
sw4159A-ms98-a-0015,103.208375,103.319875,it,O,,
sw4159A-ms98-a-0017,125.354375,125.654875,um-hum,B,b,u-17-1
sw4159A-ms98-a-0021,142.559500,142.780750,hm,B,b,u-21-1
sw4159A-ms98-a-0023,155.250625,155.610625,um-hum,O,,
sw4159A-ms98-a-0025,159.608500,159.877750,yeah,B,b,u-23-1
sw4159A-ms98-a-0025,160.383375,160.714000,right,B,b,u-25-1
sw4159A-ms98-a-0027,170.443000,170.556125,yeah,B,b,u-27-1
sw4159A-ms98-a-0029,175.714750,175.914750,that's,B,ba,u-29-1
sw4159A-ms98-a-0029,175.914750,176.373625,true,I,ba,u-29-1
sw4159A-ms98-a-0031,191.342625,191.484500,hm,O,,
sw4159A-ms98-a-0033,195.115875,195.458875,oh,B,bf,u-33-1
sw4159A-ms98-a-0033,195.667500,195.793375,out,I,bf,u-33-1
sw4159A-ms98-a-0033,195.793375,195.920625,of,I,bf,u-33-1
sw4159A-ms98-a-0033,195.920625,196.133000,their,O,,
sw4159A-ms98-a-0034,196.644125,196.794125,as,B,bf,u-35-1
sw4159A-ms98-a-0034,196.794125,197.174125,opposed,I,bf,u-35-1
sw4159A-ms98-a-0034,197.174125,197.244125,to,I,bf,u-35-1
sw4159A-ms98-a-0034,197.244125,197.404000,the,I,bf,u-35-1
sw4159A-ms98-a-0034,197.534125,198.008125,corpora[tion]-,I,bf,u-35-1
sw4159A-ms98-a-0034,198.192625,198.774125,insurance,I,bf,u-35-1
sw4159A-ms98-a-0034,198.774125,199.074125,paying,I,bf,u-35-1
sw4159A-ms98-a-0034,199.074125,199.134125,the,I,bf,u-35-1
sw4159A-ms98-a-0034,199.134125,199.494250,bills,I,bf,u-35-1
sw4159A-ms98-a-0035,199.694375,199.914375,type,O,,
sw4159A-ms98-a-0035,199.914375,200.134375,thing,O,,
sw4159A-ms98-a-0036,201.281375,201.558750,uh-huh,B,b,u-39-1
sw4159A-ms98-a-0036,201.558750,201.718750,well,B,%,u-39-2
sw4159A-ms98-a-0036,201.718750,201.970125,we're,I,%,u-39-2
sw4159A-ms98-a-0038,209.275750,209.426250,wh[at]-,O,,
sw4159A-ms98-a-0039,210.481625,210.748750,who,B,+,u-43-1
sw4159A-ms98-a-0039,210.840000,210.981625,who,I,+,u-43-1
sw4159A-ms98-a-0039,210.981625,211.071625,do,B,qy,u-43-2
sw4159A-ms98-a-0039,211.071625,211.240625,they,I,qy,u-43-2
sw4159A-ms98-a-0039,211.240625,211.428875,get,I,qy,u-43-2
sw4159A-ms98-a-0039,211.428875,211.581625,they,I,qy,u-43-2
sw4159A-ms98-a-0039,211.581625,211.741625,get,I,qy,u-43-2
sw4159A-ms98-a-0039,211.741625,212.111625,insured,I,qy,u-43-2
sw4159A-ms98-a-0039,212.111625,212.191625,they,I,qy,u-43-2
sw4159A-ms98-a-0039,212.191625,212.331625,get,I,qy,u-43-2
sw4159A-ms98-a-0039,212.331625,212.691625,insured,I,qy,u-43-2
sw4159A-ms98-a-0039,212.691625,212.921625,from,I,qy,u-43-2
sw4159A-ms98-a-0039,212.921625,213.131625,other,I,qy,u-43-2
sw4159A-ms98-a-0039,213.131625,213.541625,insurance,I,qy,u-43-2
sw4159A-ms98-a-0039,213.541625,213.931625,companies,I,qy,u-43-2
sw4159A-ms98-a-0039,213.931625,214.021625,or,B,qw,u-43-3
sw4159A-ms98-a-0039,214.021625,214.111625,how,I,qw,u-43-3
sw4159A-ms98-a-0039,214.111625,214.241625,does,I,qw,u-43-3
sw4159A-ms98-a-0039,214.241625,214.411625,that,I,qw,u-43-3
sw4159A-ms98-a-0039,214.411625,214.711625,work,I,qw,u-43-3
sw4159A-ms98-a-0041,217.085500,217.247750,oh,B,bk,u-45-1
sw4159A-ms98-a-0041,217.247750,217.512875,okay,I,bk,u-45-1
sw4159A-ms98-a-0041,217.512875,217.605500,your,B,bf,u-45-2
sw4159A-ms98-a-0041,217.605500,217.825500,talking,I,bf,u-45-2
sw4159A-ms98-a-0041,217.825500,218.055500,about,I,bf,u-45-2
sw4159A-ms98-a-0041,218.055500,218.372500,corpor[ate]-,O,,
sw4159A-ms98-a-0042,219.519125,219.892500,sure,B,b,u-47-1
sw4159A-ms98-a-0044,228.141375,228.510000,okay,B,b,u-49-1
sw4159A-ms98-a-0045,229.292250,229.578000,well,B,%,u-51-1
