sw3463A-ms98-a-0002,0.483750,0.735375,okay,B,o,u-1-1
sw3463A-ms98-a-0002,0.735375,0.895375,would,B,qr,u-1-2
sw3463A-ms98-a-0002,0.895375,1.015375,you,I,qr,u-1-2
sw3463A-ms98-a-0002,1.015375,1.225375,like,I,qr,u-1-2
sw3463A-ms98-a-0002,1.225375,1.545375,to,I,qr,u-1-2
sw3463A-ms98-a-0002,1.545375,1.865375,um,I,qr,u-1-2
sw3463A-ms98-a-0002,1.865375,2.355375,begin,I,qr,u-1-2
sw3463A-ms98-a-0002,2.355375,2.415375,or,I,qr,u-1-2
sw3463A-ms98-a-0002,2.415375,2.535375,would,I,qr,u-1-2
sw3463A-ms98-a-0002,2.535375,2.595375,you,I,qr,u-1-2
sw3463A-ms98-a-0002,2.595375,2.785375,like,I,qr,u-1-2
sw3463A-ms98-a-0002,2.785375,2.845375,me,I,qr,u-1-2
sw3463A-ms98-a-0002,2.845375,2.925375,to,I,qr,u-1-2
sw3463A-ms98-a-0002,2.925375,3.361625,start,I,qr,u-1-2
sw3463A-ms98-a-0004,5.269375,5.836250,okay,B,bk,u-3-1
sw3463A-ms98-a-0006,16.530250,17.130125,yes,B,b,u-5-1
sw3463A-ms98-a-0008,22.238125,22.475000,hm,B,b,u-7-1
sw3463A-ms98-a-0009,23.549875,24.062000,um-hum,O,,
sw3463A-ms98-a-0011,29.598375,30.040125,yes,B,aa,u-9-1
sw3463A-ms98-a-0011,30.040125,30.210125,i,B,aa,u-9-2
sw3463A-ms98-a-0011,30.210125,30.814375,agree,I,aa,u-9-2
sw3463A-ms98-a-0013,36.265375,36.961375,right,B,b,u-11-1
sw3463A-ms98-a-0015,47.979375,48.579000,right,B,b,u-13-1
sw3463A-ms98-a-0017,53.063375,53.214000,i,B,sd,u-15-1
sw3463A-ms98-a-0017,53.214000,53.464000,agree,I,sd,u-15-1
sw3463A-ms98-a-0017,53.464000,53.624000,with,I,sd,u-15-1
sw3463A-ms98-a-0017,53.624000,53.820625,that,I,sd,u-15-1
sw3463A-ms98-a-0017,53.820625,53.984000,i-,O,,
sw3463A-ms98-a-0017,54.286000,54.436625,i,B,sv,u-15-2
sw3463A-ms98-a-0017,54.436625,54.589500,think,I,sv,u-15-2
sw3463A-ms98-a-0017,54.589500,54.733000,you,I,sv,u-15-2
sw3463A-ms98-a-0017,54.733000,54.914000,do,I,sv,u-15-2
sw3463A-ms98-a-0017,54.914000,55.268375,see,I,sv,u-15-2
sw3463A-ms98-a-0018,55.638750,55.858375,more,I,sv,u-15-2
sw3463A-ms98-a-0018,55.858375,55.978375,and,I,sv,u-15-2
sw3463A-ms98-a-0018,55.978375,56.228375,more,I,sv,u-15-2
sw3463A-ms98-a-0018,56.228375,56.698375,women,I,sv,u-15-2
sw3463A-ms98-a-0018,56.698375,56.898375,out,I,sv,u-15-2
sw3463A-ms98-a-0018,56.898375,57.191500,there,I,sv,u-15-2
sw3463A-ms98-a-0018,57.191500,57.358375,in,I,sv,u-15-2
sw3463A-ms98-a-0018,57.358375,58.118375,politics,I,sv,u-15-2
sw3463A-ms98-a-0018,58.118375,58.478375,too,I,sv,u-15-2
sw3463A-ms98-a-0018,58.478375,58.688375,as,I,sv,u-15-2
sw3463A-ms98-a-0018,58.688375,59.368375,mayors,I,sv,u-15-2
