sw2163B-ms98-a-0002,1.803375,2.502125,okay,B,o,u-2-1
sw2163B-ms98-a-0004,5.329375,5.898875,okay,B,b,u-4-1
sw2163B-ms98-a-0006,9.903125,10.246875,is,O,,
sw2163B-ms98-a-0006,10.246875,10.552375,it,O,,
sw2163B-ms98-a-0006,10.714250,11.146875,yes,B,+,u-8-1
sw2163B-ms98-a-0006,11.146875,11.246875,it,B,sv,u-8-2
sw2163B-ms98-a-0006,11.246875,11.629625,is,I,sv,u-8-2
sw2163B-ms98-a-0006,11.629625,12.341500,[laughter],O,,
sw2163B-ms98-a-0006,12.341500,12.596875,it's,B,sv,u-8-3
sw2163B-ms98-a-0006,12.596875,12.836875,one,I,sv,u-8-3
sw2163B-ms98-a-0006,12.836875,12.986875,we,I,sv,u-8-3
sw2163B-ms98-a-0006,12.986875,13.307125,all,I,sv,u-8-3
sw2163B-ms98-a-0006,14.000250,14.306875,hold,I,sv,u-8-3
sw2163B-ms98-a-0006,14.306875,14.446875,dear,I,sv,u-8-3
sw2163B-ms98-a-0006,14.446875,14.586875,and,I,sv,u-8-3
sw2163B-ms98-a-0006,14.586875,14.826875,near,I,sv,u-8-3
sw2163B-ms98-a-0006,14.826875,14.926875,i'm,I,sv,u-8-3
sw2163B-ms98-a-0006,14.926875,15.352500,sure,I,sv,u-8-3
sw2163B-ms98-a-0008,22.508375,23.124625,yeah,B,b,u-10-1
sw2163B-ms98-a-0008,23.124625,24.032125,most,B,sd,u-10-2
sw2163B-ms98-a-0008,24.032125,24.122500,of,I,sd,u-10-2
sw2163B-ms98-a-0008,24.122500,24.321000,mine's,I,sd,u-10-2
sw2163B-ms98-a-0008,24.321000,24.471000,been,I,sd,u-10-2
sw2163B-ms98-a-0008,24.471000,24.711000,pretty,I,sd,u-10-2
sw2163B-ms98-a-0008,24.711000,25.101000,good,I,sd,u-10-2
sw2163B-ms98-a-0008,25.101000,25.391000,although,I,sd,u-10-2
sw2163B-ms98-a-0008,25.391000,25.619875,i'm,I,sd,u-10-2
sw2163B-ms98-a-0008,26.147125,26.281000,i,I,sd,u-10-2
sw2163B-ms98-a-0008,26.281000,26.501000,guess,I,sd,u-10-2
sw2163B-ms98-a-0008,26.501000,26.863625,i'm,I,sd,u-10-2
