sw3393A-ms98-a-0001,0.407375,0.786125,okay,B,o,u-1-1
sw3393A-ms98-a-0003,5.664875,6.081500,forty,B,b^m,u-3-1
sw3393A-ms98-a-0003,6.081500,6.221500,eight,I,b^m,u-3-1
sw3393A-ms98-a-0003,6.221500,6.421500,that's,B,sv,u-3-2
sw3393A-ms98-a-0003,6.421500,6.471500,a,I,sv,u-3-2
sw3393A-ms98-a-0003,6.471500,6.681500,long,I,sv,u-3-2
sw3393A-ms98-a-0003,6.681500,6.944750,time,I,sv,u-3-2
sw3393A-ms98-a-0003,7.415500,7.791500,um,I,sv,u-3-2
sw3393A-ms98-a-0005,16.277375,16.618000,uh-huh,B,b,u-5-1
sw3393A-ms98-a-0007,23.339625,23.937500,Andrews,B,qy^2,u-7-1
sw3393A-ms98-a-0009,28.520750,28.772125,well,B,sd,u-9-1
sw3393A-ms98-a-0009,29.966000,30.268000,for,I,sd,u-9-1
sw3393A-ms98-a-0009,30.268000,30.388000,the,I,sd,u-9-1
sw3393A-ms98-a-0009,30.388000,30.888000,past,I,sd,u-9-1
sw3393A-ms98-a-0009,30.888000,31.088000,week,I,sd,u-9-1
sw3393A-ms98-a-0009,31.088000,31.178000,or,I,sd,u-9-1
sw3393A-ms98-a-0009,31.178000,31.842500,two,I,sd,u-9-1
sw3393A-ms98-a-0009,32.433750,32.668000,it's,I,sd,u-9-1
sw3393A-ms98-a-0009,32.668000,33.042125,been,I,sd,u-9-1
sw3393A-ms98-a-0009,33.192750,33.628000,cold,I,sd,u-9-1
sw3393A-ms98-a-0009,33.628000,33.748000,and,I,sd,u-9-1
sw3393A-ms98-a-0009,33.748000,34.110625,wet,I,sd,u-9-1
sw3393A-ms98-a-0010,35.319375,35.563250,but,B,sd,u-11-1
sw3393A-ms98-a-0010,35.851875,36.166625,before,I,sd,u-11-1
sw3393A-ms98-a-0010,36.166625,36.474375,that,I,sd,u-11-1
sw3393A-ms98-a-0010,37.410125,37.617250,for,I,sd,u-11-1
sw3393A-ms98-a-0010,37.617250,37.988000,[vocalized-noise],I,sd,u-11-1
sw3393A-ms98-a-0010,37.988000,38.216625,most,I,sd,u-11-1
sw3393A-ms98-a-0010,38.216625,38.276625,of,I,sd,u-11-1
sw3393A-ms98-a-0010,38.276625,38.336625,the,I,sd,u-11-1
sw3393A-ms98-a-0010,38.336625,38.753375,year,I,sd,u-11-1
sw3393A-ms98-a-0010,39.291875,39.521625,it's,I,sd,u-11-1
sw3393A-ms98-a-0010,39.521625,39.686625,been,I,sd,u-11-1
sw3393A-ms98-a-0010,39.686625,39.916625,hot,I,sd,u-11-1
sw3393A-ms98-a-0010,39.916625,40.056625,and,I,sd,u-11-1
