sw2547A-ms98-a-0002,0.489625,1.017875,okay,B,o,u-1-1
sw2547A-ms98-a-0002,1.359000,1.722250,what,B,ad,u-1-2
sw2547A-ms98-a-0002,1.722250,2.266000,uh,I,ad,u-1-2
sw2547A-ms98-a-0002,2.266000,2.446500,go,I,ad,u-1-2
sw2547A-ms98-a-0002,2.446500,2.596500,ahead,I,ad,u-1-2
sw2547A-ms98-a-0002,2.596500,2.686500,and,I,ad,u-1-2
sw2547A-ms98-a-0002,2.686500,2.796500,tell,I,ad,u-1-2
sw2547A-ms98-a-0002,2.796500,2.866500,me,I,ad,u-1-2
sw2547A-ms98-a-0002,2.866500,3.076500,about,I,ad,u-1-2
sw2547A-ms98-a-0002,3.076500,3.206500,your,I,ad,u-1-2
sw2547A-ms98-a-0002,3.206500,3.468375,home,I,ad,u-1-2
sw2547A-ms98-a-0002,3.468375,3.996500,[laughter],O,,
sw2547A-ms98-a-0004,7.027000,7.244625,oh,B,bh,u-3-1
sw2547A-ms98-a-0004,7.244625,7.344625,is,I,bh,u-3-1
sw2547A-ms98-a-0004,7.344625,7.524625,that,I,bh,u-3-1
sw2547A-ms98-a-0004,7.524625,7.834625,right,I,bh,u-3-1
sw2547A-ms98-a-0004,7.834625,8.644625,[laughter],O,,
sw2547A-ms98-a-0006,13.227750,14.087750,oh,B,ba,u-5-1
sw2547A-ms98-a-0006,14.087750,14.337750,that's,I,ba,u-5-1
sw2547A-ms98-a-0006,14.337750,14.967750,interesting,I,ba,u-5-1
sw2547A-ms98-a-0008,22.854625,23.314500,okay,B,b,u-7-1
sw2547A-ms98-a-0008,23.314500,23.588875,yeah,B,ny,u-7-2
sw2547A-ms98-a-0010,39.780625,40.931250,[laughter],O,,
sw2547A-ms98-a-0010,40.931250,41.221250,no,B,ar,u-9-1
sw2547A-ms98-a-0010,41.221250,41.421250,that's,B,bd,u-9-2
sw2547A-ms98-a-0010,41.421250,41.941250,okay,I,bd,u-9-2
sw2547A-ms98-a-0010,41.941250,43.084250,[laughter],O,,
sw2547A-ms98-a-0011,44.375875,44.862250,okay,B,b,u-11-1
sw2547A-ms98-a-0013,53.103875,53.413000,oh,B,ba,u-13-1
sw2547A-ms98-a-0013,53.413000,53.673000,that's,I,ba,u-13-1
sw2547A-ms98-a-0013,53.673000,54.011000,neat,I,ba,u-13-1
sw2547A-ms98-a-0015,56.493625,57.008750,wow,B,ba,u-15-1
sw2547A-ms98-a-0015,57.008750,57.278750,that's,I,ba,u-15-1
sw2547A-ms98-a-0015,57.278750,57.728750,large,I,ba,u-15-1
sw2547A-ms98-a-0015,57.728750,59.296875,[laughter],O,,
sw2547A-ms98-a-0017,81.117375,81.616875,um-hum,B,b,u-17-1
sw2547A-ms98-a-0019,102.876125,103.136125,oh,B,ba,u-21-1
sw2547A-ms98-a-0019,103.136125,103.406125,well,I,ba,u-21-1
sw2547A-ms98-a-0019,103.406125,103.646125,that's,I,ba,u-21-1
sw2547A-ms98-a-0019,103.646125,103.826125,not,I,ba,u-21-1
sw2547A-ms98-a-0019,103.826125,103.956125,too,I,ba,u-21-1
sw2547A-ms98-a-0019,103.956125,104.156125,bad,I,ba,u-21-1
sw2547A-ms98-a-0019,104.156125,104.306125,that's,B,ba,u-23-1
sw2547A-ms98-a-0019,104.306125,104.506125,still,I,ba,u-23-1
sw2547A-ms98-a-0019,104.506125,104.836125,fairly,I,ba,u-23-1
sw2547A-ms98-a-0019,104.836125,105.347875,new,I,ba,u-23-1
sw2547A-ms98-a-0021,121.568500,121.916250,well,B,%,u-25-1
sw2547A-ms98-a-0023,124.924625,125.189375,oh,B,bh,u-27-1
sw2547A-ms98-a-0023,125.189375,125.419375,you're,I,bh,u-27-1
sw2547A-ms98-a-0023,125.419375,126.318375,[laughter-kidding],O,,
