sw2759A-ms98-a-0001,0.887000,1.060000,all,B,o,u-1-1
sw2759A-ms98-a-0001,1.060000,1.600500,right,I,o,u-1-1
sw2759A-ms98-a-0003,3.527875,4.312875,um,B,nd,u-3-1
sw2759A-ms98-a-0005,6.228500,6.420750,that's,I,nd,u-3-1
sw2759A-ms98-a-0005,6.420750,6.470750,a,I,nd,u-3-1
sw2759A-ms98-a-0005,6.470750,6.680750,good,I,nd,u-3-1
sw2759A-ms98-a-0005,6.680750,7.304000,question,I,nd,u-3-1
sw2759A-ms98-a-0005,7.304000,7.700750,um,B,sd,u-3-2
sw2759A-ms98-a-0006,8.925125,9.097000,uh,O,,
sw2759A-ms98-a-0006,9.097000,9.238500,i,B,+,u-5-1
sw2759A-ms98-a-0006,9.238500,9.428500,had,I,+,u-5-1
sw2759A-ms98-a-0006,9.428500,9.498500,a,I,+,u-5-1
sw2759A-ms98-a-0006,9.498500,9.738500,job,I,+,u-5-1
sw2759A-ms98-a-0006,9.738500,9.788500,i,I,+,u-5-1
sw2759A-ms98-a-0006,9.788500,9.898500,had,I,+,u-5-1
sw2759A-ms98-a-0006,9.898500,9.958500,to,I,+,u-5-1
sw2759A-ms98-a-0006,9.958500,10.088500,go,I,+,u-5-1
sw2759A-ms98-a-0006,10.088500,10.218500,get,I,+,u-5-1
sw2759A-ms98-a-0006,10.218500,10.258500,a,I,+,u-5-1
sw2759A-ms98-a-0006,10.258500,10.528500,blood,I,+,u-5-1
sw2759A-ms98-a-0006,10.528500,10.828500,test,I,+,u-5-1
sw2759A-ms98-a-0006,10.828500,11.176500,for,I,+,u-5-1
sw2759A-ms98-a-0007,11.872000,12.335250,um,B,%,u-7-1
sw2759A-ms98-a-0007,12.335250,12.515250,and,B,sd,u-9-1
sw2759A-ms98-a-0007,12.515250,12.605250,they,I,sd,u-9-1
sw2759A-ms98-a-0007,12.605250,12.745250,and,I,sd,u-9-1
sw2759A-ms98-a-0007,12.745250,12.835250,they,I,sd,u-9-1
sw2759A-ms98-a-0007,12.835250,13.025250,did,I,sd,u-9-1
sw2759A-ms98-a-0007,13.025250,13.075250,a,I,sd,u-9-1
sw2759A-ms98-a-0007,13.075250,13.345250,full,I,sd,u-9-1
sw2759A-ms98-a-0007,13.345250,13.625250,blood,I,sd,u-9-1
sw2759A-ms98-a-0007,13.625250,14.185250,screen,I,sd,u-9-1
sw2759A-ms98-a-0008,15.001500,15.262375,on,I,sd,u-9-1
sw2759A-ms98-a-0008,15.262375,15.510375,me,I,sd,u-9-1
sw2759A-ms98-a-0008,16.162000,16.332375,but,B,sd,u-9-2
sw2759A-ms98-a-0008,16.332375,16.432375,they,I,sd,u-9-2
sw2759A-ms98-a-0008,16.432375,16.642375,didn't,I,sd,u-9-2
sw2759A-ms98-a-0008,16.642375,16.882375,call,I,sd,u-9-2
sw2759A-ms98-a-0008,16.882375,17.072375,that,I,sd,u-9-2
sw2759A-ms98-a-0008,17.072375,17.102375,a,I,sd,u-9-2
sw2759A-ms98-a-0008,17.102375,17.362375,drug,I,sd,u-9-2
sw2759A-ms98-a-0008,17.362375,17.702375,test,I,sd,u-9-2
sw2759A-ms98-a-0008,17.702375,17.792375,so,B,%,u-9-3
sw2759A-ms98-a-0008,17.792375,17.932375,tha[t]-,O,,
sw2759A-ms98-a-0008,17.932375,17.982375,i,B,sd,u-9-4
