sw2426B-ms98-a-0002,1.219625,1.774000,okay,B,o,u-1-1
sw2426B-ms98-a-0004,7.695375,8.088625,uh-huh,B,b,u-3-1
sw2426B-ms98-a-0006,22.964375,23.163875,uh,O,,
sw2426B-ms98-a-0006,23.163875,23.818500,well,B,na,u-7-1
sw2426B-ms98-a-0006,24.199000,24.563750,uh,I,na,u-7-1
sw2426B-ms98-a-0006,24.563750,25.163750,just,I,na,u-7-1
sw2426B-ms98-a-0006,25.163750,25.373750,really,I,na,u-7-1
sw2426B-ms98-a-0006,25.373750,25.443750,the,I,na,u-7-1
sw2426B-ms98-a-0006,25.443750,25.663750,last,I,na,u-7-1
sw2426B-ms98-a-0006,25.663750,25.903750,couple,I,na,u-7-1
sw2426B-ms98-a-0006,25.903750,25.963750,of,I,na,u-7-1
sw2426B-ms98-a-0006,25.963750,26.253750,days,I,na,u-7-1
sw2426B-ms98-a-0006,26.253750,26.543750,since,I,na,u-7-1
sw2426B-ms98-a-0006,26.543750,26.863750,this,I,na,u-7-1
sw2426B-ms98-a-0006,26.863750,27.053750,uh,I,na,u-7-1
sw2426B-ms98-a-0006,27.053750,27.204875,the,I,na,u-7-1
sw2426B-ms98-a-0006,27.204875,27.827875,UN,I,na,u-7-1
sw2426B-ms98-a-0007,28.726125,29.306125,debate,I,na,u-7-1
sw2426B-ms98-a-0007,29.306125,29.436125,or,I,na,u-7-1
sw2426B-ms98-a-0007,29.436125,29.626125,whatever,I,na,u-7-1
sw2426B-ms98-a-0007,29.626125,29.706125,you,I,na,u-7-1
sw2426B-ms98-a-0007,29.706125,29.836125,want,I,na,u-7-1
sw2426B-ms98-a-0007,29.836125,29.896125,to,I,na,u-7-1
sw2426B-ms98-a-0007,29.896125,30.186125,call,I,na,u-7-1
sw2426B-ms98-a-0007,30.186125,30.296125,it,I,na,u-7-1
sw2426B-ms98-a-0007,30.296125,30.636125,that,I,na,u-7-1
sw2426B-ms98-a-0007,30.636125,31.022000,uh,I,na,u-7-1
sw2426B-ms98-a-0008,31.848250,32.290125,voted,I,na,u-7-1
sw2426B-ms98-a-0008,32.290125,32.619625,on,I,na,u-7-1
sw2426B-ms98-a-0008,32.619625,32.820125,whether,I,na,u-7-1
sw2426B-ms98-a-0008,32.820125,32.910125,there,I,na,u-7-1
sw2426B-ms98-a-0008,32.910125,33.000125,was,I,na,u-7-1
sw2426B-ms98-a-0008,33.000125,33.120125,going,I,na,u-7-1
sw2426B-ms98-a-0008,33.120125,33.180125,to,I,na,u-7-1
sw2426B-ms98-a-0008,33.180125,33.270125,be,I,na,u-7-1
sw2426B-ms98-a-0008,33.270125,33.330125,a,I,na,u-7-1
sw2426B-ms98-a-0008,33.330125,33.650125,cease,I,na,u-7-1
sw2426B-ms98-a-0008,33.650125,33.930125,fire,I,na,u-7-1
sw2426B-ms98-a-0008,33.930125,34.067625,i,B,sv,u-7-2
sw2426B-ms98-a-0008,34.067625,34.562000,guess,I,sv,u-7-2
sw2426B-ms98-a-0009,35.270375,35.361000,you,I,sv,u-7-2
sw2426B-ms98-a-0009,35.361000,35.461000,know,I,sv,u-7-2
sw2426B-ms98-a-0009,35.461000,35.601625,the,I,sv,u-7-2
sw2426B-ms98-a-0009,35.601625,35.924250,thing,I,sv,u-7-2
sw2426B-ms98-a-0009,35.924250,36.301000,really,I,sv,u-7-2
sw2426B-ms98-a-0009,36.301000,36.481000,isn't,I,sv,u-7-2
sw2426B-ms98-a-0009,36.481000,37.013375,over,I,sv,u-7-2
sw2426B-ms98-a-0009,37.416375,37.781000,they,B,sv,u-9-1
sw2426B-ms98-a-0009,37.781000,38.022625,uh,I,sv,u-9-1
sw2426B-ms98-a-0010,38.852875,39.052875,they,I,sv,u-9-1
sw2426B-ms98-a-0010,39.052875,39.212875,had,I,sv,u-9-1
sw2426B-ms98-a-0010,39.212875,39.282875,uh,I,sv,u-9-1
sw2426B-ms98-a-0010,39.282875,39.682875,kind,I,sv,u-9-1
sw2426B-ms98-a-0010,39.682875,39.762875,of,I,sv,u-9-1
sw2426B-ms98-a-0010,39.762875,39.974750,uh,I,sv,u-9-1
sw2426B-ms98-a-0010,40.490625,40.551000,i,I,sv,u-9-1
sw2426B-ms98-a-0010,40.551000,40.624875,don't,I,sv,u-9-1
sw2426B-ms98-a-0010,40.624875,40.682875,know,I,sv,u-9-1
sw2426B-ms98-a-0010,40.682875,40.782875,if,I,sv,u-9-1
sw2426B-ms98-a-0010,40.782875,40.862875,you,I,sv,u-9-1
sw2426B-ms98-a-0010,40.862875,41.162875,call,I,sv,u-9-1
sw2426B-ms98-a-0010,41.162875,41.222875,it,I,sv,u-9-1
sw2426B-ms98-a-0010,41.222875,41.622875,stand,I,sv,u-9-1
sw2426B-ms98-a-0010,41.622875,41.882875,down,I,sv,u-9-1
sw2426B-ms98-a-0010,41.882875,42.222875,or,I,sv,u-9-1
sw2426B-ms98-a-0010,42.222875,42.672875,whatever,I,sv,u-9-1
sw2426B-ms98-a-0010,42.672875,42.772875,but,B,sv,u-9-2
sw2426B-ms98-a-0010,42.772875,43.012875,anyway,I,sv,u-9-2
sw2426B-ms98-a-0010,43.012875,43.202500,they,I,sv,u-9-2
sw2426B-ms98-a-0010,43.202500,43.707375,stopped,I,sv,u-9-2
sw2426B-ms98-a-0011,44.496000,44.673625,and,I,sv,u-9-2
sw2426B-ms98-a-0011,44.673625,44.933625,wait,I,sv,u-9-2
sw2426B-ms98-a-0011,44.933625,45.033625,to,I,sv,u-9-2
sw2426B-ms98-a-0011,45.033625,45.313625,see,I,sv,u-9-2
sw2426B-ms98-a-0011,45.313625,45.473625,if,I,sv,u-9-2
sw2426B-ms98-a-0011,45.473625,45.883625,Iraq,I,sv,u-9-2
sw2426B-ms98-a-0011,45.883625,46.013625,would,I,sv,u-9-2
sw2426B-ms98-a-0011,46.013625,46.477750,accept,I,sv,u-9-2
sw2426B-ms98-a-0011,46.477750,46.686375,a,I,sv,u-9-2
sw2426B-ms98-a-0011,46.686375,46.895875,a,I,sv,u-9-2
sw2426B-ms98-a-0011,46.895875,47.313625,permanent,I,sv,u-9-2
sw2426B-ms98-a-0011,47.313625,47.563625,cease,I,sv,u-9-2
sw2426B-ms98-a-0011,47.563625,48.082000,fire,I,sv,u-9-2
sw2426B-ms98-a-0011,48.082000,48.723625,situation,I,sv,u-9-2
sw2426B-ms98-a-0011,48.723625,48.909000,though,I,sv,u-9-2
sw2426B-ms98-a-0012,49.798375,49.945000,as,B,sv,u-9-3
sw2426B-ms98-a-0012,49.945000,50.025000,i,I,sv,u-9-3
sw2426B-ms98-a-0012,50.025000,50.640250,understand,I,sv,u-9-3
sw2426B-ms98-a-0012,50.870000,51.065000,it,I,sv,u-9-3
sw2426B-ms98-a-0012,51.065000,51.255000,from,I,sv,u-9-3
sw2426B-ms98-a-0012,51.255000,51.325000,the,I,sv,u-9-3
sw2426B-ms98-a-0012,51.325000,51.785000,Iraqi,I,sv,u-9-3
sw2426B-ms98-a-0012,51.785000,52.055000,point,I,sv,u-9-3
sw2426B-ms98-a-0012,52.055000,52.115000,of,I,sv,u-9-3
sw2426B-ms98-a-0012,52.115000,52.325000,view,I,sv,u-9-3
sw2426B-ms98-a-0012,52.325000,52.585000,this,I,sv,u-9-3
sw2426B-ms98-a-0012,52.585000,52.945000,current,I,sv,u-9-3
sw2426B-ms98-a-0012,52.945000,53.155000,cease,I,sv,u-9-3
sw2426B-ms98-a-0012,53.155000,53.415000,fire,I,sv,u-9-3
sw2426B-ms98-a-0012,53.415000,53.645000,thing,I,sv,u-9-3
sw2426B-ms98-a-0012,53.645000,53.765000,that,I,sv,u-9-3
sw2426B-ms98-a-0012,53.765000,53.825000,the,I,sv,u-9-3
sw2426B-ms98-a-0012,53.825000,54.405000,UN,I,sv,u-9-3
sw2426B-ms98-a-0012,54.405000,54.660500,uh,I,sv,u-9-3
sw2426B-ms98-a-0013,55.546625,55.963750,uh,I,sv,u-9-3
sw2426B-ms98-a-0013,56.519375,57.009750,had,I,sv,u-9-3
sw2426B-ms98-a-0013,57.009750,57.378875,uh,I,sv,u-9-3
sw2426B-ms98-a-0013,57.378875,57.731500,set,I,sv,u-9-3
sw2426B-ms98-a-0013,57.731500,58.021500,up,I,sv,u-9-3
sw2426B-ms98-a-0013,58.021500,58.101500,you,I,sv,u-9-3
sw2426B-ms98-a-0013,58.101500,58.181500,know,I,sv,u-9-3
sw2426B-ms98-a-0013,58.181500,58.241500,the,I,sv,u-9-3
sw2426B-ms98-a-0013,58.241500,58.681500,Iraqis,I,sv,u-9-3
sw2426B-ms98-a-0013,58.681500,58.751500,are,I,sv,u-9-3
sw2426B-ms98-a-0013,58.751500,59.041500,probably,I,sv,u-9-3
sw2426B-ms98-a-0013,59.041500,59.161500,not,I,sv,u-9-3
