sw3154B-ms98-a-0002,0.504000,1.014000,okay,B,o,u-1-1
sw3154B-ms98-a-0003,1.842875,2.032875,well,B,^h,u-1-2
sw3154B-ms98-a-0003,2.032875,2.272875,let's,I,^h,u-1-2
sw3154B-ms98-a-0003,2.272875,2.603875,see,I,^h,u-1-2
sw3154B-ms98-a-0003,3.006875,3.122875,well,B,sd,u-1-3
sw3154B-ms98-a-0003,3.122875,3.262875,we,I,sd,u-1-3
sw3154B-ms98-a-0003,3.262875,3.542875,keep,I,sd,u-1-3
sw3154B-ms98-a-0003,3.542875,3.712875,our,I,sd,u-1-3
sw3154B-ms98-a-0003,3.712875,4.178250,paper,I,sd,u-1-3
sw3154B-ms98-a-0003,4.392875,4.702875,paper,I,sd,u-1-3
sw3154B-ms98-a-0003,4.702875,5.092875,bags,I,sd,u-1-3
sw3154B-ms98-a-0003,5.092875,5.372875,lined,I,sd,u-1-3
sw3154B-ms98-a-0003,5.372875,5.502875,up,I,sd,u-1-3
sw3154B-ms98-a-0003,5.502875,5.572875,in,I,sd,u-1-3
sw3154B-ms98-a-0003,5.572875,5.642875,the,I,sd,u-1-3
sw3154B-ms98-a-0003,5.642875,6.172875,garage,I,sd,u-1-3
sw3154B-ms98-a-0003,6.172875,6.432875,for,I,sd,u-1-3
sw3154B-ms98-a-0004,7.385000,7.798500,glass,I,sd,u-1-3
sw3154B-ms98-a-0004,7.798500,8.287875,and,I,sd,u-1-3
sw3154B-ms98-a-0005,9.335625,9.765625,glass,I,sd,u-1-3
sw3154B-ms98-a-0005,9.765625,9.955625,and,I,sd,u-1-3
sw3154B-ms98-a-0005,9.955625,10.275625,uh,I,sd,u-1-3
sw3154B-ms98-a-0005,10.275625,11.015625,plastics,I,sd,u-1-3
sw3154B-ms98-a-0005,11.665625,11.865625,and,B,sd,u-1-4
sw3154B-ms98-a-0005,11.865625,12.125625,uh,I,sd,u-1-4
sw3154B-ms98-a-0005,12.125625,12.245625,we,I,sd,u-1-4
sw3154B-ms98-a-0005,12.245625,12.535625,make,I,sd,u-1-4
sw3154B-ms98-a-0005,12.535625,12.757875,the,I,sd,u-1-4
sw3154B-ms98-a-0005,13.217375,13.535625,dump,I,sd,u-1-4
sw3154B-ms98-a-0005,13.535625,13.775625,over,I,sd,u-1-4
sw3154B-ms98-a-0005,13.775625,13.955625,to,I,sd,u-1-4
sw3154B-ms98-a-0005,13.955625,14.213125,the,I,sd,u-1-4
sw3154B-ms98-a-0005,14.535625,15.065625,Wal-Mart,I,sd,u-1-4
sw3154B-ms98-a-0005,15.065625,15.395625,bins,I,sd,u-1-4
sw3154B-ms98-a-0005,15.395625,15.775125,there,I,sd,u-1-4
sw3154B-ms98-a-0005,16.261000,16.410375,as,I,sd,u-1-4
sw3154B-ms98-a-0005,16.410375,16.575625,soon,I,sd,u-1-4
sw3154B-ms98-a-0005,16.575625,16.695625,as,I,sd,u-1-4
sw3154B-ms98-a-0005,16.695625,16.835625,they're,I,sd,u-1-4
sw3154B-ms98-a-0005,16.835625,17.175625,full,I,sd,u-1-4
sw3154B-ms98-a-0005,17.175625,17.245625,i,B,sd,u-1-5
sw3154B-ms98-a-0005,17.245625,17.465625,guess,I,sd,u-1-5
sw3154B-ms98-a-0005,17.465625,17.545625,we,I,sd,u-1-5
sw3154B-ms98-a-0005,17.545625,17.875625,collect,I,sd,u-1-5
sw3154B-ms98-a-0005,17.875625,18.166250,m[ilk]-,I,sd,u-1-5
sw3154B-ms98-a-0005,18.166250,18.426125,milk,I,sd,u-1-5
sw3154B-ms98-a-0005,18.426125,18.925625,cartons,I,sd,u-1-5
sw3154B-ms98-a-0005,18.925625,19.275625,and,I,sd,u-1-5
sw3154B-ms98-a-0006,20.173000,20.483000,whatever,I,sd,u-1-5
sw3154B-ms98-a-0006,20.483000,20.728375,p[lastics]-,I,sd,u-1-5
sw3154B-ms98-a-0006,20.728375,20.943000,other,I,sd,u-1-5
sw3154B-ms98-a-0006,20.943000,21.493000,plastics,I,sd,u-1-5
sw3154B-ms98-a-0006,21.493000,21.681125,are,I,sd,u-1-5
sw3154B-ms98-a-0006,21.681125,22.283000,acceptable,I,sd,u-1-5
sw3154B-ms98-a-0008,29.507875,30.110750,no,B,nn,u-3-1
sw3154B-ms98-a-0008,30.247875,30.357875,no,B,nn^r,u-3-2
sw3154B-ms98-a-0008,30.357875,30.437875,i,B,sv^e,u-3-3
sw3154B-ms98-a-0008,30.437875,30.667875,didn't,I,sv^e,u-3-3
sw3154B-ms98-a-0008,30.667875,30.837875,think,I,sv^e,u-3-3
sw3154B-ms98-a-0008,30.837875,30.947875,that,I,sv^e,u-3-3
sw3154B-ms98-a-0008,30.947875,31.337875,anybody,I,sv^e,u-3-3
sw3154B-ms98-a-0008,31.337875,31.597875,had,I,sv^e,u-3-3
sw3154B-ms98-a-0008,31.597875,31.777875,those,I,sv^e,u-3-3
sw3154B-ms98-a-0008,31.777875,31.887875,at,I,sv^e,u-3-3
sw3154B-ms98-a-0008,31.887875,32.077875,all,I,sv^e,u-3-3
sw3154B-ms98-a-0008,32.077875,32.347875,yet,I,sv^e,u-3-3
sw3154B-ms98-a-0010,43.501875,43.891875,right,B,b,u-5-1
sw3154B-ms98-a-0010,43.961875,44.331875,well,B,ar,u-5-2
sw3154B-ms98-a-0010,44.431875,44.561875,no,I,ar,u-5-2
sw3154B-ms98-a-0010,44.561875,44.661875,i,B,sd,u-5-3
sw3154B-ms98-a-0010,44.661875,44.971875,haven't,I,sd,u-5-3
sw3154B-ms98-a-0010,44.971875,45.191875,seen,I,sd,u-5-3
sw3154B-ms98-a-0010,45.191875,45.511875,any,I,sd,u-5-3
sw3154B-ms98-a-0010,45.511875,45.711875,so,B,sv,u-5-4
sw3154B-ms98-a-0010,45.711875,46.011875,i,I,sv,u-5-4
sw3154B-ms98-a-0010,46.011875,46.181875,i,I,sv,u-5-4
sw3154B-ms98-a-0010,46.181875,46.461875,thought,I,sv,u-5-4
sw3154B-ms98-a-0010,46.461875,46.571875,that,I,sv,u-5-4
