sw2565A-ms98-a-0001,0.080000,0.818625,[vocalized-noise],O,,
sw2565A-ms98-a-0002,1.360000,1.420000,all,O,,
sw2565A-ms98-a-0002,1.420000,1.610000,right,B,b,u-2-1
sw2565A-ms98-a-0004,4.665375,4.824000,oh,B,%,u-4-1
sw2565A-ms98-a-0004,5.565375,5.775375,how,B,qw,u-6-1
sw2565A-ms98-a-0004,5.775375,5.985375,way,I,qw,u-6-1
sw2565A-ms98-a-0004,5.985375,6.325375,back,I,qw,u-6-1
sw2565A-ms98-a-0004,6.325375,6.355375,i,I,qw,u-6-1
sw2565A-ms98-a-0004,6.355375,6.675375,mean,I,qw,u-6-1
sw2565A-ms98-a-0004,6.675375,6.915375,[laughter],O,,
sw2565A-ms98-a-0006,9.481875,9.761875,okay,B,bk,u-8-1
sw2565A-ms98-a-0006,9.761875,10.181500,so,B,sd,u-8-2
sw2565A-ms98-a-0006,10.181500,10.411875,Wally,I,sd,u-8-2
sw2565A-ms98-a-0006,10.411875,10.611875,Moon,I,sd,u-8-2
sw2565A-ms98-a-0006,10.611875,10.831875,moon,I,sd,u-8-2
sw2565A-ms98-a-0006,10.831875,11.101875,shots,I,sd,u-8-2
sw2565A-ms98-a-0006,11.101875,11.201875,and,I,sd,u-8-2
sw2565A-ms98-a-0006,11.201875,11.301875,all,I,sd,u-8-2
sw2565A-ms98-a-0006,11.301875,11.541875,that,I,sd,u-8-2
sw2565A-ms98-a-0007,12.789875,13.047250,yeah,B,b,u-10-1
sw2565A-ms98-a-0007,13.047250,13.369875,uh,O,,
sw2565A-ms98-a-0007,13.369875,14.169875,coliseum,B,sd,u-10-2
sw2565A-ms98-a-0007,14.169875,14.429875,Wally,I,sd,u-10-2
sw2565A-ms98-a-0007,14.429875,14.639875,Moon,I,sd,u-10-2
sw2565A-ms98-a-0007,14.639875,14.749875,and,I,sd,u-10-2
sw2565A-ms98-a-0007,14.749875,14.899875,all,I,sd,u-10-2
sw2565A-ms98-a-0007,14.899875,15.079875,that,I,sd,u-10-2
sw2565A-ms98-a-0007,15.899875,16.159875,okay,B,b,u-12-1
sw2565A-ms98-a-0007,16.159875,16.339875,yeah,B,b,u-12-2
sw2565A-ms98-a-0007,16.339875,16.625375,it's,B,%,u-12-3
sw2565A-ms98-a-0007,16.625375,16.785750,uh,I,%,u-12-3
sw2565A-ms98-a-0007,17.354500,17.837875,um,I,%,u-12-3
sw2565A-ms98-a-0008,18.993500,19.183500,i,B,sd,u-12-4
sw2565A-ms98-a-0008,19.183500,19.508000,i'm,I,sd,u-12-4
sw2565A-ms98-a-0008,19.508000,19.653500,i'm,I,sd,u-12-4
sw2565A-ms98-a-0008,19.653500,19.903500,living,I,sd,u-12-4
sw2565A-ms98-a-0008,19.903500,20.080625,in,I,sd,u-12-4
sw2565A-ms98-a-0008,20.291500,20.683500,just,I,sd,u-12-4
sw2565A-ms98-a-0008,20.683500,20.863500,west,I,sd,u-12-4
sw2565A-ms98-a-0008,20.863500,20.933500,of,I,sd,u-12-4
sw2565A-ms98-a-0008,20.933500,21.443500,Baltimore,I,sd,u-12-4
sw2565A-ms98-a-0008,21.443500,21.633500,and,I,sd,u-12-4
sw2565A-ms98-a-0008,21.633500,21.771625,uh,I,sd,u-12-4
sw2565A-ms98-a-0008,22.423500,23.085000,Frederick,I,sd,u-12-4
sw2565A-ms98-a-0008,23.288375,23.563500,um,I,sd,u-12-4
sw2565A-ms98-a-0008,23.563500,23.743500,which,I,sd,u-12-4
sw2565A-ms98-a-0008,23.743500,24.103375,is,I,sd,u-12-4
sw2565A-ms98-a-0008,24.103375,24.343500,also,I,sd,u-12-4
sw2565A-ms98-a-0008,24.343500,24.543500,just,I,sd,u-12-4
sw2565A-ms98-a-0008,24.543500,24.723500,west,I,sd,u-12-4
sw2565A-ms98-a-0008,24.723500,24.783500,of,I,sd,u-12-4
sw2565A-ms98-a-0008,24.783500,25.133500,Baltimore,I,sd,u-12-4
sw2565A-ms98-a-0008,25.133500,25.443500,has,I,sd,u-12-4
sw2565A-ms98-a-0008,25.443500,25.643500,a,I,sd,u-12-4
sw2565A-ms98-a-0008,25.643500,25.923500,minor,I,sd,u-12-4
sw2565A-ms98-a-0008,25.923500,26.143500,league,I,sd,u-12-4
sw2565A-ms98-a-0008,26.143500,26.675750,team,I,sd,u-12-4
sw2565A-ms98-a-0008,26.675750,27.062125,and,B,sd,u-12-5
sw2565A-ms98-a-0008,27.062125,27.313250,uh,I,sd,u-12-5
sw2565A-ms98-a-0009,28.008250,28.348250,and,I,sd,u-12-5
sw2565A-ms98-a-0009,28.348250,28.588250,Wally,I,sd,u-12-5
sw2565A-ms98-a-0009,28.588250,28.778250,Moon,I,sd,u-12-5
sw2565A-ms98-a-0009,28.778250,28.868250,is,I,sd,u-12-5
sw2565A-ms98-a-0009,28.868250,28.928250,the,I,sd,u-12-5
sw2565A-ms98-a-0009,28.928250,29.388250,manager,I,sd,u-12-5
sw2565A-ms98-a-0009,29.388250,29.468250,of,I,sd,u-12-5
sw2565A-ms98-a-0009,29.468250,29.618250,them_1,O,,
sw2565A-ms98-a-0009,29.618250,30.091250,[laughter],O,,
sw2565A-ms98-a-0009,30.587000,30.808250,yeah,B,ny,u-14-1
sw2565A-ms98-a-0009,30.808250,30.958250,so,B,sd^e,u-14-2
sw2565A-ms98-a-0009,30.958250,31.058250,he's,I,sd^e,u-14-2
sw2565A-ms98-a-0009,31.058250,31.228250,still,I,sd^e,u-14-2
sw2565A-ms98-a-0009,31.228250,31.498250,kicking,I,sd^e,u-14-2
sw2565A-ms98-a-0009,31.498250,31.743000,around,I,sd^e,u-14-2
sw2565A-ms98-a-0009,31.743000,32.092875,[laughter],O,,
sw2565A-ms98-a-0011,40.779250,41.309125,oh,B,sd,u-16-1
sw2565A-ms98-a-0011,41.309125,41.389250,i,I,sd,u-16-1
sw2565A-ms98-a-0011,41.389250,41.629250,saw,I,sd,u-16-1
sw2565A-ms98-a-0011,41.629250,41.977000,them,I,sd,u-16-1
sw2565A-ms98-a-0011,42.195375,42.259250,i,O,,
sw2565A-ms98-a-0011,42.259250,42.389250,we[nt]-,O,,
sw2565A-ms98-a-0011,42.389250,42.631500,i-,O,,
sw2565A-ms98-a-0011,42.760625,42.869875,i,B,sd,u-16-2
sw2565A-ms98-a-0011,42.869875,43.079250,was,I,sd,u-16-2
sw2565A-ms98-a-0011,43.079250,43.259250,out,I,sd,u-16-2
sw2565A-ms98-a-0011,43.259250,43.369250,there,I,sd,u-16-2
sw2565A-ms98-a-0011,43.369250,43.619250,last,I,sd,u-16-2
sw2565A-ms98-a-0011,43.619250,43.970750,summer,I,sd,u-16-2
sw2565A-ms98-a-0011,44.159125,44.249250,i,B,sd,u-16-3
sw2565A-ms98-a-0011,44.249250,44.494750,s[aw]-,I,sd,u-16-3
sw2565A-ms98-a-0011,44.671750,44.859250,saw,I,sd,u-16-3
sw2565A-ms98-a-0011,44.859250,44.909250,a,I,sd,u-16-3
sw2565A-ms98-a-0011,44.909250,45.219250,game,I,sd,u-16-3
sw2565A-ms98-a-0011,45.219250,45.399250,Ned,I,sd,u-16-3
sw2565A-ms98-a-0011,45.399250,45.779250,Skeldon,O,,
sw2565A-ms98-a-0012,46.737125,46.807125,is,B,qy,u-16-4
