sw3850A-ms98-a-0002,0.331250,0.721250,okay_1,O,,
sw3850A-ms98-a-0004,2.774875,3.434875,um,B,sd,u-3-1
sw3850A-ms98-a-0004,4.044875,4.154875,i,I,sd,u-3-1
sw3850A-ms98-a-0004,4.154875,4.504875,like,I,sd,u-3-1
sw3850A-ms98-a-0004,4.634875,5.134875,watching,I,sd,u-3-1
sw3850A-ms98-a-0004,5.134875,5.784875,Colombo,I,sd,u-3-1
sw3850A-ms98-a-0004,5.874875,6.314875,and,I,sd,u-3-1
sw3850A-ms98-a-0004,6.754875,7.044875,um,I,sd,u-3-1
sw3850A-ms98-a-0004,7.044875,7.584875,Matlock,I,sd,u-3-1
sw3850A-ms98-a-0004,7.724875,8.274875,and,I,sd,u-3-1
sw3850A-ms98-a-0005,9.243500,9.613500,Quantum,B,+,u-5-1
sw3850A-ms98-a-0005,9.613500,9.863500,Leap,I,+,u-5-1
sw3850A-ms98-a-0005,9.923500,10.323500,yeah,B,ny,u-5-2
sw3850A-ms98-a-0006,11.543000,11.933000,uh-huh,B,ny,u-7-1
sw3850A-ms98-a-0008,14.609375,15.159375,um,B,ny,u-9-1
sw3850A-ms98-a-0008,15.159375,15.399375,uh-huh,I,ny,u-9-1
sw3850A-ms98-a-0010,18.286875,18.756875,yeah,B,aa,u-11-1
sw3850A-ms98-a-0010,18.756875,18.926875,that,B,sv,u-11-2
sw3850A-ms98-a-0010,18.926875,19.176875,one,I,sv,u-11-2
sw3850A-ms98-a-0010,19.176875,19.436875,was,I,sv,u-11-2
sw3850A-ms98-a-0010,19.806875,19.956875,what,B,qo,u-11-3
sw3850A-ms98-a-0010,19.956875,20.016875,is,O,,
sw3850A-ms98-a-0010,20.016875,20.206875,that,O,,
sw3850A-ms98-a-0012,22.161625,22.561625,uh-huh,B,ny,u-13-1
sw3850A-ms98-a-0012,22.941625,23.321625,yeah,B,ny,u-13-2
sw3850A-ms98-a-0014,33.802000,34.122000,oh,B,sd,u-15-1
sw3850A-ms98-a-0014,34.122000,34.192000,i,I,sd,u-15-1
sw3850A-ms98-a-0014,34.552000,34.642000,well,I,sd,u-15-1
sw3850A-ms98-a-0014,34.642000,34.672000,i,I,sd,u-15-1
sw3850A-ms98-a-0014,34.672000,34.932000,haven't,I,sd,u-15-1
sw3850A-ms98-a-0014,35.102000,35.582000,seen,I,sd,u-15-1
sw3850A-ms98-a-0014,35.582000,35.762000,either,I,sd,u-15-1
sw3850A-ms98-a-0014,35.762000,35.832000,of,I,sd,u-15-1
sw3850A-ms98-a-0014,35.832000,36.002000,those,I,sd,u-15-1
sw3850A-ms98-a-0014,36.002000,36.482000,[laughter],O,,
sw3850A-ms98-a-0015,37.671375,38.211375,huh-uh,O,,
sw3850A-ms98-a-0017,41.219125,41.729125,um,B,sd,u-19-1
sw3850A-ms98-a-0018,42.982250,43.112250,i,I,sd,u-19-1
sw3850A-ms98-a-0018,43.112250,43.332250,also,I,sd,u-19-1
sw3850A-ms98-a-0018,43.332250,43.482250,like,I,sd,u-19-1
sw3850A-ms98-a-0018,43.482250,43.632250,to,I,sd,u-19-1
sw3850A-ms98-a-0018,43.632250,43.842250,watch,I,sd,u-19-1
sw3850A-ms98-a-0018,43.842250,44.122250,Star,I,sd,u-19-1
sw3850A-ms98-a-0018,44.122250,44.582250,Trek,I,sd,u-19-1
sw3850A-ms98-a-0018,44.582250,44.712250,but,B,sd,u-19-2
sw3850A-ms98-a-0018,44.712250,44.912250,it's,I,sd,u-19-2
sw3850A-ms98-a-0018,44.912250,45.132250,on,I,sd,u-19-2
sw3850A-ms98-a-0018,45.132250,45.312250,so,I,sd,u-19-2
sw3850A-ms98-a-0018,45.312250,45.712250,late,I,sd,u-19-2
sw3850A-ms98-a-0018,45.712250,46.052250,here,I,sd,u-19-2
sw3850A-ms98-a-0018,46.052250,46.252250,that,I,sd,u-19-2
sw3850A-ms98-a-0018,46.252250,46.332250,i,I,sd,u-19-2
sw3850A-ms98-a-0018,46.332250,46.632250,don't,I,sd,u-19-2
sw3850A-ms98-a-0018,46.632250,46.882250,always,I,sd,u-19-2
sw3850A-ms98-a-0018,46.932250,47.072250,get,I,sd,u-19-2
sw3850A-ms98-a-0018,47.242250,47.302250,to,I,sd,u-19-2
sw3850A-ms98-a-0018,47.302250,47.392250,see,I,sd,u-19-2
sw3850A-ms98-a-0018,47.392250,47.632250,it,I,sd,u-19-2
sw3850A-ms98-a-0018,47.672250,48.472250,[laughter],O,,
sw3850A-ms98-a-0020,53.422875,53.752875,uh,B,ng,u-21-1
sw3850A-ms98-a-0020,53.852875,53.912875,i,I,ng,u-21-1
sw3850A-ms98-a-0020,53.912875,54.282875,haven't,I,ng,u-21-1
sw3850A-ms98-a-0020,54.302875,54.462875,seen,I,ng,u-21-1
sw3850A-ms98-a-0020,54.462875,54.662875,any,I,ng,u-21-1
sw3850A-ms98-a-0020,54.662875,54.772875,of,I,ng,u-21-1
sw3850A-ms98-a-0020,54.792875,54.852875,the,I,ng,u-21-1
sw3850A-ms98-a-0020,54.852875,55.372875,movies,I,ng,u-21-1
sw3850A-ms98-a-0020,55.372875,56.092875,[laughter],I,ng,u-21-1
sw3850A-ms98-a-0020,56.092875,56.212875,because_1,I,ng,u-21-1
sw3850A-ms98-a-0020,56.332875,56.452875,i,I,ng,u-21-1
sw3850A-ms98-a-0020,56.452875,56.692875,just,I,ng,u-21-1
sw3850A-ms98-a-0020,56.782875,57.312875,barely,I,ng,u-21-1
sw3850A-ms98-a-0020,57.362875,57.942875,just,I,ng,u-21-1
sw3850A-ms98-a-0020,57.942875,58.102875,like,I,ng,u-21-1
sw3850A-ms98-a-0020,58.152875,58.212875,in,I,ng,u-21-1
sw3850A-ms98-a-0020,58.212875,58.272875,the,I,ng,u-21-1
sw3850A-ms98-a-0020,58.272875,58.692875,last,I,ng,u-21-1
sw3850A-ms98-a-0020,58.762875,59.002875,year,I,ng,u-21-1
sw3850A-ms98-a-0020,59.002875,59.072875,or,I,ng,u-21-1
sw3850A-ms98-a-0020,59.152875,59.322875,so,I,ng,u-21-1
sw3850A-ms98-a-0020,59.322875,59.522875,got,I,ng,u-21-1
sw3850A-ms98-a-0020,59.672875,60.142875,interested,I,ng,u-21-1
sw3850A-ms98-a-0020,60.142875,60.202875,in,I,ng,u-21-1
sw3850A-ms98-a-0020,60.202875,60.482875,it,I,ng,u-21-1
sw3850A-ms98-a-0020,60.482875,60.772875,and,B,sd,u-21-2
sw3850A-ms98-a-0020,60.992875,61.242875,they're,I,sd,u-21-2
sw3850A-ms98-a-0020,61.972875,62.092875,you,I,sd,u-21-2
sw3850A-ms98-a-0020,62.092875,62.212875,know,I,sd,u-21-2
sw3850A-ms98-a-0020,62.212875,62.512875,already,I,sd,u-21-2
sw3850A-ms98-a-0020,62.512875,62.612875,out,I,sd,u-21-2
sw3850A-ms98-a-0020,62.612875,62.762875,with,I,sd,u-21-2
sw3850A-ms98-a-0020,62.982875,63.302875,number,I,sd,u-21-2
sw3850A-ms98-a-0020,63.302875,63.772875,six,I,sd,u-21-2
sw3850A-ms98-a-0020,63.812875,63.922875,by,I,sd,u-21-2
sw3850A-ms98-a-0020,63.922875,64.292875,now,I,sd,u-21-2
sw3850A-ms98-a-0020,64.342875,64.622875,but,B,sd,u-21-3
sw3850A-ms98-a-0021,65.576375,65.696375,so,I,sd,u-21-3
sw3850A-ms98-a-0021,65.696375,65.746375,i,I,sd,u-21-3
sw3850A-ms98-a-0021,65.746375,65.986375,haven't,I,sd,u-21-3
sw3850A-ms98-a-0021,65.986375,66.166375,seen,I,sd,u-21-3
sw3850A-ms98-a-0021,66.166375,66.306375,any,I,sd,u-21-3
sw3850A-ms98-a-0021,66.306375,66.366375,of,I,sd,u-21-3
sw3850A-ms98-a-0021,66.366375,66.426375,the,I,sd,u-21-3
sw3850A-ms98-a-0021,66.426375,66.846375,movies,I,sd,u-21-3
sw3850A-ms98-a-0021,66.846375,67.056375,yet,I,sd,u-21-3
sw3850A-ms98-a-0021,67.056375,67.186375,but,B,%,u-21-4
sw3850A-ms98-a-0021,67.186375,67.366375,i,I,%,u-21-4
sw3850A-ms98-a-0023,68.822125,69.132125,[laughter],O,,
sw3850A-ms98-a-0024,69.288500,69.588500,no,B,nn,u-23-1
sw3850A-ms98-a-0024,69.588500,70.278500,[laughter],O,,
sw3850A-ms98-a-0026,82.550875,82.950875,uh-huh,B,b,u-25-1
sw3850A-ms98-a-0028,86.428500,86.988500,yeah,B,ny,u-27-1
sw3850A-ms98-a-0028,87.278500,87.408500,i've,B,sd^e,u-27-2
sw3850A-ms98-a-0028,87.518500,87.898500,seen,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.058500,88.108500,uh,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.108500,88.398500,quite,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.398500,88.438500,a,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.468500,88.608500,few,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.608500,88.668500,of,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.768500,88.828500,the,I,sd^e,u-27-2
sw3850A-ms98-a-0028,88.828500,89.138500,older,I,sd^e,u-27-2
sw3850A-ms98-a-0028,89.138500,89.438500,ones,I,sd^e,u-27-2
sw3850A-ms98-a-0028,89.438500,89.518500,i,B,sd,u-27-3
sw3850A-ms98-a-0028,89.518500,89.798500,haven't,I,sd,u-27-3
sw3850A-ms98-a-0028,89.848500,90.088500,seen,I,sd,u-27-3
sw3850A-ms98-a-0028,90.278500,90.488500,really,I,sd,u-27-3
sw3850A-ms98-a-0028,90.488500,90.568500,the,I,sd,u-27-3
sw3850A-ms98-a-0028,90.568500,90.788500,new,I,sd,u-27-3
sw3850A-ms98-a-0028,90.838500,91.348500,generation,I,sd,u-27-3
sw3850A-ms98-a-0028,91.348500,91.478500,that,I,sd,u-27-3
sw3850A-ms98-a-0028,91.478500,91.628500,much,I,sd,u-27-3
sw3850A-ms98-a-0030,94.894625,94.984625,is,B,qr,u-29-1
sw3850A-ms98-a-0030,94.984625,95.144625,there,I,qr,u-29-1
sw3850A-ms98-a-0030,95.144625,95.324625,one,I,qr,u-29-1
sw3850A-ms98-a-0030,95.324625,95.404625,you,I,qr,u-29-1
sw3850A-ms98-a-0030,95.404625,95.814625,prefer,I,qr,u-29-1
sw3850A-ms98-a-0030,95.814625,96.114625,better,I,qr,u-29-1
sw3850A-ms98-a-0030,96.114625,96.234625,the,I,qr,u-29-1
sw3850A-ms98-a-0030,96.234625,96.534625,older,I,qr,u-29-1
sw3850A-ms98-a-0030,96.534625,96.704625,one,I,qr,u-29-1
sw3850A-ms98-a-0030,96.704625,96.764625,or,I,qr,u-29-1
sw3850A-ms98-a-0030,96.764625,96.894625,the,I,qr,u-29-1
sw3850A-ms98-a-0030,96.894625,97.124625,youn[ger]-,I,qr,u-29-1
sw3850A-ms98-a-0030,97.374625,97.454625,the,I,qr,u-29-1
sw3850A-ms98-a-0030,97.454625,97.744625,newer,I,qr,u-29-1
sw3850A-ms98-a-0030,97.744625,98.074625,one,I,qr,u-29-1
sw3850A-ms98-a-0032,110.550875,110.700875,oh,B,b,u-31-1
sw3850A-ms98-a-0032,110.700875,111.270875,yeah,I,b,u-31-1
sw3850A-ms98-a-0034,121.763375,122.133375,yeah,B,b,u-33-1
sw3850A-ms98-a-0034,122.373375,122.433375,i,B,sd,u-33-2
sw3850A-ms98-a-0034,122.433375,122.583375,do,I,sd,u-33-2
sw3850A-ms98-a-0034,122.583375,122.983375,too,I,sd,u-33-2
sw3850A-ms98-a-0034,123.143375,123.193375,i,B,sd,u-33-3
sw3850A-ms98-a-0034,123.193375,123.383375,have,I,sd,u-33-3
sw3850A-ms98-a-0034,123.383375,123.463375,a,I,sd,u-33-3
sw3850A-ms98-a-0034,123.463375,124.003375,brother-in-law,I,sd,u-33-3
sw3850A-ms98-a-0034,124.093375,124.353375,who,I,sd,u-33-3
sw3850A-ms98-a-0034,124.353375,124.683375,really,I,sd,u-33-3
sw3850A-ms98-a-0034,124.683375,125.343375,likes,I,sd,u-33-3
sw3850A-ms98-a-0034,125.483375,125.553375,the,I,sd,u-33-3
sw3850A-ms98-a-0034,125.553375,125.743375,old,I,sd,u-33-3
sw3850A-ms98-a-0034,125.743375,126.093375,ones,I,sd,u-33-3
sw3850A-ms98-a-0035,126.970625,127.050625,a,I,sd,u-33-3
