sw3658B-ms98-a-0001,0.470000,1.105625,okay,B,o,u-1-1
sw3658B-ms98-a-0001,1.757250,2.340000,universal,B,sd,u-3-1
sw3658B-ms98-a-0001,2.340000,2.610000,health,I,sd,u-3-1
sw3658B-ms98-a-0001,2.610000,3.160000,insurance,I,sd,u-3-1
sw3658B-ms98-a-0001,3.160000,3.530000,right,B,^g,u-3-2
sw3658B-ms98-a-0002,4.874750,5.632750,um,B,o@,u-5-1
sw3658B-ms98-a-0004,8.922750,9.671625,well,B,+@,u-7-1
sw3658B-ms98-a-0004,9.671625,9.741625,i,I,+@,u-7-1
sw3658B-ms98-a-0004,9.741625,9.981625,think,I,+@,u-7-1
sw3658B-ms98-a-0004,9.981625,10.451625,universal,I,+@,u-7-1
sw3658B-ms98-a-0004,10.451625,10.661625,health,I,+@,u-7-1
sw3658B-ms98-a-0004,10.661625,11.151625,insurance,I,+@,u-7-1
sw3658B-ms98-a-0004,11.151625,11.341625,like,I,+@,u-7-1
sw3658B-ms98-a-0004,11.341625,11.921625,national,I,+@,u-7-1
sw3658B-ms98-a-0004,11.921625,12.221625,health,I,+@,u-7-1
sw3658B-ms98-a-0004,12.221625,12.431625,like,I,+@,u-7-1
sw3658B-ms98-a-0004,12.431625,12.571625,what,I,+@,u-7-1
sw3658B-ms98-a-0004,12.571625,12.981625,Canada,I,+@,u-7-1
sw3658B-ms98-a-0004,12.981625,13.411500,has,I,+@,u-7-1
sw3658B-ms98-a-0004,13.761875,13.891625,is,B,+@,u-9-1
sw3658B-ms98-a-0004,13.891625,14.031625,that,I,+@,u-9-1
sw3658B-ms98-a-0004,14.031625,14.181625,what,I,+@,u-9-1
sw3658B-ms98-a-0004,14.181625,14.487000,you're,I,+@,u-9-1
sw3658B-ms98-a-0004,14.664000,14.821625,you're,I,+@,u-9-1
sw3658B-ms98-a-0004,14.821625,15.211625,thinking,I,+@,u-9-1
sw3658B-ms98-a-0004,15.211625,15.341625,this,I,+@,u-9-1
sw3658B-ms98-a-0004,15.341625,15.771625,subject,I,+@,u-9-1
sw3658B-ms98-a-0004,15.771625,15.911625,is,I,+@,u-9-1
sw3658B-ms98-a-0004,15.911625,16.615625,about,I,+@,u-9-1
sw3658B-ms98-a-0006,18.279125,18.429125,did,B,qy,u-11-1
sw3658B-ms98-a-0006,18.429125,18.589125,you,I,qy,u-11-1
sw3658B-ms98-a-0006,18.589125,18.909125,read,I,qy,u-11-1
sw3658B-ms98-a-0006,18.909125,19.269125,uh,I,qy,u-11-1
sw3658B-ms98-a-0006,19.269125,19.409125,the,I,qy,u-11-1
sw3658B-ms98-a-0006,19.409125,19.719125,article,I,qy,u-11-1
sw3658B-ms98-a-0006,19.719125,19.799125,in,I,qy,u-11-1
sw3658B-ms98-a-0006,19.799125,19.859125,the,I,qy,u-11-1
sw3658B-ms98-a-0006,19.859125,20.199125,paper,I,qy,u-11-1
sw3658B-ms98-a-0006,20.199125,20.663375,today,I,qy,u-11-1
sw3658B-ms98-a-0006,21.379000,21.749125,about,I,qy,u-11-1
sw3658B-ms98-a-0006,21.749125,21.929125,this,I,qy,u-11-1
sw3658B-ms98-a-0006,21.929125,22.419125,particular,I,qy,u-11-1
sw3658B-ms98-a-0006,22.419125,22.996625,subject,I,qy,u-11-1
sw3658B-ms98-a-0007,24.802500,25.153875,yeah,B,ny,u-13-1
sw3658B-ms98-a-0007,26.023875,26.472500,uh,B,sd,u-15-1
sw3658B-ms98-a-0007,26.472500,26.662500,the,I,sd,u-15-1
sw3658B-ms98-a-0007,26.662500,26.982500,state,I,sd,u-15-1
sw3658B-ms98-a-0007,26.982500,27.052500,of,I,sd,u-15-1
sw3658B-ms98-a-0007,27.052500,27.612500,Washington,I,sd,u-15-1
sw3658B-ms98-a-0007,27.612500,27.972500,and,I,sd,u-15-1
sw3658B-ms98-a-0007,27.972500,28.032500,the,I,sd,u-15-1
sw3658B-ms98-a-0007,28.032500,28.302500,state,I,sd,u-15-1
sw3658B-ms98-a-0007,28.302500,28.372500,of,I,sd,u-15-1
sw3658B-ms98-a-0007,28.372500,29.194125,Minnesota,I,sd,u-15-1
sw3658B-ms98-a-0008,30.127250,30.519375,is,I,sd,u-15-1
sw3658B-ms98-a-0008,30.519375,30.859375,uh,I,sd,u-15-1
sw3658B-ms98-a-0008,30.859375,31.149375,going,I,sd,u-15-1
sw3658B-ms98-a-0008,31.149375,31.209375,to,I,sd,u-15-1
sw3658B-ms98-a-0008,31.209375,31.499375,begin,I,sd,u-15-1
sw3658B-ms98-a-0008,31.499375,31.969375,testing,I,sd,u-15-1
sw3658B-ms98-a-0008,31.969375,32.019375,a,I,sd,u-15-1
sw3658B-ms98-a-0008,32.019375,32.758375,program,I,sd,u-15-1
sw3658B-ms98-a-0009,33.486250,33.556250,a,I,sd,u-15-1
sw3658B-ms98-a-0009,33.556250,33.876250,state,I,sd,u-15-1
sw3658B-ms98-a-0009,33.876250,34.236250,funded,I,sd,u-15-1
sw3658B-ms98-a-0009,34.236250,34.776250,program,I,sd,u-15-1
sw3658B-ms98-a-0009,34.776250,35.346250,for,I,sd,u-15-1
sw3658B-ms98-a-0009,35.346250,35.876250,citizens,I,sd,u-15-1
sw3658B-ms98-a-0009,35.876250,35.976250,of,I,sd,u-15-1
sw3658B-ms98-a-0009,35.976250,36.166250,those,I,sd,u-15-1
sw3658B-ms98-a-0009,36.166250,36.346250,two,I,sd,u-15-1
sw3658B-ms98-a-0009,36.346250,36.886250,states,I,sd,u-15-1
sw3658B-ms98-a-0010,37.807125,38.166625,and,B,sd,u-15-2
sw3658B-ms98-a-0010,38.166625,38.366625,there's,I,sd,u-15-2
sw3658B-ms98-a-0010,38.366625,38.956625,fourteen,I,sd,u-15-2
sw3658B-ms98-a-0010,38.956625,39.454750,other,I,sd,u-15-2
sw3658B-ms98-a-0011,40.485250,41.097625,uh,I,sd,u-15-2
sw3658B-ms98-a-0011,41.097625,42.037625,states,I,sd,u-15-2
sw3658B-ms98-a-0011,42.037625,42.307625,that,I,sd,u-15-2
sw3658B-ms98-a-0011,42.307625,42.816750,are,I,sd,u-15-2
sw3658B-ms98-a-0011,43.035125,43.617625,considering,I,sd,u-15-2
sw3658B-ms98-a-0011,43.617625,43.915375,it,I,sd,u-15-2
sw3658B-ms98-a-0011,44.710125,45.037625,least,I,sd,u-15-2
sw3658B-ms98-a-0011,45.037625,45.357625,according,I,sd,u-15-2
sw3658B-ms98-a-0011,45.357625,45.477625,to,I,sd,u-15-2
