sw3838A-ms98-a-0002,0.106625,0.570000,okay_1,O,,
sw3838A-ms98-a-0004,6.839750,7.149750,oh,B,sd,u-3-1
sw3838A-ms98-a-0004,7.149750,7.549750,well,I,sd,u-3-1
sw3838A-ms98-a-0004,7.549750,8.059750,[laughter],I,sd,u-3-1
sw3838A-ms98-a-0004,8.059750,8.449750,actually,I,sd,u-3-1
sw3838A-ms98-a-0004,8.449750,8.569750,i'm,I,sd,u-3-1
sw3838A-ms98-a-0004,8.569750,8.819750,from,I,sd,u-3-1
sw3838A-ms98-a-0004,9.489750,10.139750,California,I,sd,u-3-1
sw3838A-ms98-a-0004,10.139750,10.419750,and,B,sd,u-3-2
sw3838A-ms98-a-0004,10.419750,10.769750,before,I,sd,u-3-2
sw3838A-ms98-a-0004,10.769750,10.969750,then,I,sd,u-3-2
sw3838A-ms98-a-0004,10.969750,11.049750,i,I,sd,u-3-2
sw3838A-ms98-a-0004,11.049750,11.189750,was,I,sd,u-3-2
sw3838A-ms98-a-0004,11.189750,11.309750,from,I,sd,u-3-2
sw3838A-ms98-a-0004,11.309750,11.749625,Utah,I,sd,u-3-2
sw3838A-ms98-a-0004,11.875375,12.039750,so,B,%,u-3-3
sw3838A-ms98-a-0006,16.043250,16.409625,well,B,sd,u-5-1
sw3838A-ms98-a-0006,16.978375,17.058750,i,I,sd,u-5-1
sw3838A-ms98-a-0006,17.058750,17.258750,grew,I,sd,u-5-1
sw3838A-ms98-a-0006,17.258750,17.358750,up,I,sd,u-5-1
sw3838A-ms98-a-0006,17.358750,17.448125,in,I,sd,u-5-1
sw3838A-ms98-a-0006,17.448125,17.989500,California,I,sd,u-5-1
sw3838A-ms98-a-0006,17.989500,18.068625,and,B,sd,u-5-2
sw3838A-ms98-a-0006,18.068625,18.424125,then,I,sd,u-5-2
sw3838A-ms98-a-0006,18.544625,18.718750,i,I,sd,u-5-2
sw3838A-ms98-a-0006,18.718750,18.908750,went,I,sd,u-5-2
sw3838A-ms98-a-0006,18.908750,19.028750,to,I,sd,u-5-2
sw3838A-ms98-a-0006,19.028750,19.218750,school,I,sd,u-5-2
sw3838A-ms98-a-0006,19.218750,19.378750,in,I,sd,u-5-2
sw3838A-ms98-a-0006,19.378750,19.748750,Utah,I,sd,u-5-2
sw3838A-ms98-a-0006,19.748750,19.888750,and,B,sd,u-5-3
sw3838A-ms98-a-0006,19.888750,20.018750,i,I,sd,u-5-3
sw3838A-ms98-a-0006,20.018750,20.208750,got,I,sd,u-5-3
sw3838A-ms98-a-0006,20.208750,20.518750,married,I,sd,u-5-3
sw3838A-ms98-a-0006,20.518750,20.698750,there,I,sd,u-5-3
sw3838A-ms98-a-0006,20.698750,20.878750,and,B,sd,u-5-4
sw3838A-ms98-a-0006,20.878750,20.978750,we,I,sd,u-5-4
sw3838A-ms98-a-0006,20.978750,21.248750,stayed,I,sd,u-5-4
sw3838A-ms98-a-0006,21.248750,21.388750,there,I,sd,u-5-4
sw3838A-ms98-a-0006,21.388750,21.488750,for,I,sd,u-5-4
