sw2766B-ms98-a-0003,3.086875,3.908750,okay,B,b,u-2-1
sw2766B-ms98-a-0005,8.914125,9.477375,okay,B,b,u-4-1
sw2766B-ms98-a-0007,11.027750,11.247750,i,B,na,u-6-1
sw2766B-ms98-a-0007,11.247750,11.527750,guess,I,na,u-6-1
sw2766B-ms98-a-0007,11.527750,11.714750,so,I,na,u-6-1
sw2766B-ms98-a-0009,17.867625,18.117625,oh,B,^h,u-8-1
sw2766B-ms98-a-0009,18.117625,18.487625,dear,I,^h,u-8-1
sw2766B-ms98-a-0009,18.487625,18.707625,that's,I,^h,u-8-1
sw2766B-ms98-a-0009,18.707625,18.807625,a,I,^h,u-8-1
sw2766B-ms98-a-0009,18.807625,19.177625,hard,I,^h,u-8-1
sw2766B-ms98-a-0009,19.177625,19.425500,one,I,^h,u-8-1
sw2766B-ms98-a-0009,19.583625,19.927625,that's,B,sd,u-8-2
sw2766B-ms98-a-0009,19.927625,20.197625,really,I,sd,u-8-2
sw2766B-ms98-a-0009,20.197625,20.477625,hard,I,sd,u-8-2
sw2766B-ms98-a-0009,20.477625,20.667625,for,I,sd,u-8-2
sw2766B-ms98-a-0009,20.667625,20.897625,me,I,sd,u-8-2
sw2766B-ms98-a-0009,20.897625,21.484125,because,I,sd,u-8-2
sw2766B-ms98-a-0010,22.513875,22.897125,uh,I,sd,u-8-2
sw2766B-ms98-a-0010,22.897125,23.004000,you,I,sd,u-8-2
sw2766B-ms98-a-0010,23.004000,23.164000,know,I,sd,u-8-2
sw2766B-ms98-a-0010,23.164000,23.361000,i,I,sd,u-8-2
sw2766B-ms98-a-0010,23.361000,23.801750,really,I,sd,u-8-2
sw2766B-ms98-a-0010,23.801750,24.054000,i,I,sd,u-8-2
sw2766B-ms98-a-0010,24.054000,24.254000,have,I,sd,u-8-2
sw2766B-ms98-a-0010,24.254000,24.314000,a,I,sd,u-8-2
sw2766B-ms98-a-0010,24.314000,24.584000,son,I,sd,u-8-2
sw2766B-ms98-a-0010,24.584000,24.774000,that's,I,sd,u-8-2
sw2766B-ms98-a-0010,24.774000,25.384000,sixteen,I,sd,u-8-2
sw2766B-ms98-a-0010,25.384000,25.508125,and,B,sd,u-8-3
sw2766B-ms98-a-0010,25.508125,25.666250,i,I,sd,u-8-3
sw2766B-ms98-a-0010,25.666250,26.014000,think,I,sd,u-8-3
sw2766B-ms98-a-0010,26.014000,26.114000,you,I,sd,u-8-3
sw2766B-ms98-a-0010,26.114000,26.443000,know,I,sd,u-8-3
sw2766B-ms98-a-0010,26.684000,27.304000,eventually,I,sd,u-8-3
sw2766B-ms98-a-0010,27.304000,27.424000,you,I,sd,u-8-3
sw2766B-ms98-a-0010,27.424000,27.554000,know,I,sd,u-8-3
sw2766B-ms98-a-0010,27.554000,27.774000,he'll,I,sd,u-8-3
sw2766B-ms98-a-0010,27.774000,27.964000,be,I,sd,u-8-3
sw2766B-ms98-a-0010,27.964000,28.125000,of,I,sd,u-8-3
sw2766B-ms98-a-0010,28.520500,28.694000,of,I,sd,u-8-3
sw2766B-ms98-a-0010,28.694000,29.214000,drafting,I,sd,u-8-3
sw2766B-ms98-a-0010,29.214000,29.574000,age,I,sd,u-8-3
sw2766B-ms98-a-0010,29.574000,29.744000,and,B,sd(^q),u-8-4
sw2766B-ms98-a-0010,29.744000,29.800750,i,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,29.800750,30.064750,think,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,30.196500,30.408625,oh,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,30.408625,30.754000,gosh,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,30.754000,30.894000,do,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,30.894000,30.974000,i,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,30.974000,31.184000,want,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,31.184000,31.294000,him,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,31.294000,31.414000,to,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,31.414000,31.874000,go,I,sd(^q),u-8-4
sw2766B-ms98-a-0010,31.874000,32.074000,and,B,sd,u-8-5
sw2766B-ms98-a-0010,32.074000,32.351250,yet,I,sd,u-8-5
sw2766B-ms98-a-0010,32.758000,32.934000,i'm,I,sd,u-8-5
