sw3397A-ms98-a-0001,0.368750,0.630000,okay,B,o,u-1-1
sw3397A-ms98-a-0003,5.682125,6.067500,oh,B,%,u-3-1
sw3397A-ms98-a-0003,6.591000,7.277875,well,I,%,u-3-1
sw3397A-ms98-a-0003,7.277875,7.899750,[laughter],O,,
sw3397A-ms98-a-0004,8.813625,8.925875,i'm,B,br,u-5-1
sw3397A-ms98-a-0004,8.925875,9.085875,sorry,I,br,u-5-1
sw3397A-ms98-a-0004,9.085875,9.310125,what,I,br,u-5-1
sw3397A-ms98-a-0006,11.503750,11.611375,i,B,na,u-7-1
sw3397A-ms98-a-0006,11.611375,12.101375,don't,I,na,u-7-1
sw3397A-ms98-a-0006,12.101375,12.211375,no,B,nn,u-7-2
sw3397A-ms98-a-0006,12.211375,12.331375,i-,O,,
sw3397A-ms98-a-0006,12.331375,12.481375,i,B,sd^e,u-7-3
sw3397A-ms98-a-0006,12.481375,12.851375,haven't,I,sd^e,u-7-3
sw3397A-ms98-a-0006,12.851375,13.429125,recently,I,sd^e,u-7-3
sw3397A-ms98-a-0006,13.613750,13.998500,um,I,sd^e,u-7-3
sw3397A-ms98-a-0008,18.163375,18.353250,no,B,nn,u-9-1
sw3397A-ms98-a-0008,18.353250,18.473250,i'm,B,sd^e,u-9-2
sw3397A-ms98-a-0008,18.473250,18.725250,not,I,sd^e,u-9-2
sw3397A-ms98-a-0008,19.256250,19.448375,no,B,nn^r,u-9-3
sw3397A-ms98-a-0009,20.924875,21.056500,what's,B,br,u-11-1
sw3397A-ms98-a-0009,21.056500,21.315250,that,I,br,u-11-1
sw3397A-ms98-a-0010,22.833875,23.054375,yep,B,ny,u-13-1
sw3397A-ms98-a-0010,23.054375,23.896250,[laughter],O,,
sw3397A-ms98-a-0011,24.463500,24.537500,are,B,qy,u-15-1
sw3397A-ms98-a-0011,24.537500,24.637500,you,I,qy,u-15-1
sw3397A-ms98-a-0011,24.637500,24.910250,married,I,qy,u-15-1
sw3397A-ms98-a-0013,27.341750,27.498250,oh,B,bh,u-17-1
sw3397A-ms98-a-0013,27.498250,27.889000,really,I,bh,u-17-1
sw3397A-ms98-a-0014,28.978875,29.237500,wow,B,ba,u-19-1
sw3397A-ms98-a-0014,29.769625,29.883000,so,B,qy,u-19-2
sw3397A-ms98-a-0014,29.883000,29.953000,do,I,qy,u-19-2
sw3397A-ms98-a-0014,29.953000,30.073000,you,I,qy,u-19-2
sw3397A-ms98-a-0014,30.073000,30.233000,like,I,qy,u-19-2
sw3397A-ms98-a-0014,30.233000,30.517875,football,I,qy,u-19-2
sw3397A-ms98-a-0016,34.840750,35.034125,s[ee]-,O,,
sw3397A-ms98-a-0016,35.126125,35.343750,see,O,,
sw3397A-ms98-a-0016,35.343750,35.589250,same,B,sd,u-21-1
sw3397A-ms98-a-0016,35.589250,35.789250,here,I,sd,u-21-1
sw3397A-ms98-a-0016,35.789250,36.290000,[laughter],O,,
sw3397A-ms98-a-0017,37.088125,37.132875,do,B,qy,u-23-1
sw3397A-ms98-a-0017,37.132875,37.312875,you,I,qy,u-23-1
sw3397A-ms98-a-0017,37.312875,37.422875,live,I,qy,u-23-1
sw3397A-ms98-a-0017,37.422875,37.522875,in,I,qy,u-23-1
sw3397A-ms98-a-0017,37.522875,37.857750,Dallas,I,qy,u-23-1
sw3397A-ms98-a-0019,43.556875,43.945250,yeah,B,b,u-25-1
sw3397A-ms98-a-0021,50.862625,51.183125,really,B,bh,u-27-1
sw3397A-ms98-a-0023,53.574375,53.638250,i,B,ng,u-29-1
sw3397A-ms98-a-0023,53.638250,54.019625,haven't,I,ng,u-29-1
sw3397A-ms98-a-0023,54.315375,54.706375,hum-um,O,,
sw3397A-ms98-a-0024,55.534000,55.625875,we,B,sd,u-31-1
sw3397A-ms98-a-0024,55.625875,55.861750,dec[ided]-,I,sd,u-31-1
sw3397A-ms98-a-0024,56.172250,56.275875,we,I,sd,u-31-1
sw3397A-ms98-a-0024,56.275875,56.645875,decided,I,sd,u-31-1
sw3397A-ms98-a-0024,56.645875,56.775875,just,I,sd,u-31-1
sw3397A-ms98-a-0024,56.775875,56.865875,to,I,sd,u-31-1
sw3397A-ms98-a-0024,56.865875,57.115875,watch,I,sd,u-31-1
sw3397A-ms98-a-0024,57.115875,57.175875,them_1,I,sd,u-31-1
sw3397A-ms98-a-0024,57.175875,57.255875,at,I,sd,u-31-1
sw3397A-ms98-a-0024,57.255875,57.495875,home,I,sd,u-31-1
sw3397A-ms98-a-0024,57.495875,58.246875,[laughter],O,,
sw3397A-ms98-a-0025,59.490500,59.802125,but,B,%,u-33-1
sw3397A-ms98-a-0027,63.835750,64.257375,yeah,B,ny,u-35-1
sw3397A-ms98-a-0029,74.740750,75.102375,um-hum,B,b,u-37-1
sw3397A-ms98-a-0031,77.219875,77.637750,yeah,B,b,u-39-1
sw3397A-ms98-a-0031,78.211000,78.341375,right,B,sd,u-39-2
sw3397A-ms98-a-0031,78.341375,78.491375,now,I,sd,u-39-2
sw3397A-ms98-a-0031,78.491375,78.621375,i'm,I,sd,u-39-2
sw3397A-ms98-a-0031,78.621375,78.948125,in,I,sd,u-39-2
sw3397A-ms98-a-0031,79.015875,79.406000,um,I,sd,u-39-2
sw3397A-ms98-a-0031,79.840500,80.296250,college,I,sd,u-39-2
sw3397A-ms98-a-0031,80.296250,80.481375,so,B,sd,u-39-3
sw3397A-ms98-a-0031,80.481375,80.641750,i'm,I,sd,u-39-3
sw3397A-ms98-a-0031,80.762250,80.911375,more,I,sd,u-39-3
sw3397A-ms98-a-0031,80.911375,81.101375,into,I,sd,u-39-3
sw3397A-ms98-a-0031,81.101375,81.451375,college,I,sd,u-39-3
sw3397A-ms98-a-0031,81.451375,81.781375,football,I,sd,u-39-3
sw3397A-ms98-a-0031,81.781375,81.911375,than,I,sd,u-39-3
sw3397A-ms98-a-0031,81.911375,82.491375,professional,I,sd,u-39-3
sw3397A-ms98-a-0031,82.491375,82.598750,i,I,sd,u-39-3
sw3397A-ms98-a-0031,82.681875,82.849625,think,I,sd,u-39-3
sw3397A-ms98-a-0033,85.136750,85.441625,um,B,sd,u-41-1
sw3397A-ms98-a-0033,85.441625,85.802500,i'm,I,sd,u-41-1
sw3397A-ms98-a-0033,85.945625,86.081625,at,I,sd,u-41-1
sw3397A-ms98-a-0033,86.081625,86.536375,BYU,O,,
sw3397A-ms98-a-0034,88.005875,88.309625,yeah,B,b,u-43-1
sw3397A-ms98-a-0034,88.603375,88.934125,so,B,%,u-43-2
sw3397A-ms98-a-0035,90.691125,91.044875,nursing,B,sd,u-45-1
sw3397A-ms98-a-0036,92.201750,92.851375,[vocalized-noise],O,,
sw3397A-ms98-a-0036,92.851375,93.218250,yeah,B,b,u-47-1
sw3397A-ms98-a-0037,94.444250,94.578000,oh,B,bh,u-49-1
sw3397A-ms98-a-0037,94.578000,94.842250,really,I,bh,u-49-1
sw3397A-ms98-a-0038,96.146625,96.434000,cool,O,,
sw3397A-ms98-a-0040,99.762500,100.061000,yeah,B,b,u-51-1
sw3397A-ms98-a-0040,100.428125,100.838750,yeah,B,b^r,u-51-2
sw3397A-ms98-a-0040,100.838750,101.294000,um,B,sd,u-51-3
sw3397A-ms98-a-0040,101.950625,102.636125,i,I,sd,u-51-3
sw3397A-ms98-a-0040,102.636125,102.931125,haven't,I,sd,u-51-3
sw3397A-ms98-a-0040,102.931125,103.151125,really,I,sd,u-51-3
sw3397A-ms98-a-0040,103.151125,103.401125,picked,I,sd,u-51-3
sw3397A-ms98-a-0040,103.401125,103.451125,a,I,sd,u-51-3
sw3397A-ms98-a-0040,103.451125,103.721125,field,I,sd,u-51-3
sw3397A-ms98-a-0040,103.721125,103.821125,i,B,sd,u-51-4
sw3397A-ms98-a-0040,103.821125,104.216375,haven't,I,sd,u-51-4
sw3397A-ms98-a-0041,105.001875,105.288000,i-,I,sd,u-51-4
sw3397A-ms98-a-0041,105.402875,105.490625,i,I,sd,u-51-4
sw3397A-ms98-a-0041,105.490625,105.650625,don't,I,sd,u-51-4
sw3397A-ms98-a-0041,105.650625,105.790625,know,I,sd,u-51-4
sw3397A-ms98-a-0041,105.790625,105.980625,i've,I,sd,u-51-4
sw3397A-ms98-a-0041,105.980625,106.200625,i've,I,sd,u-51-4
sw3397A-ms98-a-0041,106.200625,106.380625,thought,I,sd,u-51-4
sw3397A-ms98-a-0041,106.380625,106.410625,a,I,sd,u-51-4
sw3397A-ms98-a-0041,106.410625,106.570625,lot,I,sd,u-51-4
sw3397A-ms98-a-0041,106.570625,106.760625,about,I,sd,u-51-4
sw3397A-ms98-a-0041,106.760625,107.030625,labor,I,sd,u-51-4
sw3397A-ms98-a-0041,107.030625,107.120625,and,I,sd,u-51-4
sw3397A-ms98-a-0041,107.120625,107.480625,delivery,I,sd,u-51-4
sw3397A-ms98-a-0041,107.480625,107.830625,but,B,no,u-51-5
sw3397A-ms98-a-0041,107.830625,107.900625,i,B,+,u-53-1
sw3397A-ms98-a-0041,107.900625,108.090625,don't,I,+,u-53-1
sw3397A-ms98-a-0041,108.090625,108.263875,know,I,+,u-53-1
sw3397A-ms98-a-0043,111.015125,111.135125,oh,B,bh,u-55-1
sw3397A-ms98-a-0043,111.135125,111.489125,really,I,bh,u-55-1
sw3397A-ms98-a-0043,112.202250,112.538375,wow,B,ba,u-57-1
sw3397A-ms98-a-0045,114.856000,114.976000,is,B,qy,u-59-1
sw3397A-ms98-a-0045,114.976000,115.086000,she,I,qy,u-59-1
sw3397A-ms98-a-0045,115.086000,115.116000,a,I,qy,u-59-1
sw3397A-ms98-a-0045,115.116000,115.296000,nurse,I,qy,u-59-1
sw3397A-ms98-a-0045,115.296000,115.386000,in,I,qy,u-59-1
sw3397A-ms98-a-0045,115.386000,115.699750,Dallas,I,qy,u-59-1
sw3397A-ms98-a-0047,118.539750,118.804625,oh,B,bk,u-61-1
sw3397A-ms98-a-0049,125.752250,126.141250,uh-huh,B,b,u-63-1
sw3397A-ms98-a-0051,131.118625,131.525125,hm,B,b,u-65-1
sw3397A-ms98-a-0053,134.441875,134.894375,wow,B,ba,u-67-1
sw3397A-ms98-a-0055,148.779750,149.134625,um-hum,B,b,u-69-1
sw3397A-ms98-a-0057,151.946125,152.234625,well,B,ba,u-71-1
sw3397A-ms98-a-0057,152.425750,152.673750,that's,I,ba,u-71-1
sw3397A-ms98-a-0057,152.673750,152.893625,great,I,ba,u-71-1
sw3397A-ms98-a-0059,156.200250,156.351875,oh,B,ft,u-73-1
sw3397A-ms98-a-0059,156.351875,156.749875,thanks,I,ft,u-73-1
sw3397A-ms98-a-0059,156.749875,157.226500,[laughter],O,,
sw3397A-ms98-a-0060,158.168000,158.490625,yeah,B,b,u-75-1
sw3397A-ms98-a-0062,160.998500,161.460750,um,B,nd,u-77-1
sw3397A-ms98-a-0062,161.570750,161.720750,i'd,I,nd,u-77-1
sw3397A-ms98-a-0062,161.720750,161.900750,like,I,nd,u-77-1
sw3397A-ms98-a-0062,161.900750,162.120750,to,I,nd,u-77-1
sw3397A-ms98-a-0062,162.120750,162.340750,come,I,nd,u-77-1
sw3397A-ms98-a-0062,162.340750,162.500750,back,I,nd,u-77-1
sw3397A-ms98-a-0062,162.500750,162.570750,to,I,nd,u-77-1
sw3397A-ms98-a-0062,162.570750,162.800750,Dallas,I,nd,u-77-1
sw3397A-ms98-a-0062,162.800750,162.920750,right,B,sd,u-77-2
sw3397A-ms98-a-0062,162.920750,163.020750,now,I,sd,u-77-2
sw3397A-ms98-a-0062,163.020750,163.150750,i'm,I,sd,u-77-2
sw3397A-ms98-a-0062,163.150750,163.470750,in,I,sd,u-77-2
sw3397A-ms98-a-0062,163.470750,163.854875,Utah,I,sd,u-77-2
sw3397A-ms98-a-0062,163.986625,164.130750,of,I,sd,u-77-2
sw3397A-ms98-a-0062,164.130750,164.663750,course,I,sd,u-77-2
sw3397A-ms98-a-0062,164.743875,165.497000,[laughter],O,,
sw3397A-ms98-a-0062,165.497000,165.866375,so,B,%,u-79-1
sw3397A-ms98-a-0062,166.378625,166.793250,um,I,%,u-79-1
sw3397A-ms98-a-0062,167.030750,167.319250,but,B,sd,u-79-2
sw3397A-ms98-a-0062,167.718500,167.810750,my,I,sd,u-79-2
sw3397A-ms98-a-0062,167.810750,168.209375,family's,I,sd,u-79-2
sw3397A-ms98-a-0062,168.209375,168.473000,there,I,sd,u-79-2
sw3397A-ms98-a-0062,168.473000,168.832125,so,B,%,u-79-3
sw3397A-ms98-a-0062,169.080750,169.230750,yeah,B,%,u-79-4
sw3397A-ms98-a-0062,169.230750,169.340750,i'd,B,sd,u-79-5
sw3397A-ms98-a-0062,169.340750,169.500750,like,I,sd,u-79-5
sw3397A-ms98-a-0062,169.500750,169.630750,to,I,sd,u-79-5
sw3397A-ms98-a-0062,169.630750,169.730750,go,I,sd,u-79-5
sw3397A-ms98-a-0062,169.730750,169.988750,back,I,sd,u-79-5
sw3397A-ms98-a-0064,178.471250,178.597500,[vocalized-noise],O,,
sw3397A-ms98-a-0066,181.924500,182.012250,are,B,qy,u-81-1
sw3397A-ms98-a-0066,182.012250,182.112250,you,I,qy,u-81-1
sw3397A-ms98-a-0066,182.112250,182.202250,in,I,qy,u-81-1
sw3397A-ms98-a-0066,182.202250,182.362250,San,I,qy,u-81-1
sw3397A-ms98-a-0066,182.362250,182.742250,Antonio,I,qy,u-81-1
sw3397A-ms98-a-0067,184.204500,184.354500,oh,B,bk,u-83-1
sw3397A-ms98-a-0067,184.354500,184.605875,okay,I,bk,u-83-1
sw3397A-ms98-a-0068,186.194000,186.620875,hm,B,b,u-85-1
sw3397A-ms98-a-0070,194.799375,195.223750,right,B,b,u-87-1
sw3397A-ms98-a-0072,200.285250,200.402250,yeah,B,aa,u-89-1
sw3397A-ms98-a-0072,200.402250,200.522250,my,B,sd,u-89-2
sw3397A-ms98-a-0072,200.522250,201.062250,brother-in-law,I,sd,u-89-2
sw3397A-ms98-a-0072,201.062250,201.446375,um,I,sd,u-89-2
sw3397A-ms98-a-0072,201.525500,201.762250,is,I,sd,u-89-2
sw3397A-ms98-a-0072,201.762250,202.002250,in,I,sd,u-89-2
sw3397A-ms98-a-0072,202.002250,202.278000,the,I,sd,u-89-2
sw3397A-ms98-a-0072,202.440000,202.917875,medical,I,sd,u-89-2
sw3397A-ms98-a-0073,203.972000,204.445500,profession,I,sd,u-89-2
sw3397A-ms98-a-0073,204.483250,204.566375,i,I,sd,u-89-2
sw3397A-ms98-a-0073,204.566375,204.710000,mean,I,sd,u-89-2
sw3397A-ms98-a-0073,204.710000,205.026375,he's,I,sd,u-89-2
sw3397A-ms98-a-0073,205.026375,205.246375,at,I,sd,u-89-2
sw3397A-ms98-a-0073,205.246375,205.616375,medical,I,sd,u-89-2
sw3397A-ms98-a-0073,205.616375,205.839875,sch[ool]-,I,sd,u-89-2
sw3397A-ms98-a-0073,205.915250,206.286375,school,I,sd,u-89-2
sw3397A-ms98-a-0073,206.286375,206.406375,in,I,sd,u-89-2
sw3397A-ms98-a-0073,206.406375,206.566375,San,I,sd,u-89-2
sw3397A-ms98-a-0073,206.566375,206.956375,Antonio,I,sd,u-89-2
sw3397A-ms98-a-0073,206.956375,207.116375,right,I,sd,u-89-2
sw3397A-ms98-a-0073,207.116375,207.335625,now,I,sd,u-89-2
sw3397A-ms98-a-0074,208.186375,208.563875,so,B,%,u-91-1
sw3397A-ms98-a-0076,210.262875,210.745375,yeah,B,b,u-93-1
sw3397A-ms98-a-0078,212.759625,213.466500,[laughter-thanks],O,,
sw3397A-ms98-a-0080,219.033500,219.040375,all,B,fc,u-97-1
sw3397A-ms98-a-0080,219.040375,219.230875,right,I,fc,u-97-1
sw3397A-ms98-a-0080,220.240625,220.490500,bye-bye,O,,
