sw3228A-ms98-a-0001,0.043375,0.535625,okay,B,o,u-1-1
sw3228A-ms98-a-0001,0.789375,0.890000,well,B,qw@,u-1-2
sw3228A-ms98-a-0001,0.890000,1.070000,what,I,qw@,u-1-2
sw3228A-ms98-a-0001,1.070000,1.340000,movie,I,qw@,u-1-2
sw3228A-ms98-a-0001,1.340000,1.470000,have,I,qw@,u-1-2
sw3228A-ms98-a-0001,1.470000,1.690000,you,I,qw@,u-1-2
sw3228A-ms98-a-0001,1.690000,2.070000,seen,I,qw@,u-1-2
sw3228A-ms98-a-0003,10.172750,10.633250,uh-huh,B,+@,u-3-1
sw3228A-ms98-a-0005,13.487250,14.316375,uh-huh,B,b,u-5-1
sw3228A-ms98-a-0007,16.659750,16.849750,it's,B,sd,u-7-1
sw3228A-ms98-a-0007,16.849750,16.999750,one,I,sd,u-7-1
sw3228A-ms98-a-0007,16.999750,17.059750,of,I,sd,u-7-1
sw3228A-ms98-a-0007,17.059750,17.249750,my,I,sd,u-7-1
sw3228A-ms98-a-0007,17.249750,17.659750,favorite,B,+,u-9-1
sw3228A-ms98-a-0007,17.659750,18.207500,[laughter-even],O,,
sw3228A-ms98-a-0009,22.589000,23.247500,uh-huh,B,b,u-11-1
sw3228A-ms98-a-0011,27.136625,27.686625,yeah,B,b,u-13-1
sw3228A-ms98-a-0011,27.686625,28.135500,yeah,B,b^r,u-13-2
sw3228A-ms98-a-0012,28.868375,29.291750,yeah,B,b,u-15-1
sw3228A-ms98-a-0014,35.480000,35.914875,oh,B,b,u-17-1
sw3228A-ms98-a-0014,35.914875,36.490500,yeah,I,b,u-17-1
sw3228A-ms98-a-0014,36.490500,36.916500,[vocalized-noise],O,,
sw3228A-ms98-a-0016,38.679375,38.808125,a,B,bf,u-19-1
sw3228A-ms98-a-0016,38.808125,39.051375,whole,I,bf,u-19-1
sw3228A-ms98-a-0016,39.051375,39.441375,lot,I,bf,u-19-1
sw3228A-ms98-a-0016,39.441375,39.791375,uh-huh,B,b,u-19-2
sw3228A-ms98-a-0016,39.791375,40.001375,kind,B,sd,u-21-1
sw3228A-ms98-a-0016,40.001375,40.071375,of,I,sd,u-21-1
sw3228A-ms98-a-0016,40.071375,40.681375,dark,I,sd,u-21-1
sw3228A-ms98-a-0016,40.681375,41.313125,uh-huh,B,b,u-21-2
sw3228A-ms98-a-0017,42.284625,42.842875,[laughter],O,,
sw3228A-ms98-a-0017,43.126000,43.351875,is,O,,
sw3228A-ms98-a-0017,43.351875,43.694125,it,O,,
sw3228A-ms98-a-0017,44.240250,44.351375,well,B,%,u-25-1
sw3228A-ms98-a-0017,44.351375,44.601375,how,I,%,u-25-1
sw3228A-ms98-a-0017,44.601375,44.771375,is,B,qy,u-25-2
sw3228A-ms98-a-0017,44.771375,44.891375,he,I,qy,u-25-2
sw3228A-ms98-a-0017,44.891375,45.364875,young,I,qy,u-25-2
sw3228A-ms98-a-0019,47.296875,47.684125,yeah,B,b,u-27-1
sw3228A-ms98-a-0019,47.684125,48.121250,okay,B,b,u-27-2
sw3228A-ms98-a-0019,48.121250,48.281250,that,B,sd,u-27-3
sw3228A-ms98-a-0019,48.281250,48.591250,makes,I,sd,u-27-3
sw3228A-ms98-a-0019,48.591250,49.063750,sense,I,sd,u-27-3
sw3228A-ms98-a-0020,49.856000,49.972250,well,B,sd,u-29-1
sw3228A-ms98-a-0020,49.972250,50.206750,my,I,sd,u-29-1
sw3228A-ms98-a-0020,50.206750,50.476000,kids',I,sd,u-29-1
sw3228A-ms98-a-0020,50.476000,50.746000,very,I,sd,u-29-1
