sw3034A-ms98-a-0002,0.419875,1.059875,okay,B,o,u-1-1
sw3034A-ms98-a-0003,1.932250,2.042250,i,B,sd^t,u-1-2
sw3034A-ms98-a-0003,2.042250,2.312250,hope,I,sd^t,u-1-2
sw3034A-ms98-a-0003,2.312250,2.452250,you,I,sd^t,u-1-2
sw3034A-ms98-a-0003,2.452250,2.632250,know,I,sd^t,u-1-2
sw3034A-ms98-a-0003,2.632250,2.852250,more,I,sd^t,u-1-2
sw3034A-ms98-a-0003,2.852250,3.112250,about,I,sd^t,u-1-2
sw3034A-ms98-a-0003,3.112250,3.222250,the,I,sd^t,u-1-2
sw3034A-ms98-a-0003,3.222250,3.622250,subject,I,sd^t,u-1-2
sw3034A-ms98-a-0003,3.622250,3.732250,of,I,sd^t,u-1-2
sw3034A-ms98-a-0003,3.732250,4.282250,baseball,I,sd^t,u-1-2
sw3034A-ms98-a-0003,4.282250,4.412250,and,B,sd,u-1-3
sw3034A-ms98-a-0003,4.412250,4.562250,where,I,sd,u-1-3
sw3034A-ms98-a-0003,4.562250,4.722250,they're,I,sd,u-1-3
sw3034A-ms98-a-0003,4.722250,5.092250,[laughter-going],I,sd,u-1-3
sw3034A-ms98-a-0003,5.092250,5.302250,[laughter-than],I,sd,u-1-3
sw3034A-ms98-a-0003,5.302250,5.536000,i,I,sd,u-1-3
sw3034A-ms98-a-0003,5.536000,5.862250,do,I,sd,u-1-3
sw3034A-ms98-a-0003,5.862250,6.555875,[laughter-because],O,,
sw3034A-ms98-a-0005,14.629375,15.089375,well,B,%,u-3-1
sw3034A-ms98-a-0005,15.089375,15.396000,i,I,%,u-3-1
sw3034A-ms98-a-0005,15.550375,15.799375,of,B,sd,u-3-2
sw3034A-ms98-a-0005,15.799375,16.009375,all,I,sd,u-3-2
sw3034A-ms98-a-0005,16.009375,16.149375,the,I,sd,u-3-2
sw3034A-ms98-a-0005,16.149375,16.881500,sports,I,sd,u-3-2
sw3034A-ms98-a-0005,16.881500,17.123125,that,I,sd,u-3-2
sw3034A-ms98-a-0005,17.315125,17.659375,there,I,sd,u-3-2
sw3034A-ms98-a-0005,17.659375,18.039375,are,I,sd,u-3-2
sw3034A-ms98-a-0005,18.399375,18.599375,that,I,sd,u-3-2
sw3034A-ms98-a-0005,18.599375,18.789375,there,I,sd,u-3-2
sw3034A-ms98-a-0005,18.789375,19.179375,is,I,sd,u-3-2
sw3034A-ms98-a-0006,19.675625,19.905625,i,I,sd,u-3-2
sw3034A-ms98-a-0006,19.905625,20.225625,like,I,sd,u-3-2
sw3034A-ms98-a-0006,20.225625,20.725625,baseball,I,sd,u-3-2
sw3034A-ms98-a-0006,20.725625,20.795625,the,I,sd,u-3-2
sw3034A-ms98-a-0006,20.795625,21.457500,best,I,sd,u-3-2
sw3034A-ms98-a-0006,21.555375,22.155625,however,B,sd,u-3-3
sw3034A-ms98-a-0006,22.155625,22.355625,i,I,sd,u-3-3
sw3034A-ms98-a-0006,22.355625,22.725625,haven't,I,sd,u-3-3
sw3034A-ms98-a-0006,22.725625,22.915625,been,I,sd,u-3-3
sw3034A-ms98-a-0006,22.915625,22.985625,to,I,sd,u-3-3
sw3034A-ms98-a-0006,22.985625,23.055625,a,I,sd,u-3-3
sw3034A-ms98-a-0006,23.055625,23.625625,baseball,I,sd,u-3-3
sw3034A-ms98-a-0006,23.735625,24.035625,game,I,sd,u-3-3
sw3034A-ms98-a-0006,24.035625,24.175625,in,I,sd,u-3-3
sw3034A-ms98-a-0006,24.175625,24.764125,years,I,sd,u-3-3
sw3034A-ms98-a-0006,25.370500,25.585625,but,B,sd,u-3-4
sw3034A-ms98-a-0006,25.585625,25.735625,i,I,sd,u-3-4
sw3034A-ms98-a-0006,25.735625,25.985625,have,I,sd,u-3-4
sw3034A-ms98-a-0006,25.985625,26.415625,kept,I,sd,u-3-4
sw3034A-ms98-a-0006,26.415625,26.625625,uh,I,sd,u-3-4
sw3034A-ms98-a-0006,26.625625,26.825625,my,I,sd,u-3-4
sw3034A-ms98-a-0006,26.825625,27.095625,eye,I,sd,u-3-4
sw3034A-ms98-a-0006,27.095625,27.306500,on,I,sd,u-3-4
sw3034A-ms98-a-0006,27.306500,27.464625,the,I,sd,u-3-4
sw3034A-ms98-a-0006,27.464625,28.221125,Rangers,I,sd,u-3-4
sw3034A-ms98-a-0007,29.126000,29.276000,you,B,qy,u-5-1
sw3034A-ms98-a-0007,29.276000,29.466000,know,I,qy,u-5-1
sw3034A-ms98-a-0007,29.466000,29.666000,and,B,sd,u-5-2
sw3034A-ms98-a-0007,29.666000,29.776000,i,I,sd,u-5-2
sw3034A-ms98-a-0007,29.776000,30.026000,guess,I,sd,u-5-2
sw3034A-ms98-a-0007,30.046000,30.186000,they,I,sd,u-5-2
sw3034A-ms98-a-0007,30.186000,30.286000,were,I,sd,u-5-2
sw3034A-ms98-a-0007,30.286000,30.576000,doing,I,sd,u-5-2
sw3034A-ms98-a-0007,30.576000,30.826000,pretty,I,sd,u-5-2
sw3034A-ms98-a-0007,30.826000,30.986000,good,I,sd,u-5-2
sw3034A-ms98-a-0007,30.986000,31.066000,up,I,sd,u-5-2
sw3034A-ms98-a-0007,31.066000,31.196000,to,I,sd,u-5-2
sw3034A-ms98-a-0007,31.196000,31.266000,a,I,sd,u-5-2
sw3034A-ms98-a-0007,31.266000,31.536000,point,I,sd,u-5-2
sw3034A-ms98-a-0007,31.536000,31.666000,and,B,sd,u-5-3
sw3034A-ms98-a-0007,31.666000,31.796000,then,I,sd,u-5-3
sw3034A-ms98-a-0007,31.796000,31.866000,they,I,sd,u-5-3
sw3034A-ms98-a-0007,31.866000,32.086000,kind,I,sd,u-5-3
sw3034A-ms98-a-0007,32.086000,32.146000,of,I,sd,u-5-3
sw3034A-ms98-a-0007,32.186000,32.356000,fell,I,sd,u-5-3
sw3034A-ms98-a-0007,32.356000,32.446000,on,I,sd,u-5-3
sw3034A-ms98-a-0007,32.446000,32.536000,their,I,sd,u-5-3
sw3034A-ms98-a-0007,32.536000,32.786000,[laughter-face],O,,
sw3034A-ms98-a-0007,33.156000,33.346000,[laughter],O,,
sw3034A-ms98-a-0009,40.609125,41.159125,correct,B,ba,u-7-1
sw3034A-ms98-a-0009,41.159125,41.499125,right,B,b,u-7-2
sw3034A-ms98-a-0009,41.559125,41.699125,they've,B,sv@,u-7-3
sw3034A-ms98-a-0009,41.699125,41.919125,got,I,sv@,u-7-3
sw3034A-ms98-a-0009,41.919125,41.979125,a,I,sv@,u-7-3
sw3034A-ms98-a-0009,41.979125,42.159125,one,I,sv@,u-7-3
sw3034A-ms98-a-0009,42.159125,42.419125,man,I,sv@,u-7-3
sw3034A-ms98-a-0009,42.419125,42.639125,show,I,sv@,u-7-3
sw3034A-ms98-a-0009,42.639125,42.929125,going,I,sv@,u-7-3
sw3034A-ms98-a-0009,42.929125,43.109125,there,I,sv@,u-7-3
sw3034A-ms98-a-0009,43.179125,44.869125,[laughter],O,,
sw3034A-ms98-a-0009,44.869125,45.039125,which,B,+@,u-9-1
sw3034A-ms98-a-0009,45.039125,45.159125,is,I,+@,u-9-1
sw3034A-ms98-a-0009,45.219125,45.929125,interesting,I,+@,u-9-1
sw3034A-ms98-a-0009,45.999125,46.119125,you,I,+@,u-9-1
sw3034A-ms98-a-0009,46.119125,46.399125,know,I,+@,u-9-1
sw3034A-ms98-a-0009,46.679125,47.099125,um,B,o@,u-9-2
sw3034A-ms98-a-0010,47.837500,47.967500,i,B,+@,u-11-1
sw3034A-ms98-a-0010,47.967500,48.197500,guess,I,+@,u-11-1
sw3034A-ms98-a-0010,48.197500,48.377500,he,I,+@,u-11-1
sw3034A-ms98-a-0010,48.377500,48.617250,can,I,+@,u-11-1
sw3034A-ms98-a-0010,48.617250,48.794375,i,I,+@,u-11-1
sw3034A-ms98-a-0010,48.794375,49.007500,guess,I,+@,u-11-1
sw3034A-ms98-a-0010,49.007500,49.117500,he,I,+@,u-11-1
sw3034A-ms98-a-0010,49.117500,49.297500,can,I,+@,u-11-1
sw3034A-ms98-a-0010,49.297500,49.547500,really,I,+@,u-11-1
sw3034A-ms98-a-0010,49.547500,49.787500,call,I,+@,u-11-1
sw3034A-ms98-a-0010,49.787500,50.017500,down,I,+@,u-11-1
sw3034A-ms98-a-0010,50.017500,50.077500,a,I,+@,u-11-1
sw3034A-ms98-a-0010,50.077500,50.527500,[laughter-salary],O,,
sw3034A-ms98-a-0010,50.527500,52.017500,[laughter],O,,
sw3034A-ms98-a-0010,52.017500,52.217500,they're,B,sd,u-11-2
sw3034A-ms98-a-0010,52.217500,52.407500,so,I,sd,u-11-2
sw3034A-ms98-a-0010,52.407500,53.187500,astronomical,I,sd,u-11-2
sw3034A-ms98-a-0010,53.187500,53.257500,i,I,sd,u-11-2
sw3034A-ms98-a-0010,53.257500,53.537500,can't,I,sd,u-11-2
sw3034A-ms98-a-0010,53.537500,53.797500,even,I,sd,u-11-2
sw3034A-ms98-a-0010,53.797500,54.361750,imagine,I,sd,u-11-2
sw3034A-ms98-a-0010,54.361750,54.697500,[laughter],O,,
sw3034A-ms98-a-0010,54.697500,54.917500,that,B,+,u-13-1
sw3034A-ms98-a-0010,54.917500,55.107500,kind,I,+,u-13-1
sw3034A-ms98-a-0010,55.107500,55.177500,of,I,+,u-13-1
sw3034A-ms98-a-0010,55.177500,55.646750,[laughter-money],O,,
sw3034A-ms98-a-0010,56.477500,56.707500,you,B,sd,u-13-2
sw3034A-ms98-a-0010,56.707500,56.917500,know,I,sd,u-13-2
sw3034A-ms98-a-0010,56.917500,57.107500,it's,I,sd,u-13-2
sw3034A-ms98-a-0010,57.107500,57.457500,just,I,sd,u-13-2
sw3034A-ms98-a-0010,57.457500,57.692000,uh,I,sd,u-13-2
sw3034A-ms98-a-0010,57.692000,58.227500,phenomenal,I,sd,u-13-2
sw3034A-ms98-a-0012,65.975625,66.140500,well,B,ba,u-15-1
sw3034A-ms98-a-0012,66.140500,66.471375,good,I,ba,u-15-1
sw3034A-ms98-a-0014,83.111500,83.234500,i,B,ba,u-17-1
sw3034A-ms98-a-0014,83.234500,84.151500,understand,I,ba,u-17-1
sw3034A-ms98-a-0014,84.151500,84.341500,i,B,ba^r,u-17-2
sw3034A-ms98-a-0014,84.341500,84.951500,understand,I,ba^r,u-17-2
sw3034A-ms98-a-0016,87.603625,88.125750,okay,B,b,u-19-1
sw3034A-ms98-a-0016,88.125750,88.819750,uh,B,qy,u-19-2
sw3034A-ms98-a-0016,88.819750,89.089750,you,I,qy,u-19-2
sw3034A-ms98-a-0016,89.089750,89.229750,are,I,qy,u-19-2
sw3034A-ms98-a-0016,89.229750,89.649750,involved,I,qy,u-19-2
sw3034A-ms98-a-0016,89.649750,89.799750,with,I,qy,u-19-2
sw3034A-ms98-a-0016,89.809750,90.379750,TI's,I,qy,u-19-2
sw3034A-ms98-a-0016,90.379750,90.829750,uh,I,qy,u-19-2
sw3034A-ms98-a-0016,90.829750,91.269750,speech,I,qy,u-19-2
sw3034A-ms98-a-0016,91.269750,91.649750,um,I,qy,u-19-2
sw3034A-ms98-a-0017,92.688875,93.428875,recognition,I,qy,u-19-2
