sw4707A-ms98-a-0002,0.079000,0.729000,[vocalized-noise],O,,
sw4707A-ms98-a-0003,1.422500,1.612500,[laughter],O,,
sw4707A-ms98-a-0004,2.786125,2.906125,i,B,sd,u-2-1
sw4707A-ms98-a-0004,2.906125,3.166125,went,I,sd,u-2-1
sw4707A-ms98-a-0005,4.464375,4.534375,i,B,+,u-4-1
sw4707A-ms98-a-0005,4.534375,4.824375,turned,I,+,u-4-1
sw4707A-ms98-a-0005,4.824375,4.974375,mine,I,+,u-4-1
sw4707A-ms98-a-0005,4.974375,5.054375,in,I,+,u-4-1
sw4707A-ms98-a-0005,5.054375,5.414375,about,I,+,u-4-1
sw4707A-ms98-a-0005,5.414375,5.704375,twelve,I,+,u-4-1
sw4707A-ms98-a-0005,5.704375,6.014375,hours,I,+,u-4-1
sw4707A-ms98-a-0005,6.014375,6.284375,early,I,+,u-4-1
sw4707A-ms98-a-0005,6.284375,6.384375,at,I,+,u-4-1
sw4707A-ms98-a-0005,6.384375,6.724375,noon,I,+,u-4-1
sw4707A-ms98-a-0007,12.879000,13.349000,[laughter],O,,
sw4707A-ms98-a-0007,13.349000,13.409000,are,B,qy,u-6-1
sw4707A-ms98-a-0007,13.409000,13.579000,you,I,qy,u-6-1
sw4707A-ms98-a-0007,13.579000,13.969000,eating,I,qy,u-6-1
sw4707A-ms98-a-0009,16.871750,17.121750,no,B,%,u-8-1
sw4707A-ms98-a-0009,17.121750,17.291750,it's,I,%,u-8-1
sw4707A-ms98-a-0009,17.291750,17.541750,o[kay]-,O,,
sw4707A-ms98-a-0010,18.538125,18.708125,say,B,br,u-10-1
sw4707A-ms98-a-0010,18.708125,19.018125,what,I,br,u-10-1
sw4707A-ms98-a-0013,22.621875,22.761875,tell,B,co^t,u-12-1
sw4707A-ms98-a-0013,22.761875,22.821875,you,I,co^t,u-12-1
sw4707A-ms98-a-0013,22.821875,22.941875,what,I,co^t,u-12-1
sw4707A-ms98-a-0013,22.941875,23.041875,we,I,co^t,u-12-1
sw4707A-ms98-a-0013,23.041875,23.171875,can,I,co^t,u-12-1
sw4707A-ms98-a-0013,23.171875,23.341875,do,I,co^t,u-12-1
sw4707A-ms98-a-0013,23.341875,23.541875,is,I,co^t,u-12-1
sw4707A-ms98-a-0013,23.541875,23.741875,uh,I,co^t,u-12-1
sw4707A-ms98-a-0013,24.451875,24.511875,i,I,co^t,u-12-1
sw4707A-ms98-a-0013,24.511875,24.671875,can,I,co^t,u-12-1
sw4707A-ms98-a-0013,24.671875,24.951875,punch,I,co^t,u-12-1
sw4707A-ms98-a-0013,24.951875,25.151875,the,I,co^t,u-12-1
sw4707A-ms98-a-0013,25.151875,25.571875,uh,I,co^t,u-12-1
sw4707A-ms98-a-0013,25.651875,26.011875,one,I,co^t,u-12-1
sw4707A-ms98-a-0013,26.801875,26.911875,then,B,co,u-14-1
sw4707A-ms98-a-0013,26.911875,27.011875,we,I,co,u-14-1
sw4707A-ms98-a-0013,27.011875,27.261875,after,I,co,u-14-1
sw4707A-ms98-a-0013,27.261875,27.571875,five,I,co,u-14-1
sw4707A-ms98-a-0013,27.571875,27.881875,minutes,I,co,u-14-1
sw4707A-ms98-a-0013,27.881875,28.081875,when,I,co,u-14-1
sw4707A-ms98-a-0013,28.081875,28.551875,the,I,co,u-14-1
sw4707A-ms98-a-0013,29.241875,29.381875,uh,I,co,u-14-1
sw4707A-ms98-a-0013,29.381875,29.461875,uh,I,co,u-14-1
sw4707A-ms98-a-0013,29.461875,29.861875,voice,I,co,u-14-1
sw4707A-ms98-a-0013,29.861875,30.081875,comes,I,co,u-14-1
sw4707A-ms98-a-0013,30.081875,30.261875,on,I,co,u-14-1
sw4707A-ms98-a-0013,30.261875,30.331875,we,I,co,u-14-1
sw4707A-ms98-a-0013,30.331875,30.421875,can,I,co,u-14-1
sw4707A-ms98-a-0013,30.421875,30.651875,talk,I,co,u-14-1
sw4707A-ms98-a-0013,30.651875,30.761875,all,I,co,u-14-1
sw4707A-ms98-a-0013,30.761875,30.971875,night,I,co,u-14-1
sw4707A-ms98-a-0013,30.971875,31.071875,if,I,co,u-14-1
sw4707A-ms98-a-0013,31.071875,31.131875,we,I,co,u-14-1
sw4707A-ms98-a-0013,31.131875,31.341875,want,I,co,u-14-1
sw4707A-ms98-a-0013,31.341875,31.471875,[laughter],O,,
sw4707A-ms98-a-0016,36.218750,36.518750,uh,B,sd,u-16-1
sw4707A-ms98-a-0016,36.518750,36.728750,i,I,sd,u-16-1
sw4707A-ms98-a-0016,36.728750,36.988750,love,I,sd,u-16-1
sw4707A-ms98-a-0016,36.988750,37.138750,the,I,sd,u-16-1
sw4707A-ms98-a-0016,37.138750,37.458750,irony,I,sd,u-16-1
sw4707A-ms98-a-0016,37.458750,37.698750,of,I,sd,u-16-1
sw4707A-ms98-a-0016,37.698750,37.988750,uh,I,sd,u-16-1
sw4707A-ms98-a-0017,39.004875,39.324875,talking,I,sd,u-16-1
sw4707A-ms98-a-0017,39.324875,39.674875,about,I,sd,u-16-1
sw4707A-ms98-a-0017,40.264875,40.434875,this,I,sd,u-16-1
sw4707A-ms98-a-0017,40.434875,40.874875,subject,I,sd,u-16-1
sw4707A-ms98-a-0017,40.874875,41.004875,on,I,sd,u-16-1
sw4707A-ms98-a-0017,41.004875,41.254875,April,I,sd,u-16-1
sw4707A-ms98-a-0017,41.254875,41.314875,the,I,sd,u-16-1
sw4707A-ms98-a-0017,41.314875,41.794875,fifteenth,B,+,u-18-1
sw4707A-ms98-a-0018,42.583000,42.843000,but,B,sv,u-18-2
sw4707A-ms98-a-0018,42.863000,43.043000,um,I,sv,u-18-2
sw4707A-ms98-a-0018,43.673000,43.763000,i'm,I,sv,u-18-2
sw4707A-ms98-a-0018,43.763000,44.113000,afraid,I,sv,u-18-2
sw4707A-ms98-a-0018,44.113000,44.283000,i'm,I,sv,u-18-2
sw4707A-ms98-a-0018,44.933000,44.973000,i['m]-,I,sv,u-18-2
sw4707A-ms98-a-0018,44.973000,45.153000,i'm,I,sv,u-18-2
sw4707A-ms98-a-0018,45.153000,45.473000,probably,I,sv,u-18-2
sw4707A-ms98-a-0018,45.473000,45.563000,in,I,sv,u-18-2
sw4707A-ms98-a-0018,45.563000,45.623000,the,I,sv,u-18-2
sw4707A-ms98-a-0018,45.623000,46.133000,minority,I,sv,u-18-2
sw4707A-ms98-a-0018,46.133000,46.233000,i-,O,,
sw4707A-ms98-a-0018,46.463000,46.583000,i,B,sv,u-18-3
sw4707A-ms98-a-0018,46.583000,47.023000,actually,I,sv,u-18-3
sw4707A-ms98-a-0018,47.683000,47.963000,don't,I,sv,u-18-3
sw4707A-ms98-a-0018,47.963000,48.203000,think,I,sv,u-18-3
sw4707A-ms98-a-0018,48.203000,48.333000,that,I,sv,u-18-3
sw4707A-ms98-a-0018,48.333000,48.533000,we,I,sv,u-18-3
sw4707A-ms98-a-0018,48.533000,48.653000,uh,I,sv,u-18-3
sw4707A-ms98-a-0018,48.653000,48.833000,pay,I,sv,u-18-3
sw4707A-ms98-a-0018,48.833000,49.023000,too,I,sv,u-18-3
sw4707A-ms98-a-0018,49.023000,49.273000,much,I,sv,u-18-3
sw4707A-ms98-a-0018,49.273000,49.353000,in,I,sv,u-18-3
sw4707A-ms98-a-0018,49.353000,49.453000,this,I,sv,u-18-3
sw4707A-ms98-a-0018,49.453000,49.843000,country,I,sv,u-18-3
sw4707A-ms98-a-0019,50.668375,50.938375,um,I,sv,u-18-3
sw4707A-ms98-a-0019,51.698375,51.848375,um,B,+,u-20-1
sw4707A-ms98-a-0019,51.848375,52.508375,particularly,I,+,u-20-1
sw4707A-ms98-a-0019,53.358375,53.648375,uh,I,+,u-20-1
sw4707A-ms98-a-0019,53.648375,53.708375,in,I,+,u-20-1
sw4707A-ms98-a-0019,54.428375,54.628375,this,I,+,u-20-1
sw4707A-ms98-a-0019,54.628375,54.788375,part,I,+,u-20-1
sw4707A-ms98-a-0019,54.788375,54.848375,of,I,+,u-20-1
sw4707A-ms98-a-0019,54.848375,54.908375,the,I,+,u-20-1
sw4707A-ms98-a-0019,54.908375,55.268375,country,I,+,u-20-1
sw4707A-ms98-a-0019,55.268375,55.408375,wh[ere]-,O,,
sw4707A-ms98-a-0019,55.518375,55.758375,um,B,sv,u-20-2
sw4707A-ms98-a-0019,56.128375,56.198375,i,I,sv,u-20-2
sw4707A-ms98-a-0019,56.198375,56.548375,guess,I,sv,u-20-2
sw4707A-ms98-a-0020,57.477125,57.557125,i,I,sv,u-20-2
sw4707A-ms98-a-0020,57.557125,57.827125,do,I,sv,u-20-2
sw4707A-ms98-a-0020,57.827125,57.967125,have,I,sv,u-20-2
sw4707A-ms98-a-0020,57.967125,58.027125,a,I,sv,u-20-2
sw4707A-ms98-a-0020,58.377125,58.687125,uh,I,sv,u-20-2
sw4707A-ms98-a-0020,58.687125,58.747125,a,I,sv,u-20-2
sw4707A-ms98-a-0020,58.747125,58.997125,bone,I,sv,u-20-2
sw4707A-ms98-a-0020,58.997125,59.107125,to,I,sv,u-20-2
sw4707A-ms98-a-0020,59.107125,59.357125,pick,I,sv,u-20-2
sw4707A-ms98-a-0020,59.357125,59.537125,with,I,sv,u-20-2
sw4707A-ms98-a-0020,59.667125,59.917125,um,I,sv,u-20-2
sw4707A-ms98-a-0020,60.647125,60.677125,uh,I,sv,u-20-2
sw4707A-ms98-a-0020,60.677125,60.827125,the,I,sv,u-20-2
sw4707A-ms98-a-0020,60.907125,61.097125,way,I,sv,u-20-2
sw4707A-ms98-a-0020,61.097125,61.507125,taxes,I,sv,u-20-2
sw4707A-ms98-a-0020,61.507125,61.567125,are,I,sv,u-20-2
sw4707A-ms98-a-0020,61.567125,62.197125,distributed,I,sv,u-20-2
sw4707A-ms98-a-0021,62.993250,63.343250,um,B,sd,u-20-3
sw4707A-ms98-a-0021,63.433250,63.493250,i,I,sd,u-20-3
sw4707A-ms98-a-0021,63.493250,63.713250,just,I,sd,u-20-3
sw4707A-ms98-a-0021,63.713250,64.023250,finished,I,sd,u-20-3
sw4707A-ms98-a-0021,64.453250,64.903250,fuming,I,sd,u-20-3
sw4707A-ms98-a-0021,64.903250,65.033250,at,I,sd,u-20-3
sw4707A-ms98-a-0021,65.033250,65.093250,the,I,sd,u-20-3
