sw3138B-ms98-a-0002,1.203875,1.453875,okay,B,o,u-1-1
sw3138B-ms98-a-0002,1.453875,1.513875,i,B,sd^t,u-1-2
sw3138B-ms98-a-0002,1.513875,1.693875,guess,I,sd^t,u-1-2
sw3138B-ms98-a-0002,1.693875,1.783875,we're,I,sd^t,u-1-2
sw3138B-ms98-a-0002,1.783875,1.963875,going,I,sd^t,u-1-2
sw3138B-ms98-a-0002,1.963875,2.033875,to,I,sd^t,u-1-2
sw3138B-ms98-a-0002,2.033875,2.463875,discuss,I,sd^t,u-1-2
sw3138B-ms98-a-0002,2.463875,2.733875,food,I,sd^t,u-1-2
sw3138B-ms98-a-0002,2.753875,2.843875,and,I,sd^t,u-1-2
sw3138B-ms98-a-0002,2.843875,3.233875,cooking,I,sd^t,u-1-2
sw3138B-ms98-a-0003,4.014875,4.104875,do,B,qy,u-3-1
sw3138B-ms98-a-0003,4.104875,4.204875,you,I,qy,u-3-1
sw3138B-ms98-a-0003,4.204875,4.504875,enjoy,I,qy,u-3-1
sw3138B-ms98-a-0003,4.504875,4.834875,cooking,I,qy,u-3-1
sw3138B-ms98-a-0004,7.294750,7.624750,[laughter],O,,
sw3138B-ms98-a-0005,8.820000,8.940000,i'm,B,sd,u-7-1
sw3138B-ms98-a-0005,8.940000,9.170000,kind,I,sd,u-7-1
sw3138B-ms98-a-0005,9.170000,9.270000,of,I,sd,u-7-1
sw3138B-ms98-a-0005,9.270000,9.440000,that,I,sd,u-7-1
sw3138B-ms98-a-0005,9.440000,9.570000,way,I,sd,u-7-1
sw3138B-ms98-a-0005,9.570000,9.830000,too,I,sd,u-7-1
sw3138B-ms98-a-0005,9.830000,9.990000,when,B,sd,u-7-2
sw3138B-ms98-a-0005,9.990000,10.070000,i,I,sd,u-7-2
sw3138B-ms98-a-0005,10.070000,10.270000,have,I,sd,u-7-2
sw3138B-ms98-a-0005,10.640000,10.720000,i,I,sd,u-7-2
sw3138B-ms98-a-0005,10.870000,10.900000,i,I,sd,u-7-2
sw3138B-ms98-a-0005,10.900000,11.200000,enjoy,I,sd,u-7-2
sw3138B-ms98-a-0005,11.200000,11.880000,cooking,I,sd,u-7-2
sw3138B-ms98-a-0005,12.330000,12.430000,when,I,sd,u-7-2
sw3138B-ms98-a-0005,12.430000,12.480000,i,I,sd,u-7-2
sw3138B-ms98-a-0005,12.530000,12.650000,have,I,sd,u-7-2
sw3138B-ms98-a-0005,12.650000,13.130000,time,I,sd,u-7-2
sw3138B-ms98-a-0006,13.904750,13.984750,i,B,sd,u-9-1
