sw2235B-ms98-a-0002,0.831875,1.299250,okay,B,o,u-1-1
sw2235B-ms98-a-0004,2.721875,3.028750,hi,B,fp,u-3-1
sw2235B-ms98-a-0006,4.592375,4.972375,um,B,ny,u-5-1
sw2235B-ms98-a-0006,4.972375,5.206250,yeah,I,ny,u-5-1
sw2235B-ms98-a-0006,5.206250,5.652250,sure,B,na,u-5-2
sw2235B-ms98-a-0006,5.991250,6.572375,um,B,sv,u-5-3
sw2235B-ms98-a-0006,6.772375,6.918375,i,I,sv,u-5-3
sw2235B-ms98-a-0006,6.918375,7.820500,think,I,sv,u-5-3
sw2235B-ms98-a-0006,7.820500,7.971250,i,I,sv,u-5-3
sw2235B-ms98-a-0006,7.971250,8.222375,think,I,sv,u-5-3
sw2235B-ms98-a-0006,8.222375,8.322375,we,I,sv,u-5-3
sw2235B-ms98-a-0006,8.322375,8.492375,should,I,sv,u-5-3
sw2235B-ms98-a-0006,8.492375,8.626500,have,I,sv,u-5-3
sw2235B-ms98-a-0006,8.626500,8.732000,a,I,sv,u-5-3
sw2235B-ms98-a-0006,8.732000,9.232375,balanced,I,sv,u-5-3
sw2235B-ms98-a-0006,9.232375,9.814375,budget,I,sv,u-5-3
sw2235B-ms98-a-0006,9.814375,10.080750,even,I,sv,u-5-3
sw2235B-ms98-a-0006,10.080750,10.272375,if,I,sv,u-5-3
sw2235B-ms98-a-0006,10.272375,10.352375,it,I,sv,u-5-3
sw2235B-ms98-a-0006,10.352375,10.752375,means,I,sv,u-5-3
sw2235B-ms98-a-0006,11.312375,11.600500,that,I,sv,u-5-3
sw2235B-ms98-a-0006,11.600500,12.222375,services,I,sv,u-5-3
sw2235B-ms98-a-0006,12.222375,12.505625,are,I,sv,u-5-3
sw2235B-ms98-a-0006,12.505625,13.167375,dramatically,I,sv,u-5-3
sw2235B-ms98-a-0006,13.167375,13.412375,cut,I,sv,u-5-3
sw2235B-ms98-a-0006,13.412375,13.832375,back,I,sv,u-5-3
sw2235B-ms98-a-0007,14.213375,14.328000,if,B,sv,u-5-4
sw2235B-ms98-a-0007,14.328000,14.441875,you,I,sv,u-5-4
sw2235B-ms98-a-0007,14.441875,14.703375,can't,I,sv,u-5-4
sw2235B-ms98-a-0007,14.703375,14.980000,pay,I,sv,u-5-4
sw2235B-ms98-a-0007,14.980000,15.213375,for,I,sv,u-5-4
sw2235B-ms98-a-0007,15.213375,15.303375,it,I,sv,u-5-4
sw2235B-ms98-a-0007,15.303375,15.463375,you,I,sv,u-5-4
sw2235B-ms98-a-0007,15.463375,15.803375,shouldn't,I,sv,u-5-4
sw2235B-ms98-a-0007,15.803375,16.063375,have,I,sv,u-5-4
sw2235B-ms98-a-0007,16.063375,16.333375,it,I,sv,u-5-4
sw2235B-ms98-a-0007,16.333375,16.863375,period,B,o,u-5-5
sw2235B-ms98-a-0008,17.623250,18.143250,and,B,%,u-5-6
sw2235B-ms98-a-0009,19.020250,19.300250,that's,B,%,u-7-1
sw2235B-ms98-a-0009,19.300250,19.460250,just,I,%,u-7-1
sw2235B-ms98-a-0011,22.673375,23.002625,um-hum,B,b,u-9-1
sw2235B-ms98-a-0013,30.080750,30.630750,well,B,%,u-11-1
sw2235B-ms98-a-0014,32.000500,32.549500,[laughter],O,,
sw2235B-ms98-a-0015,32.915250,33.051750,i,B,ar,u-13-1
sw2235B-ms98-a-0015,33.051750,33.195250,don't,I,ar,u-13-1
sw2235B-ms98-a-0015,33.195250,33.360625,have,I,ar,u-13-1
sw2235B-ms98-a-0015,33.360625,33.494375,a,I,ar,u-13-1
sw2235B-ms98-a-0015,33.494375,33.835250,master,I,ar,u-13-1
sw2235B-ms98-a-0015,33.835250,34.289875,charge,I,ar,u-13-1
sw2235B-ms98-a-0015,34.289875,34.587000,thank,B,o,u-13-2
sw2235B-ms98-a-0015,34.587000,34.761875,you,I,o,u-13-2
sw2235B-ms98-a-0015,34.761875,35.308125,[laughter],O,,
sw2235B-ms98-a-0017,38.934000,39.497500,right,B,aa,u-15-1
sw2235B-ms98-a-0017,39.924000,40.074000,but,B,sv,u-17-1
sw2235B-ms98-a-0017,40.074000,40.344500,that's,I,sv,u-17-1
sw2235B-ms98-a-0017,40.344500,40.472625,the,I,sv,u-17-1
sw2235B-ms98-a-0017,40.472625,41.074000,problem,I,sv,u-17-1
sw2235B-ms98-a-0017,41.074000,41.506750,see,I,sv,u-17-1
sw2235B-ms98-a-0017,42.156375,42.354000,as,O,,
sw2235B-ms98-a-0017,42.354000,42.544000,our,B,sv,u-17-2
sw2235B-ms98-a-0017,42.544000,43.049625,system,I,sv,u-17-2
