sw2570A-ms98-a-0003,3.997875,4.299000,okay,B,aa,u-2-1
sw2570A-ms98-a-0003,4.299000,4.539000,my,B,sd,u-2-2
sw2570A-ms98-a-0003,4.539000,5.079000,hobby,I,sd,u-2-2
sw2570A-ms98-a-0003,5.079000,5.419000,is,I,sd,u-2-2
sw2570A-ms98-a-0003,5.419000,5.758375,uh,I,sd,u-2-2
sw2570A-ms98-a-0003,5.758375,6.379000,sewing,I,sd,u-2-2
sw2570A-ms98-a-0003,6.379000,6.539000,i,B,sd,u-2-3
sw2570A-ms98-a-0003,6.539000,6.779000,i've,I,sd,u-2-3
sw2570A-ms98-a-0003,6.779000,7.130500,just,I,sd,u-2-3
sw2570A-ms98-a-0003,7.428000,7.609000,uh,I,sd,u-2-3
sw2570A-ms98-a-0003,7.609000,8.049000,started,I,sd,u-2-3
sw2570A-ms98-a-0003,8.049000,8.459000,learning,I,sd,u-2-3
sw2570A-ms98-a-0003,8.459000,8.649000,how,I,sd,u-2-3
sw2570A-ms98-a-0003,8.649000,8.779000,to,I,sd,u-2-3
sw2570A-ms98-a-0003,8.779000,9.325750,sew,I,sd,u-2-3
sw2570A-ms98-a-0004,10.276125,10.693375,and,B,sd,u-2-4
sw2570A-ms98-a-0004,10.693375,11.005125,uh,I,sd,u-2-4
sw2570A-ms98-a-0004,11.005125,11.234875,i've,I,sd,u-2-4
sw2570A-ms98-a-0004,11.234875,11.593375,taken,I,sd,u-2-4
sw2570A-ms98-a-0004,11.593375,11.803375,some,I,sd,u-2-4
sw2570A-ms98-a-0004,11.803375,12.824625,classes,I,sd,u-2-4
sw2570A-ms98-a-0004,13.031250,13.223375,and,B,sd,u-2-5
sw2570A-ms98-a-0004,13.223375,13.343375,i've,I,sd,u-2-5
sw2570A-ms98-a-0004,13.343375,13.543375,made,I,sd,u-2-5
sw2570A-ms98-a-0004,13.543375,13.653375,a,I,sd,u-2-5
sw2570A-ms98-a-0004,13.653375,14.013375,few,I,sd,u-2-5
sw2570A-ms98-a-0004,14.013375,14.233375,few,I,sd,u-2-5
sw2570A-ms98-a-0004,14.233375,14.883375,garments,I,sd,u-2-5
sw2570A-ms98-a-0004,14.883375,14.973375,do,B,qy,u-2-6
sw2570A-ms98-a-0004,14.973375,15.133375,you,I,qy,u-2-6
sw2570A-ms98-a-0004,15.133375,15.353375,sew,I,qy,u-2-6
sw2570A-ms98-a-0004,15.353375,15.503375,at,I,qy,u-2-6
sw2570A-ms98-a-0004,15.503375,15.752375,all,I,qy,u-2-6
sw2570A-ms98-a-0006,17.830875,18.011375,did,B,bh,u-4-1
sw2570A-ms98-a-0006,18.011375,18.322500,you,I,bh,u-4-1
sw2570A-ms98-a-0008,31.505375,32.060000,oh,B,b,u-6-1
sw2570A-ms98-a-0010,37.507250,38.158750,oh,B,b,u-8-1
sw2570A-ms98-a-0010,38.158750,38.494125,[laughter],O,,
sw2570A-ms98-a-0012,44.460000,44.829000,yeah,B,b,u-10-1
sw2570A-ms98-a-0013,45.811250,46.263125,uh-huh,B,b,u-10-2
sw2570A-ms98-a-0013,46.839375,47.010125,uh,B,sv,u-10-3
sw2570A-ms98-a-0013,47.010125,47.311250,clothes,I,sv,u-10-3
sw2570A-ms98-a-0013,47.311250,47.371250,are,I,sv,u-10-3
sw2570A-ms98-a-0013,47.371250,47.621250,getting,I,sv,u-10-3
sw2570A-ms98-a-0013,47.621250,47.771250,so,I,sv,u-10-3
sw2570A-ms98-a-0013,47.771250,48.501250,expensive,I,sv,u-10-3
sw2570A-ms98-a-0013,48.501250,48.811250,now,I,sv,u-10-3
sw2570A-ms98-a-0013,48.811250,49.131250,in,I,sv,u-10-3
sw2570A-ms98-a-0013,49.131250,49.251250,in,I,sv,u-10-3
sw2570A-ms98-a-0013,49.251250,49.371250,the,I,sv,u-10-3
sw2570A-ms98-a-0013,49.371250,50.084750,stores,I,sv,u-10-3
sw2570A-ms98-a-0013,50.502875,50.751250,and,B,sv,u-10-4
sw2570A-ms98-a-0013,50.751250,50.891250,the,I,sv,u-10-4
sw2570A-ms98-a-0013,50.891250,51.011250,the,I,sv,u-10-4
sw2570A-ms98-a-0013,51.011250,51.621250,quality,I,sv,u-10-4
sw2570A-ms98-a-0013,51.621250,52.021250,is,I,sv,u-10-4
sw2570A-ms98-a-0013,52.021250,52.281250,is,I,sv,u-10-4
sw2570A-ms98-a-0013,52.281250,52.791250,sometimes,I,sv,u-10-4
sw2570A-ms98-a-0013,52.791250,53.011250,so,I,sv,u-10-4
sw2570A-ms98-a-0013,53.011250,53.634125,poor,I,sv,u-10-4
sw2570A-ms98-a-0013,54.315875,54.791250,that,I,sv,u-10-4
sw2570A-ms98-a-0013,54.791250,55.101250,uh,B,+,u-12-1
sw2570A-ms98-a-0013,55.101250,55.304000,it,I,+,u-12-1
sw2570A-ms98-a-0013,55.428375,55.761250,it,I,+,u-12-1
sw2570A-ms98-a-0013,55.761250,56.041250,really,I,+,u-12-1
sw2570A-ms98-a-0013,56.041250,56.241250,is,I,+,u-12-1
sw2570A-ms98-a-0013,56.241250,56.621250,worth,I,+,u-12-1
sw2570A-ms98-a-0013,56.621250,56.881250,while,I,+,u-12-1
sw2570A-ms98-a-0013,56.881250,57.071250,to,I,+,u-12-1
sw2570A-ms98-a-0013,57.071250,57.578500,sew,I,+,u-12-1
sw2570A-ms98-a-0015,65.412000,65.793875,right,B,aa,u-14-1
sw2570A-ms98-a-0015,65.793875,66.081875,an,I,aa,u-14-1
sw2570A-ms98-a-0017,71.939250,72.456625,yeah,B,b,u-16-1
sw2570A-ms98-a-0019,74.579250,74.855375,it,B,aa,u-18-1
sw2570A-ms98-a-0019,74.855375,75.225375,certainly,I,aa,u-18-1
sw2570A-ms98-a-0019,75.225375,75.365375,is,I,aa,u-18-1
sw2570A-ms98-a-0019,75.365375,75.455375,and,B,sd,u-18-2
sw2570A-ms98-a-0019,75.455375,75.515375,the,I,sd,u-18-2
sw2570A-ms98-a-0019,75.515375,76.035375,patterns,I,sd,u-18-2
sw2570A-ms98-a-0019,76.035375,76.305375,have,I,sd,u-18-2
sw2570A-ms98-a-0019,76.305375,76.535375,gone,I,sd,u-18-2
sw2570A-ms98-a-0019,76.535375,76.705375,up,I,sd,u-18-2
sw2570A-ms98-a-0019,76.705375,77.485375,tremendously,I,sd,u-18-2
sw2570A-ms98-a-0019,77.485375,77.795375,too,I,sd,u-18-2
sw2570A-ms98-a-0019,77.795375,77.885375,the,I,sd,u-18-2
sw2570A-ms98-a-0019,77.885375,78.425375,prices,I,sd,u-18-2
sw2570A-ms98-a-0019,78.425375,78.555375,for,I,sd,u-18-2
sw2570A-ms98-a-0019,78.555375,78.925375,them,I,sd,u-18-2
sw2570A-ms98-a-0020,79.642125,79.750000,you,I,sd,u-18-2
sw2570A-ms98-a-0020,79.750000,79.930000,used,I,sd,u-18-2
sw2570A-ms98-a-0020,79.930000,79.990000,to,I,sd,u-18-2
sw2570A-ms98-a-0020,79.990000,80.130000,could,I,sd,u-18-2
sw2570A-ms98-a-0020,80.130000,80.477250,get,I,sd,u-18-2
sw2570A-ms98-a-0020,80.477250,80.600000,you,I,sd,u-18-2
sw2570A-ms98-a-0020,80.600000,80.710000,know,I,sd,u-18-2
sw2570A-ms98-a-0020,80.710000,80.780000,a,I,sd,u-18-2
sw2570A-ms98-a-0020,80.780000,81.110000,pattern,I,sd,u-18-2
sw2570A-ms98-a-0020,81.110000,81.220000,for,I,sd,u-18-2
sw2570A-ms98-a-0020,81.220000,81.420000,two,I,sd,u-18-2
sw2570A-ms98-a-0020,81.420000,81.500000,or,I,sd,u-18-2
sw2570A-ms98-a-0020,81.500000,81.700000,three,I,sd,u-18-2
sw2570A-ms98-a-0020,81.700000,82.130000,dollars,I,sd,u-18-2
sw2570A-ms98-a-0020,82.130000,82.350000,now,I,sd,u-18-2
sw2570A-ms98-a-0020,82.350000,82.640000,they're,I,sd,u-18-2
sw2570A-ms98-a-0020,82.640000,83.055375,like,I,sd,u-18-2
sw2570A-ms98-a-0020,83.748500,83.890000,you,I,sd,u-18-2
sw2570A-ms98-a-0020,83.890000,84.080000,know,I,sd,u-18-2
sw2570A-ms98-a-0020,84.080000,84.660000,five,I,sd,u-18-2
sw2570A-ms98-a-0020,84.660000,85.100000,six,I,sd,u-18-2
sw2570A-ms98-a-0020,85.100000,85.540000,seven,I,sd,u-18-2
sw2570A-ms98-a-0020,85.540000,86.010000,eight,I,sd,u-18-2
sw2570A-ms98-a-0021,86.638875,86.901750,oh,B,nn,u-20-1
sw2570A-ms98-a-0021,86.901750,87.198875,no,I,nn,u-20-1
sw2570A-ms98-a-0021,87.198875,87.318875,i'm,B,sd^e,u-20-2
sw2570A-ms98-a-0021,87.318875,87.718000,not,I,sd^e,u-20-2
sw2570A-ms98-a-0022,89.438625,89.997375,huh-uh,O,,
sw2570A-ms98-a-0022,90.151375,90.667375,no,B,%,u-22-2
sw2570A-ms98-a-0022,90.957125,91.197375,the,B,sd,u-22-3
sw2570A-ms98-a-0022,91.197375,91.577750,the,I,sd,u-22-3
sw2570A-ms98-a-0022,91.709500,92.118250,cheapest,I,sd,u-22-3
sw2570A-ms98-a-0022,92.118250,92.378250,ones,I,sd,u-22-3
sw2570A-ms98-a-0022,92.378250,92.628250,now,I,sd,u-22-3
sw2570A-ms98-a-0022,92.628250,92.768250,are,I,sd,u-22-3
sw2570A-ms98-a-0022,92.768250,92.998250,like,I,sd,u-22-3
sw2570A-ms98-a-0022,92.998250,93.368250,maybe,I,sd,u-22-3
sw2570A-ms98-a-0022,93.368250,93.572500,f[our]-,I,sd,u-22-3
sw2570A-ms98-a-0022,93.572500,93.928250,uh,I,sd,u-22-3
sw2570A-ms98-a-0022,93.928250,94.408250,four,I,sd,u-22-3
sw2570A-ms98-a-0022,94.408250,94.528250,or,I,sd,u-22-3
sw2570A-ms98-a-0022,94.528250,94.918250,five,I,sd,u-22-3
sw2570A-ms98-a-0022,94.918250,95.228250,five,I,sd,u-22-3
sw2570A-ms98-a-0022,95.228250,95.746750,dollars,I,sd,u-22-3
sw2570A-ms98-a-0023,96.224625,97.036250,six,B,+,u-24-1
sw2570A-ms98-a-0023,97.036250,97.416250,seven,I,+,u-24-1
sw2570A-ms98-a-0023,97.416250,97.506250,and,B,sd,u-24-2
sw2570A-ms98-a-0023,97.506250,97.646250,then,I,sd,u-24-2
sw2570A-ms98-a-0023,97.646250,97.736250,you,I,sd,u-24-2
sw2570A-ms98-a-0023,97.736250,97.876250,get,I,sd,u-24-2
sw2570A-ms98-a-0023,97.876250,98.056250,into,I,sd,u-24-2
sw2570A-ms98-a-0023,98.056250,98.176250,the,I,sd,u-24-2
sw2570A-ms98-a-0023,98.176250,98.656250,vogues,I,sd,u-24-2
sw2570A-ms98-a-0023,98.656250,98.806250,they,B,sd,u-24-3
sw2570A-ms98-a-0023,98.806250,99.006250,get,I,sd,u-24-3
sw2570A-ms98-a-0023,99.006250,99.186250,up,I,sd,u-24-3
sw2570A-ms98-a-0023,99.186250,99.216250,t[o]-,I,sd,u-24-3
sw2570A-ms98-a-0023,99.216250,99.676250,into,I,sd,u-24-3
sw2570A-ms98-a-0023,99.676250,100.156250,twelve,I,sd,u-24-3
sw2570A-ms98-a-0023,100.156250,100.326250,and,I,sd,u-24-3
sw2570A-ms98-a-0023,100.326250,101.086250,fifteen,I,sd,u-24-3
sw2570A-ms98-a-0023,101.086250,101.474750,and,I,sd,u-24-3
sw2570A-ms98-a-0023,101.821250,102.106250,on,B,+,u-26-1
sw2570A-ms98-a-0023,102.106250,102.376250,like,I,+,u-26-1
sw2570A-ms98-a-0023,102.376250,102.794875,that,I,+,u-26-1
sw2570A-ms98-a-0025,106.080000,106.450000,uh,B,sd,u-28-1
sw2570A-ms98-a-0025,106.450000,106.620000,right,I,sd,u-28-1
sw2570A-ms98-a-0025,106.620000,106.800000,now,I,sd,u-28-1
sw2570A-ms98-a-0025,106.800000,106.940000,i'm,I,sd,u-28-1
sw2570A-ms98-a-0025,106.940000,107.140000,just,I,sd,u-28-1
sw2570A-ms98-a-0025,107.140000,107.380000,sewing,I,sd,u-28-1
sw2570A-ms98-a-0025,107.380000,107.510000,for,I,sd,u-28-1
sw2570A-ms98-a-0025,107.510000,108.170000,myself,I,sd,u-28-1
sw2570A-ms98-a-0025,108.170000,108.374375,i,B,sd,u-28-2
sw2570A-ms98-a-0025,108.374375,108.619250,i,I,sd,u-28-2
sw2570A-ms98-a-0025,108.619250,108.800000,do,I,sd,u-28-2
sw2570A-ms98-a-0025,108.800000,109.070000,have,I,sd,u-28-2
sw2570A-ms98-a-0025,109.070000,109.290000,two,I,sd,u-28-2
sw2570A-ms98-a-0025,109.290000,109.960000,daughters,I,sd,u-28-2
sw2570A-ms98-a-0025,109.960000,110.298500,that,I,sd,u-28-2
sw2570A-ms98-a-0025,110.656375,110.810000,you,I,sd,u-28-2
sw2570A-ms98-a-0025,110.810000,111.050000,know,I,sd,u-28-2
sw2570A-ms98-a-0025,111.050000,111.246375,out,I,sd,u-28-2
sw2570A-ms98-a-0025,111.446000,111.900000,they're,I,sd,u-28-2
sw2570A-ms98-a-0025,111.900000,112.120000,they're,I,sd,u-28-2
sw2570A-ms98-a-0025,112.120000,112.490000,grown,I,sd,u-28-2
sw2570A-ms98-a-0025,112.490000,112.730000,now,I,sd,u-28-2
sw2570A-ms98-a-0025,112.730000,113.068500,though,I,sd,u-28-2
sw2570A-ms98-a-0025,113.475250,113.690000,i,B,sd,u-28-3
sw2570A-ms98-a-0025,113.690000,114.160000,wish,I,sd,u-28-3
sw2570A-ms98-a-0025,114.160000,114.310000,that,I,sd,u-28-3
sw2570A-ms98-a-0025,114.310000,114.450000,i,I,sd,u-28-3
sw2570A-ms98-a-0025,114.450000,114.800000,had,I,sd,u-28-3
sw2570A-ms98-a-0025,114.800000,115.220000,started,I,sd,u-28-3
sw2570A-ms98-a-0025,115.220000,115.730250,sewing,I,sd,u-28-3
sw2570A-ms98-a-0025,115.907250,116.130000,you,I,sd,u-28-3
sw2570A-ms98-a-0025,116.130000,116.300000,know,I,sd,u-28-3
sw2570A-ms98-a-0025,116.300000,116.460000,when,I,sd,u-28-3
sw2570A-ms98-a-0025,116.460000,116.590000,they,I,sd,u-28-3
sw2570A-ms98-a-0025,116.590000,116.750000,were,I,sd,u-28-3
