sw3120B-ms98-a-0002,1.292375,1.977625,okay,B,o,u-1-1
sw3120B-ms98-a-0003,2.711125,2.891125,well,B,qy,u-3-1
sw3120B-ms98-a-0003,2.891125,3.111125,did,I,qy,u-3-1
sw3120B-ms98-a-0003,3.111125,3.241125,you,I,qy,u-3-1
sw3120B-ms98-a-0003,3.241125,3.371125,go,I,qy,u-3-1
sw3120B-ms98-a-0003,3.371125,3.431125,to,I,qy,u-3-1
sw3120B-ms98-a-0003,3.431125,4.201125,college,I,qy,u-3-1
sw3120B-ms98-a-0004,5.040125,5.230125,and,B,qw,u-5-1
sw3120B-ms98-a-0004,5.230125,5.350125,where,I,qw,u-5-1
sw3120B-ms98-a-0004,5.350125,5.520125,did,I,qw,u-5-1
sw3120B-ms98-a-0004,5.520125,5.693375,you,I,qw,u-5-1
sw3120B-ms98-a-0004,5.693375,6.090125,go,I,qw,u-5-1
sw3120B-ms98-a-0006,9.636375,10.232375,uh-huh,B,b,u-7-1
sw3120B-ms98-a-0008,33.279625,34.180000,um-hum,B,b,u-9-1
sw3120B-ms98-a-0010,40.800125,40.910125,well,O,,
sw3120B-ms98-a-0010,40.910125,41.007125,i,B,sd,u-11-1
sw3120B-ms98-a-0010,41.007125,41.140125,went,I,sd,u-11-1
sw3120B-ms98-a-0010,41.140125,41.274250,to,I,sd,u-11-1
sw3120B-ms98-a-0010,41.274250,41.380125,the,I,sd,u-11-1
sw3120B-ms98-a-0010,41.380125,41.820125,University,I,sd,u-11-1
sw3120B-ms98-a-0010,41.820125,41.890125,of,I,sd,u-11-1
sw3120B-ms98-a-0010,41.890125,42.540125,Minnesota,I,sd,u-11-1
sw3120B-ms98-a-0012,44.598125,44.806625,i,B,aa,u-13-1
sw3120B-ms98-a-0012,44.806625,45.233375,am,I,aa,u-13-1
sw3120B-ms98-a-0012,45.233375,45.768125,uh-huh,B,aa,u-13-2
sw3120B-ms98-a-0012,45.768125,45.928125,where,B,qw,u-13-3
sw3120B-ms98-a-0012,45.928125,45.998125,do,I,qw,u-13-3
sw3120B-ms98-a-0012,45.998125,46.108125,you,I,qw,u-13-3
sw3120B-ms98-a-0012,46.108125,46.268125,live,I,qw,u-13-3
sw3120B-ms98-a-0012,46.268125,46.632375,now,I,qw,u-13-3
sw3120B-ms98-a-0014,49.143375,49.253375,well,B,sd,u-15-1
sw3120B-ms98-a-0014,49.253375,49.373375,i'm,I,sd,u-15-1
sw3120B-ms98-a-0014,49.373375,49.453375,in,I,sd,u-15-1
sw3120B-ms98-a-0014,49.453375,49.823375,Texas,I,sd,u-15-1
sw3120B-ms98-a-0014,49.823375,49.973375,i'm,B,sd,u-15-2
