sw4056B-ms98-a-0002,0.932250,1.319500,okay,B,aa,u-2-1
sw4056B-ms98-a-0002,1.659000,1.872625,all,B,aa,u-2-2
sw4056B-ms98-a-0002,1.872625,2.061750,right,I,aa,u-2-2
sw4056B-ms98-a-0004,6.794875,7.144875,uh-huh,B,b,u-4-1
sw4056B-ms98-a-0006,16.279750,16.625000,uh-huh,B,b^r,u-6-1
sw4056B-ms98-a-0008,23.105125,23.413250,uh-huh,B,b^r,u-8-1
sw4056B-ms98-a-0009,24.622625,24.772875,i-,O,,
sw4056B-ms98-a-0009,25.010250,25.120375,i,B,sd,u-10-1
sw4056B-ms98-a-0009,25.120375,25.380375,work,I,sd,u-10-1
sw4056B-ms98-a-0009,25.380375,25.520375,for,I,sd,u-10-1
sw4056B-ms98-a-0009,25.520375,25.580375,the,I,sd,u-10-1
sw4056B-ms98-a-0009,25.580375,26.150375,University,I,sd,u-10-1
sw4056B-ms98-a-0009,26.150375,26.220375,of,I,sd,u-10-1
sw4056B-ms98-a-0009,26.220375,26.340375,New,I,sd,u-10-1
sw4056B-ms98-a-0009,26.340375,26.862000,Hampshire,I,sd,u-10-1
sw4056B-ms98-a-0009,26.978875,27.500375,and,B,sv,u-10-2
sw4056B-ms98-a-0009,27.500375,27.654375,uh,B,+,u-12-1
sw4056B-ms98-a-0010,28.137500,28.238625,our,I,+,u-12-1
sw4056B-ms98-a-0010,28.238625,28.638625,benefits,I,+,u-12-1
sw4056B-ms98-a-0010,28.638625,29.068625,package,I,+,u-12-1
sw4056B-ms98-a-0010,29.068625,29.458625,isn't,I,+,u-12-1
sw4056B-ms98-a-0010,29.458625,29.854125,uh,I,+,u-12-1
sw4056B-ms98-a-0010,29.974625,30.188625,isn't,I,+,u-12-1
sw4056B-ms98-a-0010,30.188625,30.438625,quite,I,+,u-12-1
sw4056B-ms98-a-0010,30.438625,30.652000,as,I,+,u-12-1
sw4056B-ms98-a-0010,30.652000,30.868625,good,I,+,u-12-1
sw4056B-ms98-a-0010,30.868625,31.078625,in,I,+,u-12-1
sw4056B-ms98-a-0010,31.078625,31.218625,in,I,+,u-12-1
sw4056B-ms98-a-0010,31.218625,31.498625,some,I,+,u-12-1
sw4056B-ms98-a-0010,31.498625,31.888625,ways,I,+,u-12-1
