sw3063B-ms98-a-0002,5.402875,5.898000,uh-huh,B,b,u-2-1
sw3063B-ms98-a-0005,12.748250,13.027875,yeah,B,aa,u-6-1
sw3063B-ms98-a-0005,13.027875,13.317875,that's,B,sv,u-6-2
sw3063B-ms98-a-0005,13.317875,14.127375,probably,I,sv,u-6-2
sw3063B-ms98-a-0005,14.835125,15.357125,a,I,sv,u-6-2
sw3063B-ms98-a-0005,15.357125,16.027875,major,I,sv,u-6-2
sw3063B-ms98-a-0005,16.027875,16.415750,one,I,sv,u-6-2
sw3063B-ms98-a-0005,16.622875,16.717875,i,B,sv,u-6-3
sw3063B-ms98-a-0005,16.717875,17.137875,think,I,sv,u-6-3
sw3063B-ms98-a-0005,17.137875,17.277875,uh,I,sv,u-6-3
sw3063B-ms98-a-0005,17.277875,18.295625,individually,I,sv,u-6-3
sw3063B-ms98-a-0006,19.372500,19.863250,uh,I,sv,u-6-3
sw3063B-ms98-a-0007,21.242250,21.578125,just,I,sv,u-6-3
sw3063B-ms98-a-0007,21.578125,21.850250,by,I,sv,u-6-3
sw3063B-ms98-a-0007,21.850250,22.130250,the,I,sv,u-6-3
sw3063B-ms98-a-0007,22.130250,22.610250,vast,I,sv,u-6-3
sw3063B-ms98-a-0007,22.610250,22.960250,number,I,sv,u-6-3
sw3063B-ms98-a-0007,22.960250,23.060250,of,I,sv,u-6-3
sw3063B-ms98-a-0007,23.060250,23.490250,people,I,sv,u-6-3
sw3063B-ms98-a-0007,23.490250,23.760250,there,I,sv,u-6-3
sw3063B-ms98-a-0007,23.760250,23.930250,are,I,sv,u-6-3
sw3063B-ms98-a-0007,23.930250,24.318625,there's,I,sv,u-6-3
sw3063B-ms98-a-0007,24.898750,25.020250,i,I,sv,u-6-3
sw3063B-ms98-a-0007,25.020250,25.260250,think,I,sv,u-6-3
sw3063B-ms98-a-0007,25.260250,25.770250,cars,I,sv,u-6-3
sw3063B-ms98-a-0007,25.770250,26.060250,are,I,sv,u-6-3
sw3063B-ms98-a-0007,26.060250,26.450250,also,I,sv,u-6-3
sw3063B-ms98-a-0007,26.450250,26.490250,a,I,sv,u-6-3
sw3063B-ms98-a-0007,26.490250,27.060375,major,I,sv,u-6-3
sw3063B-ms98-a-0007,27.395625,28.020250,contributor,I,sv,u-6-3
sw3063B-ms98-a-0007,28.020250,28.360250,to,I,sv,u-6-3
sw3063B-ms98-a-0007,28.360250,28.615625,it,I,sv,u-6-3
sw3063B-ms98-a-0009,31.668375,32.049000,yeah,B,b,u-10-1
sw3063B-ms98-a-0009,32.049000,32.777750,vehicles,B,b^m,u-10-2
sw3063B-ms98-a-0011,41.138875,41.322375,[vocalized-noise],O,,
sw3063B-ms98-a-0012,42.868000,43.521500,uh-huh,B,b,u-18-1
sw3063B-ms98-a-0013,44.415250,44.862875,uh-huh,B,b^r,u-18-2
sw3063B-ms98-a-0016,50.964000,51.700625,[laughter],O,,
sw3063B-ms98-a-0018,58.150250,58.150250,<b_aside>,O,,
sw3063B-ms98-a-0018,58.150250,58.598625,just,B,t3,u-24-1
sw3063B-ms98-a-0018,58.598625,58.700250,a,I,t3,u-24-1
sw3063B-ms98-a-0018,58.700250,58.910250,minute,I,t3,u-24-1
sw3063B-ms98-a-0018,58.910250,59.090250,i'm,I,t3,u-24-1
sw3063B-ms98-a-0018,59.090250,59.160250,on,I,t3,u-24-1
sw3063B-ms98-a-0018,59.160250,59.370250,the,I,t3,u-24-1
sw3063B-ms98-a-0018,59.370250,59.640250,phone,I,t3,u-24-1
sw3063B-ms98-a-0018,59.640250,59.640250,<e_aside>,O,,
sw3063B-ms98-a-0020,64.392500,64.938625,uh-huh,B,b,u-26-1
sw3063B-ms98-a-0022,71.887500,72.228000,yeah,B,b,u-30-1
sw3063B-ms98-a-0022,73.185750,73.365750,well,B,%,u-34-1
sw3063B-ms98-a-0022,73.365750,73.495750,it,I,%,u-34-1
sw3063B-ms98-a-0024,75.959750,76.693125,yes,B,aa,u-36-1
sw3063B-ms98-a-0024,76.693125,76.847625,[laughter-i],O,,
sw3063B-ms98-a-0024,76.847625,77.247625,[laughter-have],O,,
sw3063B-ms98-a-0024,77.586625,77.657625,i,B,sd,u-38-1
sw3063B-ms98-a-0024,77.657625,77.817625,have,I,sd,u-38-1
sw3063B-ms98-a-0024,77.817625,78.337625,five,I,sd,u-38-1
sw3063B-ms98-a-0024,78.337625,78.447625,in,I,sd,u-38-1
sw3063B-ms98-a-0024,78.447625,78.507625,the,I,sd,u-38-1
sw3063B-ms98-a-0024,78.507625,78.957625,kitchen,I,sd,u-38-1
sw3063B-ms98-a-0024,78.957625,79.057625,at,I,sd,u-38-1
sw3063B-ms98-a-0024,79.057625,79.127625,the,I,sd,u-38-1
sw3063B-ms98-a-0024,79.127625,79.433875,moment,I,sd,u-38-1
sw3063B-ms98-a-0024,79.723875,79.723875,<b_aside>,O,,
sw3063B-ms98-a-0024,79.723875,79.797625,you,B,t3,u-38-2
sw3063B-ms98-a-0024,79.797625,79.977625,need,I,t3,u-38-2
sw3063B-ms98-a-0024,79.977625,80.057625,to,I,t3,u-38-2
sw3063B-ms98-a-0024,80.057625,80.407625,shut,I,t3,u-38-2
sw3063B-ms98-a-0024,80.407625,80.487625,the,I,t3,u-38-2
sw3063B-ms98-a-0024,80.487625,80.797625,door,I,t3,u-38-2
sw3063B-ms98-a-0024,80.797625,81.207625,please,I,t3,u-38-2
sw3063B-ms98-a-0024,81.207625,81.207625,<e_aside>,O,,
sw3063B-ms98-a-0025,81.756500,81.756500,<b_aside>,O,,
sw3063B-ms98-a-0025,81.756500,82.083625,shut,B,t3,u-38-3
sw3063B-ms98-a-0025,82.083625,82.163625,the,I,t3,u-38-3
sw3063B-ms98-a-0025,82.163625,82.513625,door,I,t3,u-38-3
sw3063B-ms98-a-0025,82.513625,82.926125,right,I,t3,u-38-3
sw3063B-ms98-a-0025,83.076750,83.483625,now,I,t3,u-38-3
sw3063B-ms98-a-0025,83.483625,83.483625,<e_aside>,O,,
sw3063B-ms98-a-0026,84.042000,84.042000,<b_aside>,O,,
sw3063B-ms98-a-0026,84.042000,84.131500,we,B,t3,u-38-4
sw3063B-ms98-a-0026,84.131500,84.381500,have,I,t3,u-38-4
sw3063B-ms98-a-0026,84.381500,84.501500,the,I,t3,u-38-4
sw3063B-ms98-a-0026,84.501500,84.611500,air,I,t3,u-38-4
sw3063B-ms98-a-0026,84.611500,85.271500,conditioner,I,t3,u-38-4
sw3063B-ms98-a-0026,85.271500,85.681500,running,I,t3,u-38-4
sw3063B-ms98-a-0026,85.681500,85.681500,<e_aside>,O,,
sw3063B-ms98-a-0027,86.501625,86.501625,<b_aside>,O,,
sw3063B-ms98-a-0027,86.501625,86.719500,what,B,t3,u-38-5
sw3063B-ms98-a-0027,86.719500,86.799500,do,I,t3,u-38-5
sw3063B-ms98-a-0027,86.799500,86.859500,you,I,t3,u-38-5
sw3063B-ms98-a-0027,86.859500,87.286625,need,I,t3,u-38-5
sw3063B-ms98-a-0027,90.039125,90.525250,hurry,B,t3,u-38-6
sw3063B-ms98-a-0027,90.525250,90.759500,i'm,B,t3,u-38-7
sw3063B-ms98-a-0027,90.759500,90.939500,on,I,t3,u-38-7
sw3063B-ms98-a-0027,90.939500,91.057000,the,I,t3,u-38-7
sw3063B-ms98-a-0027,91.057000,91.419500,phone,I,t3,u-38-7
sw3063B-ms98-a-0027,91.419500,91.419500,<e_aside>,O,,
sw3063B-ms98-a-0028,93.338500,93.338500,<b_aside>,O,,
sw3063B-ms98-a-0028,93.338500,93.646125,yes,B,t3,u-38-8
sw3063B-ms98-a-0028,93.646125,93.746125,you,B,t3,u-38-9
sw3063B-ms98-a-0028,93.746125,94.033500,may,I,t3,u-38-9
sw3063B-ms98-a-0028,95.733750,95.836125,and,B,sd,u-38-10
sw3063B-ms98-a-0028,95.836125,95.936125,they,I,sd,u-38-10
sw3063B-ms98-a-0028,95.936125,96.226125,keep,I,sd,u-38-10
sw3063B-ms98-a-0028,96.226125,96.556125,turning,I,sd,u-38-10
sw3063B-ms98-a-0028,96.556125,96.616125,the,I,sd,u-38-10
sw3063B-ms98-a-0028,96.616125,96.896125,tape,I,sd,u-38-10
sw3063B-ms98-a-0028,96.896125,97.326125,recorder,I,sd,u-38-10
sw3063B-ms98-a-0028,97.326125,97.466125,up,I,sd,u-38-10
sw3063B-ms98-a-0028,97.466125,98.355500,besides,I,sd,u-38-10
sw3063B-ms98-a-0028,98.355500,99.162500,[laughter],O,,
sw3063B-ms98-a-0028,99.162500,99.162500,<e_aside>,O,,
sw3063B-ms98-a-0029,99.394625,100.755250,[laughter],O,,
sw3063B-ms98-a-0029,102.115875,102.733750,um,B,sd,u-42-1
sw3063B-ms98-a-0029,102.733750,102.863750,i,I,sd,u-42-1
sw3063B-ms98-a-0029,102.863750,103.153750,have,I,sd,u-42-1
sw3063B-ms98-a-0029,103.153750,103.533750,three,I,sd,u-42-1
sw3063B-ms98-a-0029,103.533750,103.663750,of,I,sd,u-42-1
sw3063B-ms98-a-0029,103.663750,103.913750,my,I,sd,u-42-1
sw3063B-ms98-a-0029,103.913750,104.253750,own,I,sd,u-42-1
sw3063B-ms98-a-0029,104.253750,104.643375,and,B,sd,u-42-2
sw3063B-ms98-a-0029,104.903250,105.141750,i,I,sd,u-42-2
sw3063B-ms98-a-0029,105.141750,105.713250,have,I,sd,u-42-2
sw3063B-ms98-a-0029,105.713250,105.943750,uh,I,sd,u-42-2
sw3063B-ms98-a-0029,105.943750,106.313750,two,I,sd,u-42-2
sw3063B-ms98-a-0029,106.313750,106.503750,that,I,sd,u-42-2
sw3063B-ms98-a-0029,106.503750,106.815875,i'm,I,sd,u-42-2
sw3063B-ms98-a-0029,107.188750,107.763750,tending,I,sd,u-42-2
sw3063B-ms98-a-0029,107.763750,107.953750,for,I,sd,u-42-2
sw3063B-ms98-a-0029,107.953750,108.023750,the,I,sd,u-42-2
sw3063B-ms98-a-0029,108.023750,108.682500,summer,I,sd,u-42-2
sw3063B-ms98-a-0029,109.168375,109.433750,off,B,+,u-44-1
sw3063B-ms98-a-0029,109.433750,109.553750,and,I,+,u-44-1
sw3063B-ms98-a-0029,109.553750,109.883750,on,I,+,u-44-1
sw3063B-ms98-a-0029,109.883750,110.259750,so,B,%,u-44-2
sw3063B-ms98-a-0031,113.942625,114.202625,they,B,sd,u-48-1
sw3063B-ms98-a-0031,114.202625,114.562625,cause,I,sd,u-48-1
sw3063B-ms98-a-0031,114.562625,114.792625,more,I,sd,u-48-1
sw3063B-ms98-a-0031,114.792625,115.082625,noise,I,sd,u-48-1
sw3063B-ms98-a-0031,115.082625,115.612625,pollution,I,sd,u-48-1
sw3063B-ms98-a-0031,115.612625,115.812625,than,I,sd,u-48-1
sw3063B-ms98-a-0031,115.812625,115.942625,air,I,sd,u-48-1
sw3063B-ms98-a-0031,115.942625,116.493500,pollution,I,sd,u-48-1
sw3063B-ms98-a-0031,116.493500,118.554875,[laughter],O,,
sw3063B-ms98-a-0032,119.408750,119.668000,that's,B,aa,u-50-1
sw3063B-ms98-a-0032,119.668000,120.085875,right,I,aa,u-50-1
sw3063B-ms98-a-0032,120.236500,120.568000,that's,B,aa^r,u-50-2
sw3063B-ms98-a-0032,120.568000,120.916000,right,I,aa^r,u-50-2
sw3063B-ms98-a-0034,122.931250,123.381000,yeah,B,b,u-52-1
sw3063B-ms98-a-0035,124.689250,125.126750,but,B,sv,u-54-1
sw3063B-ms98-a-0035,125.126750,125.496750,um,I,sv,u-54-1
sw3063B-ms98-a-0035,125.496750,125.626750,i,I,sv,u-54-1
sw3063B-ms98-a-0035,125.626750,125.956750,think,I,sv,u-54-1
sw3063B-ms98-a-0035,125.956750,126.501250,another,I,sv,u-54-1
sw3063B-ms98-a-0035,126.501250,127.070000,[vocalized-noise],O,,
sw3063B-ms98-a-0035,127.070000,127.246750,you,B,sd,u-54-2
sw3063B-ms98-a-0035,127.246750,127.396750,can,I,sd,u-54-2
sw3063B-ms98-a-0035,127.396750,127.716750,tell,I,sd,u-54-2
sw3063B-ms98-a-0035,127.716750,127.856750,when,I,sd,u-54-2
sw3063B-ms98-a-0035,127.856750,127.946750,you,I,sd,u-54-2
sw3063B-ms98-a-0035,127.946750,128.116750,go,I,sd,u-54-2
sw3063B-ms98-a-0035,128.116750,128.426750,around,I,sd,u-54-2
sw3063B-ms98-a-0035,128.426750,128.866750,cities,I,sd,u-54-2
sw3063B-ms98-a-0035,128.866750,128.946750,you,I,sd,u-54-2
sw3063B-ms98-a-0035,128.946750,129.146750,can,I,sd,u-54-2
sw3063B-ms98-a-0035,129.146750,129.916000,smell,I,sd,u-54-2
sw3063B-ms98-a-0035,130.495000,131.417500,specific,I,sd,u-54-2
sw3063B-ms98-a-0035,132.075375,132.426750,things,I,sd,u-54-2
sw3063B-ms98-a-0035,132.426750,132.829875,from,I,sd,u-54-2
sw3063B-ms98-a-0035,132.829875,133.276250,from,I,sd,u-54-2
sw3063B-ms98-a-0035,133.276250,133.717000,uh,I,sd,u-54-2
sw3063B-ms98-a-0035,133.717000,134.236750,specific,I,sd,u-54-2
sw3063B-ms98-a-0035,134.236750,135.137375,industries,I,sd,u-54-2
sw3063B-ms98-a-0036,135.684125,135.782625,i,B,sd,u-56-1
sw3063B-ms98-a-0036,135.782625,136.162625,remember,I,sd,u-56-1
sw3063B-ms98-a-0036,136.162625,136.612000,being,I,sd,u-56-1
sw3063B-ms98-a-0036,136.612000,136.838000,i-,O,,
sw3063B-ms98-a-0036,136.838000,136.982625,i,B,sd,u-56-2
sw3063B-ms98-a-0036,136.982625,137.182625,grew,I,sd,u-56-2
sw3063B-ms98-a-0036,137.182625,137.342625,up,I,sd,u-56-2
