sw3754A-ms98-a-0002,0.502125,0.987000,okay,B,o,u-1-1
sw3754A-ms98-a-0002,0.987000,1.097000,i,O,,
sw3754A-ms98-a-0002,1.097000,1.437000,pressed,B,sd^t,u-1-2
sw3754A-ms98-a-0002,1.437000,1.497000,the,I,sd^t,u-1-2
sw3754A-ms98-a-0002,1.497000,1.937000,button,I,sd^t,u-1-2
sw3754A-ms98-a-0002,1.937000,2.320750,so,O,,
sw3754A-ms98-a-0004,5.671000,5.878750,you,B,b^m,u-3-1
sw3754A-ms98-a-0004,5.878750,6.188750,haven't,I,b^m,u-3-1
sw3754A-ms98-a-0004,6.188750,6.348750,been,I,b^m,u-3-1
sw3754A-ms98-a-0004,6.348750,6.468750,to,I,b^m,u-3-1
sw3754A-ms98-a-0004,6.468750,6.628750,too,I,b^m,u-3-1
sw3754A-ms98-a-0004,6.628750,6.828750,many,I,b^m,u-3-1
sw3754A-ms98-a-0004,6.828750,7.335500,places,I,b^m,u-3-1
sw3754A-ms98-a-0005,8.354250,8.761375,okay,B,b,u-5-1
sw3754A-ms98-a-0005,8.761375,8.961375,well,O,,
sw3754A-ms98-a-0005,8.961375,9.131375,i've,O,,
sw3754A-ms98-a-0005,9.131375,9.311375,been,B,sd,u-5-2
sw3754A-ms98-a-0005,9.311375,9.481375,to,I,sd,u-5-2
sw3754A-ms98-a-0005,9.481375,10.071250,Hawaii,I,sd,u-5-2
sw3754A-ms98-a-0007,12.225625,12.345250,oh,O,,
sw3754A-ms98-a-0007,12.345250,12.575250,it's,O,,
sw3754A-ms98-a-0009,14.587625,14.896250,it's,O,,
sw3754A-ms98-a-0009,14.896250,15.629750,beautiful,B,sd,u-7-1
sw3754A-ms98-a-0013,26.165625,26.476875,well,B,sd,u-9-1
sw3754A-ms98-a-0013,26.476875,26.656875,there,I,sd,u-9-1
sw3754A-ms98-a-0013,26.656875,26.952125,is,I,sd,u-9-1
sw3754A-ms98-a-0013,27.144125,27.366875,there,I,sd,u-9-1
sw3754A-ms98-a-0013,27.366875,27.476875,is,I,sd,u-9-1
sw3754A-ms98-a-0013,27.476875,27.536875,a,I,sd,u-9-1
sw3754A-ms98-a-0013,27.536875,27.686875,lot,I,sd,u-9-1
sw3754A-ms98-a-0013,27.686875,27.766875,of,I,sd,u-9-1
sw3754A-ms98-a-0013,27.766875,28.416875,Japanese,I,sd,u-9-1
sw3754A-ms98-a-0013,28.416875,28.646875,over,I,sd,u-9-1
sw3754A-ms98-a-0013,28.646875,28.906875,there,I,sd,u-9-1
sw3754A-ms98-a-0013,28.906875,29.026875,and,B,%,u-9-2
sw3754A-ms98-a-0013,29.026875,29.350125,they're,O,,
sw3754A-ms98-a-0015,36.563000,36.951625,um-hum,B,b,u-11-1
sw3754A-ms98-a-0015,37.738750,38.090750,ooh,O,,
sw3754A-ms98-a-0015,38.090750,38.526875,well,B,ny,u-13-1
sw3754A-ms98-a-0015,38.526875,38.947625,yeah,I,ny,u-13-1
sw3754A-ms98-a-0015,38.947625,39.270625,there's,O,,
sw3754A-ms98-a-0015,39.903375,40.127625,it's,O,,
sw3754A-ms98-a-0015,40.127625,41.107625,commercialized,B,sd,u-13-3
sw3754A-ms98-a-0015,41.107625,41.297625,but,B,sd@,u-13-4
sw3754A-ms98-a-0015,41.297625,41.487625,there's,I,sd@,u-13-4
sw3754A-ms98-a-0015,41.487625,41.717625,still,I,sd@,u-13-4
sw3754A-ms98-a-0015,41.717625,41.787625,a,I,sd@,u-13-4
sw3754A-ms98-a-0015,41.787625,41.977625,lot,I,sd@,u-13-4
sw3754A-ms98-a-0015,41.977625,42.057625,of,I,sd@,u-13-4
sw3754A-ms98-a-0015,42.057625,42.457625,beautiful,I,sd@,u-13-4
sw3754A-ms98-a-0015,42.457625,42.917625,places,I,sd@,u-13-4
sw3754A-ms98-a-0015,42.917625,43.027625,to,I,sd@,u-13-4
sw3754A-ms98-a-0015,43.027625,43.267625,go,I,sd@,u-13-4
