sw4023B-ms98-a-0003,3.889625,4.224500,right,B,aa,u-2-1
sw4023B-ms98-a-0003,4.224500,4.366000,i-,O,,
sw4023B-ms98-a-0003,4.366000,4.588250,i-,O,,
sw4023B-ms98-a-0003,4.588250,4.664500,i,B,sd,u-2-2
sw4023B-ms98-a-0003,4.664500,4.934500,actually,I,sd,u-2-2
sw4023B-ms98-a-0003,4.934500,5.004500,i,I,sd,u-2-2
sw4023B-ms98-a-0003,5.004500,5.244500,live,I,sd,u-2-2
sw4023B-ms98-a-0003,5.244500,5.344500,in,I,sd,u-2-2
sw4023B-ms98-a-0003,5.344500,5.414500,the,I,sd,u-2-2
sw4023B-ms98-a-0003,5.414500,5.877375,city,I,sd,u-2-2
sw4023B-ms98-a-0003,6.198500,6.405625,and,B,sd,u-4-1
sw4023B-ms98-a-0003,6.405625,6.730125,uh,I,sd,u-4-1
sw4023B-ms98-a-0003,6.730125,6.884500,i,I,sd,u-4-1
sw4023B-ms98-a-0003,6.884500,7.134500,guess,I,sd,u-4-1
sw4023B-ms98-a-0003,7.134500,7.224500,it,I,sd,u-4-1
sw4023B-ms98-a-0003,7.224500,7.463500,is,I,sd,u-4-1
sw4023B-ms98-a-0003,7.742125,7.784500,a,I,sd,u-4-1
sw4023B-ms98-a-0003,7.784500,8.244500,concern,I,sd,u-4-1
sw4023B-ms98-a-0003,8.244500,8.384500,of,I,sd,u-4-1
sw4023B-ms98-a-0003,8.384500,8.722125,mine,I,sd,u-4-1
sw4023B-ms98-a-0003,9.301250,9.622625,uh,I,sd,u-4-1
sw4023B-ms98-a-0004,10.519000,10.579000,you,I,sd,u-4-1
sw4023B-ms98-a-0004,10.579000,10.709000,know,I,sd,u-4-1
sw4023B-ms98-a-0004,10.709000,10.859000,for,I,sd,u-4-1
sw4023B-ms98-a-0004,10.859000,10.999000,my,I,sd,u-4-1
sw4023B-ms98-a-0004,10.999000,11.129000,own,I,sd,u-4-1
sw4023B-ms98-a-0004,11.129000,11.679000,safety,I,sd,u-4-1
sw4023B-ms98-a-0006,16.136125,16.254250,oh,O,,
sw4023B-ms98-a-0006,16.254250,16.430375,that's,B,ba,u-6-1
sw4023B-ms98-a-0006,16.430375,16.671375,right,I,ba,u-6-1
sw4023B-ms98-a-0006,16.811250,17.230500,um,B,%@,u-6-2
sw4023B-ms98-a-0008,18.968750,19.218750,uh,B,+,u-8-1
sw4023B-ms98-a-0008,19.218750,19.361125,i,I,+,u-8-1
sw4023B-ms98-a-0008,19.361125,19.861625,think,I,+,u-8-1
sw4023B-ms98-a-0008,19.861625,20.048750,it,I,+,u-8-1
sw4023B-ms98-a-0008,20.048750,20.208750,is,I,+,u-8-1
sw4023B-ms98-a-0008,20.208750,20.468750,bad,I,+,u-8-1
sw4023B-ms98-a-0008,20.468750,20.558750,in,I,+,u-8-1
sw4023B-ms98-a-0008,20.558750,20.878750,certain,I,+,u-8-1
sw4023B-ms98-a-0008,20.878750,21.348750,areas,I,+,u-8-1
sw4023B-ms98-a-0008,21.348750,21.658750,however,B,sv,u-8-2
sw4023B-ms98-a-0008,21.658750,21.708750,i,I,sv,u-8-2
sw4023B-ms98-a-0008,21.708750,22.098750,think,I,sv,u-8-2
sw4023B-ms98-a-0008,22.098750,22.269500,uh,I,sv,u-8-2
sw4023B-ms98-a-0008,22.269500,22.448750,the,I,sv,u-8-2
sw4023B-ms98-a-0008,22.448750,22.648750,area,I,sv,u-8-2
sw4023B-ms98-a-0008,22.648750,22.758750,that,I,sv,u-8-2
sw4023B-ms98-a-0008,22.758750,22.818750,i,I,sv,u-8-2
sw4023B-ms98-a-0008,22.818750,23.058750,live,I,sv,u-8-2
sw4023B-ms98-a-0008,23.058750,23.198750,in,I,sv,u-8-2
sw4023B-ms98-a-0008,23.198750,23.388750,it's,I,sv,u-8-2
sw4023B-ms98-a-0008,23.388750,23.617500,not,I,sv,u-8-2
sw4023B-ms98-a-0009,24.317250,24.641125,uh,I,sv,u-8-2
sw4023B-ms98-a-0009,24.641125,24.903125,the,I,sv,u-8-2
sw4023B-ms98-a-0009,24.903125,25.023125,the,I,sv,u-8-2
sw4023B-ms98-a-0009,25.023125,25.353125,crime,I,sv,u-8-2
sw4023B-ms98-a-0009,25.353125,25.633125,level,I,sv,u-8-2
sw4023B-ms98-a-0009,25.633125,25.743125,is,I,sv,u-8-2
sw4023B-ms98-a-0009,25.743125,25.913125,not,I,sv,u-8-2
sw4023B-ms98-a-0009,25.913125,26.003125,as,I,sv,u-8-2
sw4023B-ms98-a-0009,26.003125,26.193125,high,I,sv,u-8-2
sw4023B-ms98-a-0009,26.193125,26.303125,as,I,sv,u-8-2
sw4023B-ms98-a-0009,26.303125,26.373125,it,I,sv,u-8-2
sw4023B-ms98-a-0009,26.373125,26.503125,is,I,sv,u-8-2
sw4023B-ms98-a-0009,26.503125,26.593125,in,I,sv,u-8-2
sw4023B-ms98-a-0009,26.593125,26.843125,other,I,sv,u-8-2
sw4023B-ms98-a-0009,26.843125,27.153125,areas,I,sv,u-8-2
sw4023B-ms98-a-0009,27.153125,27.233125,of,I,sv,u-8-2
sw4023B-ms98-a-0009,27.233125,27.423125,the,I,sv,u-8-2
sw4023B-ms98-a-0009,27.423125,27.543125,of,I,sv,u-8-2
sw4023B-ms98-a-0009,27.543125,27.603125,the,I,sv,u-8-2
sw4023B-ms98-a-0009,27.603125,27.943125,city,I,sv,u-8-2
sw4023B-ms98-a-0009,27.943125,27.973125,i,B,sv,u-10-1
sw4023B-ms98-a-0009,27.973125,28.693125,think,I,sv,u-10-1
sw4023B-ms98-a-0009,28.693125,28.793125,it,I,sv,u-10-1
sw4023B-ms98-a-0009,28.793125,29.113125,seems,I,sv,u-10-1
sw4023B-ms98-a-0009,29.113125,29.277500,that,I,sv,u-10-1
sw4023B-ms98-a-0009,29.838750,29.963125,there's,I,sv,u-10-1
sw4023B-ms98-a-0009,29.963125,30.108750,ce[rtain]-,I,sv,u-10-1
sw4023B-ms98-a-0009,30.108750,30.513125,certain,I,sv,u-10-1
sw4023B-ms98-a-0009,30.513125,30.883125,areas,I,sv,u-10-1
sw4023B-ms98-a-0009,30.883125,31.259875,where,I,sv,u-10-1
sw4023B-ms98-a-0009,31.421875,31.700375,uh,I,sv,u-10-1
sw4023B-ms98-a-0009,31.700375,31.828375,the,I,sv,u-10-1
sw4023B-ms98-a-0009,31.828375,32.103125,crime,I,sv,u-10-1
sw4023B-ms98-a-0009,32.103125,32.223125,is,I,sv,u-10-1
sw4023B-ms98-a-0009,32.223125,32.911875,focused,I,sv,u-10-1
sw4023B-ms98-a-0009,33.476875,33.787375,um,B,+,u-12-1
sw4023B-ms98-a-0011,37.785750,38.193625,well,B,sv,u-14-1
sw4023B-ms98-a-0011,38.193625,38.293250,i,I,sv,u-14-1
sw4023B-ms98-a-0011,38.293250,38.713125,think,I,sv,u-14-1
sw4023B-ms98-a-0011,39.240375,39.753625,it's,I,sv,u-14-1
