sw2485B-ms98-a-0002,1.271250,1.591250,okay,B,o,u-1-1
sw2485B-ms98-a-0004,5.449125,5.976000,yes,B,ny,u-3-1
sw2485B-ms98-a-0004,6.251000,6.509125,and,B,co,u-5-1
sw2485B-ms98-a-0004,6.509125,6.769125,uh,I,co,u-5-1
sw2485B-ms98-a-0004,6.769125,6.869125,let,I,co,u-5-1
sw2485B-ms98-a-0004,6.869125,7.037125,me,I,co,u-5-1
sw2485B-ms98-a-0004,7.037125,7.184000,tell,I,co,u-5-1
sw2485B-ms98-a-0004,7.184000,7.249125,you,I,co,u-5-1
sw2485B-ms98-a-0004,7.249125,7.459125,this,B,sd,u-5-2
sw2485B-ms98-a-0004,7.459125,7.609125,is,I,sd,u-5-2
sw2485B-ms98-a-0004,7.609125,7.979125,really,I,sd,u-5-2
sw2485B-ms98-a-0004,7.979125,8.309125,neat,I,sd,u-5-2
sw2485B-ms98-a-0004,8.309125,8.629125,thing,I,sd,u-5-2
sw2485B-ms98-a-0004,8.629125,8.809125,to,I,sd,u-5-2
sw2485B-ms98-a-0004,8.809125,9.109125,do,I,sd,u-5-2
sw2485B-ms98-a-0004,9.109125,9.399125,too,I,sd,u-5-2
sw2485B-ms98-a-0004,9.539125,9.719125,that,I,sd,u-5-2
sw2485B-ms98-a-0004,9.719125,9.869125,they,I,sd,u-5-2
sw2485B-ms98-a-0004,9.869125,10.149125,did,I,sd,u-5-2
sw2485B-ms98-a-0004,10.149125,10.279125,i,B,sd,u-5-3
sw2485B-ms98-a-0004,10.279125,10.559125,didn't,I,sd,u-5-3
sw2485B-ms98-a-0004,10.559125,10.699125,do,I,sd,u-5-3
sw2485B-ms98-a-0004,10.699125,10.968875,it,I,sd,u-5-3
sw2485B-ms98-a-0004,11.341875,11.469125,some,B,sd,u-5-4
sw2485B-ms98-a-0004,11.469125,11.629125,of,I,sd,u-5-4
sw2485B-ms98-a-0004,11.629125,11.699125,the,I,sd,u-5-4
sw2485B-ms98-a-0004,11.699125,11.849125,other,I,sd,u-5-4
sw2485B-ms98-a-0004,11.849125,12.289125,people,I,sd,u-5-4
sw2485B-ms98-a-0004,12.289125,12.429125,the,I,sd,u-5-4
sw2485B-ms98-a-0004,12.429125,12.701250,older,I,sd,u-5-4
sw2485B-ms98-a-0004,12.701250,13.115625,people,I,sd,u-5-4
sw2485B-ms98-a-0004,13.115625,13.749125,organized,I,sd,u-5-4
sw2485B-ms98-a-0004,13.749125,13.859125,it,I,sd,u-5-4
sw2485B-ms98-a-0004,14.629125,14.729125,and,B,sd,u-7-1
sw2485B-ms98-a-0004,14.729125,14.859125,what,I,sd,u-7-1
sw2485B-ms98-a-0004,14.859125,14.989125,they,I,sd,u-7-1
sw2485B-ms98-a-0004,14.989125,15.269125,did,I,sd,u-7-1
sw2485B-ms98-a-0004,15.269125,15.419125,was,I,sd,u-7-1
sw2485B-ms98-a-0004,15.419125,15.529125,they,I,sd,u-7-1
sw2485B-ms98-a-0004,15.529125,15.772375,had,I,sd,u-7-1
sw2485B-ms98-a-0004,16.175375,16.507000,uh,I,sd,u-7-1
sw2485B-ms98-a-0004,16.646375,16.719125,a,I,sd,u-7-1
sw2485B-ms98-a-0004,16.719125,17.059125,book,I,sd,u-7-1
sw2485B-ms98-a-0004,17.059125,17.269125,made,I,sd,u-7-1
sw2485B-ms98-a-0004,17.269125,17.587000,up,I,sd,u-7-1
sw2485B-ms98-a-0005,18.432625,18.592625,and,B,sd,u-7-2
sw2485B-ms98-a-0005,18.592625,18.702625,it,I,sd,u-7-2
sw2485B-ms98-a-0005,18.702625,18.942625,was,I,sd,u-7-2
sw2485B-ms98-a-0005,18.942625,19.309125,like,I,sd,u-7-2
sw2485B-ms98-a-0005,19.486250,19.821375,when,B,+,u-9-1
sw2485B-ms98-a-0005,19.821375,20.039875,our,I,+,u-9-1
sw2485B-ms98-a-0005,20.039875,20.692625,ancestors,I,+,u-9-1
sw2485B-ms98-a-0005,20.692625,21.012625,first,I,+,u-9-1
sw2485B-ms98-a-0005,21.012625,21.252625,came,I,+,u-9-1
sw2485B-ms98-a-0005,21.252625,21.658625,over,I,+,u-9-1
sw2485B-ms98-a-0006,22.802125,23.114500,and,B,sd,u-11-1
sw2485B-ms98-a-0006,23.114500,23.284500,then,I,sd,u-11-1
sw2485B-ms98-a-0006,23.284500,23.474500,what,I,sd,u-11-1
sw2485B-ms98-a-0006,23.474500,23.684500,they,I,sd,u-11-1
sw2485B-ms98-a-0006,23.684500,23.904500,did,I,sd,u-11-1
sw2485B-ms98-a-0006,23.904500,24.084500,was,I,sd,u-11-1
sw2485B-ms98-a-0006,24.084500,24.274500,they,I,sd,u-11-1
sw2485B-ms98-a-0006,24.274500,24.554500,asked,I,sd,u-11-1
sw2485B-ms98-a-0006,24.554500,24.794500,every,I,sd,u-11-1
sw2485B-ms98-a-0006,24.794500,25.284500,family,I,sd,u-11-1
sw2485B-ms98-a-0006,25.284500,25.424500,to,I,sd,u-11-1
sw2485B-ms98-a-0006,25.424500,25.714500,write,I,sd,u-11-1
sw2485B-ms98-a-0006,25.714500,26.034500,something,I,sd,u-11-1
sw2485B-ms98-a-0006,26.034500,26.294500,about,I,sd,u-11-1
sw2485B-ms98-a-0006,26.424500,26.604500,their,I,sd,u-11-1
sw2485B-ms98-a-0006,26.604500,27.004500,family,I,sd,u-11-1
sw2485B-ms98-a-0007,27.848750,28.028750,and,B,+,u-13-1
sw2485B-ms98-a-0007,28.028750,28.268750,like,I,+,u-13-1
sw2485B-ms98-a-0007,28.268750,28.388750,how,I,+,u-13-1
sw2485B-ms98-a-0007,28.388750,28.668750,many,I,+,u-13-1
sw2485B-ms98-a-0007,28.668750,28.958750,kids,I,+,u-13-1
sw2485B-ms98-a-0007,28.958750,29.108750,you,I,+,u-13-1
sw2485B-ms98-a-0007,29.108750,29.498750,had,I,+,u-13-1
sw2485B-ms98-a-0007,29.498750,29.658750,and,I,+,u-13-1
sw2485B-ms98-a-0007,29.658750,29.798750,who,I,+,u-13-1
sw2485B-ms98-a-0007,29.798750,29.948750,you,I,+,u-13-1
sw2485B-ms98-a-0007,29.948750,30.118750,had,I,+,u-13-1
sw2485B-ms98-a-0007,30.118750,30.818750,married,I,+,u-13-1
sw2485B-ms98-a-0007,30.818750,31.248750,and,B,sd,u-13-2
sw2485B-ms98-a-0008,31.881250,31.981250,you,I,sd,u-13-2
sw2485B-ms98-a-0008,31.981250,32.121250,know,I,sd,u-13-2
sw2485B-ms98-a-0008,32.121250,32.251250,it,I,sd,u-13-2
sw2485B-ms98-a-0008,32.251250,32.541250,went,I,sd,u-13-2
sw2485B-ms98-a-0008,32.541250,32.802375,through,I,sd,u-13-2
sw2485B-ms98-a-0008,33.096250,33.551250,like,I,sd,u-13-2
sw2485B-ms98-a-0008,33.551250,33.661250,and,B,sd,u-13-3
sw2485B-ms98-a-0008,33.661250,33.781250,it,I,sd,u-13-3
sw2485B-ms98-a-0008,33.781250,34.081250,showed,I,sd,u-13-3
sw2485B-ms98-a-0008,34.081250,34.299000,who,I,sd,u-13-3
sw2485B-ms98-a-0008,34.445875,34.690500,my,I,sd,u-13-3
sw2485B-ms98-a-0008,34.690500,34.875125,uh,I,sd,u-13-3
sw2485B-ms98-a-0008,35.145000,35.281250,well,I,sd,u-13-3
sw2485B-ms98-a-0008,35.281250,35.351250,who,I,sd,u-13-3
sw2485B-ms98-a-0008,35.351250,35.521250,my,I,sd,u-13-3
sw2485B-ms98-a-0008,35.521250,36.011250,husband's,I,sd,u-13-3
sw2485B-ms98-a-0008,36.011250,36.461250,parents,I,sd,u-13-3
sw2485B-ms98-a-0008,36.461250,36.721250,were,I,sd,u-13-3
sw2485B-ms98-a-0008,36.721250,36.891250,you,I,sd,u-13-3
sw2485B-ms98-a-0008,36.891250,37.188125,know,I,sd,u-13-3
sw2485B-ms98-a-0008,37.636250,37.821250,and,B,+,u-15-1
sw2485B-ms98-a-0008,37.821250,37.961250,who,I,+,u-15-1
sw2485B-ms98-a-0008,37.961250,38.111250,he,I,+,u-15-1
sw2485B-ms98-a-0008,38.111250,38.571250,married,I,+,u-15-1
sw2485B-ms98-a-0008,38.571250,38.691250,and,I,+,u-15-1
sw2485B-ms98-a-0008,38.691250,38.831250,then,I,+,u-15-1
sw2485B-ms98-a-0008,38.831250,38.961250,how,I,+,u-15-1
sw2485B-ms98-a-0008,38.961250,39.141250,many,I,+,u-15-1
sw2485B-ms98-a-0008,39.141250,39.561250,children,I,+,u-15-1
sw2485B-ms98-a-0008,39.561250,39.751250,we,I,+,u-15-1
sw2485B-ms98-a-0008,39.751250,40.031250,had,I,+,u-15-1
sw2485B-ms98-a-0008,40.031250,40.131250,and,I,+,u-15-1
sw2485B-ms98-a-0008,40.131250,40.301250,then,I,+,u-15-1
sw2485B-ms98-a-0008,40.301250,40.501250,like,I,+,u-15-1
sw2485B-ms98-a-0008,40.501250,40.781250,his,I,+,u-15-1
sw2485B-ms98-a-0008,40.781250,41.101250,brothers,I,+,u-15-1
sw2485B-ms98-a-0008,41.101250,41.231250,and,I,+,u-15-1
sw2485B-ms98-a-0008,41.231250,41.625875,sisters,I,+,u-15-1
sw2485B-ms98-a-0008,41.625875,41.754000,and,B,sd,u-15-2
sw2485B-ms98-a-0008,41.754000,41.902500,it,I,sd,u-15-2
sw2485B-ms98-a-0008,42.426000,42.661250,went,I,sd,u-15-2
sw2485B-ms98-a-0008,42.661250,42.801250,through,I,sd,u-15-2
sw2485B-ms98-a-0008,42.801250,42.921250,the,I,sd,u-15-2
sw2485B-ms98-a-0008,42.921250,43.141250,whole,I,sd,u-15-2
sw2485B-ms98-a-0008,43.141250,43.601250,family,I,sd,u-15-2
sw2485B-ms98-a-0008,43.601250,43.741250,and,I,sd,u-15-2
sw2485B-ms98-a-0008,43.741250,44.131250,stuff,I,sd,u-15-2
sw2485B-ms98-a-0009,45.157375,45.347375,and,B,sd,u-17-1
sw2485B-ms98-a-0009,45.347375,45.467375,it,I,sd,u-17-1
sw2485B-ms98-a-0009,45.467375,45.667375,was,I,sd,u-17-1
sw2485B-ms98-a-0009,45.667375,46.277375,so,I,sd,u-17-1
sw2485B-ms98-a-0009,46.437375,46.790625,good,I,sd,u-17-1
sw2485B-ms98-a-0011,48.311375,48.641375,yeah,B,b,u-19-1
sw2485B-ms98-a-0011,48.641375,48.931375,but,B,sd,u-19-2
sw2485B-ms98-a-0011,48.931375,49.141375,it,I,sd,u-19-2
sw2485B-ms98-a-0011,49.141375,49.301375,it,I,sd,u-19-2
