sw3038A-ms98-a-0002,1.601250,2.000000,okay,B,o,u-1-1
sw3038A-ms98-a-0002,2.000000,2.160000,so,B,ad,u-3-1
sw3038A-ms98-a-0002,2.160000,2.360000,tell,I,ad,u-3-1
sw3038A-ms98-a-0002,2.360000,2.510000,me,I,ad,u-3-1
sw3038A-ms98-a-0002,2.510000,2.790000,about,I,ad,u-3-1
sw3038A-ms98-a-0002,2.790000,3.070000,China,I,ad,u-3-1
sw3038A-ms98-a-0002,3.070000,3.481500,Cry,I,ad,u-3-1
sw3038A-ms98-a-0004,18.221375,18.554000,um-hum,B,b,u-5-1
sw3038A-ms98-a-0006,24.327875,24.469125,i,B,bk,u-7-1
sw3038A-ms98-a-0006,24.469125,24.699000,see,I,bk,u-7-1
sw3038A-ms98-a-0008,65.522875,65.830625,um-hum,B,b,u-9-1
sw3038A-ms98-a-0010,88.472000,88.844375,right,B,b,u-11-1
sw3038A-ms98-a-0012,101.273125,101.566000,uh-huh,B,b,u-13-1
sw3038A-ms98-a-0014,143.506250,143.832625,um-hum,B,b,u-15-1
sw3038A-ms98-a-0016,154.249500,154.606125,uh-huh,B,b,u-17-1
sw3038A-ms98-a-0018,188.842750,189.157500,um-hum,B,b,u-19-1
sw3038A-ms98-a-0020,205.358250,205.609125,hm,O,,
sw3038A-ms98-a-0022,215.705750,215.935250,huh,B,%,u-23-1
sw3038A-ms98-a-0024,223.250875,223.518750,huh,B,%,u-25-1
sw3038A-ms98-a-0026,248.939750,249.273500,huh,B,%,u-27-1
sw3038A-ms98-a-0028,261.420000,261.754375,um-hum,B,b,u-29-1
sw3038A-ms98-a-0029,263.290375,263.573250,oh,B,b,u-31-1
sw3038A-ms98-a-0031,270.455125,270.754500,um-hum,B,b,u-33-1
sw3038A-ms98-a-0033,276.067875,276.407000,huh,I,b,u-33-1
sw3038A-ms98-a-0033,276.896625,277.309000,interesting,B,ba,u-35-1
sw3038A-ms98-a-0033,277.309000,277.737625,story,I,ba,u-35-1
sw3038A-ms98-a-0035,281.290375,281.542125,i,B,sd,u-37-1
sw3038A-ms98-a-0035,281.542125,281.893750,uh,I,sd,u-37-1
sw3038A-ms98-a-0035,282.166750,282.257125,i,I,sd,u-37-1
sw3038A-ms98-a-0035,282.257125,282.384750,don't,I,sd,u-37-1
sw3038A-ms98-a-0035,282.384750,282.604750,even,I,sd,u-37-1
sw3038A-ms98-a-0035,282.604750,283.164750,remember,I,sd,u-37-1
sw3038A-ms98-a-0035,283.164750,283.484750,seeing,I,sd,u-37-1
sw3038A-ms98-a-0035,283.484750,283.694750,that,I,sd,u-37-1
sw3038A-ms98-a-0035,283.694750,284.604750,advertised,I,sd,u-37-1
sw3038A-ms98-a-0035,284.604750,284.934750,and,B,sd,u-37-2
sw3038A-ms98-a-0035,284.934750,285.034750,it,I,sd,u-37-2
sw3038A-ms98-a-0035,285.034750,285.294750,was,I,sd,u-37-2
sw3038A-ms98-a-0035,285.294750,285.754750,probably,I,sd,u-37-2
sw3038A-ms98-a-0035,285.754750,285.964750,here,I,sd,u-37-2
sw3038A-ms98-a-0035,285.964750,286.074750,and,I,sd,u-37-2
sw3038A-ms98-a-0035,286.074750,286.344750,gone,I,sd,u-37-2
sw3038A-ms98-a-0035,286.344750,286.624750,fairly,I,sd,u-37-2
sw3038A-ms98-a-0035,286.624750,287.077500,quickly,I,sd,u-37-2
sw3038A-ms98-a-0037,291.565250,291.987500,oh,B,bh,u-39-1
sw3038A-ms98-a-0037,292.106375,292.241750,that,I,bh,u-39-1
sw3038A-ms98-a-0037,292.241750,292.694375,recent,I,bh,u-39-1
sw3038A-ms98-a-0039,297.513875,297.683875,oh,B,sd,u-41-1
sw3038A-ms98-a-0039,297.683875,297.853875,i,I,sd,u-41-1
sw3038A-ms98-a-0039,297.853875,297.973875,see,I,sd,u-41-1
sw3038A-ms98-a-0039,297.973875,298.123875,what,I,sd,u-41-1
sw3038A-ms98-a-0039,298.123875,298.193875,you,I,sd,u-41-1
sw3038A-ms98-a-0039,298.193875,298.408500,mean,I,sd,u-41-1
sw3038A-ms98-a-0041,310.782500,311.074875,um-hum,B,b,u-43-1
sw3038A-ms98-a-0042,312.492500,312.798125,well,B,sd,u-43-2
sw3038A-ms98-a-0042,312.798125,313.253250,uh,I,sd,u-43-2
sw3038A-ms98-a-0042,313.479250,313.658125,i,I,sd,u-43-2
sw3038A-ms98-a-0042,313.658125,313.818125,guess,I,sd,u-43-2
sw3038A-ms98-a-0042,313.818125,313.928750,what,I,sd,u-43-2
sw3038A-ms98-a-0042,313.928750,314.120875,i,I,sd,u-43-2
sw3038A-ms98-a-0042,314.120875,314.378125,what,I,sd,u-43-2
sw3038A-ms98-a-0042,314.378125,314.558125,i,I,sd,u-43-2
