sw2309A-ms98-a-0002,0.574375,0.734375,okay,B,o,u-1-1
sw2309A-ms98-a-0002,0.734375,0.934375,have,B,qy,u-1-2
sw2309A-ms98-a-0002,0.934375,1.014375,you,I,qy,u-1-2
sw2309A-ms98-a-0002,1.014375,1.184375,ever,I,qy,u-1-2
sw2309A-ms98-a-0002,1.184375,1.464375,served,I,qy,u-1-2
sw2309A-ms98-a-0002,1.464375,1.614375,as,I,qy,u-1-2
sw2309A-ms98-a-0002,1.614375,1.734375,a,I,qy,u-1-2
sw2309A-ms98-a-0002,1.734375,2.230250,juror,I,qy,u-1-2
sw2309A-ms98-a-0004,7.215250,7.555250,uh-huh,B,b,u-3-1
sw2309A-ms98-a-0005,8.239125,8.329125,i,B,sd,u-3-2
sw2309A-ms98-a-0005,8.329125,8.589125,never,I,sd,u-3-2
sw2309A-ms98-a-0005,8.589125,8.869125,have,I,sd,u-3-2
sw2309A-ms98-a-0005,8.869125,9.486625,either,I,sd,u-3-2
sw2309A-ms98-a-0007,14.373000,14.653000,well,B,sv,u-5-1
sw2309A-ms98-a-0007,14.653000,14.733000,i,I,sv,u-5-1
sw2309A-ms98-a-0007,14.733000,14.933000,think,I,sv,u-5-1
sw2309A-ms98-a-0007,14.933000,15.083000,it's,I,sv,u-5-1
sw2309A-ms98-a-0007,15.083000,15.143000,a,I,sv,u-5-1
sw2309A-ms98-a-0007,15.143000,15.313000,good,I,sv,u-5-1
sw2309A-ms98-a-0007,15.313000,15.633000,idea,I,sv,u-5-1
sw2309A-ms98-a-0007,15.633000,15.883250,i,B,sv,u-5-2
sw2309A-ms98-a-0007,15.883250,16.086625,think,I,sv,u-5-2
sw2309A-ms98-a-0007,16.086625,16.203000,our,I,sv,u-5-2
sw2309A-ms98-a-0007,16.203000,16.603000,justice,I,sv,u-5-2
sw2309A-ms98-a-0007,16.603000,16.963000,system,I,sv,u-5-2
sw2309A-ms98-a-0007,16.963000,17.223000,needs,I,sv,u-5-2
sw2309A-ms98-a-0007,17.223000,17.283000,a,I,sv,u-5-2
sw2309A-ms98-a-0007,17.283000,17.653000,major,I,sv,u-5-2
sw2309A-ms98-a-0007,17.653000,18.253000,overhaul,I,sv,u-5-2
sw2309A-ms98-a-0007,18.253000,18.403000,and,B,sd,u-5-3
sw2309A-ms98-a-0007,18.403000,18.483000,i'm,I,sd,u-5-3
sw2309A-ms98-a-0007,18.483000,18.673000,not,I,sd,u-5-3
sw2309A-ms98-a-0007,18.673000,18.853000,sure,I,sd,u-5-3
