sw2432A-ms98-a-0002,0.770750,1.125625,okay,B,o,u-1-1
sw2432A-ms98-a-0004,10.294875,10.648625,uh-huh,B,b,u-3-1
sw2432A-ms98-a-0006,15.352625,15.848250,um-hum,B,b,u-5-1
sw2432A-ms98-a-0008,18.109625,18.489000,[laughter],O,,
sw2432A-ms98-a-0010,22.198750,22.634750,uh-huh,B,b,u-11-1
sw2432A-ms98-a-0012,26.275625,26.754375,[laughter],O,,
sw2432A-ms98-a-0014,32.247375,32.719375,oh,B,b,u-13-1
sw2432A-ms98-a-0016,41.238000,41.769000,oh,B,ba,u-15-1
sw2432A-ms98-a-0016,41.769000,41.999000,that's,I,ba,u-15-1
sw2432A-ms98-a-0016,41.999000,42.079000,a,I,ba,u-15-1
sw2432A-ms98-a-0016,42.079000,42.249000,good,I,ba,u-15-1
sw2432A-ms98-a-0016,42.249000,42.745500,idea,I,ba,u-15-1
sw2432A-ms98-a-0018,47.687750,48.092875,uh-huh,B,b,u-17-1
sw2432A-ms98-a-0020,59.885125,60.684000,oh,B,ba,u-19-1
sw2432A-ms98-a-0021,61.587625,61.723625,that'd,I,ba,u-19-1
sw2432A-ms98-a-0021,61.723625,61.853125,be,I,ba,u-19-1
sw2432A-ms98-a-0021,61.853125,62.217375,good,I,ba,u-19-1
sw2432A-ms98-a-0022,62.858125,63.217875,um,B,^h,u-21-1
sw2432A-ms98-a-0022,63.217875,63.410625,i,I,^h,u-21-1
sw2432A-ms98-a-0022,63.410625,63.749500,know,I,^h,u-21-1
sw2432A-ms98-a-0022,63.749500,64.202750,we,B,sd,u-21-2
sw2432A-ms98-a-0023,64.759250,64.759250,<b_aside>,I,sd,u-21-2
sw2432A-ms98-a-0023,64.759250,64.849250,i,I,sd,u-21-2
sw2432A-ms98-a-0023,64.849250,65.049250,already,I,sd,u-21-2
sw2432A-ms98-a-0023,65.049250,65.249250,have,I,sd,u-21-2
sw2432A-ms98-a-0023,65.249250,65.389250,them_1,I,sd,u-21-2
sw2432A-ms98-a-0023,65.389250,65.639250,thanks,I,sd,u-21-2
sw2432A-ms98-a-0023,65.639250,65.639250,<e_aside>,I,sd,u-21-2
sw2432A-ms98-a-0024,66.092625,66.636125,um,I,sd,u-21-2
sw2432A-ms98-a-0024,66.636125,67.042625,we're,I,sd,u-21-2
sw2432A-ms98-a-0024,67.042625,67.262625,we,I,sd,u-21-2
sw2432A-ms98-a-0024,67.262625,67.342625,are,I,sd,u-21-2
sw2432A-ms98-a-0024,67.342625,67.682625,kind,I,sd,u-21-2
sw2432A-ms98-a-0024,67.682625,67.742625,of,I,sd,u-21-2
sw2432A-ms98-a-0024,67.742625,67.942625,getting,I,sd,u-21-2
sw2432A-ms98-a-0024,67.942625,68.182625,into,I,sd,u-21-2
sw2432A-ms98-a-0024,68.182625,68.702625,recycling,I,sd,u-21-2
sw2432A-ms98-a-0024,68.702625,68.952625,now,I,sd,u-21-2
sw2432A-ms98-a-0024,68.952625,69.152625,i'm,B,sd,u-21-3
sw2432A-ms98-a-0024,69.152625,69.272625,in,I,sd,u-21-3
sw2432A-ms98-a-0024,69.272625,69.702625,college,I,sd,u-21-3
sw2432A-ms98-a-0024,69.702625,69.802625,and,B,sd,u-21-4
sw2432A-ms98-a-0024,69.802625,69.862625,i,I,sd,u-21-4
sw2432A-ms98-a-0024,69.862625,70.042625,live,I,sd,u-21-4
sw2432A-ms98-a-0024,70.042625,70.132625,in,I,sd,u-21-4
sw2432A-ms98-a-0024,70.132625,70.299375,a,I,sd,u-21-4
sw2432A-ms98-a-0024,70.299375,70.723875,dorm,I,sd,u-21-4
sw2432A-ms98-a-0024,71.053000,71.150875,and,B,sd,u-21-5
sw2432A-ms98-a-0024,71.150875,71.302625,we,I,sd,u-21-5
sw2432A-ms98-a-0024,71.302625,71.903500,recycle,I,sd,u-21-5
sw2432A-ms98-a-0024,71.903500,72.522250,paper,I,sd,u-21-5
sw2432A-ms98-a-0025,73.594000,73.730375,and,B,sd,u-23-1
sw2432A-ms98-a-0025,73.730375,73.790375,i,I,sd,u-23-1
sw2432A-ms98-a-0025,73.790375,73.930375,know,I,sd,u-23-1
sw2432A-ms98-a-0025,73.930375,74.090375,there's,I,sd,u-23-1
sw2432A-ms98-a-0025,74.090375,74.200625,a,I,sd,u-23-1
sw2432A-ms98-a-0025,74.200625,74.598625,glass,I,sd,u-23-1
sw2432A-ms98-a-0025,74.598625,75.051375,plant,I,sd,u-23-1
sw2432A-ms98-a-0025,75.360250,75.580375,up,I,sd,u-23-1
sw2432A-ms98-a-0025,75.580375,75.830375,here,I,sd,u-23-1
sw2432A-ms98-a-0025,75.830375,75.960375,and,B,sd,u-23-2
sw2432A-ms98-a-0025,75.960375,76.100375,they,I,sd,u-23-2
sw2432A-ms98-a-0025,76.100375,76.660375,recycle,I,sd,u-23-2
sw2432A-ms98-a-0025,76.660375,77.343750,glass,I,sd,u-23-2
sw2432A-ms98-a-0025,77.343750,77.933000,and,B,sd,u-23-3
sw2432A-ms98-a-0025,78.170375,78.270375,you,I,sd,u-23-3
sw2432A-ms98-a-0025,78.270375,78.430375,know,I,sd,u-23-3
sw2432A-ms98-a-0025,78.430375,78.640375,we,I,sd,u-23-3
sw2432A-ms98-a-0025,78.640375,79.090375,recycle,I,sd,u-23-3
sw2432A-ms98-a-0025,79.090375,79.680375,aluminum,I,sd,u-23-3
sw2432A-ms98-a-0025,79.680375,80.094375,cans,I,sd,u-23-3
sw2432A-ms98-a-0025,80.094375,80.288000,and,I,sd,u-23-3
sw2432A-ms98-a-0025,80.800250,80.940375,all,I,sd,u-23-3
sw2432A-ms98-a-0025,80.940375,81.090375,that,I,sd,u-23-3
sw2432A-ms98-a-0025,81.090375,81.330375,kind,I,sd,u-23-3
sw2432A-ms98-a-0025,81.330375,81.410375,of,I,sd,u-23-3
sw2432A-ms98-a-0025,81.410375,81.870375,stuff,I,sd,u-23-3
sw2432A-ms98-a-0027,84.540125,84.898375,uh-huh,B,ny,u-25-1
sw2432A-ms98-a-0029,86.677500,87.104625,um-hum,B,b,u-27-1
sw2432A-ms98-a-0030,88.479125,88.869125,yeah,B,b,u-27-2
sw2432A-ms98-a-0030,89.200625,89.437875,and,B,sd,u-27-3
sw2432A-ms98-a-0030,89.437875,89.787875,then,I,sd,u-27-3
sw2432A-ms98-a-0030,89.787875,89.937875,when,I,sd,u-27-3
sw2432A-ms98-a-0030,89.937875,90.157875,our,I,sd,u-27-3
sw2432A-ms98-a-0030,90.157875,90.577875,dorm,I,sd,u-27-3
sw2432A-ms98-a-0030,90.577875,90.757875,we,O,,
sw2432A-ms98-a-0030,90.757875,91.406250,whenever,B,sd,u-27-4
sw2432A-ms98-a-0030,91.406250,91.624625,our,I,sd,u-27-4
sw2432A-ms98-a-0030,91.624625,91.937875,bins,I,sd,u-27-4
sw2432A-ms98-a-0030,91.937875,92.087875,are,I,sd,u-27-4
sw2432A-ms98-a-0030,92.087875,92.237875,all,I,sd,u-27-4
sw2432A-ms98-a-0030,92.237875,92.447875,filled,I,sd,u-27-4
sw2432A-ms98-a-0030,92.447875,92.597875,up,I,sd,u-27-4
sw2432A-ms98-a-0030,92.597875,92.677875,we,I,sd,u-27-4
sw2432A-ms98-a-0030,92.677875,93.017875,take,I,sd,u-27-4
sw2432A-ms98-a-0030,93.017875,93.207875,them,I,sd,u-27-4
sw2432A-ms98-a-0030,93.207875,93.307875,and,I,sd,u-27-4
sw2432A-ms98-a-0030,93.307875,93.497875,turn,I,sd,u-27-4
sw2432A-ms98-a-0030,93.497875,93.597875,them_1,I,sd,u-27-4
sw2432A-ms98-a-0030,93.597875,93.750250,in,I,sd,u-27-4
sw2432A-ms98-a-0030,94.066625,94.197875,and,B,sd,u-27-5
sw2432A-ms98-a-0030,94.197875,94.337875,then,I,sd,u-27-5
sw2432A-ms98-a-0030,94.337875,94.437875,we,I,sd,u-27-5
sw2432A-ms98-a-0030,94.437875,94.607875,get,I,sd,u-27-5
sw2432A-ms98-a-0030,94.607875,94.987875,money,I,sd,u-27-5
sw2432A-ms98-a-0030,94.987875,95.157875,for,I,sd,u-27-5
sw2432A-ms98-a-0030,95.157875,95.458375,that,I,sd,u-27-5
sw2432A-ms98-a-0032,98.057000,98.400000,yeah,B,ny,u-29-1
sw2432A-ms98-a-0032,98.400000,98.590000,we,B,sd^e,u-29-2
sw2432A-ms98-a-0032,98.590000,98.830000,just,I,sd^e,u-29-2
sw2432A-ms98-a-0032,98.830000,99.030000,put,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.030000,99.160000,you,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.160000,99.310000,know,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.310000,99.410000,we,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.410000,99.560000,just,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.560000,99.780000,keep,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.780000,99.880000,it,I,sd^e,u-29-2
sw2432A-ms98-a-0032,99.880000,100.020000,with,I,sd^e,u-29-2
sw2432A-ms98-a-0032,100.020000,100.120125,the,I,sd^e,u-29-2
sw2432A-ms98-a-0032,100.120125,100.537375,dorm,I,sd^e,u-29-2
sw2432A-ms98-a-0034,102.957625,103.132250,well,B,sd,u-31-1
sw2432A-ms98-a-0034,103.132250,103.313250,we,I,sd,u-31-1
sw2432A-ms98-a-0034,103.548250,103.832250,buy,I,sd,u-31-1
sw2432A-ms98-a-0034,103.832250,104.242250,things,I,sd,u-31-1
sw2432A-ms98-a-0034,104.242250,104.352250,for,I,sd,u-31-1
sw2432A-ms98-a-0034,104.352250,104.442250,the,I,sd,u-31-1
sw2432A-ms98-a-0034,104.442250,104.762250,dorm,I,sd,u-31-1
sw2432A-ms98-a-0034,104.762250,105.072250,whatever,I,sd,u-31-1
sw2432A-ms98-a-0034,105.072250,105.162250,the,I,sd,u-31-1
sw2432A-ms98-a-0034,105.162250,105.482250,dorm,I,sd,u-31-1
sw2432A-ms98-a-0034,105.482250,105.892250,needs,I,sd,u-31-1
sw2432A-ms98-a-0034,105.892250,105.972250,you,I,sd,u-31-1
sw2432A-ms98-a-0034,105.972250,106.275500,know,I,sd,u-31-1
sw2432A-ms98-a-0034,106.821625,107.082250,like,B,sd,u-31-2
sw2432A-ms98-a-0034,107.082250,107.272250,we,I,sd,u-31-2
sw2432A-ms98-a-0034,107.272250,107.472250,have,I,sd,u-31-2
sw2432A-ms98-a-0034,107.472250,108.205250,access,I,sd,u-31-2
sw2432A-ms98-a-0034,108.205250,108.612250,to,I,sd,u-31-2
sw2432A-ms98-a-0034,108.612250,108.662250,a,I,sd,u-31-2
sw2432A-ms98-a-0034,108.662250,109.462250,microwave,I,sd,u-31-2
sw2432A-ms98-a-0034,109.462250,109.682250,and,I,sd,u-31-2
sw2432A-ms98-a-0034,109.682250,109.942250,an,I,sd,u-31-2
sw2432A-ms98-a-0034,109.942250,110.262250,oven,I,sd,u-31-2
sw2432A-ms98-a-0034,110.262250,110.382250,if,I,sd,u-31-2
sw2432A-ms98-a-0034,110.382250,110.452250,we,I,sd,u-31-2
