sw4655A-ms98-a-0001,0.011250,0.350000,okay,B,o,u-1-1
sw4655A-ms98-a-0002,1.045125,1.325125,well,B,sd,u-1-2
sw4655A-ms98-a-0002,1.325125,1.549125,i'll,I,sd,u-1-2
sw4655A-ms98-a-0002,1.760125,1.985125,just,I,sd,u-1-2
sw4655A-ms98-a-0002,1.985125,2.583875,briefly,I,sd,u-1-2
sw4655A-ms98-a-0002,2.870125,3.275125,um,B,sd,u-1-3
sw4655A-ms98-a-0002,3.515125,3.655125,i,I,sd,u-1-3
sw4655A-ms98-a-0002,3.655125,3.865125,worked,I,sd,u-1-3
sw4655A-ms98-a-0002,3.865125,3.975125,in,I,sd,u-1-3
sw4655A-ms98-a-0002,3.975125,4.005125,a,I,sd,u-1-3
sw4655A-ms98-a-0002,4.005125,4.355125,nursing,I,sd,u-1-3
sw4655A-ms98-a-0002,4.355125,4.555125,home,I,sd,u-1-3
sw4655A-ms98-a-0002,4.625125,4.725125,so,B,sd,u-1-4
sw4655A-ms98-a-0002,4.725125,4.815125,i,I,sd,u-1-4
sw4655A-ms98-a-0002,4.815125,5.075125,kind,I,sd,u-1-4
sw4655A-ms98-a-0002,5.075125,5.165125,of,I,sd,u-1-4
sw4655A-ms98-a-0002,5.165125,5.462375,know,I,sd,u-1-4
sw4655A-ms98-a-0002,5.861625,6.355125,from,I,sd,u-1-4
sw4655A-ms98-a-0002,6.355125,6.705125,way,I,sd,u-1-4
sw4655A-ms98-a-0002,6.705125,7.195125,back,I,sd,u-1-4
sw4655A-ms98-a-0002,7.195125,7.495125,uh,I,sd,u-1-4
sw4655A-ms98-a-0002,7.745125,7.885125,how,I,sd,u-1-4
sw4655A-ms98-a-0002,7.885125,8.195125,things,I,sd,u-1-4
sw4655A-ms98-a-0002,8.195125,8.585125,used,I,sd,u-1-4
sw4655A-ms98-a-0002,8.585125,8.685125,to,I,sd,u-1-4
sw4655A-ms98-a-0002,8.685125,8.845125,be,I,sd,u-1-4
sw4655A-ms98-a-0002,8.845125,9.105125,run,I,sd,u-1-4
sw4655A-ms98-a-0002,9.105125,9.275125,and,B,sv,u-1-5
sw4655A-ms98-a-0002,9.275125,9.335125,i,I,sv,u-1-5
sw4655A-ms98-a-0002,9.335125,9.585125,think,I,sv,u-1-5
sw4655A-ms98-a-0002,9.585125,9.735125,there's,I,sv,u-1-5
sw4655A-ms98-a-0002,9.805125,10.137875,been,I,sv,u-1-5
sw4655A-ms98-a-0002,10.345125,10.745125,definite,I,sv,u-1-5
sw4655A-ms98-a-0002,10.745125,11.335125,changes,I,sv,u-1-5
sw4655A-ms98-a-0002,11.335125,11.455125,of,I,sv,u-1-5
sw4655A-ms98-a-0002,11.715125,12.035125,nursing,I,sv,u-1-5
sw4655A-ms98-a-0002,12.035125,12.442125,homes,I,sv,u-1-5
sw4655A-ms98-a-0002,12.442125,12.616500,but,B,sd,u-1-6
sw4655A-ms98-a-0003,13.321875,13.469875,i,I,sd,u-1-6
sw4655A-ms98-a-0003,13.469875,13.771875,think,I,sd,u-1-6
sw4655A-ms98-a-0003,13.771875,14.036500,uh,I,sd,u-1-6
sw4655A-ms98-a-0003,14.563750,14.651875,if,I,sd,u-1-6
sw4655A-ms98-a-0003,14.651875,14.761875,i,I,sd,u-1-6
sw4655A-ms98-a-0003,14.761875,15.181875,personally,I,sd,u-1-6
sw4655A-ms98-a-0003,15.181875,15.331875,had,I,sd,u-1-6
sw4655A-ms98-a-0003,15.331875,15.451875,to,I,sd,u-1-6
sw4655A-ms98-a-0003,15.721875,15.911875,put,I,sd,u-1-6
