sw2122A-ms98-a-0002,0.779375,1.110000,okay,B,o,u-1-1
sw2122A-ms98-a-0002,1.110000,1.460000,so,B,qy,u-1-2
sw2122A-ms98-a-0002,1.460000,1.540000,uh,I,qy,u-1-2
sw2122A-ms98-a-0002,1.540000,1.700000,do,I,qy,u-1-2
sw2122A-ms98-a-0002,1.700000,1.800000,you,I,qy,u-1-2
sw2122A-ms98-a-0002,1.800000,1.930000,own,I,qy,u-1-2
sw2122A-ms98-a-0002,1.930000,1.980000,a,I,qy,u-1-2
sw2122A-ms98-a-0002,1.980000,2.451375,PC,O,,
sw2122A-ms98-a-0004,5.357875,5.495125,but,B,qy^d,u-3-1
sw2122A-ms98-a-0004,5.495125,5.565125,you,I,qy^d,u-3-1
sw2122A-ms98-a-0004,5.565125,5.735125,have,I,qy^d,u-3-1
sw2122A-ms98-a-0004,5.735125,5.835125,one,I,qy^d,u-3-1
sw2122A-ms98-a-0004,5.835125,5.933625,at,I,qy^d,u-3-1
sw2122A-ms98-a-0004,5.933625,6.354750,work,I,qy^d,u-3-1
sw2122A-ms98-a-0006,8.352750,8.940250,okay,B,b,u-5-1
sw2122A-ms98-a-0006,8.940250,9.202500,and,B,sd,u-5-2
sw2122A-ms98-a-0006,9.202500,9.362500,now,I,sd,u-5-2
sw2122A-ms98-a-0006,9.362500,9.726375,because,I,sd,u-5-2
sw2122A-ms98-a-0006,9.726375,10.073625,um,I,sd,u-5-2
sw2122A-ms98-a-0006,10.533125,10.752500,see,B,sd,u-5-3
sw2122A-ms98-a-0006,10.752500,11.132500,i'm,I,sd,u-5-3
sw2122A-ms98-a-0006,11.132500,11.432500,doing,I,sd,u-5-3
sw2122A-ms98-a-0006,11.432500,11.652500,my,I,sd,u-5-3
sw2122A-ms98-a-0006,11.652500,11.892500,uh,I,sd,u-5-3
sw2122A-ms98-a-0006,11.892500,12.332500,Master's,I,sd,u-5-3
sw2122A-ms98-a-0006,12.332500,12.402500,in,I,sd,u-5-3
sw2122A-ms98-a-0006,12.402500,12.672500,Computer,I,sd,u-5-3
sw2122A-ms98-a-0006,12.672500,12.992500,Science,I,sd,u-5-3
sw2122A-ms98-a-0006,12.992500,13.082500,and,I,sd,u-5-3
sw2122A-ms98-a-0006,13.082500,13.322500,Computer,I,sd,u-5-3
sw2122A-ms98-a-0006,13.322500,13.778500,Engineering,I,sd,u-5-3
sw2122A-ms98-a-0007,14.779625,15.388500,and,B,sd,u-7-1
sw2122A-ms98-a-0007,15.388500,15.752750,um,I,sd,u-7-1
sw2122A-ms98-a-0007,16.325250,16.568500,and,I,sd,u-7-1
sw2122A-ms98-a-0007,16.568500,16.598500,i,I,sd,u-7-1
sw2122A-ms98-a-0007,16.598500,16.828500,don't,I,sd,u-7-1
sw2122A-ms98-a-0007,16.828500,16.898500,i,I,sd,u-7-1
sw2122A-ms98-a-0007,16.898500,17.058500,don't,I,sd,u-7-1
sw2122A-ms98-a-0007,17.058500,17.258500,have,I,sd,u-7-1
sw2122A-ms98-a-0007,17.258500,17.525250,one,I,sd,u-7-1
sw2122A-ms98-a-0007,17.706000,17.788500,but,B,sd,u-7-2
sw2122A-ms98-a-0007,17.788500,17.848500,i,I,sd,u-7-2
sw2122A-ms98-a-0007,17.848500,17.988500,have,I,sd,u-7-2
sw2122A-ms98-a-0007,17.988500,18.078500,to,I,sd,u-7-2
sw2122A-ms98-a-0007,18.078500,18.308500,use,I,sd,u-7-2
sw2122A-ms98-a-0007,18.308500,18.650000,them_1,O,,
sw2122A-ms98-a-0007,18.909875,19.339625,like,B,+,u-9-1
sw2122A-ms98-a-0007,19.339625,19.818500,during,I,+,u-9-1
sw2122A-ms98-a-0007,19.818500,20.168500,especially,I,+,u-9-1
sw2122A-ms98-a-0007,20.168500,20.368500,during,I,+,u-9-1
sw2122A-ms98-a-0007,20.368500,20.538500,my,I,+,u-9-1
sw2122A-ms98-a-0007,20.538500,21.135250,undergrad,I,+,u-9-1
sw2122A-ms98-a-0008,22.116250,22.366250,you,B,%,u-11-1
sw2122A-ms98-a-0008,22.366250,22.496250,you,I,%,u-11-1
sw2122A-ms98-a-0008,22.496250,22.886250,use,I,%,u-11-1
sw2122A-ms98-a-0008,22.886250,23.296250,um,I,%,u-11-1
sw2122A-ms98-a-0008,23.296250,23.686250,like,B,sv,u-11-2
sw2122A-ms98-a-0008,23.686250,23.796250,your,I,sv,u-11-2
sw2122A-ms98-a-0008,23.796250,24.086250,first,I,sv,u-11-2
sw2122A-ms98-a-0008,24.086250,24.256250,couple,I,sv,u-11-2
sw2122A-ms98-a-0008,24.256250,24.316250,of,I,sv,u-11-2
sw2122A-ms98-a-0008,24.316250,24.566250,years,I,sv,u-11-2
sw2122A-ms98-a-0008,24.566250,24.676250,you,I,sv,u-11-2
sw2122A-ms98-a-0008,24.676250,24.836250,use,I,sv,u-11-2
sw2122A-ms98-a-0008,24.836250,25.186250,personal,I,sv,u-11-2
sw2122A-ms98-a-0008,25.186250,25.816250,computers,I,sv,u-11-2
sw2122A-ms98-a-0008,25.816250,26.146250,because,I,sv,u-11-2
sw2122A-ms98-a-0008,26.146250,26.402625,uh,I,sv,u-11-2
sw2122A-ms98-a-0008,26.658750,26.736250,you,I,sv,u-11-2
sw2122A-ms98-a-0008,26.736250,27.056250,know,I,sv,u-11-2
sw2122A-ms98-a-0008,27.056250,27.236250,the,I,sv,u-11-2
sw2122A-ms98-a-0008,27.236250,27.858500,software,I,sv,u-11-2
sw2122A-ms98-a-0008,28.340500,28.426250,you,B,sv,u-11-3
sw2122A-ms98-a-0008,28.426250,28.606250,know,I,sv,u-11-3
sw2122A-ms98-a-0008,28.606250,28.786250,like,I,sv,u-11-3
sw2122A-ms98-a-0008,28.786250,28.946250,it's,I,sv,u-11-3
sw2122A-ms98-a-0008,28.946250,29.306250,easier,I,sv,u-11-3
sw2122A-ms98-a-0008,29.306250,29.436250,for,I,sv,u-11-3
sw2122A-ms98-a-0008,29.436250,29.646250,you,I,sv,u-11-3
sw2122A-ms98-a-0008,29.646250,30.060875,to,I,sv,u-11-3
sw2122A-ms98-a-0008,30.060875,30.492125,go,I,sv,u-11-3
sw2122A-ms98-a-0008,30.989375,31.366250,and,I,sv,u-11-3
sw2122A-ms98-a-0008,31.366250,31.526250,run,I,sv,u-11-3
sw2122A-ms98-a-0008,31.526250,31.596250,a,I,sv,u-11-3
sw2122A-ms98-a-0008,31.596250,32.332625,program,I,sv,u-11-3
sw2122A-ms98-a-0008,32.667875,32.766250,you,B,+,u-13-1
sw2122A-ms98-a-0008,32.766250,32.976250,know,I,+,u-13-1
sw2122A-ms98-a-0008,32.976250,33.186250,through,I,+,u-13-1
sw2122A-ms98-a-0008,33.186250,33.312125,the,I,+,u-13-1
sw2122A-ms98-a-0008,33.312125,33.846875,disk,I,+,u-13-1
sw2122A-ms98-a-0009,34.580750,34.902250,because,B,+,u-15-1
sw2122A-ms98-a-0009,34.902250,35.222250,um,I,+,u-15-1
sw2122A-ms98-a-0009,35.222250,35.292250,the,I,+,u-15-1
sw2122A-ms98-a-0009,35.292250,35.592250,grader,I,+,u-15-1
sw2122A-ms98-a-0009,35.592250,35.732250,can,I,+,u-15-1
sw2122A-ms98-a-0009,35.732250,35.832250,do,I,+,u-15-1
sw2122A-ms98-a-0009,35.832250,35.902250,it,I,+,u-15-1
sw2122A-ms98-a-0009,35.902250,36.002250,at,I,+,u-15-1
sw2122A-ms98-a-0009,36.002250,36.313625,home,I,+,u-15-1
sw2122A-ms98-a-0009,37.097125,37.479250,then,B,sv,u-17-1
sw2122A-ms98-a-0009,37.987750,38.549750,as,I,sv,u-17-1
sw2122A-ms98-a-0009,38.549750,38.977000,the,I,sv,u-17-1
sw2122A-ms98-a-0009,39.207250,39.293875,you,I,sv,u-17-1
sw2122A-ms98-a-0009,39.293875,39.432250,know,I,sv,u-17-1
sw2122A-ms98-a-0009,39.432250,39.672250,as,I,sv,u-17-1
sw2122A-ms98-a-0009,39.672250,39.782250,you,I,sv,u-17-1
sw2122A-ms98-a-0009,39.782250,39.952250,go,I,sv,u-17-1
sw2122A-ms98-a-0009,39.952250,40.210250,up,I,sv,u-17-1
sw2122A-ms98-a-0009,40.210250,40.672250,higher,I,sv,u-17-1
sw2122A-ms98-a-0009,40.672250,40.842250,like,I,sv,u-17-1
sw2122A-ms98-a-0009,40.842250,40.962250,in,I,sv,u-17-1
sw2122A-ms98-a-0009,40.962250,41.112250,your,I,sv,u-17-1
sw2122A-ms98-a-0009,41.112250,41.588750,senior,I,sv,u-17-1
sw2122A-ms98-a-0009,41.777125,42.222625,level,I,sv,u-17-1
sw2122A-ms98-a-0009,42.418500,42.522250,you're,I,sv,u-17-1
sw2122A-ms98-a-0009,42.522250,42.732250,doing,I,sv,u-17-1
sw2122A-ms98-a-0009,42.732250,43.202250,projects,I,sv,u-17-1
sw2122A-ms98-a-0009,43.202250,43.442250,which,I,sv,u-17-1
sw2122A-ms98-a-0009,43.442250,43.691625,are,I,sv,u-17-1
sw2122A-ms98-a-0009,43.763125,44.052250,are,I,sv,u-17-1
sw2122A-ms98-a-0009,44.052250,44.262250,so,I,sv,u-17-1
