sw2934B-ms98-a-0001,0.927875,1.360375,okay,B,o,u-1-1
sw2934B-ms98-a-0001,2.068500,2.410000,how's,B,qw,u-1-2
sw2934B-ms98-a-0001,2.410000,2.500000,the,I,qw,u-1-2
sw2934B-ms98-a-0001,2.500000,2.810000,weather,I,qw,u-1-2
sw2934B-ms98-a-0001,2.810000,2.990000,been,I,qw,u-1-2
sw2934B-ms98-a-0001,2.990000,3.240000,out,I,qw,u-1-2
sw2934B-ms98-a-0001,3.500000,3.786500,there,I,qw,u-1-2
sw2934B-ms98-a-0003,8.483500,8.763500,um-hum,B,b,u-3-1
sw2934B-ms98-a-0005,24.701000,24.981750,it's,B,sd,u-7-1
sw2934B-ms98-a-0005,24.981750,25.456250,been,I,sd,u-7-1
sw2934B-ms98-a-0005,25.456250,25.941000,pretty,I,sd,u-7-1
sw2934B-ms98-a-0005,25.941000,26.641000,normal,I,sd,u-7-1
sw2934B-ms98-a-0005,26.641000,26.881000,for,I,sd,u-7-1
sw2934B-ms98-a-0005,26.881000,27.211000,this,I,sd,u-7-1
sw2934B-ms98-a-0005,27.211000,27.555375,year,I,sd,u-7-1
sw2934B-ms98-a-0005,28.210750,28.301000,you,I,sd,u-7-1
sw2934B-ms98-a-0005,28.301000,28.531000,know,I,sd,u-7-1
sw2934B-ms98-a-0005,28.531000,28.661000,uh,I,sd,u-7-1
sw2934B-ms98-a-0005,28.661000,29.160875,they,B,sd,u-7-2
sw2934B-ms98-a-0005,29.160875,29.379375,have,I,sd,u-7-2
sw2934B-ms98-a-0005,29.379375,30.213875,tornadoes,I,sd,u-7-2
sw2934B-ms98-a-0005,30.530250,30.851000,about,I,sd,u-7-2
sw2934B-ms98-a-0005,30.851000,31.141000,once,I,sd,u-7-2
sw2934B-ms98-a-0005,31.141000,31.201000,a,I,sd,u-7-2
sw2934B-ms98-a-0005,31.201000,31.541000,week,I,sd,u-7-2
sw2934B-ms98-a-0005,31.541000,31.671000,and,B,sd,u-7-3
sw2934B-ms98-a-0005,31.671000,31.831000,it,I,sd,u-7-3
sw2934B-ms98-a-0005,31.831000,32.151000,rains,I,sd,u-7-3
sw2934B-ms98-a-0005,32.151000,32.431000,about,I,sd,u-7-3
sw2934B-ms98-a-0005,32.431000,32.631000,every,I,sd,u-7-3
sw2934B-ms98-a-0005,32.631000,32.841000,three,I,sd,u-7-3
sw2934B-ms98-a-0005,32.841000,33.472500,days,I,sd,u-7-3
sw2934B-ms98-a-0005,33.698500,33.841000,the,B,sd,u-7-4
sw2934B-ms98-a-0005,33.841000,34.181000,last,I,sd,u-7-4
sw2934B-ms98-a-0005,34.181000,34.371000,two,I,sd,u-7-4
