sw4709A-ms98-a-0001,0.007500,0.472000,okay_1,O,,
sw4709A-ms98-a-0002,1.510875,1.640875,what,B,qw,u-1-2
sw4709A-ms98-a-0002,1.640875,1.780875,would,I,qw,u-1-2
sw4709A-ms98-a-0002,1.780875,1.920875,you,I,qw,u-1-2
sw4709A-ms98-a-0002,1.920875,2.190875,rather,I,qw,u-1-2
sw4709A-ms98-a-0002,2.190875,2.645375,have,I,qw,u-1-2
sw4709A-ms98-a-0003,3.938750,4.148750,or,B,qrr,u-1-3
sw4709A-ms98-a-0003,4.148750,4.328750,you,I,qrr,u-1-3
sw4709A-ms98-a-0003,4.328750,4.568750,want,I,qrr,u-1-3
sw4709A-ms98-a-0003,4.568750,4.968750,salary,I,qrr,u-1-3
sw4709A-ms98-a-0003,4.968750,5.238750,too,I,qrr,u-1-3
sw4709A-ms98-a-0003,5.238750,5.638750,plus,I,qrr,u-1-3
sw4709A-ms98-a-0003,5.638750,5.908750,what,I,qrr,u-1-3
sw4709A-ms98-a-0003,6.058750,6.258750,what's,B,qw,u-1-4
sw4709A-ms98-a-0003,6.258750,6.558750,most,I,qw,u-1-4
sw4709A-ms98-a-0003,6.558750,7.014250,important,I,qw,u-1-4
sw4709A-ms98-a-0003,7.014250,7.161125,to,I,qw,u-1-4
sw4709A-ms98-a-0003,7.161125,7.435500,you,I,qw,u-1-4
sw4709A-ms98-a-0006,16.555875,16.896125,right,B,b,u-3-1
sw4709A-ms98-a-0008,22.908375,23.448375,um-hum,B,b,u-5-1
sw4709A-ms98-a-0010,28.658500,29.267500,um-hum,B,b,u-7-1
sw4709A-ms98-a-0010,29.787250,29.908500,well,B,cc,u-7-2
sw4709A-ms98-a-0010,29.908500,30.038500,i'll,I,cc,u-7-2
sw4709A-ms98-a-0010,30.038500,30.248500,tell,I,cc,u-7-2
sw4709A-ms98-a-0010,30.248500,30.358500,you,I,cc,u-7-2
sw4709A-ms98-a-0010,30.358500,30.428500,i,B,sv,u-7-3
sw4709A-ms98-a-0010,30.428500,30.618500,think,I,sv,u-7-3
sw4709A-ms98-a-0010,30.618500,30.758500,that,I,sv,u-7-3
sw4709A-ms98-a-0010,30.758500,30.888500,is,I,sv,u-7-3
sw4709A-ms98-a-0010,30.888500,30.988500,the,I,sv,u-7-3
sw4709A-ms98-a-0010,30.988500,31.278500,most,I,sv,u-7-3
sw4709A-ms98-a-0010,31.278500,31.898500,important,I,sv,u-7-3
sw4709A-ms98-a-0010,31.898500,32.266500,thing,I,sv,u-7-3
sw4709A-ms98-a-0010,32.266500,32.552750,[laughter],O,,
sw4709A-ms98-a-0010,32.945250,33.258500,i've,B,sd,u-7-4
sw4709A-ms98-a-0010,33.258500,33.567625,uh,I,sd,u-7-4
sw4709A-ms98-a-0010,33.827500,33.969250,i'm,I,sd,u-7-4
sw4709A-ms98-a-0010,33.969250,34.148500,not,I,sd,u-7-4
sw4709A-ms98-a-0010,34.148500,34.398500,working,I,sd,u-7-4
sw4709A-ms98-a-0010,34.398500,34.578500,right,I,sd,u-7-4
sw4709A-ms98-a-0010,34.578500,34.668500,at,I,sd,u-7-4
sw4709A-ms98-a-0010,34.668500,34.748500,the,I,sd,u-7-4
sw4709A-ms98-a-0010,34.748500,35.138500,moment,I,sd,u-7-4
sw4709A-ms98-a-0010,35.138500,35.318500,but,B,sd,u-7-5
sw4709A-ms98-a-0010,35.318500,35.398500,the,I,sd,u-7-5
sw4709A-ms98-a-0010,35.398500,35.778500,company,I,sd,u-7-5
sw4709A-ms98-a-0010,35.778500,35.938500,that,I,sd,u-7-5
sw4709A-ms98-a-0010,35.938500,35.998500,i,I,sd,u-7-5
sw4709A-ms98-a-0010,35.998500,36.218500,did,I,sd,u-7-5
sw4709A-ms98-a-0010,36.218500,36.338500,work,I,sd,u-7-5
sw4709A-ms98-a-0010,36.338500,36.649750,for,I,sd,u-7-5
sw4709A-ms98-a-0011,38.375625,38.744750,excuse,B,sd,u-7-6
sw4709A-ms98-a-0011,38.744750,38.976875,me,I,sd,u-7-6
sw4709A-ms98-a-0011,39.443875,39.604750,i,I,sd,u-7-6
sw4709A-ms98-a-0011,39.604750,39.904750,had,I,sd,u-7-6
sw4709A-ms98-a-0011,39.904750,40.214750,health,I,sd,u-7-6
sw4709A-ms98-a-0011,40.214750,40.962375,benefits,I,sd,u-7-6
sw4709A-ms98-a-0011,41.267500,41.374750,you,I,sd,u-7-6
sw4709A-ms98-a-0011,41.374750,41.564750,know,I,sd,u-7-6
sw4709A-ms98-a-0011,41.564750,42.138750,dental,I,sd,u-7-6
sw4709A-ms98-a-0011,42.330875,43.008625,vision,I,sd,u-7-6
sw4709A-ms98-a-0011,43.832250,44.121875,all,I,sd,u-7-6
sw4709A-ms98-a-0011,44.121875,44.366250,that,I,sd,u-7-6
sw4709A-ms98-a-0011,44.516875,44.884750,pension,I,sd,u-7-6
sw4709A-ms98-a-0011,44.884750,45.559625,plan,I,sd,u-7-6
sw4709A-ms98-a-0011,46.251125,46.773625,um,I,sd,u-7-6
sw4709A-ms98-a-0012,47.746000,48.276750,now,B,sd,u-7-7
sw4709A-ms98-a-0012,48.276750,48.460750,i,I,sd,u-7-7
sw4709A-ms98-a-0012,48.460750,48.679250,don't,I,sd,u-7-7
sw4709A-ms98-a-0012,48.679250,49.171625,have,I,sd,u-7-7
sw4709A-ms98-a-0012,49.623625,50.046250,that,I,sd,u-7-7
sw4709A-ms98-a-0012,50.573500,50.876750,although,I,sd,u-7-7
sw4709A-ms98-a-0012,50.876750,50.976750,i,I,sd,u-7-7
sw4709A-ms98-a-0012,50.976750,51.206750,do,I,sd,u-7-7
sw4709A-ms98-a-0012,51.206750,51.346750,have,I,sd,u-7-7
sw4709A-ms98-a-0012,51.346750,51.416750,a,I,sd,u-7-7
sw4709A-ms98-a-0012,51.416750,51.836750,pension,I,sd,u-7-7
sw4709A-ms98-a-0012,51.836750,51.966750,that,I,sd,u-7-7
sw4709A-ms98-a-0012,51.966750,52.096750,i'm,I,sd,u-7-7
sw4709A-ms98-a-0012,52.096750,52.436750,drawing,I,sd,u-7-7
sw4709A-ms98-a-0012,52.436750,52.636750,from,I,sd,u-7-7
sw4709A-ms98-a-0012,52.636750,52.826750,them,I,sd,u-7-7
sw4709A-ms98-a-0012,52.826750,53.127125,which,I,sd,u-7-7
sw4709A-ms98-a-0012,53.846500,54.086750,thank,I,sd,u-7-7
sw4709A-ms98-a-0012,54.086750,54.308875,God,I,sd,u-7-7
sw4709A-ms98-a-0012,54.308875,54.446625,i,I,sd,u-7-7
sw4709A-ms98-a-0012,54.446625,54.850500,had,I,sd,u-7-7
sw4709A-ms98-a-0013,55.660500,55.916875,but,B,sd,u-9-1
sw4709A-ms98-a-0013,56.126875,56.259750,uh,I,sd,u-9-1
sw4709A-ms98-a-0013,56.350125,56.850500,man,I,sd,u-9-1
sw4709A-ms98-a-0013,56.850500,56.940500,i,I,sd,u-9-1
sw4709A-ms98-a-0013,56.940500,57.160500,think,I,sd,u-9-1
sw4709A-ms98-a-0013,57.160500,57.360500,those,I,sd,u-9-1
sw4709A-ms98-a-0013,57.360500,57.740500,medical,I,sd,u-9-1
sw4709A-ms98-a-0013,57.740500,58.250500,benefits,I,sd,u-9-1
sw4709A-ms98-a-0013,58.250500,58.350500,are,I,sd,u-9-1
sw4709A-ms98-a-0013,58.350500,58.460500,the,I,sd,u-9-1
sw4709A-ms98-a-0013,58.460500,58.810500,most,I,sd,u-9-1
sw4709A-ms98-a-0013,58.810500,59.477375,important,I,sd,u-9-1
sw4709A-ms98-a-0013,60.437125,60.667750,uh,I,sd,u-9-1
sw4709A-ms98-a-0015,76.069125,76.565375,right,B,b,u-11-1
sw4709A-ms98-a-0015,76.565375,77.023250,um,B,sd,u-11-2
sw4709A-ms98-a-0015,77.701250,77.795375,i,I,sd,u-11-2
sw4709A-ms98-a-0015,77.795375,78.045375,should,I,sd,u-11-2
sw4709A-ms98-a-0015,78.045375,78.315375,knock,I,sd,u-11-2
sw4709A-ms98-a-0015,78.315375,78.495375,on,I,sd,u-11-2
sw4709A-ms98-a-0015,78.495375,78.715750,wood,I,sd,u-11-2
sw4709A-ms98-a-0015,78.715750,78.858875,i,B,sd,u-11-3
sw4709A-ms98-a-0015,78.858875,79.188250,haven't,I,sd,u-11-3
sw4709A-ms98-a-0015,79.282375,79.415375,you,I,sd,u-11-3
sw4709A-ms98-a-0015,79.415375,79.535375,know,I,sd,u-11-3
sw4709A-ms98-a-0015,79.535375,79.793750,had,I,sd,u-11-3
sw4709A-ms98-a-0015,80.268375,80.505375,any,I,sd,u-11-3
sw4709A-ms98-a-0015,80.505375,81.035375,serious,I,sd,u-11-3
sw4709A-ms98-a-0015,81.035375,81.275375,health,I,sd,u-11-3
sw4709A-ms98-a-0015,81.275375,81.705375,problems,I,sd,u-11-3
sw4709A-ms98-a-0015,81.705375,81.805375,or,I,sd,u-11-3
sw4709A-ms98-a-0015,81.805375,82.155375,anything,I,sd,u-11-3
sw4709A-ms98-a-0015,82.155375,82.295375,i've,B,sd,u-11-4
sw4709A-ms98-a-0015,82.295375,82.435375,only,I,sd,u-11-4
sw4709A-ms98-a-0015,82.435375,82.725375,probably,I,sd,u-11-4
sw4709A-ms98-a-0015,82.725375,82.885375,been,I,sd,u-11-4
sw4709A-ms98-a-0015,82.885375,83.005375,to,I,sd,u-11-4
sw4709A-ms98-a-0015,83.005375,83.151375,the,I,sd,u-11-4
sw4709A-ms98-a-0015,83.580750,83.965375,doctor,I,sd,u-11-4
sw4709A-ms98-a-0015,83.965375,84.025375,a,I,sd,u-11-4
sw4709A-ms98-a-0015,84.025375,84.345375,couple,I,sd,u-11-4
sw4709A-ms98-a-0015,84.345375,84.445375,of,I,sd,u-11-4
sw4709A-ms98-a-0015,84.445375,84.825375,times,I,sd,u-11-4
