sw3081A-ms98-a-0001,0.860000,1.380000,okay,B,o,u-1-1
sw3081A-ms98-a-0001,1.380000,1.570000,well,B,sd,u-1-2
sw3081A-ms98-a-0001,1.570000,1.871875,i-,I,sd,u-1-2
sw3081A-ms98-a-0001,1.871875,2.268375,i,I,sd,u-1-2
sw3081A-ms98-a-0002,3.882125,4.066000,i,I,sd,u-1-2
sw3081A-ms98-a-0002,4.066000,4.332125,guess,I,sd,u-1-2
sw3081A-ms98-a-0002,4.332125,4.402125,if,I,sd,u-1-2
sw3081A-ms98-a-0002,4.402125,4.522125,i,I,sd,u-1-2
sw3081A-ms98-a-0002,4.522125,4.642125,was,I,sd,u-1-2
sw3081A-ms98-a-0002,4.642125,4.932125,having,I,sd,u-1-2
sw3081A-ms98-a-0002,4.932125,4.982125,a,I,sd,u-1-2
sw3081A-ms98-a-0002,4.982125,5.252125,dinner,I,sd,u-1-2
sw3081A-ms98-a-0002,5.252125,5.692125,party,I,sd,u-1-2
sw3081A-ms98-a-0002,5.692125,6.072125,i,I,sd,u-1-2
sw3081A-ms98-a-0002,6.072125,6.542125,depending,I,sd,u-1-2
sw3081A-ms98-a-0002,6.542125,6.642125,on,I,sd,u-1-2
sw3081A-ms98-a-0002,6.642125,6.702125,the,I,sd,u-1-2
sw3081A-ms98-a-0002,6.702125,6.992125,number,I,sd,u-1-2
sw3081A-ms98-a-0002,6.992125,7.062125,of,I,sd,u-1-2
sw3081A-ms98-a-0002,7.062125,7.432125,people,I,sd,u-1-2
sw3081A-ms98-a-0002,7.432125,7.549875,i,I,sd,u-1-2
sw3081A-ms98-a-0002,7.549875,7.798375,might,I,sd,u-1-2
sw3081A-ms98-a-0002,7.919375,8.179625,cook,I,sd,u-1-2
sw3081A-ms98-a-0002,8.179625,8.693250,a,I,sd,u-1-2
sw3081A-ms98-a-0002,9.253500,9.426750,like,I,sd,u-1-2
sw3081A-ms98-a-0002,9.426750,9.628875,a,I,sd,u-1-2
sw3081A-ms98-a-0002,10.254125,10.832125,brisket,I,sd,u-1-2
sw3081A-ms98-a-0002,10.832125,11.052125,or,I,sd,u-1-2
sw3081A-ms98-a-0002,11.052125,11.102125,a,I,sd,u-1-2
sw3081A-ms98-a-0002,11.102125,11.687125,roast,I,sd,u-1-2
sw3081A-ms98-a-0002,12.033750,12.225375,or,I,sd,u-1-2
sw3081A-ms98-a-0002,12.225375,12.558000,a,I,sd,u-1-2
sw3081A-ms98-a-0002,13.058875,13.322125,maybe,I,sd,u-1-2
sw3081A-ms98-a-0002,13.322125,13.412125,a,I,sd,u-1-2
sw3081A-ms98-a-0002,13.412125,13.779750,chicken,I,sd,u-1-2
sw3081A-ms98-a-0002,13.779750,14.052125,dish,I,sd,u-1-2
sw3081A-ms98-a-0003,15.077250,15.407250,and,B,sd,u-3-1
sw3081A-ms98-a-0003,15.407250,15.817250,um,I,sd,u-3-1
sw3081A-ms98-a-0003,16.027250,16.097625,i,I,sd,u-3-1
sw3081A-ms98-a-0003,16.097625,16.247250,guess,I,sd,u-3-1
sw3081A-ms98-a-0003,16.247250,16.307250,i,I,sd,u-3-1
sw3081A-ms98-a-0003,16.307250,16.677250,usually,I,sd,u-3-1
sw3081A-ms98-a-0003,16.677250,17.257250,plan,I,sd,u-3-1
sw3081A-ms98-a-0004,18.761750,19.021750,probably,I,sd,u-3-1
sw3081A-ms98-a-0004,19.021750,19.101750,a,I,sd,u-3-1
sw3081A-ms98-a-0004,19.101750,19.521750,lettuce,I,sd,u-3-1
sw3081A-ms98-a-0004,19.521750,20.001750,salad,I,sd,u-3-1
sw3081A-ms98-a-0004,20.551750,20.731750,an[d]-,I,sd,u-3-1
sw3081A-ms98-a-0004,20.731750,21.091750,a,I,sd,u-3-1
sw3081A-ms98-a-0005,22.371125,22.501125,a,I,sd,u-3-1
sw3081A-ms98-a-0005,22.501125,23.001125,potato,I,sd,u-3-1
sw3081A-ms98-a-0005,23.001125,23.371125,dish,I,sd,u-3-1
sw3081A-ms98-a-0005,23.371125,23.531125,and,B,sd,u-3-2
sw3081A-ms98-a-0005,23.531125,23.621125,we,I,sd,u-3-2
sw3081A-ms98-a-0005,23.621125,24.001125,usually,I,sd,u-3-2
sw3081A-ms98-a-0005,24.001125,24.261125,serve,I,sd,u-3-2
sw3081A-ms98-a-0005,24.261125,24.551125,fresh,I,sd,u-3-2
sw3081A-ms98-a-0005,24.551125,24.980250,fruit,I,sd,u-3-2
sw3081A-ms98-a-0005,25.127125,25.371125,and,I,sd,u-3-2
sw3081A-ms98-a-0005,25.371125,25.662000,uh,I,sd,u-3-2
sw3081A-ms98-a-0005,26.227000,26.381125,then,I,sd,u-3-2
sw3081A-ms98-a-0005,26.381125,26.561125,make,I,sd,u-3-2
sw3081A-ms98-a-0005,26.561125,26.631125,a,I,sd,u-3-2
sw3081A-ms98-a-0005,26.631125,27.191125,dessert,I,sd,u-3-2
sw3081A-ms98-a-0006,28.791500,29.074375,so,B,%,u-5-1
sw3081A-ms98-a-0006,29.074375,29.251500,that,I,%,u-5-1
