sw2761A-ms98-a-0001,0.400000,0.895625,okay,B,o,u-1-1
sw2761A-ms98-a-0002,1.707000,1.873125,what,B,qw,u-1-2
sw2761A-ms98-a-0002,1.873125,1.933125,are,I,qw,u-1-2
sw2761A-ms98-a-0002,1.933125,2.153125,your,I,qw,u-1-2
sw2761A-ms98-a-0002,2.153125,2.933125,suggestions,I,qw,u-1-2
sw2761A-ms98-a-0002,2.933125,3.013125,in,I,qw,u-1-2
sw2761A-ms98-a-0002,3.013125,3.413125,making,I,qw,u-1-2
sw2761A-ms98-a-0002,3.413125,3.463125,a,I,qw,u-1-2
sw2761A-ms98-a-0002,3.463125,3.893125,family,I,qw,u-1-2
sw2761A-ms98-a-0002,3.893125,4.435000,reunion,I,qw,u-1-2
sw2761A-ms98-a-0002,4.435000,5.265000,successful,I,qw,u-1-2
sw2761A-ms98-a-0002,5.265000,5.589375,[laughter],O,,
sw2761A-ms98-a-0003,5.717375,6.399375,[laughter],O,,
sw2761A-ms98-a-0005,8.533125,8.786375,well,B,aa,u-3-1
sw2761A-ms98-a-0005,8.786375,8.856375,i,I,aa,u-3-1
sw2761A-ms98-a-0005,8.856375,9.146375,guess,I,aa,u-3-1
sw2761A-ms98-a-0005,9.146375,9.436375,so,I,aa,u-3-1
sw2761A-ms98-a-0006,10.672500,10.828125,have,B,qy,u-5-1
sw2761A-ms98-a-0006,10.828125,10.978125,you,I,qy,u-5-1
sw2761A-ms98-a-0006,10.978125,11.258125,had,I,qy,u-5-1
sw2761A-ms98-a-0006,11.258125,11.599875,any,I,qy,u-5-1
sw2761A-ms98-a-0006,11.731750,11.898125,in,I,qy,u-5-1
sw2761A-ms98-a-0006,11.898125,12.051250,the,I,qy,u-5-1
sw2761A-ms98-a-0006,12.051250,12.141625,la[st]-,O,,
sw2761A-ms98-a-0006,12.141625,12.365500,ho[w]-,O,,
sw2761A-ms98-a-0006,12.565125,12.818125,well,B,qw,u-5-2
sw2761A-ms98-a-0006,12.818125,12.958125,how,I,qw,u-5-2
sw2761A-ms98-a-0006,12.958125,13.198125,old,I,qw,u-5-2
sw2761A-ms98-a-0006,13.198125,13.363750,are,I,qw,u-5-2
sw2761A-ms98-a-0006,13.363750,13.539500,you,I,qw,u-5-2
sw2761A-ms98-a-0007,14.701500,15.180375,okay,B,bk,u-7-1
sw2761A-ms98-a-0007,15.180375,15.592750,so,B,qy^d,u-7-2
sw2761A-ms98-a-0008,16.187500,16.669500,you,I,qy^d,u-7-2
sw2761A-ms98-a-0008,16.669500,16.936250,ha[ve]-,O,,
sw2761A-ms98-a-0008,17.663250,17.857500,you,B,+,u-9-1
sw2761A-ms98-a-0008,17.857500,18.077500,have,I,+,u-9-1
sw2761A-ms98-a-0008,18.077500,18.317500,been,I,+,u-9-1
sw2761A-ms98-a-0008,18.317500,18.397500,to,I,+,u-9-1
sw2761A-ms98-a-0008,18.397500,18.667500,some,I,+,u-9-1
sw2761A-ms98-a-0008,18.667500,19.117500,family,I,+,u-9-1
