sw3134A-ms98-a-0002,1.132375,1.662375,okay,B,o,u-1-1
sw3134A-ms98-a-0002,1.662375,1.722375,i,B,sd^t,u-1-2
sw3134A-ms98-a-0002,1.722375,1.942375,guess,I,sd^t,u-1-2
sw3134A-ms98-a-0002,1.942375,2.072375,we're,I,sd^t,u-1-2
sw3134A-ms98-a-0002,2.072375,2.332375,supposed,I,sd^t,u-1-2
sw3134A-ms98-a-0002,2.332375,2.417625,to,I,sd^t,u-1-2
sw3134A-ms98-a-0002,2.417625,2.942375,discuss,I,sd^t,u-1-2
sw3134A-ms98-a-0002,2.942375,3.138125,the,I,sd^t,u-1-2
sw3134A-ms98-a-0002,3.138125,3.332375,uh,I,sd^t,u-1-2
sw3134A-ms98-a-0002,3.332375,3.692375,school,I,sd^t,u-1-2
sw3134A-ms98-a-0002,3.692375,4.215625,system,I,sd^t,u-1-2
sw3134A-ms98-a-0002,4.833375,5.002375,that,B,qy^g,u-1-3
sw3134A-ms98-a-0002,5.002375,5.202375,shouldn't,I,qy^g,u-1-3
sw3134A-ms98-a-0002,5.202375,5.312375,be,I,qy^g,u-1-3
sw3134A-ms98-a-0002,5.312375,5.442375,too,I,qy^g,u-1-3
sw3134A-ms98-a-0002,5.442375,5.642375,much,I,qy^g,u-1-3
sw3134A-ms98-a-0002,5.642375,5.942375,trouble,I,qy^g,u-1-3
sw3134A-ms98-a-0002,5.942375,6.072375,for,I,qy^g,u-1-3
sw3134A-ms98-a-0002,6.072375,6.162375,the,I,qy^g,u-1-3
sw3134A-ms98-a-0002,6.162375,6.342375,two,I,qy^g,u-1-3
sw3134A-ms98-a-0002,6.342375,6.462375,of,I,qy^g,u-1-3
sw3134A-ms98-a-0002,6.462375,6.842375,us,I,qy^g,u-1-3
sw3134A-ms98-a-0002,6.842375,7.134375,right,I,qy^g,u-1-3
sw3134A-ms98-a-0004,16.335375,16.904500,right,B,b,u-3-1
sw3134A-ms98-a-0006,27.979500,28.328375,um-hum,B,b,u-5-1
sw3134A-ms98-a-0008,40.063250,40.593250,um-hum,B,b,u-7-1
sw3134A-ms98-a-0010,44.063375,44.290250,that's,B,qy^g,u-9-1
sw3134A-ms98-a-0010,44.290250,44.520250,really,I,qy^g,u-9-1
sw3134A-ms98-a-0010,44.520250,44.890125,sad,I,qy^g,u-9-1
sw3134A-ms98-a-0010,44.890125,45.056375,isn't,I,qy^g,u-9-1
