sw2942A-ms98-a-0002,0.573375,1.164125,okay,B,o,u-1-1
sw2942A-ms98-a-0002,1.635875,2.022125,um,B,qy,u-1-2
sw2942A-ms98-a-0002,2.232125,2.292125,do,I,qy,u-1-2
sw2942A-ms98-a-0002,2.292125,2.352125,you,I,qy,u-1-2
sw2942A-ms98-a-0002,2.352125,2.452125,have,I,qy,u-1-2
sw2942A-ms98-a-0002,2.452125,2.582125,any,I,qy,u-1-2
sw2942A-ms98-a-0002,2.582125,2.872125,advice,I,qy,u-1-2
sw2942A-ms98-a-0002,2.872125,2.985500,for,I,qy,u-1-2
sw2942A-ms98-a-0002,2.985500,3.422375,college,I,qy,u-1-2
sw2942A-ms98-a-0002,3.422375,3.582125,i'm,B,sd,u-1-3
sw2942A-ms98-a-0002,3.762125,3.972125,i'm,I,sd,u-1-3
sw2942A-ms98-a-0002,4.102125,4.242125,i'm,I,sd,u-1-3
sw2942A-ms98-a-0002,4.242125,4.442125,full,I,sd,u-1-3
sw2942A-ms98-a-0002,4.442125,4.552125,of,I,sd,u-1-3
sw2942A-ms98-a-0002,4.552125,4.962125,advice,I,sd,u-1-3
sw2942A-ms98-a-0002,4.962125,5.092125,i'm,B,sd,u-1-4
sw2942A-ms98-a-0002,5.092125,5.342125,still,I,sd,u-1-4
sw2942A-ms98-a-0002,5.342125,5.402125,a,I,sd,u-1-4
sw2942A-ms98-a-0002,5.402125,5.702125,graduate,I,sd,u-1-4
sw2942A-ms98-a-0002,5.702125,6.122125,student,I,sd,u-1-4
sw2942A-ms98-a-0002,6.122125,6.350125,so,B,%,u-1-5
sw2942A-ms98-a-0002,6.650750,6.952125,[laughter],O,,
sw2942A-ms98-a-0004,8.614000,8.834000,oh,O,,
sw2942A-ms98-a-0006,15.370875,15.817625,hum,O,,
sw2942A-ms98-a-0008,17.577875,18.284125,[laughter],O,,
sw2942A-ms98-a-0010,32.898875,33.178875,yeah,B,b,u-7-1
sw2942A-ms98-a-0012,45.844000,46.051500,hm,B,b,u-9-1
sw2942A-ms98-a-0014,55.098625,55.278625,oh,B,ba,u-11-1
sw2942A-ms98-a-0014,55.278625,55.468625,that's,I,ba,u-11-1
sw2942A-ms98-a-0014,55.468625,55.918625,interesting,I,ba,u-11-1
sw2942A-ms98-a-0015,57.053000,57.219500,i,B,sd,u-11-2
sw2942A-ms98-a-0015,57.219500,57.393000,went,I,sd,u-11-2
sw2942A-ms98-a-0015,57.393000,57.553000,to,I,sd,u-11-2
sw2942A-ms98-a-0015,57.553000,57.743000,a,I,sd,u-11-2
sw2942A-ms98-a-0015,57.743000,57.773000,a,I,sd,u-11-2
sw2942A-ms98-a-0015,57.773000,58.413000,liberal,I,sd,u-11-2
sw2942A-ms98-a-0015,58.413000,58.653000,arts,I,sd,u-11-2
sw2942A-ms98-a-0015,58.653000,59.014375,school,I,sd,u-11-2
sw2942A-ms98-a-0015,59.206500,59.653000,actually,I,sd,u-11-2
sw2942A-ms98-a-0015,59.953000,60.043000,at,I,sd,u-11-2
sw2942A-ms98-a-0015,60.043000,60.373000,first,I,sd,u-11-2
sw2942A-ms98-a-0015,60.373000,60.493000,and,B,sd,u-11-3
sw2942A-ms98-a-0015,60.493000,60.553000,you,I,sd,u-11-3
sw2942A-ms98-a-0015,60.553000,60.853000,weren't,I,sd,u-11-3
sw2942A-ms98-a-0015,60.853000,61.173000,really,I,sd,u-11-3
sw2942A-ms98-a-0015,61.173000,61.634875,even,I,sd,u-11-3
sw2942A-ms98-a-0015,61.634875,62.143000,um,I,sd,u-11-3
sw2942A-ms98-a-0016,63.850000,63.992375,they,B,+,u-13-1
sw2942A-ms98-a-0016,63.992375,64.140000,didn't,I,+,u-13-1
sw2942A-ms98-a-0016,64.140000,64.560000,expect,I,+,u-13-1
sw2942A-ms98-a-0016,64.560000,64.640000,you,I,+,u-13-1
sw2942A-ms98-a-0016,64.640000,64.730000,to,I,+,u-13-1
sw2942A-ms98-a-0016,64.730000,64.930000,choose,I,+,u-13-1
sw2942A-ms98-a-0016,64.930000,65.100000,any,I,+,u-13-1
