sw2229B-ms98-a-0002,2.578375,3.057750,yes,B,ny,u-2-1
sw2229B-ms98-a-0002,3.057750,3.248375,and,B,sd^e,u-2-2
sw2229B-ms98-a-0002,3.248375,3.288375,i,I,sd^e,u-2-2
sw2229B-ms98-a-0002,3.288375,3.558375,hate,I,sd^e,u-2-2
sw2229B-ms98-a-0002,3.558375,3.732500,it,I,sd^e,u-2-2
sw2229B-ms98-a-0002,3.732500,4.941500,[laughter],O,,
sw2229B-ms98-a-0002,4.941500,5.078375,how,B,qo,u-4-1
sw2229B-ms98-a-0002,5.078375,5.318375,about_1,I,qo,u-4-1
sw2229B-ms98-a-0002,5.318375,5.775875,you,I,qo,u-4-1
sw2229B-ms98-a-0004,8.209625,8.474125,off,B,b^m,u-6-1
sw2229B-ms98-a-0004,8.474125,8.594125,and,I,b^m,u-6-1
sw2229B-ms98-a-0004,8.594125,8.844125,on,I,b^m,u-6-1
sw2229B-ms98-a-0004,8.844125,9.074125,well,B,sd,u-6-2
sw2229B-ms98-a-0004,9.074125,9.144125,i,I,sd,u-6-2
sw2229B-ms98-a-0004,9.144125,9.394125,guess,I,sd,u-6-2
sw2229B-ms98-a-0004,9.394125,9.584125,i've,I,sd,u-6-2
sw2229B-ms98-a-0004,9.584125,9.824125,been,I,sd,u-6-2
sw2229B-ms98-a-0004,9.824125,10.094125,kind,I,sd,u-6-2
sw2229B-ms98-a-0004,10.094125,10.184125,of,I,sd,u-6-2
sw2229B-ms98-a-0004,10.184125,10.454125,off,I,sd,u-6-2
sw2229B-ms98-a-0004,10.454125,10.564125,and,I,sd,u-6-2
sw2229B-ms98-a-0004,10.564125,10.834125,on,I,sd,u-6-2
sw2229B-ms98-a-0004,10.834125,11.114125,i've,B,sd,u-6-3
sw2229B-ms98-a-0004,11.114125,11.558375,um,I,sd,u-6-3
sw2229B-ms98-a-0005,12.785125,13.305125,had,B,+,u-8-1
sw2229B-ms98-a-0005,13.305125,13.875750,some,I,+,u-8-1
sw2229B-ms98-a-0005,13.875750,14.235125,health,I,+,u-8-1
sw2229B-ms98-a-0005,14.235125,14.735125,problems,I,+,u-8-1
sw2229B-ms98-a-0005,14.735125,14.925125,that,I,+,u-8-1
sw2229B-ms98-a-0005,14.925125,15.228250,have,I,+,u-8-1
sw2229B-ms98-a-0005,15.228250,15.569500,led,I,+,u-8-1
sw2229B-ms98-a-0005,15.569500,15.805625,me,I,+,u-8-1
sw2229B-ms98-a-0005,15.805625,16.110625,to,I,+,u-8-1
sw2229B-ms98-a-0005,16.110625,16.505125,uh,I,+,u-8-1
sw2229B-ms98-a-0005,16.505125,17.055125,stay,O,,
sw2229B-ms98-a-0005,17.055125,17.395125,more,B,sd,u-8-2
sw2229B-ms98-a-0005,17.395125,17.818125,on,I,sd,u-8-2
sw2229B-ms98-a-0005,17.961250,18.155125,than,I,sd,u-8-2
sw2229B-ms98-a-0005,18.155125,18.787750,[laughter-off],O,,
sw2229B-ms98-a-0007,20.682000,21.085875,uh,B,sd,u-10-1
sw2229B-ms98-a-0007,21.085875,21.165875,i,I,sd,u-10-1
sw2229B-ms98-a-0007,21.165875,21.385875,do,I,sd,u-10-1
sw2229B-ms98-a-0007,21.385875,21.865875,walking,I,sd,u-10-1
sw2229B-ms98-a-0007,21.865875,21.985875,on,I,sd,u-10-1
sw2229B-ms98-a-0007,21.985875,22.085875,the,I,sd,u-10-1
sw2229B-ms98-a-0007,22.085875,23.077250,treadmill,I,sd,u-10-1
sw2229B-ms98-a-0007,23.077250,23.295875,and,B,sd,u-10-2
sw2229B-ms98-a-0007,23.295875,23.445875,then,I,sd,u-10-2
sw2229B-ms98-a-0007,23.445875,23.525875,i,I,sd,u-10-2
sw2229B-ms98-a-0007,23.525875,23.745875,do,I,sd,u-10-2
sw2229B-ms98-a-0007,23.745875,23.965875,low,I,sd,u-10-2
sw2229B-ms98-a-0007,23.965875,24.523000,impact,I,sd,u-10-2
sw2229B-ms98-a-0007,24.523000,25.546750,aerobics,I,sd,u-10-2
sw2229B-ms98-a-0009,28.796500,29.322125,not,B,ng,u-12-1
sw2229B-ms98-a-0009,29.322125,29.687500,[vocalized-noise],I,ng,u-12-1
sw2229B-ms98-a-0009,29.687500,30.042375,not,I,ng,u-12-1
sw2229B-ms98-a-0009,30.042375,30.675875,really,I,ng,u-12-1
sw2229B-ms98-a-0011,33.039750,33.159250,y[eah]-,O,,
sw2229B-ms98-a-0011,33.405875,34.043500,yeah,B,ny,u-14-1
sw2229B-ms98-a-0011,34.243125,34.550750,and,B,sd^e,u-14-2
sw2229B-ms98-a-0011,34.550750,34.850750,time,I,sd^e,u-14-2
sw2229B-ms98-a-0011,34.850750,35.490750,consuming,I,sd^e,u-14-2
sw2229B-ms98-a-0011,35.490750,35.520750,i,B,sv,u-14-3
sw2229B-ms98-a-0011,35.520750,35.720750,mean,I,sv,u-14-3
sw2229B-ms98-a-0011,35.720750,36.004875,it's,I,sv,u-14-3
sw2229B-ms98-a-0012,36.508625,36.668625,it's,I,sv,u-14-3
sw2229B-ms98-a-0012,36.668625,36.848625,not,I,sv,u-14-3
sw2229B-ms98-a-0012,36.848625,37.008625,just,I,sv,u-14-3
sw2229B-ms98-a-0012,37.008625,37.108625,the,I,sv,u-14-3
sw2229B-ms98-a-0012,37.108625,37.862750,exercise,I,sv,u-14-3
sw2229B-ms98-a-0012,37.987125,38.288625,that's,I,sv,u-14-3
sw2229B-ms98-a-0012,38.288625,38.858625,boring,I,sv,u-14-3
sw2229B-ms98-a-0012,38.858625,38.998625,and,I,sv,u-14-3
sw2229B-ms98-a-0012,38.998625,39.238625,time,I,sv,u-14-3
sw2229B-ms98-a-0012,39.238625,39.818625,consuming,I,sv,u-14-3
sw2229B-ms98-a-0012,39.818625,39.986375,it's,B,sv,u-14-4
sw2229B-ms98-a-0012,39.986375,40.508250,uh,I,sv,u-14-4
sw2229B-ms98-a-0012,40.508250,40.748625,you,I,sv,u-14-4
sw2229B-ms98-a-0012,40.748625,40.918625,know,I,sv,u-14-4
sw2229B-ms98-a-0012,40.918625,41.748625,afterwards,I,sv,u-14-4
sw2229B-ms98-a-0012,41.748625,41.870875,you,I,sv,u-14-4
sw2229B-ms98-a-0012,41.870875,42.153375,know,I,sv,u-14-4
sw2229B-ms98-a-0012,42.153375,42.358625,then,B,sv,u-14-5
sw2229B-ms98-a-0012,42.358625,42.418625,you,I,sv,u-14-5
sw2229B-ms98-a-0012,42.418625,42.518625,have,I,sv,u-14-5
sw2229B-ms98-a-0012,42.518625,42.668625,to,I,sv,u-14-5
sw2229B-ms98-a-0012,42.668625,42.898625,take,I,sv,u-14-5
sw2229B-ms98-a-0012,42.898625,42.938625,a,I,sv,u-14-5
sw2229B-ms98-a-0012,42.938625,43.118625,shower,I,sv,u-14-5
sw2229B-ms98-a-0012,43.118625,43.918625,and,I,sv,u-14-5
sw2229B-ms98-a-0012,43.918625,44.078625,get,I,sv,u-14-5
sw2229B-ms98-a-0012,44.078625,44.518625,cleaned,I,sv,u-14-5
sw2229B-ms98-a-0012,44.518625,44.858625,up,I,sv,u-14-5
sw2229B-ms98-a-0012,44.858625,45.038625,you,I,sv,u-14-5
sw2229B-ms98-a-0012,45.038625,45.554250,[laughter-know],O,,
sw2229B-ms98-a-0014,49.840125,50.004625,i,O,,
sw2229B-ms98-a-0014,50.004625,50.353375,know,O,,
sw2229B-ms98-a-0014,51.085125,51.279375,you,B,qy,u-20-1
sw2229B-ms98-a-0014,51.279375,51.419375,go,I,qy,u-20-1
sw2229B-ms98-a-0014,51.419375,51.579375,through,I,qy,u-20-1
sw2229B-ms98-a-0014,51.579375,51.839375,this,I,qy,u-20-1
sw2229B-ms98-a-0014,51.839375,51.949375,this,I,qy,u-20-1
sw2229B-ms98-a-0014,51.949375,52.019375,is,I,qy,u-20-1
sw2229B-ms98-a-0014,52.019375,52.339375,something,I,qy,u-20-1
sw2229B-ms98-a-0014,52.339375,52.419375,you,I,qy,u-20-1
sw2229B-ms98-a-0014,52.419375,52.569375,go,I,qy,u-20-1
sw2229B-ms98-a-0014,52.569375,52.659375,through,I,qy,u-20-1
sw2229B-ms98-a-0014,52.659375,52.879375,like,I,qy,u-20-1
sw2229B-ms98-a-0014,52.879375,53.139375,every,I,qy,u-20-1
sw2229B-ms98-a-0014,53.139375,53.539750,year,I,qy,u-20-1
sw2229B-ms98-a-0014,53.539750,54.000875,[laughter],O,,
sw2229B-ms98-a-0016,59.548625,60.326875,hum-um,O,,
sw2229B-ms98-a-0018,68.745125,70.332250,[laughter],O,,
sw2229B-ms98-a-0018,70.332250,70.577250,yeah,B,b,u-24-1
sw2229B-ms98-a-0018,70.577250,70.627250,a,B,sv,u-24-2
sw2229B-ms98-a-0018,70.627250,70.827250,lot,I,sv,u-24-2
sw2229B-ms98-a-0018,70.827250,70.907250,of,I,sv,u-24-2
sw2229B-ms98-a-0018,70.907250,71.287250,things,I,sv,u-24-2
sw2229B-ms98-a-0018,71.287250,71.497250,do,I,sv,u-24-2
sw2229B-ms98-a-0018,71.497250,72.053500,that,I,sv,u-24-2
sw2229B-ms98-a-0018,72.445250,72.537250,i,B,sd,u-24-3
sw2229B-ms98-a-0018,72.537250,72.757250,have,O,,
sw2229B-ms98-a-0018,72.757250,72.837250,a,O,,
sw2229B-ms98-a-0018,72.837250,73.081375,neg[ative]-,O,,
sw2229B-ms98-a-0018,73.759250,73.847250,i,B,+,u-26-1
sw2229B-ms98-a-0018,73.847250,74.017250,had,I,+,u-26-1
sw2229B-ms98-a-0018,74.017250,74.117250,an,I,+,u-26-1
sw2229B-ms98-a-0018,74.117250,74.747250,exercise,I,+,u-26-1
sw2229B-ms98-a-0018,74.747250,75.077250,bike,I,+,u-26-1
sw2229B-ms98-a-0018,75.077250,75.157250,i,B,sd,u-26-2
sw2229B-ms98-a-0018,75.157250,75.477250,used,I,sd,u-26-2
sw2229B-ms98-a-0018,75.477250,75.567250,to,I,sd,u-26-2
sw2229B-ms98-a-0018,75.567250,75.847250,have,I,sd,u-26-2
sw2229B-ms98-a-0018,75.847250,76.037250,one,I,sd,u-26-2
sw2229B-ms98-a-0018,76.037250,76.391375,and,B,sd,u-26-3
sw2229B-ms98-a-0018,77.088125,77.397250,finally,I,sd,u-26-3
sw2229B-ms98-a-0018,77.397250,77.587250,got,I,sd,u-26-3
sw2229B-ms98-a-0018,77.587250,77.747250,rid,I,sd,u-26-3
sw2229B-ms98-a-0018,77.747250,77.867250,of,I,sd,u-26-3
sw2229B-ms98-a-0018,77.867250,78.157250,it,I,sd,u-26-3
sw2229B-ms98-a-0018,78.436000,78.617250,because_1,I,sd,u-26-3
sw2229B-ms98-a-0018,78.617250,78.707250,i,I,sd,u-26-3
sw2229B-ms98-a-0018,78.707250,78.947250,never,I,sd,u-26-3
sw2229B-ms98-a-0018,78.947250,79.371375,used,I,sd,u-26-3
sw2229B-ms98-a-0018,79.371375,79.587250,it,I,sd,u-26-3
sw2229B-ms98-a-0018,79.587250,79.787250,but,B,sd,u-26-4
sw2229B-ms98-a-0018,79.787250,79.867250,i,I,sd,u-26-4
sw2229B-ms98-a-0018,79.867250,80.067250,do,I,sd,u-26-4
sw2229B-ms98-a-0018,80.067250,80.447250,use,I,sd,u-26-4
sw2229B-ms98-a-0018,80.447250,80.557250,my,I,sd,u-26-4
sw2229B-ms98-a-0018,80.557250,81.221875,treadmill,I,sd,u-26-4
sw2229B-ms98-a-0020,87.736125,88.163000,yeah,B,b,u-28-1
sw2229B-ms98-a-0020,88.330000,88.605500,it's,B,sv,u-28-2
