sw2566B-ms98-a-0002,1.074000,1.644000,okay,B,o,u-1-1
sw2566B-ms98-a-0002,2.009375,2.079750,do,B,qy,u-1-2
sw2566B-ms98-a-0002,2.079750,2.114000,you,I,qy,u-1-2
sw2566B-ms98-a-0002,2.114000,2.204000,have,I,qy,u-1-2
sw2566B-ms98-a-0002,2.204000,2.314000,any,I,qy,u-1-2
sw2566B-ms98-a-0002,2.314000,2.904000,children,I,qy,u-1-2
sw2566B-ms98-a-0003,3.771625,4.351750,[laughter],O,,
sw2566B-ms98-a-0004,4.811625,5.011625,you,B,bf,u-5-1
sw2566B-ms98-a-0004,5.011625,5.761625,don't,I,bf,u-5-1
sw2566B-ms98-a-0005,6.373250,6.573250,yes,B,ny,u-7-1
sw2566B-ms98-a-0005,6.573250,6.623250,i,B,sd^e,u-7-2
sw2566B-ms98-a-0005,6.623250,6.743250,have,I,sd^e,u-7-2
sw2566B-ms98-a-0005,6.743250,6.872500,a,I,sd^e,u-7-2
sw2566B-ms98-a-0005,6.950625,7.270750,one,I,sd^e,u-7-2
sw2566B-ms98-a-0005,7.270750,7.373250,a,I,sd^e,u-7-2
sw2566B-ms98-a-0005,7.373250,7.683250,five,I,sd^e,u-7-2
sw2566B-ms98-a-0005,7.683250,7.833250,year,I,sd^e,u-7-2
sw2566B-ms98-a-0005,7.833250,7.983250,old,I,sd^e,u-7-2
sw2566B-ms98-a-0005,7.983250,8.439500,daughter,I,sd^e,u-7-2
sw2566B-ms98-a-0007,10.191750,10.965750,yes,B,ny,u-9-1
sw2566B-ms98-a-0007,10.965750,11.075750,i,B,sd^e,u-9-2
sw2566B-ms98-a-0007,11.075750,11.535750,do,I,sd^e,u-9-2
sw2566B-ms98-a-0007,11.535750,11.805750,she,B,sd,u-9-3
sw2566B-ms98-a-0007,11.805750,12.015750,was,I,sd,u-9-3
sw2566B-ms98-a-0007,12.015750,12.525750,um,I,sd,u-9-3
sw2566B-ms98-a-0008,13.630000,13.709625,at,I,sd,u-9-3
sw2566B-ms98-a-0008,13.709625,13.768125,a,I,sd,u-9-3
sw2566B-ms98-a-0008,13.768125,14.100000,private,I,sd,u-9-3
sw2566B-ms98-a-0008,14.190000,14.380000,well,I,sd,u-9-3
sw2566B-ms98-a-0008,14.380000,14.490000,i,B,sd,u-9-4
sw2566B-ms98-a-0008,14.490000,14.809000,stayed,I,sd,u-9-4
sw2566B-ms98-a-0008,15.416375,15.691375,off,I,sd,u-9-4
sw2566B-ms98-a-0008,15.691375,15.940000,work,I,sd,u-9-4
sw2566B-ms98-a-0008,15.940000,16.130000,with,I,sd,u-9-4
sw2566B-ms98-a-0008,16.130000,16.250000,her,I,sd,u-9-4
sw2566B-ms98-a-0008,16.250000,16.520000,for,I,sd,u-9-4
sw2566B-ms98-a-0008,16.862750,17.040000,little,I,sd,u-9-4
sw2566B-ms98-a-0008,17.040000,17.280000,over,I,sd,u-9-4
sw2566B-ms98-a-0008,17.280000,17.396625,f[or]-,I,sd,u-9-4
sw2566B-ms98-a-0008,17.502125,17.575625,of,I,sd,u-9-4
sw2566B-ms98-a-0008,17.575625,17.662250,a,I,sd,u-9-4
sw2566B-ms98-a-0008,17.662250,18.212875,year,I,sd,u-9-4
sw2566B-ms98-a-0008,18.514125,18.600000,when,B,+,u-11-1
sw2566B-ms98-a-0008,18.600000,18.740000,she,I,+,u-11-1
sw2566B-ms98-a-0008,18.740000,18.880000,was,I,+,u-11-1
sw2566B-ms98-a-0008,18.880000,19.190000,born,I,+,u-11-1
sw2566B-ms98-a-0008,19.190000,19.320000,and,B,sd,u-11-2
sw2566B-ms98-a-0008,19.320000,19.480000,then,I,sd,u-11-2
sw2566B-ms98-a-0008,19.480000,19.674250,i,I,sd,u-11-2
sw2566B-ms98-a-0009,20.547375,20.677375,had,I,sd,u-11-2
sw2566B-ms98-a-0009,20.677375,20.777375,her,I,sd,u-11-2
sw2566B-ms98-a-0009,20.777375,20.847375,at,I,sd,u-11-2
sw2566B-ms98-a-0009,20.847375,20.897375,a,I,sd,u-11-2
sw2566B-ms98-a-0009,20.897375,21.357375,private,I,sd,u-11-2
sw2566B-ms98-a-0009,21.357375,21.867375,sitter,I,sd,u-11-2
sw2566B-ms98-a-0009,21.867375,22.558000,for,I,sd,u-11-2
sw2566B-ms98-a-0010,23.633750,23.795500,i,I,sd,u-11-2
sw2566B-ms98-a-0010,23.795500,24.033750,guess,I,sd,u-11-2
sw2566B-ms98-a-0010,24.033750,24.543750,two,I,sd,u-11-2
sw2566B-ms98-a-0010,24.543750,24.733750,two,I,sd,u-11-2
sw2566B-ms98-a-0010,24.733750,24.823750,and,I,sd,u-11-2
