sw2175A-ms98-a-0002,0.634000,1.004500,okay,B,o,u-1-1
sw2175A-ms98-a-0003,1.205500,1.874375,[laughter],O,,
sw2175A-ms98-a-0005,4.288125,5.019125,[laughter],O,,
sw2175A-ms98-a-0007,12.785375,13.121250,um-hum,B,b,u-7-1
sw2175A-ms98-a-0009,20.062125,20.518500,um-hum,B,b,u-9-1
sw2175A-ms98-a-0011,33.600875,34.257875,um-hum,B,b,u-11-1
sw2175A-ms98-a-0013,51.558500,52.095000,really,B,b,u-13-1
sw2175A-ms98-a-0013,52.479250,52.718500,okay,B,b,u-13-2
sw2175A-ms98-a-0013,52.718500,52.876875,well,B,sd,u-13-3
sw2175A-ms98-a-0013,52.876875,53.253625,see,I,sd,u-13-3
sw2175A-ms98-a-0013,53.253625,53.548500,i'm,I,sd,u-13-3
sw2175A-ms98-a-0013,53.548500,53.748500,the,I,sd,u-13-3
sw2175A-ms98-a-0013,53.748500,54.038500,third,I,sd,u-13-3
sw2175A-ms98-a-0013,54.038500,54.458500,oldest,I,sd,u-13-3
sw2175A-ms98-a-0013,54.458500,54.578500,of,I,sd,u-13-3
sw2175A-ms98-a-0013,54.578500,54.948500,twelve,I,sd,u-13-3
sw2175A-ms98-a-0013,54.948500,55.523375,children,I,sd,u-13-3
sw2175A-ms98-a-0014,56.204625,56.298500,and,O,,
sw2175A-ms98-a-0014,56.298500,56.351875,i,O,,
sw2175A-ms98-a-0014,56.351875,56.470750,like,O,,
sw2175A-ms98-a-0014,56.470750,57.055750,[vocalized-noise],O,,
sw2175A-ms98-a-0014,57.055750,57.145750,so,B,%,u-15-1
sw2175A-ms98-a-0014,57.145750,57.175750,i,I,%,u-15-1
sw2175A-ms98-a-0014,57.175750,57.335750,like,I,%,u-15-1
sw2175A-ms98-a-0014,57.335750,57.445750,i,I,%,u-15-1
sw2175A-ms98-a-0014,57.445750,57.695750,said,I,%,u-15-1
sw2175A-ms98-a-0014,57.695750,57.985875,i,I,%,u-15-1
sw2175A-ms98-a-0015,58.521375,58.849250,i'm,B,sd,u-15-2
sw2175A-ms98-a-0015,58.849250,59.139500,only,I,sd,u-15-2
sw2175A-ms98-a-0015,59.139500,59.421375,twenty,I,sd,u-15-2
sw2175A-ms98-a-0015,59.421375,59.681375,one,I,sd,u-15-2
sw2175A-ms98-a-0015,59.681375,59.811625,i'll,B,sd,u-15-3
sw2175A-ms98-a-0015,59.811625,59.920875,be,I,sd,u-15-3
sw2175A-ms98-a-0015,59.920875,60.241375,twenty,I,sd,u-15-3
sw2175A-ms98-a-0015,60.241375,60.581375,two,I,sd,u-15-3
sw2175A-ms98-a-0015,60.581375,60.931375,next,I,sd,u-15-3
sw2175A-ms98-a-0015,60.931375,61.261375,month,I,sd,u-15-3
sw2175A-ms98-a-0015,61.261375,61.595250,so,B,sd,u-15-4
sw2175A-ms98-a-0015,61.855125,62.111375,there's,I,sd,u-15-4
sw2175A-ms98-a-0015,62.111375,62.661375,nine,I,sd,u-15-4
