sw3993A-ms98-a-0002,0.080250,0.390250,okay,B,o,u-1-1
sw3993A-ms98-a-0003,1.518875,1.703625,what,B,qy,u-1-2
sw3993A-ms98-a-0003,1.913625,1.993375,do,I,qy,u-1-2
sw3993A-ms98-a-0003,2.088125,2.143625,do,I,qy,u-1-2
sw3993A-ms98-a-0003,2.143625,2.233625,you,I,qy,u-1-2
sw3993A-ms98-a-0003,2.233625,2.473625,do,I,qy,u-1-2
sw3993A-ms98-a-0003,2.473625,3.003625,artistic,I,qy,u-1-2
sw3993A-ms98-a-0003,3.003625,3.396375,painting,I,qy,u-1-2
sw3993A-ms98-a-0005,5.959625,5.999625,oh,B,bh,u-3-1
sw3993A-ms98-a-0005,5.999625,6.119625,you,I,bh,u-3-1
sw3993A-ms98-a-0005,6.119625,6.369625,do,I,bh,u-3-1
sw3993A-ms98-a-0007,18.117000,18.187000,do,B,qy,u-5-1
sw3993A-ms98-a-0007,18.187000,18.257000,you,I,qy,u-5-1
sw3993A-ms98-a-0007,18.257000,18.407000,do,I,qy,u-5-1
sw3993A-ms98-a-0007,18.407000,18.437000,a,I,qy,u-5-1
sw3993A-ms98-a-0007,18.437000,18.627000,lot,I,qy,u-5-1
sw3993A-ms98-a-0007,18.627000,18.737000,of,I,qy,u-5-1
sw3993A-ms98-a-0007,18.737000,18.907500,it,I,qy,u-5-1
sw3993A-ms98-a-0008,20.285125,20.422500,yeah,O,,
sw3993A-ms98-a-0008,20.422500,20.593000,i,B,sd^e,u-7-1
sw3993A-ms98-a-0008,20.593000,20.768375,i,I,sd^e,u-7-1
sw3993A-ms98-a-0008,20.768375,21.042500,took,I,sd^e,u-7-1
sw3993A-ms98-a-0008,21.042500,21.262500,one,I,sd^e,u-7-1
sw3993A-ms98-a-0008,21.262500,21.752500,class,I,sd^e,u-7-1
sw3993A-ms98-a-0008,21.752500,22.142500,about_1,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.142500,22.232500,i,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.232500,22.422500,guess,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.422500,22.592500,three,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.592500,22.652500,or,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.652500,22.852500,four,I,sd^e,u-7-1
sw3993A-ms98-a-0008,22.852500,23.082500,years,I,sd^e,u-7-1
sw3993A-ms98-a-0008,23.082500,23.332500,ago,I,sd^e,u-7-1
sw3993A-ms98-a-0008,23.332500,23.422500,and,B,sd,u-7-2
sw3993A-ms98-a-0008,23.422500,23.492500,i've,I,sd,u-7-2
sw3993A-ms98-a-0008,23.492500,23.672500,done,I,sd,u-7-2
sw3993A-ms98-a-0008,23.672500,23.722500,a,I,sd,u-7-2
sw3993A-ms98-a-0008,23.722500,24.098500,little,I,sd,u-7-2
sw3993A-ms98-a-0009,25.023000,25.493375,um,I,sd,u-7-2
sw3993A-ms98-a-0009,26.419125,26.906250,but,B,sv,u-9-1
sw3993A-ms98-a-0009,27.196250,27.292375,it,I,sv,u-9-1
sw3993A-ms98-a-0009,27.292375,27.492375,takes,I,sv,u-9-1
sw3993A-ms98-a-0009,27.492375,27.542375,a,I,sv,u-9-1
sw3993A-ms98-a-0009,27.542375,27.682375,lot,I,sv,u-9-1
sw3993A-ms98-a-0009,27.682375,27.762375,of,I,sv,u-9-1
sw3993A-ms98-a-0009,27.762375,28.222375,time,I,sv,u-9-1
sw3993A-ms98-a-0009,28.222375,28.738375,[laughter],O,,
sw3993A-ms98-a-0010,31.320375,31.402750,d[o]-,O,,
sw3993A-ms98-a-0011,31.876250,31.921500,do,B,qy,u-11-1
sw3993A-ms98-a-0011,31.921500,32.021500,you,I,qy,u-11-1
sw3993A-ms98-a-0011,32.021500,32.231500,sell,I,qy,u-11-1
sw3993A-ms98-a-0011,32.231500,32.331500,your,I,qy,u-11-1
sw3993A-ms98-a-0011,32.331500,32.967750,projects,I,qy,u-11-1
sw3993A-ms98-a-0013,37.714375,38.094375,uh-huh,B,b,u-13-1
sw3993A-ms98-a-0015,49.376125,49.733875,um-hum,B,b,u-15-1
sw3993A-ms98-a-0017,56.794875,57.334875,[laughter],O,,
sw3993A-ms98-a-0017,57.334875,57.484875,where,B,qw,u-17-1
sw3993A-ms98-a-0017,57.484875,57.544875,do,I,qw,u-17-1
sw3993A-ms98-a-0017,57.544875,57.614875,you,I,qw,u-17-1
sw3993A-ms98-a-0017,57.614875,57.874875,work,I,qw,u-17-1
sw3993A-ms98-a-0017,57.874875,58.003250,at,I,qw,u-17-1
sw3993A-ms98-a-0019,60.338750,60.611625,oh,O,,
sw3993A-ms98-a-0021,63.696250,63.759625,now,B,qy,u-19-1
sw3993A-ms98-a-0021,63.759625,63.849625,do,I,qy,u-19-1
sw3993A-ms98-a-0021,63.849625,63.909625,you,I,qy,u-19-1
sw3993A-ms98-a-0021,63.909625,64.164250,ever,I,qy,u-19-1
sw3993A-ms98-a-0021,64.304250,64.569625,send,I,qy,u-19-1
sw3993A-ms98-a-0021,64.569625,64.669625,any,I,qy,u-19-1
sw3993A-ms98-a-0021,64.669625,64.729625,of,I,qy,u-19-1
sw3993A-ms98-a-0021,64.729625,64.839625,your,I,qy,u-19-1
sw3993A-ms98-a-0021,64.839625,65.109625,stuff,I,qy,u-19-1
sw3993A-ms98-a-0021,65.109625,65.219625,to,I,qy,u-19-1
sw3993A-ms98-a-0021,65.219625,65.289625,the,I,qy,u-19-1
sw3993A-ms98-a-0021,65.289625,65.969625,boutique,I,qy,u-19-1
sw3993A-ms98-a-0023,74.670000,75.018625,uh-huh,B,b,u-21-1
sw3993A-ms98-a-0025,79.046375,80.076375,[laughter],O,,
sw3993A-ms98-a-0025,80.076375,80.194000,that,B,sv,u-23-1
sw3993A-ms98-a-0025,80.194000,80.464000,keeps,I,sv,u-23-1
sw3993A-ms98-a-0025,80.464000,80.554000,you,I,sv,u-23-1
sw3993A-ms98-a-0025,80.554000,80.954000,busy,I,sv,u-23-1
sw3993A-ms98-a-0027,86.795375,87.073875,uh-huh,B,b,u-25-1
sw3993A-ms98-a-0027,87.548250,87.627375,have,B,qy,u-25-2
sw3993A-ms98-a-0027,87.627375,87.673875,you,I,qy,u-25-2
sw3993A-ms98-a-0027,87.673875,88.003875,tried,I,qy,u-25-2
sw3993A-ms98-a-0027,88.003875,88.273875,any,I,qy,u-25-2
sw3993A-ms98-a-0027,88.273875,88.343875,of,I,qy,u-25-2
sw3993A-ms98-a-0027,88.343875,88.610500,the,I,qy,u-25-2
sw3993A-ms98-a-0027,88.753625,89.009000,well,B,qy,u-25-3
sw3993A-ms98-a-0027,89.291500,89.343875,do,I,qy,u-25-3
sw3993A-ms98-a-0027,89.343875,89.403875,you,I,qy,u-25-3
sw3993A-ms98-a-0027,89.403875,89.563875,cut,I,qy,u-25-3
sw3993A-ms98-a-0027,89.563875,89.673875,out,I,qy,u-25-3
sw3993A-ms98-a-0027,89.673875,89.803875,your,I,qy,u-25-3
sw3993A-ms98-a-0027,89.803875,89.883875,own,I,qy,u-25-3
sw3993A-ms98-a-0027,89.883875,90.561250,projects,I,qy,u-25-3
sw3993A-ms98-a-0029,96.161625,96.504000,huh,B,qy,u-27-1
sw3993A-ms98-a-0030,97.306375,97.383875,do,I,qy,u-27-1
sw3993A-ms98-a-0030,97.383875,97.543875,you,I,qy,u-27-1
sw3993A-ms98-a-0030,97.543875,97.803875,um,I,qy,u-27-1
sw3993A-ms98-a-0030,97.803875,98.003875,ever,I,qy,u-27-1
sw3993A-ms98-a-0030,98.003875,98.303875,spray,I,qy,u-27-1
sw3993A-ms98-a-0030,98.303875,98.433875,your,I,qy,u-27-1
sw3993A-ms98-a-0030,98.433875,99.043875,projects,I,qy,u-27-1
sw3993A-ms98-a-0030,99.043875,99.303875,with,I,qy,u-27-1
sw3993A-ms98-a-0030,99.303875,99.523875,uh,I,qy,u-27-1
sw3993A-ms98-a-0030,100.210625,100.304750,i,I,qy,u-27-1
sw3993A-ms98-a-0030,100.304750,100.443875,mean,I,qy,u-27-1
sw3993A-ms98-a-0030,100.443875,100.483875,a,I,qy,u-27-1
sw3993A-ms98-a-0030,100.483875,100.773875,base,I,qy,u-27-1
sw3993A-ms98-a-0030,100.773875,101.003875,coat,I,qy,u-27-1
sw3993A-ms98-a-0030,101.003875,101.403875,first,I,qy,u-27-1
sw3993A-ms98-a-0030,101.403875,101.463875,or,B,qrr,u-27-2
sw3993A-ms98-a-0030,101.463875,101.543875,do,I,qrr,u-27-2
sw3993A-ms98-a-0030,101.543875,101.653875,you,I,qrr,u-27-2
sw3993A-ms98-a-0030,101.653875,101.973875,brush,I,qrr,u-27-2
sw3993A-ms98-a-0030,101.973875,102.073875,it,I,qrr,u-27-2
sw3993A-ms98-a-0030,102.073875,102.233875,all,I,qrr,u-27-2
sw3993A-ms98-a-0030,102.233875,102.353875,on,I,qrr,u-27-2
sw3993A-ms98-a-0032,110.509000,110.849000,uh-huh,B,b,u-29-1
sw3993A-ms98-a-0033,111.927750,112.027750,i,B,sd,u-31-1
sw3993A-ms98-a-0033,112.027750,112.230375,just,I,sd,u-31-1
sw3993A-ms98-a-0033,112.230375,112.389125,bought,I,sd,u-31-1
sw3993A-ms98-a-0033,112.389125,112.507750,a,I,sd,u-31-1
sw3993A-ms98-a-0033,112.507750,112.887750,spray,I,sd,u-31-1
sw3993A-ms98-a-0033,112.887750,113.137750,gun,I,sd,u-31-1
sw3993A-ms98-a-0033,113.137750,113.257750,one,I,sd,u-31-1
sw3993A-ms98-a-0033,113.257750,113.317750,of,I,sd,u-31-1
sw3993A-ms98-a-0033,113.317750,113.628125,those,I,sd,u-31-1
sw3993A-ms98-a-0033,113.869125,114.367750,airless,I,sd,u-31-1
sw3993A-ms98-a-0033,114.367750,114.517750,um,I,sd,u-31-1
sw3993A-ms98-a-0033,114.517750,114.757750,not,I,sd,u-31-1
sw3993A-ms98-a-0033,114.757750,115.210500,airless,I,sd,u-31-1
sw3993A-ms98-a-0033,115.876125,115.977750,high,I,sd,u-31-1
sw3993A-ms98-a-0033,115.977750,116.357750,volume,I,sd,u-31-1
sw3993A-ms98-a-0033,116.357750,116.437750,low,I,sd,u-31-1
sw3993A-ms98-a-0033,116.437750,116.817750,pressure,I,sd,u-31-1
sw3993A-ms98-a-0033,116.817750,117.107750,spray,I,sd,u-31-1
sw3993A-ms98-a-0033,117.107750,117.437750,guns,I,sd,u-31-1
sw3993A-ms98-a-0034,118.487125,118.747125,and,B,sd,u-33-1
sw3993A-ms98-a-0034,118.747125,118.797125,i,I,sd,u-33-1
sw3993A-ms98-a-0034,118.797125,118.917125,do,I,sd,u-33-1
sw3993A-ms98-a-0034,118.917125,118.957125,a,I,sd,u-33-1
sw3993A-ms98-a-0034,118.957125,119.117125,lot,I,sd,u-33-1
sw3993A-ms98-a-0034,119.117125,119.207125,of,I,sd,u-33-1
sw3993A-ms98-a-0034,119.207125,119.367125,wood,O,,
sw3993A-ms98-a-0034,119.367125,119.727125,working,O,,
sw3993A-ms98-a-0034,119.727125,119.817125,and,B,sd,u-33-2
sw3993A-ms98-a-0034,119.817125,120.037125,that's,B,+,u-35-1
sw3993A-ms98-a-0034,120.037125,120.127125,what,I,+,u-35-1
sw3993A-ms98-a-0034,120.127125,120.157125,i,I,+,u-35-1
sw3993A-ms98-a-0034,120.157125,120.377125,bought,I,+,u-35-1
sw3993A-ms98-a-0034,120.377125,120.457125,it,I,+,u-35-1
sw3993A-ms98-a-0034,120.457125,120.737125,for,I,+,u-35-1
sw3993A-ms98-a-0035,122.301375,122.387125,but,B,sd,u-37-1
