sw3050B-ms98-a-0002,0.450750,0.760750,okay,B,o,u-1-1
sw3050B-ms98-a-0002,0.760750,0.890750,there,B,sd^t,u-1-2
sw3050B-ms98-a-0002,0.890750,1.020750,we,I,sd^t,u-1-2
sw3050B-ms98-a-0002,1.020750,1.210750,go,I,sd^t,u-1-2
sw3050B-ms98-a-0002,1.210750,1.650750,so,B,qy,u-3-1
sw3050B-ms98-a-0002,1.650750,1.720750,do,I,qy,u-3-1
sw3050B-ms98-a-0002,1.720750,2.030750,you,I,qy,u-3-1
sw3050B-ms98-a-0002,2.030750,2.180750,play,I,qy,u-3-1
sw3050B-ms98-a-0002,2.180750,2.440750,golf,I,qy,u-3-1
sw3050B-ms98-a-0002,2.440750,2.530750,at,I,qy,u-3-1
sw3050B-ms98-a-0002,2.530750,3.257500,all,I,qy,u-3-1
sw3050B-ms98-a-0004,8.455125,8.867000,actually,B,sd,u-5-1
sw3050B-ms98-a-0004,8.867000,8.955375,i,I,sd,u-5-1
sw3050B-ms98-a-0004,8.955375,9.633500,don't,I,sd,u-5-1
sw3050B-ms98-a-0004,10.125000,10.428875,no,B,nn,u-7-1
sw3050B-ms98-a-0004,10.428875,10.869500,uh,B,sd^e,u-7-2
sw3050B-ms98-a-0004,10.869500,11.386375,i,I,sd^e,u-7-2
sw3050B-ms98-a-0004,11.386375,11.496375,uh,I,sd^e,u-7-2
sw3050B-ms98-a-0004,11.496375,11.666375,when,I,sd^e,u-7-2
sw3050B-ms98-a-0004,11.666375,11.716375,i,I,sd^e,u-7-2
sw3050B-ms98-a-0004,11.716375,11.896375,was,I,sd^e,u-7-2
sw3050B-ms98-a-0004,11.896375,12.166375,younger,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.166375,12.216375,i,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.216375,12.486375,played,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.486375,12.516375,a,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.516375,12.726375,little,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.726375,12.856375,bit,I,sd^e,u-7-2
sw3050B-ms98-a-0004,12.856375,13.006375,and,B,sd,u-7-3
sw3050B-ms98-a-0004,13.006375,13.046375,i,I,sd,u-7-3
sw3050B-ms98-a-0004,13.046375,13.206375,was,I,sd,u-7-3
sw3050B-ms98-a-0004,13.206375,13.586375,horrible,I,sd,u-7-3
sw3050B-ms98-a-0004,13.586375,13.956375,[laughter],O,,
sw3050B-ms98-a-0004,13.956375,14.186375,so,B,sd,u-7-4
sw3050B-ms98-a-0004,14.186375,14.266375,i,I,sd,u-7-4
sw3050B-ms98-a-0004,14.266375,14.456375,just,I,sd,u-7-4
sw3050B-ms98-a-0004,14.456375,14.776375,stopped,I,sd,u-7-4
sw3050B-ms98-a-0004,14.776375,15.234500,playing,I,sd,u-7-4
sw3050B-ms98-a-0006,20.123875,20.495500,wow,B,ba,u-9-1
sw3050B-ms98-a-0006,20.702625,20.823875,that,B,sv,u-9-2
sw3050B-ms98-a-0006,20.823875,20.973875,is,I,sv,u-9-2
sw3050B-ms98-a-0006,20.973875,21.143875,real,I,sv,u-9-2
sw3050B-ms98-a-0006,21.143875,21.383875,good,I,sv,u-9-2
sw3050B-ms98-a-0008,33.857125,34.177125,wow,B,ba,u-11-1
sw3050B-ms98-a-0008,34.177125,34.477125,so,B,bf,u-11-2
sw3050B-ms98-a-0008,34.477125,34.647125,you've,I,bf,u-11-2
sw3050B-ms98-a-0008,34.647125,34.807125,been,I,bf,u-11-2
sw3050B-ms98-a-0008,34.807125,35.124625,playing,I,bf,u-11-2
sw3050B-ms98-a-0010,40.562625,40.652625,no,B,nn,u-13-1
sw3050B-ms98-a-0010,40.652625,40.952625,actually,B,sd^e,u-13-2
sw3050B-ms98-a-0010,40.952625,40.982625,i,I,sd^e,u-13-2
sw3050B-ms98-a-0010,40.982625,41.112625,don't,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.112625,41.262625,even,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.262625,41.322625,know,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.322625,41.392625,if,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.392625,41.422625,i,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.422625,41.572625,checked,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.572625,41.692625,that,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.692625,41.782625,or,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.782625,41.992625,not,I,sd^e,u-13-2
sw3050B-ms98-a-0010,41.992625,42.052625,to,I,sd^e,u-13-2
sw3050B-ms98-a-0010,42.052625,42.132625,be,I,sd^e,u-13-2
sw3050B-ms98-a-0010,42.132625,42.512625,perfectly,I,sd^e,u-13-2
sw3050B-ms98-a-0010,42.512625,42.902625,honest,I,sd^e,u-13-2
sw3050B-ms98-a-0010,42.902625,43.042625,um,I,sd^e,u-13-2
sw3050B-ms98-a-0010,43.042625,44.052625,[laughter],O,,
sw3050B-ms98-a-0010,44.052625,44.182625,it,O,,
sw3050B-ms98-a-0010,44.182625,44.332625,seems,B,sd,u-15-1
sw3050B-ms98-a-0010,44.332625,44.392625,to,I,sd,u-15-1
sw3050B-ms98-a-0010,44.392625,44.482625,have,I,sd,u-15-1
sw3050B-ms98-a-0010,44.482625,44.592625,been,I,sd,u-15-1
sw3050B-ms98-a-0010,44.592625,44.622625,a,I,sd,u-15-1
sw3050B-ms98-a-0010,44.622625,44.982625,mistake,I,sd,u-15-1
sw3050B-ms98-a-0010,44.982625,45.032625,i,B,h,u-15-2
sw3050B-ms98-a-0010,45.032625,45.202625,don't,I,h,u-15-2
sw3050B-ms98-a-0010,45.202625,45.462625,know,I,h,u-15-2
sw3050B-ms98-a-0010,45.462625,46.183250,um,I,h,u-15-2
sw3050B-ms98-a-0011,47.167750,47.317750,yeah,B,aa,u-17-1
sw3050B-ms98-a-0011,47.317750,47.567750,i,B,sd,u-17-2
sw3050B-ms98-a-0011,47.567750,47.877750,haven't,I,sd,u-17-2
sw3050B-ms98-a-0011,47.877750,48.367750,played,I,sd,u-17-2
sw3050B-ms98-a-0011,48.367750,48.537750,in,I,sd,u-17-2
sw3050B-ms98-a-0011,48.537750,48.597750,a,I,sd,u-17-2
sw3050B-ms98-a-0011,48.597750,48.907750,long,I,sd,u-17-2
