sw2870A-ms98-a-0001,0.742875,1.168625,okay,B,o,u-1-1
sw2870A-ms98-a-0001,1.692250,1.790000,do,B,qy,u-1-2
sw2870A-ms98-a-0001,1.790000,1.900000,you,I,qy,u-1-2
sw2870A-ms98-a-0001,1.900000,2.170000,vote,I,qy,u-1-2
sw2870A-ms98-a-0001,2.170000,2.672500,regular,I,qy,u-1-2
sw2870A-ms98-a-0003,6.196125,6.513875,every,B,b^m,u-3-1
sw2870A-ms98-a-0003,6.513875,6.813875,one,I,b^m,u-3-1
sw2870A-ms98-a-0005,15.013125,15.113125,well,B,sd,u-5-1
sw2870A-ms98-a-0005,15.113125,15.303125,see,I,sd,u-5-1
sw2870A-ms98-a-0005,15.303125,15.593125,that's,I,sd,u-5-1
sw2870A-ms98-a-0005,15.593125,15.813125,me,I,sd,u-5-1
sw2870A-ms98-a-0005,15.813125,15.913125,i've,B,sd,u-5-2
sw2870A-ms98-a-0005,15.913125,16.183125,never,I,sd,u-5-2
sw2870A-ms98-a-0005,16.183125,16.413125,paid,I,sd,u-5-2
sw2870A-ms98-a-0005,16.413125,16.653125,any,I,sd,u-5-2
sw2870A-ms98-a-0005,16.653125,17.103125,attention,I,sd,u-5-2
sw2870A-ms98-a-0005,17.103125,17.213125,to,I,sd,u-5-2
sw2870A-ms98-a-0005,17.213125,17.663125,voting,I,sd,u-5-2
sw2870A-ms98-a-0006,18.744875,19.104125,hum-um,O,,
sw2870A-ms98-a-0008,29.327750,29.841625,unless,B,^2,u-9-1
sw2870A-ms98-a-0008,29.841625,29.991625,you,I,^2,u-9-1
sw2870A-ms98-a-0008,29.991625,30.181625,have,I,^2,u-9-1
sw2870A-ms98-a-0008,30.181625,30.441625,something,I,^2,u-9-1
sw2870A-ms98-a-0008,30.441625,30.541625,to,I,^2,u-9-1
sw2870A-ms98-a-0008,30.541625,30.733000,do,I,^2,u-9-1
sw2870A-ms98-a-0008,30.733000,30.981625,with,I,^2,u-9-1
sw2870A-ms98-a-0008,30.981625,31.225625,it,I,^2,u-9-1
sw2870A-ms98-a-0008,31.225625,31.808250,[laughter],O,,
sw2870A-ms98-a-0008,31.808250,32.240750,right,B,aa,u-11-1
sw2870A-ms98-a-0010,40.792125,42.079625,oh,B,b^m,u-13-1
sw2870A-ms98-a-0010,42.079625,42.558750,liberal,I,b^m,u-13-1
sw2870A-ms98-a-0010,42.713125,42.961750,by,B,qw,u-13-2
sw2870A-ms98-a-0010,42.961750,43.079625,what,I,qw,u-13-2
sw2870A-ms98-a-0010,43.079625,43.139625,do,I,qw,u-13-2
sw2870A-ms98-a-0010,43.139625,43.199625,you,I,qw,u-13-2
sw2870A-ms98-a-0010,43.199625,43.419625,mean,I,qw,u-13-2
sw2870A-ms98-a-0010,43.419625,43.559625,by,I,qw,u-13-2
sw2870A-ms98-a-0010,43.559625,44.037625,liberal,I,qw,u-13-2
sw2870A-ms98-a-0010,44.376625,44.597125,um,I,qw,u-13-2
sw2870A-ms98-a-0012,51.099000,51.193250,well,B,sd,u-15-1
sw2870A-ms98-a-0012,51.193250,51.423750,see,I,sd,u-15-1
sw2870A-ms98-a-0012,51.506875,51.691750,i,I,sd,u-15-1
sw2870A-ms98-a-0012,51.691750,51.912125,don't,I,sd,u-15-1
sw2870A-ms98-a-0012,52.085375,52.293250,know,I,sd,u-15-1
sw2870A-ms98-a-0012,52.293250,52.653250,anything,I,sd,u-15-1
sw2870A-ms98-a-0012,52.653250,52.903250,about,I,sd,u-15-1
sw2870A-ms98-a-0012,52.903250,53.564750,politics,I,sd,u-15-1
sw2870A-ms98-a-0013,54.131125,54.303625,uh,B,qw,u-17-1
sw2870A-ms98-a-0013,54.303625,54.703625,what's,I,qw,u-17-1
sw2870A-ms98-a-0013,54.703625,54.793625,the,I,qw,u-17-1
sw2870A-ms98-a-0013,54.793625,55.103625,main,I,qw,u-17-1
sw2870A-ms98-a-0013,55.103625,55.283625,what's,I,qw,u-17-1
sw2870A-ms98-a-0013,55.283625,55.353625,the,I,qw,u-17-1
sw2870A-ms98-a-0013,55.353625,55.603625,main,I,qw,u-17-1
sw2870A-ms98-a-0013,55.603625,55.943625,difference,I,qw,u-17-1
sw2870A-ms98-a-0013,55.943625,56.493625,between,I,qw,u-17-1
sw2870A-ms98-a-0013,56.493625,57.203625,Republicans,I,qw,u-17-1
sw2870A-ms98-a-0013,57.203625,57.343625,and,I,qw,u-17-1
sw2870A-ms98-a-0013,57.343625,57.958375,Democrats,I,qw,u-17-1
sw2870A-ms98-a-0015,81.443625,81.758750,uh-huh,B,b,u-19-1
sw2870A-ms98-a-0017,89.657875,90.021375,uh-huh,B,b,u-21-1
sw2870A-ms98-a-0019,100.324125,100.748750,okay,B,bk,u-23-1
sw2870A-ms98-a-0019,100.748750,101.028750,and,B,qy^d,u-23-2
sw2870A-ms98-a-0019,101.028750,101.198750,you,I,qy^d,u-23-2
sw2870A-ms98-a-0019,101.198750,101.518750,vote,I,qy^d,u-23-2
sw2870A-ms98-a-0019,101.518750,101.648750,for,I,qy^d,u-23-2
sw2870A-ms98-a-0019,101.648750,101.718750,the,I,qy^d,u-23-2
sw2870A-ms98-a-0019,101.718750,102.508750,Democrats,I,qy^d,u-23-2
sw2870A-ms98-a-0019,102.508750,102.701750,or,B,%,u-23-3
sw2870A-ms98-a-0020,103.480875,103.842250,usually,B,qy^d,u-25-1
sw2870A-ms98-a-0020,103.950125,104.398125,okay,O,,
sw2870A-ms98-a-0022,109.280250,109.662625,uh-huh,B,b,u-27-1
sw2870A-ms98-a-0024,120.823375,121.163625,uh-huh,B,b,u-29-1
sw2870A-ms98-a-0026,134.532250,134.869375,huh,I,b,u-29-1
sw2870A-ms98-a-0027,136.319125,136.867125,okay,B,bk,u-31-1
sw2870A-ms98-a-0029,139.223000,139.433500,no,B,nn,u-33-1
sw2870A-ms98-a-0029,139.433500,139.503500,i,B,sd^e,u-33-2
sw2870A-ms98-a-0029,139.503500,139.799000,never,I,sd^e,u-33-2
sw2870A-ms98-a-0029,139.799000,140.194875,have,I,sd^e,u-33-2
sw2870A-ms98-a-0030,141.242625,141.623750,hum-um,O,,
sw2870A-ms98-a-0031,142.512250,144.157125,[laughter],O,,
sw2870A-ms98-a-0031,144.157125,144.277625,i'm,B,sd,u-37-1
sw2870A-ms98-a-0031,144.334125,144.649750,twenty,I,sd,u-37-1
sw2870A-ms98-a-0031,144.649750,145.248500,six,I,sd,u-37-1
sw2870A-ms98-a-0031,145.360625,145.920500,[laughter],O,,
sw2870A-ms98-a-0032,146.622625,146.885625,i,B,sd,u-39-1
sw2870A-ms98-a-0032,146.885625,147.215625,know,I,sd,u-39-1
sw2870A-ms98-a-0032,147.215625,147.449625,i,I,sd,u-39-1
sw2870A-ms98-a-0032,147.449625,147.611500,sh[ould]-,I,sd,u-39-1
sw2870A-ms98-a-0032,147.769500,147.994000,i,I,sd,u-39-1
sw2870A-ms98-a-0033,148.677375,149.001375,well,B,sd,u-41-1
sw2870A-ms98-a-0034,150.475500,150.561000,i,I,sd,u-41-1
sw2870A-ms98-a-0034,150.561000,150.765500,don't,I,sd,u-41-1
sw2870A-ms98-a-0034,150.765500,150.895500,know,I,sd,u-41-1
sw2870A-ms98-a-0034,150.895500,151.025500,mu[ch]-,I,sd,u-41-1
sw2870A-ms98-a-0034,151.025500,151.235500,that,I,sd,u-41-1
sw2870A-ms98-a-0034,151.235500,151.465500,much,I,sd,u-41-1
sw2870A-ms98-a-0034,151.465500,151.785500,about,I,sd,u-41-1
sw2870A-ms98-a-0034,151.785500,151.855500,it,I,sd,u-41-1
sw2870A-ms98-a-0034,151.855500,151.945500,i,B,sd,u-43-1
sw2870A-ms98-a-0034,151.945500,152.165500,don't,I,sd,u-43-1
sw2870A-ms98-a-0034,152.165500,152.455500,keep,I,sd,u-43-1
sw2870A-ms98-a-0034,152.455500,152.665500,up,I,sd,u-43-1
sw2870A-ms98-a-0034,152.665500,152.845500,on,I,sd,u-43-1
sw2870A-ms98-a-0034,152.845500,152.915500,it,I,sd,u-43-1
sw2870A-ms98-a-0034,152.915500,153.015500,and,B,sd,u-43-2
sw2870A-ms98-a-0034,153.015500,153.095500,i,I,sd,u-43-2
sw2870A-ms98-a-0034,153.095500,153.295500,don't,I,sd,u-43-2
sw2870A-ms98-a-0034,153.295500,153.455500,feel,I,sd,u-43-2
sw2870A-ms98-a-0034,153.455500,153.635500,like,I,sd,u-43-2
sw2870A-ms98-a-0034,153.635500,153.785500,i,I,sd,u-43-2
sw2870A-ms98-a-0034,153.785500,153.921500,ha[ve]-,I,sd,u-43-2
sw2870A-ms98-a-0035,155.075250,155.250750,have,I,sd,u-43-2
sw2870A-ms98-a-0035,155.250750,155.510750,enough,I,sd,u-43-2
sw2870A-ms98-a-0035,155.510750,155.950750,knowledge,I,sd,u-43-2
sw2870A-ms98-a-0035,155.950750,156.110750,on,I,sd,u-43-2
sw2870A-ms98-a-0035,156.110750,156.210750,it,I,sd,u-43-2
sw2870A-ms98-a-0035,156.210750,156.410750,to,I,sd,u-43-2
sw2870A-ms98-a-0035,156.410750,156.640750,even,I,sd,u-43-2
sw2870A-ms98-a-0035,156.640750,156.790750,you,I,sd,u-43-2
sw2870A-ms98-a-0035,156.790750,157.080250,know,I,sd,u-43-2
sw2870A-ms98-a-0035,157.630125,157.740750,to,B,+,u-45-1
sw2870A-ms98-a-0035,157.740750,157.970750,pick,I,+,u-45-1
sw2870A-ms98-a-0035,157.970750,158.060750,the,I,+,u-45-1
