sw3280A-ms98-a-0001,0.022000,0.190750,okay,B,o,u-1-1
sw3280A-ms98-a-0001,0.673750,1.063875,um,B,sd,u-1-2
sw3280A-ms98-a-0002,2.259375,2.383125,i,I,sd,u-1-2
sw3280A-ms98-a-0002,2.383125,2.613125,very,I,sd,u-1-2
sw3280A-ms98-a-0002,2.613125,2.993125,seldom,I,sd,u-1-2
sw3280A-ms98-a-0002,2.993125,3.233125,read,I,sd,u-1-2
sw3280A-ms98-a-0002,3.233125,3.293125,a,I,sd,u-1-2
sw3280A-ms98-a-0002,3.293125,4.153125,newspaper,I,sd,u-1-2
sw3280A-ms98-a-0002,4.153125,4.253125,i,B,sd,u-1-3
sw3280A-ms98-a-0002,4.253125,4.493125,get,I,sd,u-1-3
sw3280A-ms98-a-0002,4.493125,4.793125,most,I,sd,u-1-3
sw3280A-ms98-a-0002,4.793125,4.853125,of,I,sd,u-1-3
sw3280A-ms98-a-0002,4.853125,4.973125,my,I,sd,u-1-3
sw3280A-ms98-a-0002,4.973125,5.243125,news,I,sd,u-1-3
sw3280A-ms98-a-0002,5.243125,5.903125,information,I,sd,u-1-3
sw3280A-ms98-a-0002,5.903125,6.189750,from,I,sd,u-1-3
sw3280A-ms98-a-0002,6.852750,7.333125,TV,O,,
sw3280A-ms98-a-0002,7.333125,7.981250,mainly,B,sd,u-1-4
sw3280A-ms98-a-0002,7.981250,8.303125,um,I,sd,u-1-4
sw3280A-ms98-a-0002,8.563125,8.713125,if,I,sd,u-1-4
sw3280A-ms98-a-0002,8.713125,8.863125,i'm,I,sd,u-1-4
sw3280A-ms98-a-0002,8.863125,9.043125,really,I,sd,u-1-4
sw3280A-ms98-a-0002,9.043125,9.441125,wanting,I,sd,u-1-4
sw3280A-ms98-a-0002,9.441125,9.633125,an,I,sd,u-1-4
sw3280A-ms98-a-0002,9.633125,9.943125,indepth,I,sd,u-1-4
sw3280A-ms98-a-0002,9.943125,10.203125,thing,I,sd,u-1-4
sw3280A-ms98-a-0002,10.203125,10.363125,i'll,I,sd,u-1-4
sw3280A-ms98-a-0002,10.363125,10.623125,watch,I,sd,u-1-4
sw3280A-ms98-a-0002,10.623125,11.333125,CNN,O,,
sw3280A-ms98-a-0003,11.994375,12.319375,and,B,sv,u-3-1
sw3280A-ms98-a-0003,12.319375,12.379375,i,I,sv,u-3-1
sw3280A-ms98-a-0003,12.379375,12.699375,find,I,sv,u-3-1
sw3280A-ms98-a-0003,12.699375,12.840750,it,I,sv,u-3-1
sw3280A-ms98-a-0003,13.044125,13.219375,one,I,sv,u-3-1
sw3280A-ms98-a-0003,13.219375,13.309375,of,I,sv,u-3-1
sw3280A-ms98-a-0003,13.309375,13.369375,the,I,sv,u-3-1
sw3280A-ms98-a-0003,13.369375,14.289375,best,I,sv,u-3-1
sw3280A-ms98-a-0003,14.289375,14.649375,and,B,sd,u-5-1
sw3280A-ms98-a-0003,14.649375,14.805250,uh,I,sd,u-5-1
sw3280A-ms98-a-0003,15.366375,15.919375,otherwise,I,sd,u-5-1
sw3280A-ms98-a-0003,15.919375,16.109375,it's,I,sd,u-5-1
sw3280A-ms98-a-0003,16.109375,16.339375,just,I,sd,u-5-1
sw3280A-ms98-a-0003,16.339375,16.459375,one,I,sd,u-5-1
sw3280A-ms98-a-0003,16.459375,16.519375,of,I,sd,u-5-1
sw3280A-ms98-a-0003,16.519375,16.669375,the,I,sd,u-5-1
sw3280A-ms98-a-0003,16.669375,17.199375,regular,I,sd,u-5-1
sw3280A-ms98-a-0003,17.199375,17.399625,uh,I,sd,u-5-1
sw3280A-ms98-a-0003,18.232125,18.907750,channels,I,sd,u-5-1
sw3280A-ms98-a-0003,18.907750,19.179375,eight,I,sd,u-5-1
sw3280A-ms98-a-0003,19.179375,19.249375,or,I,sd,u-5-1
sw3280A-ms98-a-0003,19.249375,19.813750,five,I,sd,u-5-1
sw3280A-ms98-a-0003,20.484125,20.739375,and,B,qw,u-7-1
sw3280A-ms98-a-0003,20.739375,20.929375,uh,I,qw,u-7-1
sw3280A-ms98-a-0003,20.929375,21.099375,where,I,qw,u-7-1
sw3280A-ms98-a-0003,21.099375,21.189375,do,I,qw,u-7-1
sw3280A-ms98-a-0003,21.189375,21.339375,you,I,qw,u-7-1
sw3280A-ms98-a-0003,21.339375,21.539375,get,I,qw,u-7-1
sw3280A-ms98-a-0003,21.539375,22.167625,yours,I,qw,u-7-1
sw3280A-ms98-a-0005,30.079625,30.773000,uh-huh,B,b,u-9-1
sw3280A-ms98-a-0007,47.297500,47.702000,um-hum,B,b,u-11-1
sw3280A-ms98-a-0007,48.120125,48.211625,well,B,sd,u-11-2
sw3280A-ms98-a-0007,48.211625,48.241625,i,I,sd,u-11-2
sw3280A-ms98-a-0007,48.241625,48.461625,take,I,sd,u-11-2
sw3280A-ms98-a-0007,48.461625,48.541625,the,I,sd,u-11-2
sw3280A-ms98-a-0007,48.541625,48.881625,Dallas,I,sd,u-11-2
sw3280A-ms98-a-0007,48.881625,49.091625,Morning,I,sd,u-11-2
sw3280A-ms98-a-0007,49.091625,49.341625,News,I,sd,u-11-2
sw3280A-ms98-a-0007,49.341625,49.761625,and,B,sd,u-11-3
sw3280A-ms98-a-0007,49.761625,50.079375,and,I,sd,u-11-3
sw3280A-ms98-a-0007,50.275250,50.381625,my,I,sd,u-11-3
