sw3029A-ms98-a-0001,0.370000,1.060000,okay,B,o,u-1-1
sw3029A-ms98-a-0001,1.060000,1.230000,well,B,sd,u-1-2
sw3029A-ms98-a-0001,1.230000,1.400000,i'll,I,sd,u-1-2
sw3029A-ms98-a-0001,1.400000,1.700000,start,I,sd,u-1-2
sw3029A-ms98-a-0001,1.700000,2.050000,off,I,sd,u-1-2
sw3029A-ms98-a-0001,2.050000,2.300000,being,I,sd,u-1-2
sw3029A-ms98-a-0001,2.300000,3.210000,controversial,I,sd,u-1-2
sw3029A-ms98-a-0001,3.210000,3.330000,i'm,B,sd,u-1-3
sw3029A-ms98-a-0001,3.330000,3.450000,in,I,sd,u-1-3
sw3029A-ms98-a-0001,3.450000,3.850000,favor,I,sd,u-1-3
sw3029A-ms98-a-0001,3.850000,3.950000,of,I,sd,u-1-3
sw3029A-ms98-a-0001,3.950000,4.120000,it,I,sd,u-1-3
sw3029A-ms98-a-0003,6.743000,7.446250,[laughter],O,,
sw3029A-ms98-a-0003,7.446250,7.699500,well,B,sd,u-3-1
sw3029A-ms98-a-0003,8.155250,8.361000,it,I,sd,u-3-1
sw3029A-ms98-a-0003,8.361000,8.641375,seems,I,sd,u-3-1
sw3029A-ms98-a-0003,8.641375,8.737000,to,I,sd,u-3-1
sw3029A-ms98-a-0003,8.737000,8.810250,be,I,sd,u-3-1
sw3029A-ms98-a-0003,8.810250,9.056250,in,I,sd,u-3-1
sw3029A-ms98-a-0003,9.056250,9.150125,the,I,sd,u-3-1
sw3029A-ms98-a-0003,9.150125,9.566250,current,I,sd,u-3-1
sw3029A-ms98-a-0003,9.566250,10.526250,situations,I,sd,u-3-1
sw3029A-ms98-a-0003,10.526250,10.846250,but,B,sv,u-3-2
sw3029A-ms98-a-0003,10.846250,11.078375,uh,I,sv,u-3-2
sw3029A-ms98-a-0003,11.560500,11.786250,i,I,sv,u-3-2
sw3029A-ms98-a-0003,11.786250,12.246250,still,I,sv,u-3-2
sw3029A-ms98-a-0003,12.246250,12.546250,feel,I,sv,u-3-2
sw3029A-ms98-a-0003,12.546250,12.646250,that,I,sv,u-3-2
sw3029A-ms98-a-0003,12.646250,12.776250,it,I,sv,u-3-2
sw3029A-ms98-a-0003,12.776250,13.036250,could,I,sv,u-3-2
sw3029A-ms98-a-0003,13.036250,13.226250,be,I,sv,u-3-2
sw3029A-ms98-a-0003,13.226250,13.286250,a,I,sv,u-3-2
sw3029A-ms98-a-0003,13.286250,14.071750,deterrent,I,sv,u-3-2
sw3029A-ms98-a-0003,14.236250,14.306250,to,I,sv,u-3-2
sw3029A-ms98-a-0003,14.306250,14.756250,crime,I,sv,u-3-2
sw3029A-ms98-a-0003,15.336250,15.786250,particularly,I,sv,u-3-2
sw3029A-ms98-a-0003,15.786250,15.876250,with,I,sv,u-3-2
sw3029A-ms98-a-0003,15.876250,15.946250,the,I,sv,u-3-2
sw3029A-ms98-a-0003,15.946250,16.726250,increase,I,sv,u-3-2
sw3029A-ms98-a-0003,16.726250,16.806250,of,I,sv,u-3-2
sw3029A-ms98-a-0003,16.806250,17.286250,serious,I,sv,u-3-2
sw3029A-ms98-a-0003,17.286250,17.676250,crime,I,sv,u-3-2
sw3029A-ms98-a-0003,17.676250,17.826250,that's,I,sv,u-3-2
sw3029A-ms98-a-0003,17.826250,18.146250,going,I,sv,u-3-2
sw3029A-ms98-a-0003,18.146250,18.326250,on,I,sv,u-3-2
sw3029A-ms98-a-0003,18.326250,18.666250,now,I,sv,u-3-2
