sw3925A-ms98-a-0001,0.040000,0.310000,-[o]kay,O,,
sw3925A-ms98-a-0002,1.747375,1.897375,i,B,sd^t,u-1-2
sw3925A-ms98-a-0002,1.897375,2.087375,think,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.087375,2.147375,the,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.147375,2.387375,first,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.387375,2.507375,thing,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.507375,2.637375,they,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.637375,2.817375,said,I,sd^t,u-1-2
sw3925A-ms98-a-0002,2.817375,3.087375,i've,O,,
sw3925A-ms98-a-0002,3.087375,3.267375,written,B,sd,u-1-3
sw3925A-ms98-a-0002,3.267375,3.557375,this,I,sd,u-1-3
sw3925A-ms98-a-0002,3.557375,3.967375,down,I,sd,u-1-3
sw3925A-ms98-a-0002,3.967375,4.116375,so,B,%,u-1-4
sw3925A-ms98-a-0002,4.116375,4.297125,it,I,%,u-1-4
sw3925A-ms98-a-0002,4.297125,4.457375,would,I,%,u-1-4
sw3925A-ms98-a-0002,4.577375,4.717375,is,B,^q,u-1-5
sw3925A-ms98-a-0002,4.717375,4.887375,it,I,^q,u-1-5
sw3925A-ms98-a-0002,4.887375,5.087375,p[ossible]-,I,^q,u-1-5
sw3925A-ms98-a-0002,5.087375,5.147375,do,I,^q,u-1-5
sw3925A-ms98-a-0002,5.147375,5.207375,you,I,^q,u-1-5
sw3925A-ms98-a-0002,5.207375,5.357375,think,I,^q,u-1-5
sw3925A-ms98-a-0002,5.357375,5.495375,it's,I,^q,u-1-5
sw3925A-ms98-a-0002,5.574500,6.087375,possible,I,^q,u-1-5
sw3925A-ms98-a-0002,6.087375,6.217375,to,I,^q,u-1-5
sw3925A-ms98-a-0002,6.217375,6.521500,have,I,^q,u-1-5
sw3925A-ms98-a-0002,6.634500,7.067375,honesty,I,^q,u-1-5
sw3925A-ms98-a-0002,7.067375,7.167375,in,I,^q,u-1-5
sw3925A-ms98-a-0002,7.167375,7.709625,government,I,^q,u-1-5
sw3925A-ms98-a-0003,8.924125,9.114125,or,I,^q,u-1-5
sw3925A-ms98-a-0003,9.114125,9.194125,an,I,^q,u-1-5
sw3925A-ms98-a-0003,9.194125,9.624125,honest,I,^q,u-1-5
sw3925A-ms98-a-0003,9.624125,10.144125,government,I,^q,u-1-5
sw3925A-ms98-a-0005,13.995125,14.474125,yeah,B,ny,u-3-1
sw3925A-ms98-a-0007,26.343625,26.673625,right,B,aa,u-5-1
sw3925A-ms98-a-0007,26.793625,27.081625,that's,B,sv,u-5-2
sw3925A-ms98-a-0007,27.081625,27.134375,a,I,sv,u-5-2
sw3925A-ms98-a-0007,27.134375,27.243625,good,I,sv,u-5-2
sw3925A-ms98-a-0007,27.243625,27.565000,point,I,sv,u-5-2
sw3925A-ms98-a-0009,36.782625,36.952375,that's,B,sv,u-7-1
sw3925A-ms98-a-0009,36.952375,37.081625,an,I,sv,u-7-1
sw3925A-ms98-a-0009,37.081625,37.312625,int[eresting]-,I,sv,u-7-1
sw3925A-ms98-a-0009,37.312625,37.512625,yeah,I,sv,u-7-1
sw3925A-ms98-a-0009,37.512625,37.762625,that's,I,sv,u-7-1
sw3925A-ms98-a-0009,37.762625,38.372625,interesting,I,sv,u-7-1
sw3925A-ms98-a-0009,38.372625,38.512625,i,B,sd,u-7-2
sw3925A-ms98-a-0009,38.512625,38.732625,had,I,sd,u-7-2
sw3925A-ms98-a-0009,38.732625,39.042625,read,I,sd,u-7-2
sw3925A-ms98-a-0009,39.042625,39.412625,something,I,sd,u-7-2
sw3925A-ms98-a-0009,39.412625,39.562625,one,I,sd,u-7-2
sw3925A-ms98-a-0009,39.562625,39.802625,time,I,sd,u-7-2
sw3925A-ms98-a-0009,39.802625,39.892625,and,B,sd,u-7-3
sw3925A-ms98-a-0009,39.892625,39.952625,it,I,sd,u-7-3
sw3925A-ms98-a-0009,39.952625,40.112625,was,I,sd,u-7-3
sw3925A-ms98-a-0009,40.112625,40.312625,just,I,sd,u-7-3
sw3925A-ms98-a-0009,40.312625,40.802625,applying,I,sd,u-7-3
sw3925A-ms98-a-0009,40.802625,40.892625,to,I,sd,u-7-3
sw3925A-ms98-a-0009,40.892625,41.442625,governments,I,sd,u-7-3
sw3925A-ms98-a-0009,41.442625,41.592625,in,I,sd,u-7-3
sw3925A-ms98-a-0009,41.592625,42.012625,general,I,sd,u-7-3
sw3925A-ms98-a-0009,42.012625,42.072625,it,B,sd,u-7-4
sw3925A-ms98-a-0009,42.072625,42.262625,was,I,sd,u-7-4
sw3925A-ms98-a-0009,42.262625,42.442625,written,I,sd,u-7-4
sw3925A-ms98-a-0009,42.442625,42.722625,many,I,sd,u-7-4
sw3925A-ms98-a-0009,42.722625,42.962625,years,I,sd,u-7-4
sw3925A-ms98-a-0009,42.962625,43.352625,ago,I,sd,u-7-4
sw3925A-ms98-a-0010,44.196125,44.336125,it,B,sd,u-7-5
sw3925A-ms98-a-0010,44.336125,44.676125,said,I,sd,u-7-5
sw3925A-ms98-a-0010,44.676125,44.776125,that,I,sd,u-7-5
