sw4617A-ms98-a-0001,0.040000,0.176625,-[o]kay,O,,
sw4617A-ms98-a-0003,7.148875,7.434625,i,B,b,u-3-1
sw4617A-ms98-a-0003,7.434625,7.930250,see,I,b,u-3-1
sw4617A-ms98-a-0004,8.800875,8.902500,uh,O,,
sw4617A-ms98-a-0005,9.718250,9.818250,a,B,+,u-5-1
sw4617A-ms98-a-0005,9.818250,10.120625,good,I,+,u-5-1
sw4617A-ms98-a-0005,10.325125,10.408250,a,I,+,u-5-1
sw4617A-ms98-a-0005,10.408250,10.628250,good,I,+,u-5-1
sw4617A-ms98-a-0005,10.628250,11.078250,southern,I,+,u-5-1
sw4617A-ms98-a-0005,11.078250,11.778250,solution,I,+,u-5-1
sw4617A-ms98-a-0007,19.700000,20.170000,uh-huh,B,b,u-7-1
sw4617A-ms98-a-0007,20.170000,20.280000,you,O,,
sw4617A-ms98-a-0007,20.280000,20.470000,have,B,sv,u-7-2
sw4617A-ms98-a-0007,20.470000,20.600000,to,I,sv,u-7-2
sw4617A-ms98-a-0007,20.600000,20.864500,say,I,sv,u-7-2
sw4617A-ms98-a-0007,20.864500,21.226125,that,I,sv,u-7-2
sw4617A-ms98-a-0007,21.863375,22.293875,um,B,h,u-9-1
sw4617A-ms98-a-0008,23.485625,23.541125,i,I,h,u-9-1
sw4617A-ms98-a-0008,23.541125,23.641500,don't,I,h,u-9-1
sw4617A-ms98-a-0008,23.641500,23.801500,know,I,h,u-9-1
sw4617A-ms98-a-0008,23.801500,24.091500,the,B,sd,u-9-2
sw4617A-ms98-a-0008,24.091500,24.281500,the,I,sd,u-9-2
sw4617A-ms98-a-0008,24.281500,24.611500,things,I,sd,u-9-2
sw4617A-ms98-a-0008,24.611500,24.761500,they,I,sd,u-9-2
sw4617A-ms98-a-0008,24.761500,25.031500,asked,I,sd,u-9-2
sw4617A-ms98-a-0008,25.031500,25.111500,to,I,sd,u-9-2
sw4617A-ms98-a-0008,25.111500,25.371500,talk,I,sd,u-9-2
sw4617A-ms98-a-0008,25.371500,25.701500,about,I,sd,u-9-2
sw4617A-ms98-a-0008,25.701500,26.001500,were,I,sd,u-9-2
sw4617A-ms98-a-0008,26.001500,26.618250,whether,I,sd,u-9-2
sw4617A-ms98-a-0008,26.618250,26.821625,the,I,sd,u-9-2
sw4617A-ms98-a-0008,26.821625,27.082375,uh,I,sd,u-9-2
sw4617A-ms98-a-0009,28.390125,28.709750,whether,I,sd,u-9-2
sw4617A-ms98-a-0009,28.709750,28.789250,the,I,sd,u-9-2
sw4617A-ms98-a-0009,28.789250,29.189250,judge,I,sd,u-9-2
sw4617A-ms98-a-0009,29.189250,29.536500,should,I,sd,u-9-2
sw4617A-ms98-a-0009,29.800125,29.949250,be,I,sd,u-9-2
sw4617A-ms98-a-0009,29.949250,30.019250,the,I,sd,u-9-2
sw4617A-ms98-a-0009,30.019250,30.259250,one,I,sd,u-9-2
